width_LLS_A,Weights,error_LLS_A
6.189469330844389994e+00,9.980078151886699889e-01,-1.605306691556096510e-01
6.139839905127380426e+00,9.989859275916640469e-01,-2.101600948726192186e-01
6.055033317383429647e+00,1.005409047049319993e+00,-2.949666826165699973e-01
6.071534036219349950e+00,1.007721740708670044e+00,-2.784659637806496946e-01
6.085859409558040056e+00,1.003473313790669952e+00,-2.641405904419595885e-01
6.097728572156809967e+00,1.003828331197829993e+00,-2.522714278431896773e-01
6.074574640216130028e+00,1.006142082124289905e+00,-2.754253597838696166e-01
6.072068229592249899e+00,1.005524163639059942e+00,-2.779317704077497453e-01
6.037446206656490233e+00,9.950941869681629859e-01,-3.125537933435094118e-01
6.065392380111149784e+00,1.001739399450499945e+00,-2.846076198888498610e-01
6.090010711346409700e+00,9.953429274432500362e-01,-2.599892886535899450e-01
6.215281650021360349e+00,1.005614970153609899e+00,-1.347183499786392957e-01
6.146716948862359864e+00,9.944491715616049499e-01,-2.032830511376397808e-01
6.134456199789100062e+00,9.925878906149769865e-01,-2.155438002108995832e-01
6.125653662581750147e+00,9.946287047095949685e-01,-2.243463374182494974e-01
6.087734802589709560e+00,9.969606472655050400e-01,-2.622651974102900851e-01
6.127572404172980214e+00,9.952217776649849856e-01,-2.224275958270194309e-01
6.175115770675190241e+00,9.987414358589290497e-01,-1.748842293248094037e-01
6.083876593513510400e+00,9.961888196458610345e-01,-2.661234064864892446e-01
6.087212082777809563e+00,9.996892413076049477e-01,-2.627879172221900816e-01
6.175840887664580059e+00,1.003165311992110009e+00,-1.741591123354195858e-01
6.095816579191679629e+00,1.000953025377010031e+00,-2.541834208083200153e-01
6.144993537619339641e+00,1.000736972128829949e+00,-2.050064623806600039e-01
6.146588445228259978e+00,9.973866525451330345e-01,-2.034115547717396666e-01
6.272302769413029999e+00,9.996056575473210026e-01,-7.769723058696964557e-02
6.196709803686320406e+00,9.988384757152060089e-01,-1.532901963136792389e-01
6.158809632690529945e+00,1.002448934322430096e+00,-1.911903673094696998e-01
6.122722355995359855e+00,9.912879050469860509e-01,-2.272776440046397894e-01
6.137809920019270393e+00,9.935798910264940220e-01,-2.121900799807292515e-01
6.138014689951580394e+00,1.002054401378690063e+00,-2.119853100484192510e-01
6.049020928694999633e+00,1.001210622580839926e+00,-3.009790713050000122e-01
6.148932450853910048e+00,9.964648038859880153e-01,-2.010675491460895969e-01
6.088307081919140273e+00,9.997053153106719714e-01,-2.616929180808593713e-01
6.088923320336210310e+00,9.992362302549320230e-01,-2.610766796637893350e-01
6.083179751139510039e+00,1.001091404381150074e+00,-2.668202488604896061e-01
6.035865069828390439e+00,1.003035158757600076e+00,-3.141349301716092057e-01
6.062087951743110104e+00,9.980211984374040002e-01,-2.879120482568895412e-01
6.075069712035499947e+00,9.982664782886769839e-01,-2.749302879644996978e-01
6.162311059712970440e+00,1.004525909617590029e+00,-1.876889402870292045e-01
6.130584054823770224e+00,9.937026215055789757e-01,-2.194159451762294211e-01
6.075872042581679899e+00,1.004889492997339984e+00,-2.741279574183197454e-01
5.925437981712270208e+00,1.001564855249160058e+00,-4.245620182877294368e-01
6.088340223372349591e+00,9.995041608831399804e-01,-2.616597766276500536e-01
5.972160312653270076e+00,9.961564590943009501e-01,-3.778396873467295691e-01
6.076574121560359920e+00,1.001726271511399924e+00,-2.734258784396397246e-01
6.026891706722319775e+00,9.982900831266590114e-01,-3.231082932776798700e-01
5.975250380830500418e+00,1.004357907058530008e+00,-3.747496191694992262e-01
5.965254914871899850e+00,1.002653979248800065e+00,-3.847450851280997952e-01
6.023762049784849637e+00,1.004178884446679909e+00,-3.262379502151500077e-01
6.059833807002769746e+00,1.009487025553500006e+00,-2.901661929972298992e-01
