TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-1.131971052674789924e+01,nan,nan,nan,nan,3.424158430605500070e-01,4.062302999999999997e+00,-2.246214600000000061e+00,6.308517600000000058e+00,9.080441999999999680e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-1.044561465132369982e+01,nan,nan,nan,nan,3.306644525175049809e-01,4.078233599999999903e+00,-2.214353399999999805e+00,6.292587000000000153e+00,9.319401000000000490e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,-9.571464982073599970e+00,nan,nan,nan,nan,3.189123387674600019e-01,3.966719400000000118e+00,-2.325867600000000035e+00,6.292587000000000153e+00,8.204259000000000412e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,-8.697369106649299297e+00,nan,nan,nan,nan,3.071609482244149758e-01,3.982650000000000023e+00,-2.373659400000000197e+00,6.356309399999999776e+00,8.044953000000000243e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-7.823219437399250076e+00,nan,nan,nan,nan,2.954088344743699968e-01,4.014511200000000279e+00,-2.373659400000000197e+00,6.388170599999999588e+00,8.204259000000000412e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-6.949123561975000030e+00,nan,nan,nan,nan,2.836574439313250262e-01,3.934858199999999862e+00,-2.405520600000000009e+00,6.340378799999999870e+00,7.646688000000000374e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.700000000000000289e-02,nan,-6.074973892724949920e+00,nan,nan,nan,nan,2.719053301812799917e-01,3.902997000000000050e+00,-2.437381799999999821e+00,6.340378799999999870e+00,7.328076000000000034e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.019999999999999934e-01,4.990000000000000000e+02,-5.856572391000000266e+00,3.992153805251999756e+02,-1.438576728000119931e-01,-7.846194747999110097e-01,5.379382580000350345e+01,2.689691290000180146e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.120000000000000023e-01,5.000000000000000000e+02,-5.318634132999969566e+00,3.991440685762000271e+02,-1.034861497999910035e-01,-8.559314238002000419e-01,5.234741179999799954e+01,2.617370589999900021e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.140000000000000041e-01,nan,-5.204044256024210391e+00,nan,nan,nan,nan,2.697530386583359974e-01,3.823344000000000076e+00,-2.469243000000000077e+00,6.292587000000000153e+00,6.770504999999999995e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
