x,y,z
-7.857231202100000189e+01,4.121115075871999807e+02,2.327262006220000146e+01
-7.857236924099990460e+01,4.121125094831999718e+02,2.327361652120000102e+01
-7.857242579500000090e+01,4.121135007952000251e+02,2.327161299819999840e+01
-7.857524992300000122e+01,4.121103346941999916e+02,2.327162354020000024e+01
-7.857707612100000460e+01,4.121072326482000108e+02,2.327363409120000171e+01
-7.857502193099999488e+01,4.121063412222000011e+02,2.327163768020000134e+01
-7.857208336300000440e+01,4.121075035311999955e+02,2.326963422020000039e+01
-7.857413755299999991e+01,4.121083949572000051e+02,2.327163063120000075e+01
-7.857918797499999641e+01,4.121091330262000270e+02,2.327862694919999953e+01
-7.858318258099990317e+01,4.121089226702000019e+02,2.328362683519999976e+01
-7.858018745900000113e+01,4.121090936671999998e+02,2.328362689820000142e+01
-7.857419610499999862e+01,4.121094180211999856e+02,2.327862705420000111e+01
-7.857025849699999753e+01,4.121106267452000225e+02,2.327362363319999972e+01
-7.857225435699990612e+01,4.121104986351999742e+02,2.326962361520000044e+01
-7.857524903499999880e+01,4.121103205822000177e+02,2.326762356420000089e+01
-7.857519137100000250e+01,4.121093116302000112e+02,2.326462711719999987e+01
-7.857208269699999903e+01,4.121074929472000008e+02,2.326663423820000176e+01
-7.857108454500000505e+01,4.121075534742000173e+02,2.326763425320000067e+01
-7.857513637099999926e+01,4.121083450141999833e+02,2.327363059820000046e+01
-7.857924497300000155e+01,4.121101313941999820e+02,2.327862341419999836e+01
-7.858030101100000309e+01,4.121110833472000081e+02,2.328161984020000119e+01
-7.857824726499990220e+01,4.121101989772000138e+02,2.328162341719999873e+01
-7.857607885699999883e+01,4.121073072872000012e+02,2.327863408219999997e+01
-7.857602052699999717e+01,4.121062877512000000e+02,2.327263765320000033e+01
-7.857701801300000000e+01,4.121062166401999889e+02,2.326863765619999924e+01
-7.857807316299989964e+01,4.121071544811999843e+02,2.326763410619999917e+01
-7.857619041099999890e+01,4.121092652152000255e+02,2.326762707820000031e+01
-7.857425110500000187e+01,4.121103846372000135e+02,2.326962357320000052e+01
-7.857225413499999433e+01,4.121104951071999949e+02,2.326862362119999972e+01
-7.857425177099999303e+01,4.121103952212000081e+02,2.327262355519999915e+01
-7.857630662699999391e+01,4.121112972312000124e+02,2.327761994820000169e+01
-7.857736199899990481e+01,4.121122386001999871e+02,2.327761639219999878e+01
-7.857730477900000210e+01,4.121112367041999960e+02,2.327661993319999922e+01
-7.857813193699989540e+01,4.121081810732000008e+02,2.327563052320000025e+01
-7.857790350099989496e+01,4.121041805451999949e+02,2.327364467519999991e+01
-7.857978558700000349e+01,4.121020592272000158e+02,2.327065172120000014e+01
-7.857989913900000545e+01,4.121040489072000241e+02,2.326864466319999991e+01
-7.857607685899999694e+01,4.121072755352000172e+02,2.326963413620000054e+01
-7.857524970100000417e+01,4.121103311662000124e+02,2.327062354619999951e+01
-7.857630618299999981e+01,4.121112901751999971e+02,2.327561996020000024e+01
-7.857736199899990481e+01,4.121122386001999871e+02,2.327761639219999878e+01
-7.857636295899999368e+01,4.121122850151999728e+02,2.327461643119999835e+01
-7.857330995099989934e+01,4.121114435321999849e+02,2.327062005319999827e+01
-7.857319573299990623e+01,4.121094432681999820e+02,2.326962712919999987e+01
-7.857807405099990206e+01,4.121071685932000150e+02,2.327163408219999852e+01
-7.858400796300000479e+01,4.121058388152000020e+02,2.327463747319999854e+01
-7.858494956100000195e+01,4.121047869761999891e+02,2.327564098119999869e+01
-7.858195466099999749e+01,4.121049615012000231e+02,2.327664103820000108e+01
-7.857801794099989934e+01,4.121061843371999771e+02,2.327563759319999903e+01
-7.857707589899999334e+01,4.121072291201999747e+02,2.327263409720000098e+01
-7.857619085499999301e+01,4.121092722711999841e+02,2.326962706620000176e+01
-7.857718967300000656e+01,4.121092223282000191e+02,2.327162703320000148e+01
-7.857918730900000526e+01,4.121091224421999755e+02,2.327562696720000091e+01
-7.857730433499999378e+01,4.121112296481999806e+02,2.327461994520000133e+01
-7.857630529499999739e+01,4.121112760632000231e+02,2.327161998420000089e+01
