x,y_LE,y_RE
2.101029601029601179e-01,1.250000000000000000e+02,1.279230000000000018e+02
2.105855855855855996e-01,1.250000000000000000e+02,1.279600000000000080e+02
2.112827112827112830e-01,1.250000000000000000e+02,1.279710000000000036e+02
2.117117117117117142e-01,1.250000000000000000e+02,1.279470000000000027e+02
2.121943371943371959e-01,1.250000000000000000e+02,1.279710000000000036e+02
2.128914628914629070e-01,1.250000000000000000e+02,1.279609999999999985e+02
2.133740883740883887e-01,1.250000000000000000e+02,1.279459999999999980e+02
2.140712140712140721e-01,1.250000000000000000e+02,1.279699999999999989e+02
2.145002145002145033e-01,1.250000000000000000e+02,1.279590000000000032e+02
2.149828399828400127e-01,1.250000000000000000e+02,1.279590000000000032e+02
2.156799656799656961e-01,1.250000000000000000e+02,1.279719999999999942e+02
2.161089661089661274e-01,1.250000000000000000e+02,1.279989999999999952e+02
2.168597168597168334e-01,1.250000000000000000e+02,1.280360000000000014e+02
2.173423423423423428e-01,1.250000000000000000e+02,1.280000000000000000e+02
2.179858429858430036e-01,1.250000000000000000e+02,1.280229999999999961e+02
2.184684684684684575e-01,1.250000000000000000e+02,1.280349999999999966e+02
2.191655941655941686e-01,1.250000000000000000e+02,1.280120000000000005e+02
2.196482196482196503e-01,1.250000000000000000e+02,1.280109999999999957e+02
2.203453453453453614e-01,1.250000000000000000e+02,1.279869999999999948e+02
2.208279708279708431e-01,1.250000000000000000e+02,1.279620000000000033e+02
2.215250965250965542e-01,1.250000000000000000e+02,1.279860000000000042e+02
2.219540969540969577e-01,1.250000000000000000e+02,1.279980000000000047e+02
2.226512226512226689e-01,1.250000000000000000e+02,1.280130000000000052e+02
2.231338481338481228e-01,1.250000000000000000e+02,1.279749999999999943e+02
2.238309738309738617e-01,1.250000000000000000e+02,1.279729999999999990e+02
2.243135993135993156e-01,1.250000000000000000e+02,1.279380000000000024e+02
2.250107250107249990e-01,1.250000000000000000e+02,1.279249999999999972e+02
2.254933504933505084e-01,1.250000000000000000e+02,1.279360000000000070e+02
2.259759759759759901e-01,1.250000000000000000e+02,1.279140000000000015e+02
2.266194766194766230e-01,1.250000000000000000e+02,1.279140000000000015e+02
2.271021021021021324e-01,1.250000000000000000e+02,1.279389999999999930e+02
2.277992277992278158e-01,1.250000000000000000e+02,1.279380000000000024e+02
2.282818532818532697e-01,1.250000000000000000e+02,1.279389999999999930e+02
2.287644787644787792e-01,1.250000000000000000e+02,1.279500000000000028e+02
2.294079794079793844e-01,1.250000000000000000e+02,1.279260000000000019e+02
2.299442299442299720e-01,1.250000000000000000e+02,1.279240000000000066e+02
2.305877305877305772e-01,1.250000000000000000e+02,1.279240000000000066e+02
2.310703560703560866e-01,1.250000000000000000e+02,1.279140000000000015e+02
2.318211068211068482e-01,1.250000000000000000e+02,1.279389999999999930e+02
2.322501072501072794e-01,1.250000000000000000e+02,1.279620000000000033e+02
2.329472329472329628e-01,1.250000000000000000e+02,1.279639999999999986e+02
2.334298584298584167e-01,1.250000000000000000e+02,1.280010000000000048e+02
2.340733590733590774e-01,1.250000000000000000e+02,1.280010000000000048e+02
2.345559845559845313e-01,1.250000000000000000e+02,1.280130000000000052e+02
2.352531102531102425e-01,1.250000000000000000e+02,1.279989999999999952e+02
2.357357357357357242e-01,1.250000000000000000e+02,1.279899999999999949e+02
2.364328614328614353e-01,1.250000000000000000e+02,1.280159999999999911e+02
2.369154869154869170e-01,1.250000000000000000e+02,1.280140000000000100e+02
2.376126126126126281e-01,1.250000000000000000e+02,1.280409999999999968e+02
2.380952380952381098e-01,1.250000000000000000e+02,1.280509999999999877e+02
2.387387387387387427e-01,1.250000000000000000e+02,1.280519999999999925e+02
2.392213642213642522e-01,1.250000000000000000e+02,1.280409999999999968e+02
2.399184899184899356e-01,1.250000000000000000e+02,1.280269999999999868e+02
2.404011154011153895e-01,1.250000000000000000e+02,1.280529999999999973e+02
2.410982410982411284e-01,1.250000000000000000e+02,1.280289999999999964e+02
2.417953667953668118e-01,1.250000000000000000e+02,1.280269999999999868e+02
2.422779922779922657e-01,1.250000000000000000e+02,1.280279999999999916e+02
2.429751179751179491e-01,1.250000000000000000e+02,1.280540000000000020e+02
2.434041184041183803e-01,1.250000000000000000e+02,1.281179999999999950e+02
2.441548691548691419e-01,1.250000000000000000e+02,1.281299999999999955e+02
2.445838695838695731e-01,1.250000000000000000e+02,1.281310000000000002e+02
2.453346203346203347e-01,1.250000000000000000e+02,1.281310000000000002e+02
2.457636207636207659e-01,1.250000000000000000e+02,1.280920000000000130e+02
2.464607464607464771e-01,1.250000000000000000e+02,1.280670000000000073e+02
2.471578721578721605e-01,1.250000000000000000e+02,1.280310000000000059e+02
2.475868725868725917e-01,1.250000000000000000e+02,1.280310000000000059e+02
2.483376233376233533e-01,1.250000000000000000e+02,1.280449999999999875e+02
2.487666237666237845e-01,1.250000000000000000e+02,1.280449999999999875e+02
2.494637494637494679e-01,1.250000000000000000e+02,1.280949999999999989e+02
2.499463749463749218e-01,1.250000000000000000e+02,1.281450000000000102e+02
2.506435006435006607e-01,1.250000000000000000e+02,1.281570000000000107e+02
2.511261261261261146e-01,1.250000000000000000e+02,1.281450000000000102e+02
2.518232518232518258e-01,1.250000000000000000e+02,1.281460000000000150e+02
2.522522522522522292e-01,1.250000000000000000e+02,1.281939999999999884e+02
2.530030030030029908e-01,1.250000000000000000e+02,1.281570000000000107e+02
2.534320034320034498e-01,1.250000000000000000e+02,1.281340000000000146e+02
2.541291291291291055e-01,1.250000000000000000e+02,1.281589999999999918e+02
2.546117546117546149e-01,1.250000000000000000e+02,1.281839999999999975e+02
2.553088803088803260e-01,1.250000000000000000e+02,1.281839999999999975e+02
2.560596310596310876e-01,1.250000000000000000e+02,1.281850000000000023e+02
2.564886314886314911e-01,1.250000000000000000e+02,1.281949999999999932e+02
2.571857571857572022e-01,1.250000000000000000e+02,1.281959999999999980e+02
2.576147576147576057e-01,1.250000000000000000e+02,1.281959999999999980e+02
2.583655083655083673e-01,1.250000000000000000e+02,1.282210000000000036e+02
2.590626340626340784e-01,1.250000000000000000e+02,1.282239999999999895e+02
2.597061347061346837e-01,1.250000000000000000e+02,1.281980000000000075e+02
2.602423852423852435e-01,1.250000000000000000e+02,1.282220000000000084e+02
2.608858858858859042e-01,1.250000000000000000e+02,1.281860000000000070e+02
2.613685113685113581e-01,1.250000000000000000e+02,1.281980000000000075e+02
2.620656370656370693e-01,1.250000000000000000e+02,1.282090000000000032e+02
2.625482625482625232e-01,1.250000000000000000e+02,1.282319999999999993e+02
2.632453882453882343e-01,1.250000000000000000e+02,1.281839999999999975e+02
2.636743886743886933e-01,1.250000000000000000e+02,1.281970000000000027e+02
2.644251394251394549e-01,1.250000000000000000e+02,1.281949999999999932e+02
2.649077649077649088e-01,1.250000000000000000e+02,1.281959999999999980e+02
2.655512655512655695e-01,1.250000000000000000e+02,1.281839999999999975e+02
2.660338910338910789e-01,1.250000000000000000e+02,1.281730000000000018e+02
2.667846417846417850e-01,1.250000000000000000e+02,1.281839999999999975e+02
2.672136422136421885e-01,1.250000000000000000e+02,1.281730000000000018e+02
2.679107679107679552e-01,1.250000000000000000e+02,1.281829999999999927e+02
2.683933933933934091e-01,1.250000000000000000e+02,1.281579999999999870e+02
2.690905190905190647e-01,1.250000000000000000e+02,1.281479999999999961e+02
2.695195195195195237e-01,1.250000000000000000e+02,1.281589999999999918e+02
2.702166452166451793e-01,1.250000000000000000e+02,1.281949999999999932e+02
2.709673959673959409e-01,1.250000000000000000e+02,1.282210000000000036e+02
2.714500214500214503e-01,1.250000000000000000e+02,1.282090000000000032e+02
2.721471471471471615e-01,1.250000000000000000e+02,1.282100000000000080e+02
2.725761475761475650e-01,1.250000000000000000e+02,1.282100000000000080e+02
2.732732732732732761e-01,1.250000000000000000e+02,1.282079999999999984e+02
2.737022737022737351e-01,1.250000000000000000e+02,1.281970000000000027e+02
2.744530244530244967e-01,1.250000000000000000e+02,1.281719999999999970e+02
2.749356499356499506e-01,1.250000000000000000e+02,1.281699999999999875e+02
2.756327756327756062e-01,1.250000000000000000e+02,1.281719999999999970e+02
2.760617760617760652e-01,1.250000000000000000e+02,1.281850000000000023e+02
2.767589017589017208e-01,1.250000000000000000e+02,1.281970000000000027e+02
2.774560274560274875e-01,1.250000000000000000e+02,1.281980000000000075e+02
2.779386529386529414e-01,1.250000000000000000e+02,1.282210000000000036e+02
2.786357786357786526e-01,1.250000000000000000e+02,1.282210000000000036e+02
2.790647790647790560e-01,1.250000000000000000e+02,1.281949999999999932e+02
2.798155298155298176e-01,1.250000000000000000e+02,1.281579999999999870e+02
2.802445302445302211e-01,1.250000000000000000e+02,1.281330000000000098e+02
2.809952809952810382e-01,1.250000000000000000e+02,1.281330000000000098e+02
2.814242814242814417e-01,1.250000000000000000e+02,1.281340000000000146e+02
2.821214071214071528e-01,1.250000000000000000e+02,1.281349999999999909e+02
2.828721578721579144e-01,1.250000000000000000e+02,1.281699999999999875e+02
2.835156585156585196e-01,1.250000000000000000e+02,1.281959999999999980e+02
2.839982839982840290e-01,1.250000000000000000e+02,1.281709999999999923e+02
2.846954096954096847e-01,1.250000000000000000e+02,1.281829999999999927e+02
2.851780351780351386e-01,1.250000000000000000e+02,1.281680000000000064e+02
2.858751608751609052e-01,1.250000000000000000e+02,1.281090000000000089e+02
2.863577863577863591e-01,1.250000000000000000e+02,1.280819999999999936e+02
2.870012870012870199e-01,1.250000000000000000e+02,1.280840000000000032e+02
2.876984126984127310e-01,1.250000000000000000e+02,1.281059999999999945e+02
2.884491634491634371e-01,1.250000000000000000e+02,1.281210000000000093e+02
2.890926640926640978e-01,1.250000000000000000e+02,1.281589999999999918e+02
2.895752895752896072e-01,1.250000000000000000e+02,1.282110000000000127e+02
2.902724152724152629e-01,1.250000000000000000e+02,1.281970000000000027e+02
2.910231660231660245e-01,1.250000000000000000e+02,1.281719999999999970e+02
2.914521664521664279e-01,1.250000000000000000e+02,1.281460000000000150e+02
2.922029172029171895e-01,1.250000000000000000e+02,1.281090000000000089e+02
2.928464178464178502e-01,1.250000000000000000e+02,1.280949999999999989e+02
2.933290433290433041e-01,1.250000000000000000e+02,1.281080000000000041e+02
2.940261690261690153e-01,1.250000000000000000e+02,1.281069999999999993e+02
2.944551694551694188e-01,1.250000000000000000e+02,1.280960000000000036e+02
2.952059202059201803e-01,1.250000000000000000e+02,1.281440000000000055e+02
2.956349206349206393e-01,1.250000000000000000e+02,1.281550000000000011e+02
2.963320463320463505e-01,1.250000000000000000e+02,1.281310000000000002e+02
2.968682968682968548e-01,1.250000000000000000e+02,1.280829999999999984e+02
2.975654225654225660e-01,1.250000000000000000e+02,1.280829999999999984e+02
2.979944229944230250e-01,1.250000000000000000e+02,1.280550000000000068e+02
2.986915486915487361e-01,1.250000000000000000e+02,1.280449999999999875e+02
2.993886743886743917e-01,1.250000000000000000e+02,1.280589999999999975e+02
2.998712998712998457e-01,1.250000000000000000e+02,1.280819999999999936e+02
3.005684255684256123e-01,1.250000000000000000e+02,1.280960000000000036e+02
3.012655512655512680e-01,1.250000000000000000e+02,1.281320000000000050e+02
3.019626769626769791e-01,1.250000000000000000e+02,1.281570000000000107e+02
3.026598026598026903e-01,1.250000000000000000e+02,1.280819999999999936e+02
3.031424281424281442e-01,1.250000000000000000e+02,1.280689999999999884e+02
3.037859287859288049e-01,1.250000000000000000e+02,1.280809999999999889e+02
3.044830544830544605e-01,1.250000000000000000e+02,1.280579999999999927e+02
3.050193050193050204e-01,1.250000000000000000e+02,1.280449999999999875e+02
3.057164307164306760e-01,1.250000000000000000e+02,1.280349999999999966e+02
3.061454311454311350e-01,1.250000000000000000e+02,1.280490000000000066e+02
3.068425568425568462e-01,1.250000000000000000e+02,1.280490000000000066e+02
3.075933075933076077e-01,1.250000000000000000e+02,1.280629999999999882e+02
3.082904332904332634e-01,1.250000000000000000e+02,1.280620000000000118e+02
3.089339339339339241e-01,1.250000000000000000e+02,1.280610000000000070e+02
3.096846846846846857e-01,1.250000000000000000e+02,1.280589999999999975e+02
3.103281853281853464e-01,1.250000000000000000e+02,1.281229999999999905e+02
3.108108108108108558e-01,1.250000000000000000e+02,1.280980000000000132e+02
3.115079365079365115e-01,1.250000000000000000e+02,1.280850000000000080e+02
3.119369369369369704e-01,1.250000000000000000e+02,1.280740000000000123e+02
3.126876876876877320e-01,1.250000000000000000e+02,1.280740000000000123e+02
3.133848133848133877e-01,1.250000000000000000e+02,1.280490000000000066e+02
3.140283140283140484e-01,1.250000000000000000e+02,1.280699999999999932e+02
3.145645645645645527e-01,1.250000000000000000e+02,1.281059999999999945e+02
3.152616902616902639e-01,1.250000000000000000e+02,1.280800000000000125e+02
3.156906906906906674e-01,1.250000000000000000e+02,1.280430000000000064e+02
3.163878163878164340e-01,1.250000000000000000e+02,1.280660000000000025e+02
3.171385671385671401e-01,1.250000000000000000e+02,1.281020000000000039e+02
3.177820677820678008e-01,1.250000000000000000e+02,1.280670000000000073e+02
3.182646932646932547e-01,1.250000000000000000e+02,1.280800000000000125e+02
3.189618189618189659e-01,1.250000000000000000e+02,1.281039999999999850e+02
3.196589446589446770e-01,1.250000000000000000e+02,1.280809999999999889e+02
3.203560703560703882e-01,1.250000000000000000e+02,1.280790000000000077e+02
3.210531960531960438e-01,1.250000000000000000e+02,1.281279999999999859e+02
3.217503217503217550e-01,1.250000000000000000e+02,1.280769999999999982e+02
3.222329472329472644e-01,1.250000000000000000e+02,1.280550000000000068e+02
3.229300729300729200e-01,1.250000000000000000e+02,1.280780000000000030e+02
3.236271986271986312e-01,1.250000000000000000e+02,1.280670000000000073e+02
3.243243243243243423e-01,1.250000000000000000e+02,1.280440000000000111e+02
3.250214500214499980e-01,1.250000000000000000e+02,1.280670000000000073e+02
3.257185757185757091e-01,1.250000000000000000e+02,1.280540000000000020e+02
3.264693264693264707e-01,1.250000000000000000e+02,1.280159999999999911e+02
3.271664521664521819e-01,1.250000000000000000e+02,1.280660000000000025e+02
3.278099528099528426e-01,1.250000000000000000e+02,1.280790000000000077e+02
3.285070785070785537e-01,1.250000000000000000e+02,1.280790000000000077e+02
3.292042042042042094e-01,1.250000000000000000e+02,1.281039999999999850e+02
3.296868296868296633e-01,1.250000000000000000e+02,1.281299999999999955e+02
3.303839553839553744e-01,1.250000000000000000e+02,1.281059999999999945e+02
3.310810810810810856e-01,1.250000000000000000e+02,1.280939999999999941e+02
3.318318318318318472e-01,1.250000000000000000e+02,1.280809999999999889e+02
3.325289575289575028e-01,1.250000000000000000e+02,1.280699999999999932e+02
3.332260832260832695e-01,1.250000000000000000e+02,1.280440000000000111e+02
3.338695838695838747e-01,1.250000000000000000e+02,1.280560000000000116e+02
3.346203346203346363e-01,1.250000000000000000e+02,1.280430000000000064e+02
3.353174603174603474e-01,1.250000000000000000e+02,1.280420000000000016e+02
3.359609609609609526e-01,1.250000000000000000e+02,1.280680000000000121e+02
3.367117117117117142e-01,1.250000000000000000e+02,1.280680000000000121e+02
3.374088374088374254e-01,1.250000000000000000e+02,1.280339999999999918e+02
3.381059631059630810e-01,1.250000000000000000e+02,1.280819999999999936e+02
3.388030888030887922e-01,1.250000000000000000e+02,1.280579999999999927e+02
3.395002145002145033e-01,1.250000000000000000e+02,1.280440000000000111e+02
3.401973401973402145e-01,1.250000000000000000e+02,1.280689999999999884e+02
3.408944658944659256e-01,1.250000000000000000e+02,1.280699999999999932e+02
3.413234663234663291e-01,1.250000000000000000e+02,1.280449999999999875e+02
3.420742170742170352e-01,1.250000000000000000e+02,1.280569999999999879e+02
3.427713427713428018e-01,1.250000000000000000e+02,1.280459999999999923e+02
3.434684684684685130e-01,1.250000000000000000e+02,1.280329999999999870e+02
3.441655941655941686e-01,1.250000000000000000e+02,1.280210000000000150e+02
3.446482196482196225e-01,1.250000000000000000e+02,1.280200000000000102e+02
3.453453453453453892e-01,1.250000000000000000e+02,1.280070000000000050e+02
3.460424710424710448e-01,1.250000000000000000e+02,1.279969999999999999e+02
3.466859716859717055e-01,1.250000000000000000e+02,1.280320000000000107e+02
3.474367224367224671e-01,1.250000000000000000e+02,1.280200000000000102e+02
3.481338481338481228e-01,1.250000000000000000e+02,1.279969999999999999e+02
3.488309738309738339e-01,1.250000000000000000e+02,1.280589999999999975e+02
3.495280995280995451e-01,1.250000000000000000e+02,1.280569999999999879e+02
3.502252252252252007e-01,1.250000000000000000e+02,1.279980000000000047e+02
3.509223509223509119e-01,1.250000000000000000e+02,1.280090000000000146e+02
3.516194766194766230e-01,1.250000000000000000e+02,1.280070000000000050e+02
3.523166023166023342e-01,1.250000000000000000e+02,1.280060000000000002e+02
3.530137280137280453e-01,1.250000000000000000e+02,1.280060000000000002e+02
3.537108537108537010e-01,1.250000000000000000e+02,1.280060000000000002e+02
3.544079794079794121e-01,1.250000000000000000e+02,1.279569999999999936e+02
3.551587301587301737e-01,1.250000000000000000e+02,1.279449999999999932e+02
3.558558558558558849e-01,1.250000000000000000e+02,1.279579999999999984e+02
3.564993564993564901e-01,1.250000000000000000e+02,1.279329999999999927e+02
3.571964821964822012e-01,1.250000000000000000e+02,1.279350000000000023e+02
3.578936078936079124e-01,1.250000000000000000e+02,1.279489999999999981e+02
3.585907335907336235e-01,1.250000000000000000e+02,1.279249999999999972e+02
3.592878592878592792e-01,1.250000000000000000e+02,1.279230000000000018e+02
3.599849849849849903e-01,1.250000000000000000e+02,1.279600000000000080e+02
3.607357357357357519e-01,1.250000000000000000e+02,1.279459999999999980e+02
3.614328614328614631e-01,1.250000000000000000e+02,1.279219999999999970e+02
3.621299871299871187e-01,1.250000000000000000e+02,1.279590000000000032e+02
3.628271128271128299e-01,1.250000000000000000e+02,1.279480000000000075e+02
3.635242385242385410e-01,1.250000000000000000e+02,1.279470000000000027e+02
3.642213642213641966e-01,1.250000000000000000e+02,1.279470000000000027e+02
3.649184899184899078e-01,1.250000000000000000e+02,1.279480000000000075e+02
3.656156156156156189e-01,1.250000000000000000e+02,1.279249999999999972e+02
3.663127413127413301e-01,1.250000000000000000e+02,1.279609999999999985e+02
3.670098670098670413e-01,1.250000000000000000e+02,1.279480000000000075e+02
3.677069927069926969e-01,1.250000000000000000e+02,1.279600000000000080e+02
3.684577434577435140e-01,1.250000000000000000e+02,1.279369999999999976e+02
3.691012441012441192e-01,1.250000000000000000e+02,1.279500000000000028e+02
3.697983697983697748e-01,1.250000000000000000e+02,1.279360000000000070e+02
3.704954954954954860e-01,1.250000000000000000e+02,1.279360000000000070e+02
3.711926211926211971e-01,1.250000000000000000e+02,1.279249999999999972e+02
3.718897468897468528e-01,1.250000000000000000e+02,1.279020000000000010e+02
3.725868725868726195e-01,1.250000000000000000e+02,1.278880000000000052e+02
3.732839982839983306e-01,1.250000000000000000e+02,1.279489999999999981e+02
3.739811239811239862e-01,1.250000000000000000e+02,1.279590000000000032e+02
3.747318747318747478e-01,1.250000000000000000e+02,1.279629999999999939e+02
3.753753753753753530e-01,1.250000000000000000e+02,1.279519999999999982e+02
3.761261261261261701e-01,1.250000000000000000e+02,1.279290000000000020e+02
3.768232518232518258e-01,1.250000000000000000e+02,1.279149999999999920e+02
3.775203775203775369e-01,1.250000000000000000e+02,1.279509999999999934e+02
3.782175032175031926e-01,1.250000000000000000e+02,1.279030000000000058e+02
3.789146289146289037e-01,1.250000000000000000e+02,1.279030000000000058e+02
3.796117546117546149e-01,1.250000000000000000e+02,1.279380000000000024e+02
3.803088803088802705e-01,1.250000000000000000e+02,1.279740000000000038e+02
3.810060060060060372e-01,1.250000000000000000e+02,1.279249999999999972e+02
3.817031317031317483e-01,1.250000000000000000e+02,1.279410000000000025e+02
3.824002574002574040e-01,1.250000000000000000e+02,1.279540000000000077e+02
3.830973830973831151e-01,1.250000000000000000e+02,1.279309999999999974e+02
3.837945087945088263e-01,1.250000000000000000e+02,1.279060000000000059e+02
3.845452595452595879e-01,1.250000000000000000e+02,1.279050000000000011e+02
3.851887601887601931e-01,1.250000000000000000e+02,1.278550000000000040e+02
3.858858858858859042e-01,1.250000000000000000e+02,1.278780000000000001e+02
3.865830115830115599e-01,1.250000000000000000e+02,1.279140000000000015e+02
3.872801372801373265e-01,1.250000000000000000e+02,1.279020000000000010e+02
3.879772629772629822e-01,1.250000000000000000e+02,1.279170000000000016e+02
3.886743886743886933e-01,1.250000000000000000e+02,1.279549999999999983e+02
3.893715143715144045e-01,1.250000000000000000e+02,1.279420000000000073e+02
3.900686400686400601e-01,1.250000000000000000e+02,1.279060000000000059e+02
3.907657657657657713e-01,1.250000000000000000e+02,1.278829999999999956e+02
3.914628914628914824e-01,1.250000000000000000e+02,1.278820000000000050e+02
3.922136422136422440e-01,1.250000000000000000e+02,1.278799999999999955e+02
3.929107679107678996e-01,1.250000000000000000e+02,1.279180000000000064e+02
3.936078936078936108e-01,1.250000000000000000e+02,1.279659999999999940e+02
3.943050193050193220e-01,1.250000000000000000e+02,1.279420000000000073e+02
3.950021450021449776e-01,1.250000000000000000e+02,1.279180000000000064e+02
3.956992706992706887e-01,1.250000000000000000e+02,1.279560000000000031e+02
3.963963963963963999e-01,1.250000000000000000e+02,1.279449999999999932e+02
3.970935220935221110e-01,1.250000000000000000e+02,1.279200000000000017e+02
3.977906477906478222e-01,1.250000000000000000e+02,1.279459999999999980e+02
3.984877734877734778e-01,1.250000000000000000e+02,1.279189999999999969e+02
3.991848991848991890e-01,1.250000000000000000e+02,1.279170000000000016e+02
3.999356499356499506e-01,1.250000000000000000e+02,1.279459999999999980e+02
4.006327756327756617e-01,1.250000000000000000e+02,1.279569999999999936e+02
4.012762762762762669e-01,1.250000000000000000e+02,1.279090000000000060e+02
4.019734019734019781e-01,1.250000000000000000e+02,1.279600000000000080e+02
4.026705276705276892e-01,1.250000000000000000e+02,1.279449999999999932e+02
4.033676533676534004e-01,1.250000000000000000e+02,1.279099999999999966e+02
4.040647790647790560e-01,1.250000000000000000e+02,1.279449999999999932e+02
4.047619047619047672e-01,1.250000000000000000e+02,1.279819999999999993e+02
4.054590304590304783e-01,1.250000000000000000e+02,1.279170000000000016e+02
4.061561561561561340e-01,1.250000000000000000e+02,1.279429999999999978e+02
4.068532818532818451e-01,1.250000000000000000e+02,1.279920000000000044e+02
4.075504075504075563e-01,1.250000000000000000e+02,1.279449999999999932e+02
4.083011583011583179e-01,1.250000000000000000e+02,1.279110000000000014e+02
4.089982839982839735e-01,1.250000000000000000e+02,1.279849999999999994e+02
4.096954096954096847e-01,1.250000000000000000e+02,1.279470000000000027e+02
4.103389103389103454e-01,1.250000000000000000e+02,1.279339999999999975e+02
4.110896610896611070e-01,1.250000000000000000e+02,1.279809999999999945e+02
4.117867867867868181e-01,1.250000000000000000e+02,1.279950000000000045e+02
4.124839124839124738e-01,1.250000000000000000e+02,1.279830000000000041e+02
4.131810381810381849e-01,1.250000000000000000e+02,1.280200000000000102e+02
4.138781638781638961e-01,1.250000000000000000e+02,1.280349999999999966e+02
4.145752895752895517e-01,1.250000000000000000e+02,1.279969999999999999e+02
4.152724152724152629e-01,1.250000000000000000e+02,1.279959999999999951e+02
4.159695409695409740e-01,1.250000000000000000e+02,1.280080000000000098e+02
4.166666666666666297e-01,1.250000000000000000e+02,1.279830000000000041e+02
4.173637923637923963e-01,1.250000000000000000e+02,1.279699999999999989e+02
4.180609180609181075e-01,1.250000000000000000e+02,1.280090000000000146e+02
4.187580437580437631e-01,1.250000000000000000e+02,1.279719999999999942e+02
4.194551694551694743e-01,1.250000000000000000e+02,1.279729999999999990e+02
4.202059202059202359e-01,1.250000000000000000e+02,1.280349999999999966e+02
4.208494208494208411e-01,1.250000000000000000e+02,1.280579999999999927e+02
4.215465465465465522e-01,1.250000000000000000e+02,1.279959999999999951e+02
4.222436722436722079e-01,1.250000000000000000e+02,1.280109999999999957e+02
4.229944229944229694e-01,1.250000000000000000e+02,1.280560000000000116e+02
4.236379236379236857e-01,1.250000000000000000e+02,1.280070000000000050e+02
4.243886743886743917e-01,1.250000000000000000e+02,1.279959999999999951e+02
4.250858000858000474e-01,1.250000000000000000e+02,1.280689999999999884e+02
4.257293007293007636e-01,1.250000000000000000e+02,1.280210000000000150e+02
4.264800514800515252e-01,1.250000000000000000e+02,1.280099999999999909e+02
4.271235521235521304e-01,1.250000000000000000e+02,1.280720000000000027e+02
4.278743028743028920e-01,1.250000000000000000e+02,1.280480000000000018e+02
4.285714285714286031e-01,1.250000000000000000e+02,1.279729999999999990e+02
4.292685542685543143e-01,1.250000000000000000e+02,1.280099999999999909e+02
4.299656799656800255e-01,1.250000000000000000e+02,1.280339999999999918e+02
4.306628056628056811e-01,1.250000000000000000e+02,1.279699999999999989e+02
4.313599313599313922e-01,1.250000000000000000e+02,1.279950000000000045e+02
4.320570570570571034e-01,1.250000000000000000e+02,1.280080000000000098e+02
4.327541827541827590e-01,1.250000000000000000e+02,1.279600000000000080e+02
4.334513084513084702e-01,1.250000000000000000e+02,1.279710000000000036e+02
4.341484341484341813e-01,1.250000000000000000e+02,1.280210000000000150e+02
4.348455598455598370e-01,1.250000000000000000e+02,1.279710000000000036e+02
4.355963105963105431e-01,1.250000000000000000e+02,1.279459999999999980e+02
4.362398112398112593e-01,1.250000000000000000e+02,1.279459999999999980e+02
4.369905619905619654e-01,1.250000000000000000e+02,1.279719999999999942e+02
4.376340626340626261e-01,1.250000000000000000e+02,1.279699999999999989e+02
4.383848133848134432e-01,1.250000000000000000e+02,1.279959999999999951e+02
4.390819390819390988e-01,1.250000000000000000e+02,1.280099999999999909e+02
4.397254397254397040e-01,1.250000000000000000e+02,1.279719999999999942e+02
4.404761904761905211e-01,1.250000000000000000e+02,1.279849999999999994e+02
4.411733161733161768e-01,1.250000000000000000e+02,1.280090000000000146e+02
4.418704418704418879e-01,1.250000000000000000e+02,1.279459999999999980e+02
4.425675675675675991e-01,1.250000000000000000e+02,1.279080000000000013e+02
4.432646932646932547e-01,1.250000000000000000e+02,1.279329999999999927e+02
4.439618189618189659e-01,1.250000000000000000e+02,1.279579999999999984e+02
4.446589446589446770e-01,1.250000000000000000e+02,1.279480000000000075e+02
4.453560703560703327e-01,1.250000000000000000e+02,1.279600000000000080e+02
4.460531960531960438e-01,1.250000000000000000e+02,1.279860000000000042e+02
4.467503217503217550e-01,1.250000000000000000e+02,1.279600000000000080e+02
4.474474474474474106e-01,1.250000000000000000e+02,1.279590000000000032e+02
4.481445731445731218e-01,1.250000000000000000e+02,1.279710000000000036e+02
4.488416988416988329e-01,1.250000000000000000e+02,1.279579999999999984e+02
4.495388245388244886e-01,1.250000000000000000e+02,1.279200000000000017e+02
4.502359502359503107e-01,1.250000000000000000e+02,1.279480000000000075e+02
4.509867009867010168e-01,1.250000000000000000e+02,1.279969999999999999e+02
4.516302016302016775e-01,1.250000000000000000e+02,1.279849999999999994e+02
4.523809523809523836e-01,1.250000000000000000e+02,1.279869999999999948e+02
4.530244530244530443e-01,1.250000000000000000e+02,1.280219999999999914e+02
4.537215787215787555e-01,1.250000000000000000e+02,1.279860000000000042e+02
4.544723294723294615e-01,1.250000000000000000e+02,1.279959999999999951e+02
4.551158301158301223e-01,1.250000000000000000e+02,1.280219999999999914e+02
4.558129558129558334e-01,1.250000000000000000e+02,1.279729999999999990e+02
4.565637065637065395e-01,1.250000000000000000e+02,1.279609999999999985e+02
4.572072072072072002e-01,1.250000000000000000e+02,1.279869999999999948e+02
4.579579579579579063e-01,1.250000000000000000e+02,1.280130000000000052e+02
4.586550836550837285e-01,1.250000000000000000e+02,1.279770000000000039e+02
4.593522093522093841e-01,1.250000000000000000e+02,1.280010000000000048e+02
4.600493350493350952e-01,1.250000000000000000e+02,1.280120000000000005e+02
4.607464607464608064e-01,1.250000000000000000e+02,1.279759999999999991e+02
4.614435864435864620e-01,1.250000000000000000e+02,1.279729999999999990e+02
