time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.216906770000399984e-01,4.992465373951999936e+02,-2.974219607999760151e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.188806650000130194e-01,4.992398413231999825e+02,-3.042877777999820066e-01
2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.221061191000009982e+00,4.992334514141999762e+02,-3.051535258000139805e-01
2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.718077965000019969e+00,4.992297857262000207e+02,-3.020300077999720223e-01
4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.198721990999989995e+00,4.992321931021999717e+02,-2.999315647999620249e-01
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.690405129000049911e+00,4.992342290991999789e+02,-2.978293558000090213e-01
5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.177867445000019941e+00,4.992400199882000038e+02,-2.987413527999849827e-01
7.000000000000000666e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.683243050999990054e+00,4.992478422831999865e+02,-2.976565188000099837e-01
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.188503772999999875e+00,4.992576754262000236e+02,-2.925787788000129841e-01
8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.693993597000010176e+00,4.992634974572000033e+02,-2.924868688000130112e-01
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.207041796999999583e+00,4.992597383291999904e+02,-2.913594677999800098e-01
1.100000000000000006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.712218333000009807e+00,4.992535053052000080e+02,-2.962251287999759786e-01
1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.230803013000049795e+00,4.992580398352000088e+02,-3.051258217999899824e-01
1.300000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.734127093000029873e+00,4.992667112202000226e+02,-3.140445048000050088e-01
1.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.243239683000020079e+00,4.992617116161999888e+02,-3.169136287999910206e-01
1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.749868578999990376e+00,4.992475803991999896e+02,-3.127510427999730114e-01
1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.247455777000050503e+00,4.992339239752000140e+02,-3.115921627999950205e-01
1.700000000000000122e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.742305697000029241e+00,4.992331252811999889e+02,-3.124792677999709833e-01
1.799999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.224320381000030267e+00,4.992466145912000002e+02,-3.144196437999819960e-01
1.900000000000000022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.731578073000049400e+00,4.992565582042000187e+02,-3.103418557999619853e-01
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.022808253100000009e+01,4.992618672442000047e+02,-3.102501347999619963e-01
2.099999999999999922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072909235700000075e+01,4.992584366081999860e+02,-3.051265447999669811e-01
2.200000000000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122593835900000059e+01,4.992577624961999732e+02,-3.030136258000140081e-01
2.300000000000000100e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173060102500000035e+01,4.992605288962000145e+02,-3.039111257999900229e-01
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224342056699999937e+01,4.992607738241999868e+02,-2.997978827999709939e-01
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274086684499999933e+01,4.992671311752000065e+02,-3.017096637999809872e-01
2.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.324835430499999944e+01,4.992730530921999730e+02,-3.056176878000009811e-01
2.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.374731238300010006e+01,4.992704750742000215e+02,-3.094976207999620144e-01
2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.425804877100000034e+01,4.992545751171999768e+02,-3.053278808000010058e-01
2.899999999999999800e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.474779282499999944e+01,4.992554881642000169e+02,-3.062221607999769946e-01
2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.524472856300000068e+01,4.992707920191999733e+02,-3.191656908000110038e-01
3.099999999999999978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.574633910899999911e+01,4.992743857901999718e+02,-3.200667887999870120e-01
3.200000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.624343980500000129e+01,4.992517046951999760e+02,-3.138761447999580123e-01
3.300000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.674907077099999952e+01,4.992375094231999810e+02,-3.117135678000049759e-01
3.400000000000000244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.724586021900000077e+01,4.992378266232000215e+02,-3.116041718000039928e-01
3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.774302106300000048e+01,4.992491828702000021e+02,-3.115336398000049800e-01
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.823236524300000028e+01,4.992570986051999853e+02,-3.084526887999620159e-01
3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.873768496099999936e+01,4.992659016282000266e+02,-3.123713597999809854e-01
3.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924933691100000033e+01,4.992690564371999926e+02,-3.162686948000010267e-01
3.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.974974912500000102e+01,4.992585520022000196e+02,-3.191203327999859729e-01
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.025814833100000101e+01,4.992485035592000031e+02,-3.219718027999730059e-01
4.099999999999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.075325609500000112e+01,4.992607335921999834e+02,-3.249048297999589940e-01
4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.125931993700000078e+01,4.992915935411999726e+02,-3.349011928000060201e-01
4.299999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.176124488099999965e+01,4.993072247271999800e+02,-3.358446897999829983e-01
4.400000000000000022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.226470632899999913e+01,4.992959387852000077e+02,-3.256928077999919902e-01
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.277298843100000170e+01,4.992879364702000089e+02,-3.145514317999669740e-01
4.600000000000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.327505407299999973e+01,4.992835574092000002e+02,-3.114242737999809996e-01
4.699999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.378259764299999901e+01,4.992884950701999855e+02,-3.113287867999819936e-01
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.426923080299999924e+01,4.992912620801999992e+02,-3.042302477999769827e-01
4.899999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.476584925700009876e+01,4.992945743842000184e+02,-3.041314567999759966e-01
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.525858932099999876e+01,4.992956443162000255e+02,-3.090256497999719909e-01
5.100000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.574913245700000175e+01,4.992825625712000033e+02,-3.148704098000010276e-01
5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.624677754100000016e+01,4.992678936671999850e+02,-3.177079707999870273e-01
5.300000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674419552100000175e+01,4.992572041231999833e+02,-3.245596477999910245e-01
5.400000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.726024061900010054e+01,4.992535877682000205e+02,-3.314321357999959750e-01
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.776564270500000120e+01,4.992434000801999900e+02,-3.252837227999689773e-01
5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.827164462300000025e+01,4.992402509112000075e+02,-3.211600218000060236e-01
5.699999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.878472334099999941e+01,4.992535033981999959e+02,-3.250926647999680119e-01
5.799999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.928487908500000003e+01,4.992650341702000105e+02,-3.240220757999919821e-01
5.899999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.979789947300000108e+01,4.992793061932000001e+02,-3.219582897999809790e-01
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029072505499999934e+01,4.992964211241999806e+02,-3.229090457999579944e-01
6.099999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.079299243099999828e+01,4.993060550462000151e+02,-3.258313208000009897e-01
