x_LE,y_LE,x_RE,y_RE
1.081498648126689825e-02,2.341289999999999907e+02,1.052223514426538220e-02,2.403129999999999882e+02
1.125641450091044264e-02,2.341289999999999907e+02,1.107603699396356167e-02,2.403139999999999930e+02
1.175302102300943355e-02,2.341430000000000007e+02,1.151907847372210178e-02,2.403389999999999986e+02
1.219444904265298141e-02,2.341040000000000134e+02,1.201750013845046330e-02,2.403770000000000095e+02
1.274623406720741536e-02,2.341040000000000134e+02,1.246054161820900515e-02,2.403779999999999859e+02
1.318766208685096149e-02,2.340910000000000082e+02,1.318048402281663672e-02,2.403919999999999959e+02
1.368426860894995239e-02,2.340649999999999977e+02,1.367890568754499651e-02,2.404180000000000064e+02
1.418087513104894157e-02,2.340649999999999977e+02,1.417732735227335804e-02,2.404159999999999968e+02
1.462230315069248943e-02,2.340649999999999977e+02,1.462036883203189988e-02,2.404159999999999968e+02
1.511890967279148033e-02,2.341150000000000091e+02,1.511879049676026140e-02,2.403750000000000000e+02
1.561551619489046777e-02,2.341419999999999959e+02,1.561721216148861772e-02,2.403149999999999977e+02
1.605694421453401563e-02,2.341419999999999959e+02,1.611563382621697751e-02,2.403280000000000030e+02
1.655355073663300480e-02,2.341550000000000011e+02,1.661405549094533904e-02,2.403389999999999986e+02
1.705015725873199745e-02,2.341550000000000011e+02,1.705709697070388262e-02,2.403520000000000039e+02
1.749158527837554183e-02,2.341680000000000064e+02,1.755551863543224414e-02,2.403650000000000091e+02
1.798819180047453448e-02,2.341550000000000011e+02,1.799856011519078772e-02,2.403650000000000091e+02
1.848479832257352365e-02,2.341409999999999911e+02,1.849698177991914577e-02,2.404039999999999964e+02
1.892622634221707151e-02,2.341419999999999959e+02,1.899540344464750730e-02,2.404279999999999973e+02
1.942283286431606068e-02,2.341409999999999911e+02,1.949382510937586535e-02,2.404060000000000059e+02
1.986426088395960507e-02,2.341550000000000011e+02,1.993686658913440893e-02,2.404170000000000016e+02
2.036086740605859771e-02,2.341550000000000011e+02,2.043528825386276698e-02,2.404410000000000025e+02
2.085747392815758688e-02,2.341550000000000011e+02,2.087832973362131056e-02,2.404799999999999898e+02
2.135408045025657953e-02,2.341539999999999964e+02,2.137675139834967208e-02,2.405039999999999907e+02
2.179550846990012739e-02,2.341419999999999959e+02,2.187517306307803361e-02,2.404929999999999950e+02
2.229211499199911656e-02,2.341289999999999907e+02,2.237359472780639166e-02,2.405039999999999907e+02
2.278872151409810226e-02,2.341289999999999907e+02,2.281663620756493177e-02,2.405260000000000105e+02
2.323014953374165012e-02,2.341550000000000011e+02,2.331505787229329330e-02,2.405029999999999859e+02
2.372675605584064276e-02,2.341800000000000068e+02,2.381347953702165482e-02,2.404670000000000130e+02
2.422336257793963193e-02,2.341920000000000073e+02,2.431190120175001634e-02,2.404569999999999936e+02
2.471996910003862458e-02,2.342179999999999893e+02,2.475494268150855645e-02,2.404689999999999941e+02
2.516139711968216897e-02,2.342309999999999945e+02,2.525336434623691798e-02,2.405080000000000098e+02
2.565800364178116161e-02,2.342429999999999950e+02,2.575178601096527950e-02,2.405310000000000059e+02
2.615461016388014731e-02,2.342439999999999998e+02,2.619482749072381961e-02,2.405459999999999923e+02
2.665121668597913995e-02,2.342299999999999898e+02,2.669324915545218113e-02,2.405459999999999923e+02
2.709264470562268781e-02,2.342170000000000130e+02,2.713629063521072124e-02,2.405589999999999975e+02
2.758925122772167698e-02,2.342429999999999950e+02,2.763471229993908276e-02,2.405819999999999936e+02
2.808585774982066616e-02,2.342429999999999950e+02,2.813313396466744429e-02,2.405300000000000011e+02
2.852728576946421402e-02,2.342309999999999945e+02,2.863155562939580581e-02,2.405070000000000050e+02
2.902389229156320666e-02,2.342170000000000130e+02,2.907459710915434592e-02,2.405190000000000055e+02
2.952049881366219583e-02,2.342560000000000002e+02,2.957301877388270744e-02,2.405310000000000059e+02
3.001710533576118500e-02,2.342680000000000007e+02,3.007144043861106897e-02,2.405440000000000111e+02
3.045853335540473286e-02,2.342820000000000107e+02,3.056986210333943049e-02,2.405680000000000121e+02
3.095513987750372550e-02,2.342429999999999950e+02,3.101290358309797060e-02,2.405699999999999932e+02
3.145174639960270774e-02,2.342309999999999945e+02,3.151132524782632865e-02,2.405840000000000032e+02
3.194835292170170038e-02,2.342820000000000107e+02,3.200974691255469018e-02,2.405960000000000036e+02
3.238978094134524477e-02,2.342949999999999875e+02,3.250816857728304476e-02,2.405860000000000127e+02
3.288638746344423741e-02,2.343069999999999879e+02,3.295121005704158834e-02,2.405840000000000032e+02
3.338299398554323005e-02,2.343079999999999927e+02,3.339425153680013192e-02,2.405600000000000023e+02
3.382442200518677444e-02,2.343189999999999884e+02,3.394805338649831139e-02,2.405970000000000084e+02
3.432102852728576708e-02,2.343460000000000036e+02,3.444647505122667291e-02,2.406080000000000041e+02
3.481763504938475973e-02,2.343199999999999932e+02,3.488951653098521649e-02,2.406100000000000136e+02
3.525906306902830412e-02,2.343069999999999879e+02,3.538793819571357802e-02,2.406349999999999909e+02
3.570049108867184851e-02,2.342820000000000107e+02,3.588635986044193954e-02,2.406330000000000098e+02
3.619709761077084115e-02,2.342680000000000007e+02,3.632940134020047618e-02,2.406560000000000059e+02
3.669370413286983379e-02,2.342820000000000107e+02,3.677244281995901976e-02,2.406560000000000059e+02
3.719031065496882643e-02,2.342949999999999875e+02,3.732624466965719923e-02,2.406210000000000093e+02
3.763173867461237082e-02,2.343199999999999932e+02,3.776928614941574280e-02,2.406189999999999998e+02
3.812834519671135652e-02,2.343340000000000032e+02,3.826770781414409739e-02,2.406210000000000093e+02
3.862495171881034223e-02,2.343590000000000089e+02,3.871074929390264097e-02,2.406200000000000045e+02
3.906637973845389356e-02,2.343590000000000089e+02,3.920917095863100249e-02,2.406220000000000141e+02
3.956298626055288620e-02,2.343329999999999984e+02,3.970759262335936401e-02,2.406229999999999905e+02
4.005959278265187190e-02,2.343199999999999932e+02,4.020601428808772554e-02,2.406349999999999909e+02
4.055619930475086454e-02,2.343199999999999932e+02,4.064905576784626218e-02,2.406610000000000014e+02
4.099762732439440893e-02,2.343460000000000036e+02,4.114747743257462370e-02,2.406469999999999914e+02
4.149423384649340157e-02,2.343439999999999941e+02,4.164589909730298523e-02,2.406229999999999905e+02
4.199084036859239422e-02,2.343700000000000045e+02,4.208894057706152880e-02,2.406090000000000089e+02
4.248744689069138686e-02,2.343830000000000098e+02,4.258736224178989033e-02,2.406330000000000098e+02
4.292887491033493125e-02,2.343839999999999861e+02,4.308578390651825185e-02,2.406709999999999923e+02
4.342548143243392389e-02,2.343839999999999861e+02,4.358420557124661338e-02,2.406819999999999879e+02
4.392208795453290959e-02,2.343839999999999861e+02,4.402724705100515695e-02,2.406699999999999875e+02
4.436351597417646092e-02,2.343590000000000089e+02,4.452566871573351154e-02,2.407090000000000032e+02
4.486012249627544662e-02,2.343720000000000141e+02,4.502409038046186612e-02,2.407359999999999900e+02
4.535672901837443233e-02,2.343720000000000141e+02,4.546713186022040970e-02,2.407489999999999952e+02
4.585333554047342497e-02,2.343600000000000136e+02,4.596555352494877122e-02,2.407239999999999895e+02
4.629476356011696936e-02,2.343720000000000141e+02,4.640859500470731480e-02,2.406750000000000114e+02
4.679137008221596200e-02,2.343710000000000093e+02,4.690701666943567633e-02,2.406870000000000118e+02
4.728797660431495464e-02,2.343959999999999866e+02,4.740543833416403785e-02,2.407239999999999895e+02
4.772940462395849903e-02,2.344230000000000018e+02,4.784847981392258143e-02,2.407129999999999939e+02
4.822601114605749167e-02,2.344219999999999970e+02,4.834690147865094295e-02,2.407249999999999943e+02
4.872261766815648432e-02,2.344350000000000023e+02,4.884532314337930448e-02,2.406999999999999886e+02
4.916404568780002871e-02,2.344219999999999970e+02,4.928836462313784111e-02,2.407249999999999943e+02
4.966065220989902135e-02,2.344089999999999918e+02,4.978678628786620264e-02,2.407479999999999905e+02
5.015725873199800705e-02,2.344099999999999966e+02,5.050672869247383595e-02,2.407230000000000132e+02
5.059868675164155838e-02,2.344099999999999966e+02,5.100515035720219748e-02,2.406839999999999975e+02
5.109529327374055102e-02,2.344230000000000018e+02,5.150357202193055900e-02,2.406970000000000027e+02
5.159189979583953672e-02,2.344219999999999970e+02,5.194661350168909564e-02,2.407090000000000032e+02
5.203332781548308111e-02,2.344360000000000070e+02,5.244503516641745716e-02,2.407119999999999891e+02
5.252993433758207376e-02,2.344360000000000070e+02,5.294345683114581869e-02,2.407110000000000127e+02
5.302654085968105946e-02,2.344230000000000018e+02,5.338649831090436226e-02,2.407119999999999891e+02
5.346796887932461079e-02,2.344110000000000014e+02,5.388491997563271685e-02,2.407030000000000030e+02
5.396457540142359649e-02,2.343849999999999909e+02,5.438334164036107837e-02,2.406899999999999977e+02
5.440600342106714782e-02,2.343720000000000141e+02,5.488176330508943990e-02,2.406659999999999968e+02
5.490260994316613352e-02,2.343449999999999989e+02,5.532480478484798347e-02,2.406500000000000057e+02
5.545439496772056748e-02,2.343720000000000141e+02,5.582322644957634500e-02,2.406119999999999948e+02
5.589582298736411187e-02,2.343959999999999866e+02,5.626626792933488858e-02,2.406260000000000048e+02
5.639242950946311145e-02,2.344099999999999966e+02,5.682006977903306805e-02,2.406239999999999952e+02
5.688903603156209021e-02,2.344099999999999966e+02,5.726311125879161162e-02,2.406250000000000000e+02
5.738564255366108979e-02,2.343839999999999861e+02,5.776153292351996621e-02,2.406490000000000009e+02
5.777189207084918593e-02,2.343839999999999861e+02,5.820457440327850285e-02,2.406620000000000061e+02
5.826849859294818551e-02,2.343590000000000089e+02,5.875837625297668232e-02,2.406759999999999877e+02
5.876510511504717121e-02,2.343470000000000084e+02,5.920141773273522590e-02,2.406889999999999930e+02
5.926171163714616386e-02,2.343470000000000084e+02,5.969983939746359436e-02,2.406649999999999920e+02
5.970313965678971518e-02,2.343470000000000084e+02,6.014288087722213794e-02,2.406639999999999873e+02
6.019974617888870089e-02,2.343600000000000136e+02,6.064130254195049252e-02,2.406779999999999973e+02
6.069635270098769353e-02,2.343729999999999905e+02,6.108434402170903610e-02,2.406910000000000025e+02
6.113778072063124486e-02,2.343859999999999957e+02,6.163814587140721557e-02,2.406800000000000068e+02
6.163438724273022362e-02,2.344110000000000014e+02,6.213656753613557709e-02,2.406649999999999920e+02
6.213099376482920932e-02,2.343979999999999961e+02,6.257960901589411373e-02,2.406550000000000011e+02
6.262760028692820891e-02,2.343969999999999914e+02,6.302265049565265731e-02,2.406759999999999877e+02
6.306902830657175330e-02,2.343710000000000093e+02,6.352107216038102577e-02,2.406630000000000109e+02
6.356563482867073900e-02,2.343720000000000141e+02,6.401949382510938036e-02,2.406630000000000109e+02
6.406224135076973858e-02,2.343849999999999909e+02,6.451791548983773494e-02,2.406260000000000048e+02
6.455884787286872428e-02,2.343720000000000141e+02,6.496095696959627852e-02,2.406129999999999995e+02
6.500027589251226867e-02,2.343849999999999909e+02,6.545937863432463311e-02,2.406270000000000095e+02
6.549688241461126825e-02,2.343849999999999909e+02,6.595780029905300157e-02,2.406519999999999868e+02
6.599348893671025396e-02,2.344110000000000014e+02,6.645622196378135615e-02,2.406779999999999973e+02
6.643491695635379835e-02,2.344230000000000018e+02,6.689926344353989973e-02,2.407050000000000125e+02
6.693152347845279793e-02,2.344110000000000014e+02,6.739768510826826819e-02,2.407419999999999902e+02
6.742813000055178363e-02,2.343720000000000141e+02,6.784072658802681177e-02,2.407439999999999998e+02
6.792473652265076933e-02,2.343480000000000132e+02,6.833914825275516636e-02,2.407690000000000055e+02
6.836616454229432760e-02,2.343480000000000132e+02,6.883756991748353482e-02,2.407669999999999959e+02
6.886277106439329942e-02,2.343470000000000084e+02,6.928061139724206452e-02,2.407429999999999950e+02
6.935937758649228513e-02,2.343470000000000084e+02,6.977903306197043298e-02,2.407040000000000077e+02
6.985598410859128471e-02,2.343460000000000036e+02,7.027745472669878757e-02,2.406659999999999968e+02
7.029741212823482910e-02,2.343600000000000136e+02,7.072049620645733115e-02,2.406539999999999964e+02
7.079401865033381480e-02,2.343720000000000141e+02,7.121891787118569961e-02,2.406639999999999873e+02
7.129062517243281438e-02,2.344110000000000014e+02,7.171733953591405419e-02,2.406639999999999873e+02
7.173205319207635877e-02,2.343979999999999961e+02,7.221576120064240878e-02,2.406649999999999920e+02
7.222865971417534448e-02,2.343849999999999909e+02,7.265880268040095236e-02,2.406529999999999916e+02
7.272526623627434406e-02,2.343969999999999914e+02,7.321260453009913183e-02,2.406419999999999959e+02
7.322187275837332976e-02,2.344110000000000014e+02,7.365564600985767540e-02,2.406670000000000016e+02
7.366330077801687415e-02,2.344110000000000014e+02,7.409868748961621898e-02,2.406550000000000011e+02
7.410472879766041854e-02,2.343979999999999961e+02,7.459710915434457357e-02,2.406550000000000011e+02
7.460133531975941812e-02,2.343859999999999957e+02,7.509553081907294203e-02,2.406800000000000068e+02
7.504276333940296251e-02,2.343859999999999957e+02,7.559395248380129662e-02,2.406680000000000064e+02
7.553936986150194821e-02,2.344120000000000061e+02,7.609237414852966508e-02,2.407069999999999936e+02
7.603597638360093391e-02,2.344240000000000066e+02,7.653541562828819478e-02,2.407199999999999989e+02
7.653258290569993350e-02,2.344120000000000061e+02,7.697845710804673836e-02,2.407069999999999936e+02
7.702918942779891920e-02,2.343859999999999957e+02,7.753225895774491783e-02,2.407059999999999889e+02
7.747061744744246359e-02,2.343859999999999957e+02,7.797530043750346140e-02,2.406690000000000111e+02
7.796722396954146317e-02,2.343859999999999957e+02,7.847372210223182987e-02,2.406440000000000055e+02
7.840865198918500756e-02,2.343859999999999957e+02,7.891676358199037344e-02,2.406419999999999959e+02
7.890525851128399326e-02,2.343859999999999957e+02,7.941518524671872803e-02,2.406289999999999907e+02
7.940186503338299284e-02,2.343859999999999957e+02,7.991360691144709649e-02,2.406299999999999955e+02
7.984329305302653723e-02,2.344120000000000061e+02,8.041202857617545108e-02,2.406570000000000107e+02
8.033989957512552293e-02,2.344120000000000061e+02,8.085507005593399465e-02,2.406690000000000111e+02
8.083650609722452252e-02,2.344250000000000114e+02,8.135349172066234924e-02,2.406949999999999932e+02
8.133311261932350822e-02,2.343990000000000009e+02,8.179653320042089282e-02,2.407189999999999941e+02
8.177454063896705261e-02,2.343739999999999952e+02,8.229495486514924740e-02,2.407189999999999941e+02
8.227114716106605219e-02,2.343609999999999900e+02,8.279337652987761587e-02,2.407069999999999936e+02
8.276775368316502401e-02,2.343609999999999900e+02,8.329179819460597045e-02,2.406939999999999884e+02
8.326436020526400972e-02,2.343739999999999952e+02,8.373483967436451403e-02,2.406699999999999875e+02
8.370578822490756798e-02,2.343870000000000005e+02,8.423326133909286861e-02,2.406690000000000111e+02
8.420239474700655369e-02,2.343870000000000005e+02,8.473168300382123708e-02,2.406690000000000111e+02
8.469900126910553939e-02,2.344120000000000061e+02,8.523010466854959166e-02,2.406560000000000059e+02
8.514042928874909766e-02,2.344629999999999939e+02,8.567314614830813524e-02,2.406450000000000102e+02
8.563703581084808336e-02,2.344759999999999991e+02,8.617156781303650370e-02,2.406310000000000002e+02
8.613364233294706906e-02,2.344499999999999886e+02,8.689151021764413008e-02,2.406430000000000007e+02
8.663024885504606865e-02,2.343990000000000009e+02,8.738993188237249854e-02,2.406570000000000107e+02
8.707167687468961303e-02,2.343609999999999900e+02,8.788835354710085312e-02,2.406560000000000059e+02
8.756828339678859874e-02,2.343619999999999948e+02,8.833139502685939670e-02,2.406579999999999870e+02
8.806488991888759832e-02,2.343489999999999895e+02,8.882981669158776517e-02,2.406560000000000059e+02
8.850631793853114271e-02,2.343220000000000027e+02,8.932823835631611975e-02,2.406440000000000055e+02
8.900292446063012841e-02,2.343369999999999891e+02,8.977127983607464945e-02,2.406460000000000150e+02
8.949953098272912799e-02,2.343369999999999891e+02,9.026970150080300404e-02,2.406450000000000102e+02
8.999613750482811370e-02,2.343619999999999948e+02,9.076812316553137250e-02,2.406570000000000107e+02
9.043756552447165808e-02,2.343619999999999948e+02,9.126654483025972708e-02,2.406850000000000023e+02
9.093417204657064379e-02,2.343369999999999891e+02,9.170958631001827066e-02,2.406839999999999975e+02
9.143077856866964337e-02,2.343120000000000118e+02,9.220800797474663912e-02,2.406970000000000027e+02
9.192738509076862907e-02,2.342990000000000066e+02,9.270642963947499371e-02,2.406970000000000027e+02
9.236881311041217346e-02,2.343369999999999891e+02,9.314947111923353729e-02,2.406730000000000018e+02
9.286541963251117304e-02,2.342990000000000066e+02,9.364789278396190575e-02,2.406589999999999918e+02
9.336202615461015875e-02,2.342860000000000014e+02,9.414631444869026033e-02,2.406709999999999923e+02
9.385863267670914445e-02,2.343110000000000070e+02,9.464473611341862880e-02,2.406709999999999923e+02
9.430006069635270272e-02,2.343230000000000075e+02,9.508777759317717237e-02,2.406690000000000111e+02
9.479666721845167454e-02,2.343360000000000127e+02,9.558619925790552696e-02,2.406699999999999875e+02
9.523809523809523281e-02,2.343120000000000118e+02,9.602924073766407054e-02,2.406829999999999927e+02
9.567952325773877720e-02,2.342980000000000018e+02,9.652766240239243900e-02,2.406839999999999975e+02
9.617612977983777678e-02,2.343499999999999943e+02,9.697070388215096870e-02,2.406839999999999975e+02
9.667273630193676248e-02,2.343499999999999943e+02,9.746912554687933716e-02,2.406589999999999918e+02
9.716934282403573431e-02,2.343249999999999886e+02,9.796754721160769175e-02,2.406479999999999961e+02
9.761077084367929257e-02,2.343000000000000114e+02,9.846596887633604633e-02,2.406490000000000009e+02
9.810737736577827828e-02,2.343120000000000118e+02,9.890901035609458991e-02,2.406359999999999957e+02
9.860398388787726398e-02,2.343369999999999891e+02,9.940743202082294450e-02,2.406610000000000014e+02
9.904541190752082225e-02,2.343499999999999943e+02,9.990585368555131296e-02,2.406610000000000014e+02
9.954201842961980795e-02,2.343379999999999939e+02,1.003488951653098565e-01,2.406980000000000075e+02
1.000386249517187937e-01,2.343369999999999891e+02,1.008473168300382111e-01,2.407239999999999895e+02
1.005352314738177932e-01,2.343369999999999891e+02,1.013457384947665796e-01,2.407479999999999905e+02
1.009766594934613376e-01,2.343369999999999891e+02,1.018441601594949342e-01,2.407359999999999900e+02
1.014732660155603233e-01,2.342990000000000066e+02,1.022872016392534777e-01,2.407100000000000080e+02
1.019698725376593229e-01,2.342860000000000014e+02,1.027856233039818462e-01,2.406599999999999966e+02
1.024113005573028673e-01,2.342980000000000018e+02,1.032840449687102008e-01,2.406479999999999961e+02
1.029079070794018530e-01,2.342990000000000066e+02,1.037824666334385693e-01,2.406479999999999961e+02
1.034045136015008526e-01,2.343120000000000118e+02,1.042255081131970990e-01,2.406479999999999961e+02
1.039011201235998383e-01,2.343379999999999939e+02,1.047239297779254674e-01,2.406380000000000052e+02
1.043425481432433827e-01,2.343629999999999995e+02,1.051669712576840110e-01,2.406500000000000057e+02
1.048391546653423684e-01,2.343760000000000048e+02,1.056653929224123656e-01,2.406759999999999877e+02
1.053357611874413680e-01,2.343760000000000048e+02,1.061084344021709092e-01,2.406750000000000114e+02
1.060530817193621189e-01,2.343750000000000000e+02,1.066622362518690886e-01,2.406519999999999868e+02
1.065496882414611185e-01,2.343880000000000052e+02,1.071052777316276183e-01,2.406370000000000005e+02
1.069911162611046629e-01,2.343870000000000005e+02,1.076036993963559868e-01,2.406399999999999864e+02
1.074877227832036486e-01,2.343870000000000005e+02,1.081021210610843414e-01,2.406500000000000057e+02
1.079843293053026482e-01,2.343739999999999952e+02,1.085451625408428850e-01,2.406140000000000043e+02
1.084809358274016339e-01,2.344000000000000057e+02,1.090435842055712534e-01,2.406009999999999991e+02
1.089223638470451783e-01,2.343990000000000009e+02,1.094866256853297970e-01,2.406109999999999900e+02
1.094189703691441778e-01,2.344000000000000057e+02,1.100404275350279765e-01,2.406250000000000000e+02
1.099155768912431635e-01,2.343990000000000009e+02,1.104834690147865200e-01,2.406610000000000014e+02
1.104121834133421493e-01,2.344000000000000057e+02,1.109818906795148746e-01,2.406500000000000057e+02
1.108536114329856936e-01,2.344259999999999877e+02,1.114249321592734182e-01,2.406500000000000057e+02
1.112950394526292380e-01,2.344259999999999877e+02,1.119233538240017728e-01,2.406769999999999925e+02
1.117916459747282237e-01,2.344130000000000109e+02,1.124217754887301274e-01,2.406889999999999930e+02
1.122330739943717681e-01,2.344010000000000105e+02,1.129201971534585097e-01,2.406910000000000025e+02
1.127296805164707816e-01,2.343880000000000052e+02,1.133632386332170533e-01,2.406649999999999920e+02
1.132262870385697673e-01,2.343739999999999952e+02,1.138616602979454079e-01,2.406529999999999916e+02
1.137228935606687530e-01,2.344120000000000061e+02,1.143047017777039515e-01,2.406649999999999920e+02
1.141643215803122974e-01,2.343990000000000009e+02,1.148585036274021171e-01,2.406889999999999930e+02
1.146609281024112831e-01,2.343870000000000005e+02,1.153015451071606606e-01,2.406759999999999877e+02
1.151575346245102965e-01,2.343870000000000005e+02,1.157445865869191903e-01,2.406630000000000109e+02
1.155989626441538409e-01,2.343739999999999952e+02,1.162983884366173837e-01,2.406370000000000005e+02
1.160955691662528266e-01,2.343739999999999952e+02,1.167414299163759273e-01,2.406359999999999957e+02
1.165921756883518123e-01,2.343480000000000132e+02,1.172398515811042818e-01,2.406250000000000000e+02
1.170887822104507842e-01,2.343230000000000075e+02,1.179044138007420972e-01,2.406119999999999948e+02
1.175302102300943424e-01,2.343369999999999891e+02,1.184582156504402628e-01,2.405989999999999895e+02
1.180268167521933281e-01,2.343880000000000052e+02,1.189012571301988064e-01,2.405900000000000034e+02
1.185234232742923277e-01,2.344130000000000109e+02,1.193996787949271887e-01,2.406140000000000043e+02
1.190200297963913134e-01,2.344130000000000109e+02,1.198981004596555433e-01,2.406270000000000095e+02
1.194614578160348578e-01,2.343990000000000009e+02,1.203965221243838979e-01,2.406289999999999907e+02
1.199580643381338435e-01,2.344000000000000057e+02,1.208395636041424415e-01,2.406279999999999859e+02
1.204546708602328292e-01,2.344000000000000057e+02,1.212826050839009850e-01,2.406260000000000048e+02
1.208960988798763736e-01,2.343750000000000000e+02,1.218364069335991784e-01,2.406140000000000043e+02
1.213927054019753871e-01,2.343240000000000123e+02,1.222794484133577220e-01,2.406009999999999991e+02
1.218893119240743728e-01,2.343489999999999895e+02,1.227778700780860766e-01,2.405989999999999895e+02
1.223859184461733585e-01,2.343609999999999900e+02,1.232209115578446063e-01,2.406129999999999995e+02
1.228825249682723442e-01,2.343729999999999905e+02,1.237193332225729608e-01,2.405999999999999943e+02
1.233239529879158886e-01,2.343499999999999943e+02,1.242177548873013154e-01,2.406380000000000052e+02
1.237653810075594329e-01,2.343230000000000075e+02,1.246607963670598590e-01,2.406769999999999925e+02
1.242619875296584186e-01,2.343489999999999895e+02,1.251592180317882275e-01,2.406990000000000123e+02
1.247585940517574321e-01,2.343619999999999948e+02,1.256576396965166098e-01,2.407160000000000082e+02
1.252552005738564178e-01,2.343499999999999943e+02,1.261560613612449644e-01,2.407400000000000091e+02
1.257518070959554035e-01,2.342990000000000066e+02,1.265991028410035080e-01,2.407529999999999859e+02
1.261932351155989340e-01,2.342860000000000014e+02,1.271529046907016736e-01,2.407520000000000095e+02
1.266898416376979197e-01,2.343110000000000070e+02,1.275959461704602171e-01,2.407270000000000039e+02
1.271312696573414780e-01,2.343240000000000123e+02,1.280943678351885717e-01,2.406769999999999925e+02
1.276830546818959189e-01,2.343240000000000123e+02,1.285374093149471153e-01,2.406750000000000114e+02
1.281244827015394772e-01,2.343230000000000075e+02,1.290358309796754699e-01,2.406380000000000052e+02
1.286210892236384629e-01,2.343230000000000075e+02,1.294788724594340135e-01,2.406490000000000009e+02
1.290625172432819934e-01,2.343619999999999948e+02,1.300326743091321791e-01,2.406740000000000066e+02
1.295591237653809791e-01,2.343480000000000132e+02,1.304757157888907226e-01,2.406860000000000070e+02
1.300005517850245373e-01,2.343240000000000123e+02,1.311956581934983768e-01,2.406870000000000118e+02
1.304971583071235508e-01,2.343240000000000123e+02,1.316386996732568926e-01,2.406879999999999882e+02
1.310489433316779639e-01,2.343110000000000070e+02,1.321371213379852749e-01,2.406879999999999882e+02
1.314903713513215222e-01,2.342980000000000018e+02,1.329124439275627123e-01,2.406870000000000118e+02
1.319317993709650527e-01,2.342980000000000018e+02,1.334108655922910669e-01,2.406620000000000061e+02
1.324835843955194936e-01,2.342860000000000014e+02,1.338539070720496105e-01,2.406879999999999882e+02
1.329250124151630241e-01,2.342479999999999905e+02,1.343523287367779928e-01,2.407390000000000043e+02
1.334216189372620376e-01,2.342470000000000141e+02,1.347953702165365364e-01,2.407510000000000048e+02
1.338630469569055959e-01,2.342479999999999905e+02,1.352937918812648910e-01,2.407259999999999991e+02
1.345803674888263468e-01,2.342479999999999905e+02,1.360137342858725173e-01,2.407270000000000039e+02
1.350769740109253325e-01,2.342479999999999905e+02,1.365121559506008719e-01,2.407379999999999995e+02
1.355735805330243182e-01,2.342609999999999957e+02,1.369551974303594155e-01,2.407239999999999895e+02
1.360701870551233317e-01,2.342609999999999957e+02,1.377305200199368806e-01,2.406750000000000114e+02
1.365116150747668622e-01,2.342350000000000136e+02,1.381735614996954242e-01,2.406879999999999882e+02
1.370082215968658479e-01,2.342350000000000136e+02,1.386719831644237788e-01,2.407259999999999991e+02
1.374496496165094062e-01,2.342470000000000141e+02,1.391704048291521334e-01,2.407249999999999943e+02
1.379462561386083919e-01,2.342729999999999961e+02,1.396134463089106770e-01,2.407139999999999986e+02
1.386635766705291428e-01,2.342849999999999966e+02,1.401118679736390316e-01,2.407129999999999939e+02
1.391601831926281285e-01,2.342849999999999966e+02,1.406102896383674139e-01,2.407239999999999895e+02
1.396567897147271420e-01,2.342599999999999909e+02,1.410533311181259575e-01,2.407369999999999948e+02
