width_LLS_B,Weights,error_LLS_B
6.202271196908440309e+00,1.000570573727509904e+00,-1.477288030915593353e-01
6.201395084978860162e+00,1.004807244077869921e+00,-1.486049150211394831e-01
6.213029051919850332e+00,1.006733016836049988e+00,-1.369709480801493129e-01
6.251087105456139881e+00,1.001798032071770095e+00,-9.891289454385976398e-02
6.277379230220200057e+00,1.002737506609020057e+00,-7.262076977979958770e-02
6.302434450273960209e+00,1.009493511875499960e+00,-4.756554972603943554e-02
6.343145749547299594e+00,1.013684000706799981e+00,-6.854250452700050289e-03
6.318190009805020324e+00,1.007342504878190104e+00,-3.180999019497932068e-02
6.307045663383130218e+00,9.985119949179930288e-01,-4.295433661686942628e-02
6.320222227105629642e+00,9.938455494781680555e-01,-2.977777289437000263e-02
6.358107658729919898e+00,9.946072827001669614e-01,8.107658729920252938e-03
6.383180476846949780e+00,9.930798840466560362e-01,3.318047684695013544e-02
6.370070643250359765e+00,1.007191105394670050e+00,2.007064325036012065e-02
6.370212241362139594e+00,9.976243260583870232e-01,2.021224136213994882e-02
6.316146372591440183e+00,9.965195896248020269e-01,-3.385362740855946129e-02
6.292097345082959592e+00,9.981845848981919511e-01,-5.790265491704005285e-02
6.266071815739110207e+00,1.001695419639929918e+00,-8.392818426088943795e-02
6.276232309275999732e+00,1.007796936946740107e+00,-7.376769072399991245e-02
6.264038633341909801e+00,1.009557639551120101e+00,-8.596136665808984390e-02
6.250141118406849827e+00,9.987247120293279989e-01,-9.985888159314981749e-02
6.302345595093940211e+00,1.002150390909350097e+00,-4.765440490605943324e-02
6.339003864961750168e+00,9.964907550668250513e-01,-1.099613503824947713e-02
6.341181672212210074e+00,1.000076368751340095e+00,-8.818327787789570493e-03
6.342386301700649653e+00,1.006117832537390067e+00,-7.613698299349991316e-03
6.341256184700320375e+00,1.008459422469520028e+00,-8.743815299679269515e-03
6.329274997975679717e+00,1.002612062278990024e+00,-2.072500202431992733e-02
6.300025714233240315e+00,9.934169898956209943e-01,-4.997428576675932987e-02
6.288356939614669905e+00,9.894475090029940523e-01,-6.164306038532973986e-02
6.287147047747489559e+00,9.939767489077040441e-01,-6.285295225251008588e-02
6.299140020669489637e+00,9.962056570350259488e-01,-5.085997933051000786e-02
6.298231497809520185e+00,1.003812910695980110e+00,-5.176850219047945956e-02
6.287066883690680008e+00,1.006584355614730031e+00,-6.293311630931963663e-02
6.323167323422650199e+00,1.004397641965349974e+00,-2.683267657734944578e-02
6.349080642108750006e+00,1.001294609400499969e+00,-9.193578912496391808e-04
6.349126002844799999e+00,9.963796257413249924e-01,-8.739971551996461585e-04
6.348196909359380413e+00,1.011972375745340047e+00,-1.803090640619231522e-03
6.324182160564319588e+00,1.007019618360339930e+00,-2.581783943568005668e-02
6.312324453004610092e+00,1.001008565706110076e+00,-3.767554699538955276e-02
6.336205252357279605e+00,9.959672731833639769e-01,-1.379474764272003995e-02
6.321213886588560094e+00,9.965046989973459501e-01,-2.878611341143955116e-02
6.308198157952870311e+00,9.975011776050120016e-01,-4.180184204712933393e-02
6.308182622594250333e+00,9.973199397066679905e-01,-4.181737740574931195e-02
6.331256589335169771e+00,1.002559540060719900e+00,-1.874341066482987372e-02
6.293133559682329903e+00,9.993662550135109512e-01,-5.686644031766974194e-02
6.317355301073390272e+00,9.968661606117139584e-01,-3.264469892660937234e-02
6.316433487340780140e+00,9.941795710333170000e-01,-3.356651265921950511e-02
6.306175148217819881e+00,9.954558371378570136e-01,-4.382485178217976340e-02
6.306146604702430380e+00,1.000758784219230035e+00,-4.385339529756926424e-02
6.281346750498649989e+00,1.006121909366060052e+00,-6.865324950134965576e-02
6.255127896374300001e+00,1.004873008164999915e+00,-9.487210362569964417e-02
6.282447691783829669e+00,1.003220310386010006e+00,-6.755230821616997616e-02
6.294276527131610344e+00,9.999668248818780469e-01,-5.572347286838930103e-02
6.346431438217860155e+00,9.911056543685150544e-01,-3.568561782139489935e-03
6.321230655497389606e+00,9.948091659480919891e-01,-2.876934450261003917e-02
6.308167721295940389e+00,9.990235169433110407e-01,-4.183227870405925586e-02
6.334303434474859884e+00,9.990805676634689769e-01,-1.569656552513976067e-02
6.306167774488719679e+00,9.993839134361189869e-01,-4.383222551127996525e-02
6.294276527131610344e+00,9.908887059120029539e-01,-5.572347286838930103e-02
6.256161842535729711e+00,9.905434816920279939e-01,-9.383815746426993343e-02
6.257337612755120126e+00,9.934541536905789894e-01,-9.266238724487951828e-02
6.282296156661190345e+00,9.943753867608690067e-01,-6.770384333880929972e-02
6.307182651548949970e+00,9.972627852084510192e-01,-4.281734845104967491e-02
6.281191129077350332e+00,1.000803162720800055e+00,-6.880887092264931226e-02
6.269154408690219782e+00,1.002473823547199938e+00,-8.084559130977986285e-02
6.245338261455500195e+00,1.003439418192650034e+00,-1.046617385444994497e-01
6.220141799026770002e+00,1.002350845902659993e+00,-1.298582009732296427e-01
6.245208243125290437e+00,1.004640698109340091e+00,-1.047917568747092076e-01
6.270277585561900402e+00,1.000022944949829906e+00,-7.972241443809924277e-02
6.296315192237440073e+00,9.974194565103270405e-01,-5.368480776255957210e-02
6.284121020476930219e+00,9.965766690726369781e-01,-6.587897952306942528e-02
6.284198914738460040e+00,9.954007510006780413e-01,-6.580108526153960469e-02
