time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,4.653999999999999915e+00,7.900999999999999801e+00,3.246999999999999886e+00,0.000000000000000000e+00,3.953460000000000036e+02,0.000000000000000000e+00,3.476999999999999869e+00,1.079599999999999937e+01,7.318999999999999950e+00,0.000000000000000000e+00,4.017040000000000077e+02
8.000000000000000167e-03,4.615999999999999659e+00,7.926000000000000156e+00,3.310000000000000053e+00,4.394638540980004581e-04,3.953840000000000146e+02,8.999999999999999320e-03,3.464999999999999858e+00,1.076099999999999923e+01,7.296000000000000263e+00,4.982836895138964724e-04,4.017389999999999759e+02
1.700000000000000122e-02,4.615999999999999659e+00,7.990999999999999659e+00,3.375000000000000000e+00,9.338606899582510210e-04,3.953840000000000146e+02,1.799999999999999864e-02,3.476999999999999869e+00,1.077100000000000080e+01,7.293999999999999595e+00,9.965673790277929447e-04,4.017289999999999850e+02
2.500000000000000139e-02,4.604000000000000092e+00,8.041999999999999815e+00,3.438000000000000167e+00,1.373324544056251425e-03,3.953960000000000150e+02,2.599999999999999881e-02,3.528999999999999915e+00,1.077500000000000036e+01,7.246000000000000441e+00,1.439486214151256644e-03,4.017250000000000227e+02
3.400000000000000244e-02,4.589999999999999858e+00,8.067000000000000171e+00,3.476999999999999869e+00,1.867721379916502042e-03,3.954100000000000250e+02,3.500000000000000333e-02,3.541999999999999815e+00,1.078599999999999959e+01,7.243999999999999773e+00,1.937769903665153334e-03,4.017139999999999986e+02
4.299999999999999656e-02,4.616999999999999993e+00,8.143000000000000682e+00,3.525999999999999801e+00,2.362118215776752225e-03,3.953829999999999814e+02,4.299999999999999656e-02,3.516000000000000014e+00,1.073700000000000010e+01,7.221000000000000085e+00,2.380688738788616383e-03,4.017629999999999768e+02
5.199999999999999761e-02,4.616999999999999993e+00,8.205000000000000071e+00,3.588000000000000078e+00,2.856515051637002842e-03,3.953829999999999814e+02,5.299999999999999850e-02,3.528999999999999915e+00,1.072199999999999953e+01,7.192999999999999616e+00,2.934337282692946278e-03,4.017780000000000200e+02
5.999999999999999778e-02,4.605000000000000426e+00,8.255000000000000782e+00,3.649999999999999911e+00,3.295978905735003246e-03,3.953949999999999818e+02,6.099999999999999867e-02,3.516000000000000014e+00,1.069899999999999984e+01,7.182999999999999829e+00,3.377256117816409761e-03,4.018009999999999877e+02
6.900000000000000577e-02,4.604000000000000092e+00,8.305999999999999162e+00,3.701999999999999957e+00,3.790375741595253863e-03,3.953960000000000150e+02,7.000000000000000666e-02,3.476999999999999869e+00,1.064899999999999913e+01,7.171999999999999709e+00,3.875539807330306667e-03,4.018509999999999991e+02
7.799999999999999989e-02,4.604000000000000092e+00,8.355000000000000426e+00,3.750999999999999890e+00,4.284772577455504480e-03,3.953960000000000150e+02,7.799999999999999989e-02,3.476999999999999869e+00,1.063499999999999979e+01,7.158000000000000362e+00,4.318458642453769716e-03,4.018650000000000091e+02
8.699999999999999400e-02,4.552999999999999936e+00,8.367000000000000881e+00,3.814000000000000057e+00,4.779169413315754664e-03,3.954470000000000027e+02,8.699999999999999400e-02,3.516000000000000014e+00,1.064799999999999969e+01,7.131999999999999673e+00,4.816742331967665755e-03,4.018519999999999754e+02
9.500000000000000111e-02,4.503000000000000114e+00,8.378999999999999559e+00,3.875999999999999890e+00,5.218633267413755501e-03,3.954970000000000141e+02,9.600000000000000200e-02,3.552999999999999936e+00,1.067200000000000060e+01,7.118999999999999773e+00,5.315026021481563528e-03,4.018279999999999745e+02
1.029999999999999943e-01,4.488999999999999879e+00,8.417999999999999261e+00,3.928999999999999826e+00,5.658097121511755472e-03,3.955110000000000241e+02,1.049999999999999961e-01,3.564999999999999947e+00,1.068099999999999916e+01,7.115999999999999659e+00,5.813309710995459567e-03,4.018190000000000168e+02
1.130000000000000032e-01,4.464000000000000412e+00,8.467000000000000526e+00,4.003000000000000114e+00,6.207426939134255868e-03,3.955360000000000014e+02,1.130000000000000032e-01,3.577999999999999847e+00,1.066999999999999993e+01,7.091999999999999638e+00,6.256228546118923484e-03,4.018299999999999841e+02
1.209999999999999964e-01,4.426000000000000156e+00,8.480000000000000426e+00,4.054000000000000270e+00,6.646890793232256706e-03,3.955740000000000123e+02,1.219999999999999973e-01,3.565999999999999837e+00,1.062100000000000044e+01,7.054999999999999716e+00,6.754512235632819522e-03,4.018790000000000191e+02
1.300000000000000044e-01,4.413999999999999702e+00,8.519999999999999574e+00,4.105999999999999872e+00,7.141287629092506889e-03,3.955860000000000127e+02,1.310000000000000053e-01,3.525999999999999801e+00,1.055799999999999983e+01,7.032000000000000028e+00,7.252795925146716428e-03,4.019420000000000073e+02
1.380000000000000115e-01,4.426999999999999602e+00,8.570999999999999730e+00,4.144000000000000128e+00,7.580751483190507727e-03,3.955729999999999791e+02,1.390000000000000124e-01,3.527000000000000135e+00,1.053500000000000014e+01,7.008000000000000007e+00,7.695714760270180345e-03,4.019649999999999750e+02
1.479999999999999927e-01,4.389000000000000234e+00,8.598000000000000753e+00,4.208999999999999631e+00,8.130081300813007256e-03,3.956109999999999900e+02,1.479999999999999927e-01,3.515000000000000124e+00,1.050699999999999967e+01,6.991999999999999993e+00,8.193998449784075516e-03,4.019929999999999950e+02
1.559999999999999998e-01,4.378000000000000114e+00,8.647000000000000242e+00,4.269000000000000128e+00,8.569545154911008961e-03,3.956220000000000141e+02,1.559999999999999998e-01,3.516000000000000014e+00,1.047199999999999953e+01,6.956000000000000405e+00,8.636917284907539433e-03,4.020280000000000200e+02
1.640000000000000069e-01,4.363999999999999879e+00,8.685000000000000497e+00,4.320999999999999730e+00,9.009009009009008931e-03,3.956360000000000241e+02,1.660000000000000087e-01,3.540999999999999925e+00,1.048499999999999943e+01,6.943999999999999950e+00,9.190565828811869328e-03,4.020149999999999864e+02
1.729999999999999871e-01,4.352000000000000313e+00,8.711000000000000298e+00,4.358999999999999986e+00,9.503405844869259114e-03,3.956480000000000246e+02,1.739999999999999880e-01,3.565999999999999837e+00,1.047300000000000075e+01,6.907000000000000028e+00,9.633484663935331510e-03,4.020269999999999868e+02
1.819999999999999951e-01,4.339000000000000412e+00,8.760999999999999233e+00,4.421999999999999709e+00,9.997802680729509298e-03,3.956610000000000014e+02,1.829999999999999960e-01,3.540999999999999925e+00,1.044699999999999918e+01,6.905999999999999694e+00,1.013176835344922928e-02,4.020529999999999973e+02
1.910000000000000031e-01,4.365000000000000213e+00,8.823000000000000398e+00,4.458000000000000185e+00,1.049219951658976122e-02,3.956349999999999909e+02,1.920000000000000040e-01,3.515000000000000124e+00,1.042099999999999937e+01,6.905999999999999694e+00,1.063005204296312706e-02,4.020790000000000077e+02
2.000000000000000111e-01,4.389000000000000234e+00,8.885999999999999233e+00,4.496999999999999886e+00,1.098659635245001140e-02,3.956109999999999900e+02,2.000000000000000111e-01,3.528000000000000025e+00,1.040900000000000070e+01,6.881000000000000227e+00,1.107297087808659097e-02,4.020910000000000082e+02
2.079999999999999905e-01,4.363999999999999879e+00,8.885999999999999233e+00,4.522000000000000242e+00,1.142606020654801137e-02,3.956360000000000241e+02,2.089999999999999913e-01,3.501999999999999780e+00,1.038199999999999967e+01,6.879999999999999893e+00,1.157125456760048528e-02,4.021179999999999950e+02
2.169999999999999984e-01,4.338000000000000078e+00,8.885999999999999233e+00,4.548000000000000043e+00,1.192045704240826155e-02,3.956619999999999777e+02,2.179999999999999993e-01,3.475000000000000089e+00,1.035500000000000043e+01,6.879999999999999893e+00,1.206953825711438305e-02,4.021449999999999818e+02
2.260000000000000064e-01,4.312999999999999723e+00,8.910999999999999588e+00,4.597999999999999865e+00,1.241485387826851174e-02,3.956870000000000118e+02,2.260000000000000064e-01,3.488999999999999879e+00,1.035399999999999920e+01,6.865000000000000213e+00,1.251245709223784697e-02,4.021460000000000150e+02
2.340000000000000135e-01,4.274000000000000021e+00,8.923000000000000043e+00,4.649000000000000021e+00,1.285431773236651344e-02,3.957259999999999991e+02,2.349999999999999867e-01,3.475000000000000089e+00,1.031799999999999962e+01,6.842999999999999972e+00,1.301074078175174127e-02,4.021820000000000164e+02
2.429999999999999938e-01,4.237000000000000099e+00,8.935000000000000497e+00,4.698000000000000398e+00,1.334871456822676189e-02,3.957629999999999768e+02,2.439999999999999947e-01,3.487999999999999989e+00,1.030499999999999972e+01,6.817000000000000171e+00,1.350902447126563904e-02,4.021949999999999932e+02
