TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,7.320000000000000000e+02,-6.113102256999989770e+00,1.866852130551999949e+02,-6.009603180000810257e-02,0.000000000000000000e+00,5.490399600000470315e+01,2.745199800000239776e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000146e-03,nan,-5.678179927756460188e+00,nan,nan,nan,nan,2.701313358086260275e-01,3.472870799999999925e+00,-2.755993800000000160e+00,6.228864599999999641e+00,3.584384999999999932e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000021e-02,7.330000000000000000e+02,-5.564062296999940038e+00,1.866475282611999944e+02,-3.684078879998380074e-02,-8.524717388001760154e-01,5.379596319999180309e+01,2.689798159999590155e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000042e-02,7.340000000000000000e+02,-5.026102665000020231e+00,1.865582874732000107e+02,3.159417519999949825e-02,-9.417125268000460236e-01,5.769646640000040350e+01,2.884823320000020064e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000050e-02,nan,-4.785479210423109642e+00,nan,nan,nan,nan,2.928445506535540255e-01,3.616246199999999966e+00,-2.644479599999999930e+00,6.260725800000000341e+00,4.858833000000000180e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.999999999999999889e-02,7.350000000000000000e+02,-4.449138001000020104e+00,1.865753466561999971e+02,7.266260619999659331e-02,-9.246533438001449667e-01,5.978840380000710297e+01,2.989420190000359745e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000083e-02,7.360000000000000000e+02,-3.851253962999949820e+00,1.866646055742000101e+02,8.248076319998649819e-02,-8.353944257998480172e-01,6.094552440000300209e+01,3.047276220000150193e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000083e-02,nan,-3.825626009305600039e+00,nan,nan,nan,nan,3.059103042720650034e-01,3.600315600000000060e+00,-2.692271400000000092e+00,6.292587000000000153e+00,4.540220999999999840e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000278e-02,7.370000000000000000e+02,-3.241798718999919782e+00,1.866915291402000037e+02,1.225216132000079977e-01,-8.084708598001100199e-01,6.657056899999849975e+01,3.328528449999930139e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.600000000000000117e-02,nan,-2.797805915080560091e+00,nan,nan,nan,nan,3.437393221098259954e-01,3.584385000000000154e+00,-2.692271400000000092e+00,6.276656400000000247e+00,4.460567999999999755e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
