x,y,z
-5.651565883899999676e+01,4.618735492101999967e+02,1.553091320020000055e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651377608699989707e+01,4.618756599441999811e+02,1.553090617219999992e+01
-5.651283448899999939e+01,4.618767117831999940e+02,1.552990266419999976e+01
-5.651183611500000126e+01,4.618767687821999743e+02,1.552990268519999972e+01
-5.651183589299999710e+01,4.618767652541999951e+02,1.552890269120000077e+01
-5.651283448899999939e+01,4.618767117831999940e+02,1.552990266419999976e+01
-5.651377564299990297e+01,4.618756528882000225e+02,1.552890618420000024e+01
-5.651272004899990264e+01,4.618747079912000117e+02,1.552790974620000064e+01
-5.651466024300000157e+01,4.618736026811999977e+02,1.552991322719999978e+01
-5.651466002099999741e+01,4.618735991532000185e+02,1.552891323320000083e+01
-5.651565883899999676e+01,4.618735492101999967e+02,1.553091320020000055e+01
-5.651366186899989685e+01,4.618736596801999781e+02,1.552991324819999974e+01
-5.651272071499990091e+01,4.618747185752000064e+02,1.553090972819999926e+01
-5.651371864499989783e+01,4.618746545202000107e+02,1.552890971919999963e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277704700000015e+01,4.618757063592000236e+02,1.552790621119999948e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651366186899989685e+01,4.618736596801999781e+02,1.552991324819999974e+01
-5.651366186899989685e+01,4.618736596801999781e+02,1.552991324819999974e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651466046499999862e+01,4.618736062091999770e+02,1.553091322120000051e+01
-5.651471746299999666e+01,4.618746045771999889e+02,1.553090968619999934e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277704700000015e+01,4.618757063592000236e+02,1.552790621119999948e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651471746299999666e+01,4.618746045771999889e+02,1.553090968619999934e+01
-5.651371864499989783e+01,4.618746545202000107e+02,1.552890971919999963e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651272049299989675e+01,4.618747150472000271e+02,1.552990973420000032e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651377586499990002e+01,4.618756564162000018e+02,1.552990617819999919e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651377608699989707e+01,4.618756599441999811e+02,1.553090617219999992e+01
-5.651471746299999666e+01,4.618746045771999889e+02,1.553090968619999934e+01
-5.651371908899989904e+01,4.618746615762000260e+02,1.553090970719999930e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651371886699990199e+01,4.618746580481999899e+02,1.552990971320000035e+01
-5.651272049299989675e+01,4.618747150472000271e+02,1.552990973420000032e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651272027099989970e+01,4.618747115191999910e+02,1.552890974019999959e+01
-5.651172189700000104e+01,4.618747685182000282e+02,1.552890976119999955e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651377608699989707e+01,4.618756599441999811e+02,1.553090617219999992e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651377586499990002e+01,4.618756564162000018e+02,1.552990617819999919e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651377608699989707e+01,4.618756599441999811e+02,1.553090617219999992e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651371864499989783e+01,4.618746545202000107e+02,1.552890971919999963e+01
-5.651272027099989970e+01,4.618747115191999910e+02,1.552890974019999959e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651272004899990264e+01,4.618747079912000117e+02,1.552790974620000064e+01
-5.651172189700000104e+01,4.618747685182000282e+02,1.552890976119999955e+01
-5.651272027099989970e+01,4.618747115191999910e+02,1.552890974019999959e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651277726899999720e+01,4.618757098872000029e+02,1.552890620520000020e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651277749100000136e+01,4.618757134151999821e+02,1.552990619919999915e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651272004899990264e+01,4.618747079912000117e+02,1.552790974620000064e+01
-5.651078029899999677e+01,4.618758203571999843e+02,1.552790625319999940e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651177889499999907e+01,4.618757668861999832e+02,1.552890622620000016e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
-5.651177933900000028e+01,4.618757739421999986e+02,1.553090621419999984e+01
-5.651177911700000323e+01,4.618757704142000193e+02,1.552990622020000089e+01
