time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,2.741000000000000103e+00,9.749000000000000554e+00,7.008000000000000007e+00,0.000000000000000000e+00,4.117009107252000035e+02,-2.267951377999770091e-01
9.999999999999786837e-03,2.741253538593446670e+00,9.788214532655993949e+00,7.046960994062546391e+00,5.023281900000000633e-01,4.117445714052000199e+02,-2.388375067999770063e-01
1.999999999999957367e-02,2.755814169509051670e+00,9.800814169509051155e+00,7.044999999999999929e+00,1.008960458000004223e+00,4.117654723701999728e+02,-2.417985617999630077e-01
3.000000000000024869e-02,2.790272215169838699e+00,9.836999999999999744e+00,7.046727784830161490e+00,1.507260818000005997e+00,4.117568683132000160e+02,-2.396573418000099986e-01
4.000000000000003553e-02,2.758541662686128326e+00,9.831896927101034578e+00,7.073355264414906252e+00,2.012835230000007414e+00,4.117436643532000176e+02,-2.394982878000100068e-01
4.999999999999982236e-02,2.730618346356374904e+00,9.813618346356374644e+00,7.083000000000000185e+00,2.508086134000009793e+00,4.117358453311999824e+02,-2.493605938000010014e-01
5.999999999999960920e-02,2.741000000000000103e+00,9.829317013574838668e+00,7.088317013574838121e+00,3.010723754000011354e+00,4.117214508381999849e+02,-2.551980317999720249e-01
7.000000000000028422e-02,2.722428972736217201e+00,9.833491384950169945e+00,7.111062412213953188e+00,3.505485936000013680e+00,4.117046424252000065e+02,-2.500286337999779729e-01
8.000000000000007105e-02,2.667679410727311407e+00,9.788679410727311847e+00,7.121000000000000441e+00,3.990122570000011137e+00,4.117072919092000234e+02,-2.439301308000060009e-01
8.999999999999985789e-02,2.666498506026627968e+00,9.783591043755761163e+00,7.117092537729134527e+00,4.480553528000001506e+00,4.117312637782000024e+02,-2.499056437999780111e-01
9.999999999999964473e-02,2.690999999999999837e+00,9.806460493597125350e+00,7.115460493597125513e+00,4.987154834000008918e+00,4.117351601842000264e+02,-2.458066667999589949e-01
1.100000000000003197e-01,2.690500931718973643e+00,9.817990682810263436e+00,7.127489751091288461e+00,5.501566546000006497e+00,4.117075107841999966e+02,-2.245945457999999895e-01
1.200000000000001066e-01,2.698971490179127297e+00,9.817873434183356451e+00,7.118901944004228710e+00,6.029046634000010840e+00,4.116965838662000010e+02,-2.174386067999959926e-01
1.299999999999998934e-01,2.694648685823691991e+00,9.813561336280567815e+00,7.118912650456875824e+00,6.540785434000000009e+00,4.117157625062000079e+02,-2.233924687999659930e-01
