time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,1.774999999999999911e+00,8.987999999999999545e+00,7.213000000000000078e+00,2.294113870000069888e-01,4.242846935402000099e+02,-2.829506257999759855e-01
1.000000000000000021e-02,1.804124999999999979e+00,8.995499999999999829e+00,7.191374999999999851e+00,7.258565850000220365e-01,4.242559511261999887e+02,-2.807387687999670089e-01
2.000000000000000042e-02,1.830666666666666664e+00,8.959333333333333371e+00,7.128666666666666707e+00,1.220337107000009969e+00,4.242440816331999827e+02,-2.905869558000149788e-01
2.999999999999999889e-02,1.871499999999999941e+00,8.968499999999998806e+00,7.097000000000000419e+00,1.685635237000010056e+00,4.242345773371999940e+02,-2.934499338000000068e-01
4.000000000000000083e-02,1.929000000000000048e+00,9.004333333333333300e+00,7.075333333333333030e+00,2.180427714999999989e+00,4.242347840671999961e+02,-2.923405857999660240e-01
5.000000000000000278e-02,1.951333333333333364e+00,9.010666666666667268e+00,7.059333333333333016e+00,2.668060581000029963e+00,4.242375869082000008e+02,-2.912419897999899976e-01
5.999999999999999778e-02,1.988666666666666805e+00,9.001111111111111285e+00,7.012444444444444258e+00,3.164364193000019920e+00,4.242288688532000265e+02,-2.891008117999809834e-01
7.000000000000000666e-02,2.004000000000000004e+00,8.967888888888888133e+00,6.963888888888888573e+00,3.670279039000030163e+00,4.242096993811999823e+02,-2.819205897999769728e-01
8.000000000000000167e-02,2.012666666666666604e+00,8.932111111111112223e+00,6.919444444444444287e+00,4.168748617000010093e+00,4.241981284441999946e+02,-2.717688127999839942e-01
8.999999999999999667e-02,2.060000000000000053e+00,8.934666666666666757e+00,6.874666666666666259e+00,4.679488377000019739e+00,4.242172606692000159e+02,-2.747227137999709856e-01
1.000000000000000056e-01,2.119000000000000217e+00,8.965500000000000469e+00,6.846499999999999808e+00,5.181613944999999610e+00,4.242469224782000197e+02,-2.767156737999810212e-01
1.100000000000000006e-01,2.185999999999999943e+00,8.979666666666666686e+00,6.793666666666666742e+00,5.690014747000030404e+00,4.242719344412000169e+02,-2.786908327999900181e-01
1.199999999999999956e-01,2.247444444444444134e+00,8.993333333333334068e+00,6.745888888888888602e+00,6.207995821000009684e+00,4.242694904282000152e+02,-2.685669157999999723e-01
1.300000000000000044e-01,2.270999999999999908e+00,8.970000000000000639e+00,6.698999999999999844e+00,6.710516336999989839e+00,4.242571420631999786e+02,-2.604115077999609729e-01
1.400000000000000133e-01,2.274888888888888516e+00,8.929333333333334011e+00,6.654444444444444606e+00,7.215294330999999950e+00,4.242578905592000069e+02,-2.673019017999659908e-01
1.499999999999999944e-01,2.297777777777777697e+00,8.902666666666666728e+00,6.604888888888889475e+00,7.715281301000009861e+00,4.242723811551999802e+02,-2.762418577999810054e-01
1.600000000000000033e-01,2.297000000000000153e+00,8.878750000000000142e+00,6.581749999999999545e+00,8.217605897000009207e+00,4.242810131812000236e+02,-2.801605918000000250e-01
1.700000000000000122e-01,2.332000000000000295e+00,8.884444444444444144e+00,6.552444444444444294e+00,8.713737849000029456e+00,4.242753008142000226e+02,-2.750300368000039852e-01
1.799999999999999933e-01,2.403333333333333321e+00,8.928666666666666529e+00,6.525333333333333208e+00,9.195009297000050097e+00,4.242667190861999984e+02,-2.748926968000039994e-01
1.900000000000000022e-01,2.423249999999999904e+00,8.922250000000000014e+00,6.499000000000000554e+00,9.697702139000019983e+00,4.242513544491999937e+02,-2.727266477999950034e-01
2.000000000000000111e-01,2.448999999999999844e+00,8.906000000000000583e+00,6.456999999999999851e+00,1.017882840699999925e+01,4.242277684261999866e+02,-2.645363518000140024e-01
2.099999999999999922e-01,2.502222222222222126e+00,8.929222222222222172e+00,6.426999999999999602e+00,1.066802962699999924e+01,4.242206445862000237e+02,-2.634023847999800161e-01
2.200000000000000011e-01,2.521749999999999936e+00,8.910000000000000142e+00,6.388249999999999318e+00,1.116174136300000086e+01,4.242397850282000036e+02,-2.723601417999940155e-01
2.300000000000000100e-01,2.573666666666666547e+00,8.931000000000000938e+00,6.357333333333333947e+00,1.165179914900000036e+01,4.242527460741999903e+02,-2.702968387999850064e-01
2.399999999999999911e-01,2.608666666666666689e+00,8.938777777777778155e+00,6.330111111111111022e+00,1.215320729499999963e+01,4.242423374461999970e+02,-2.621485218000039752e-01
2.500000000000000000e-01,2.631333333333333524e+00,8.932999999999999829e+00,6.301666666666666750e+00,1.266000607500000008e+01,4.242252287651999723e+02,-2.529753607999890019e-01
2.600000000000000089e-01,2.684625000000000039e+00,8.946125000000000327e+00,6.261499999999999844e+00,1.317088675499999972e+01,4.242243472151999981e+02,-2.528586007999900076e-01
2.700000000000000178e-01,2.717000000000000082e+00,8.958999999999999631e+00,6.241999999999999993e+00,1.368031329899999982e+01,4.242313920821999886e+02,-2.537701357999659901e-01
2.800000000000000266e-01,2.677999999999999936e+00,8.927874999999998451e+00,6.249875000000000291e+00,1.417430824899999919e+01,4.242455689082000276e+02,-2.547102657999990027e-01
2.899999999999999800e-01,2.682333333333333236e+00,8.884666666666666046e+00,6.202333333333332810e+00,1.468245165099999916e+01,4.242575450882000041e+02,-2.566394908000079744e-01
2.999999999999999889e-01,2.696777777777777718e+00,8.884000000000000341e+00,6.187222222222222179e+00,1.517707224699999990e+01,4.242607610342000157e+02,-2.515407718000139958e-01
3.099999999999999978e-01,2.711500000000000021e+00,8.892125000000000057e+00,6.180625000000000036e+00,1.567431701299999958e+01,4.242531018742000128e+02,-2.484031137999699879e-01
3.200000000000000067e-01,2.737875000000000281e+00,8.917999999999999261e+00,6.180124999999999424e+00,1.618360081899999869e+01,4.242451036382000211e+02,-2.522616267999879813e-01
3.300000000000000155e-01,2.754000000000000004e+00,8.907999999999999474e+00,6.153999999999999915e+00,1.668700726699999848e+01,4.242347843122000199e+02,-2.511132258000129958e-01
3.400000000000000244e-01,2.758222222222222353e+00,8.924666666666666970e+00,6.166444444444444173e+00,1.717643514699999940e+01,4.242236881681999989e+02,-2.439651548000069947e-01
3.499999999999999778e-01,2.801749999999999741e+00,8.949500000000000455e+00,6.147750000000000270e+00,1.764974856699999961e+01,4.242316867591999880e+02,-2.418880687999989954e-01
3.599999999999999867e-01,2.825222222222222079e+00,8.949333333333333584e+00,6.124111111111110617e+00,1.814696729699999977e+01,4.242420305261999829e+02,-2.458139777999610032e-01
3.699999999999999956e-01,2.839111111111110919e+00,8.949333333333333584e+00,6.110222222222222221e+00,1.865159855699999980e+01,4.242277994231999969e+02,-2.376514577999790101e-01
3.800000000000000044e-01,2.903999999999999915e+00,8.990000000000000213e+00,6.086000000000000298e+00,1.915209136300000026e+01,4.241983325012000137e+02,-2.224360597999930078e-01
3.900000000000000133e-01,2.953777777777777835e+00,9.022222222222222143e+00,6.068444444444444308e+00,1.966596871899999854e+01,4.241975972522000120e+02,-2.293191947999989877e-01
4.000000000000000222e-01,2.983999999999999986e+00,9.048999999999999488e+00,6.065000000000000391e+00,2.016872237500000153e+01,4.242162593731999891e+02,-2.362732398000030043e-01
4.099999999999999756e-01,2.972625000000000295e+00,9.023500000000000298e+00,6.050875000000000448e+00,2.066425897699999936e+01,4.242385230291999960e+02,-2.412415837999989932e-01
4.199999999999999845e-01,2.979666666666666686e+00,9.012333333333332419e+00,6.032666666666666622e+00,2.117217372100000006e+01,4.242545032652000145e+02,-2.401849667999660098e-01
4.299999999999999933e-01,2.971000000000000085e+00,9.010999999999999233e+00,6.040000000000000036e+00,2.168231475900000049e+01,4.242665793311999778e+02,-2.461141257999930054e-01
4.400000000000000022e-01,2.964333333333333265e+00,8.996555555555554307e+00,6.032222222222221930e+00,2.220018450099999896e+01,4.242660897182000213e+02,-2.479972068000040053e-01
4.500000000000000111e-01,2.938749999999999751e+00,8.955750000000000099e+00,6.017000000000000348e+00,2.270798143300000049e+01,4.242490415642000130e+02,-2.378240308000119929e-01
4.600000000000000200e-01,2.943555555555555259e+00,8.970000000000000639e+00,6.026444444444444493e+00,2.320311390099999826e+01,4.242432898381999848e+02,-2.276935267999639911e-01
4.699999999999999734e-01,2.983000000000000096e+00,8.986000000000000654e+00,6.003000000000000114e+00,2.368900675300000103e+01,4.242590250481999874e+02,-2.236409248000029992e-01
4.799999999999999822e-01,3.009999999999999787e+00,8.976888888888888474e+00,5.966888888888889575e+00,2.415963878299999834e+01,4.242789006411999821e+02,-2.186063188000069990e-01
4.899999999999999911e-01,3.009999999999999787e+00,8.986666666666666359e+00,5.976666666666666572e+00,2.465588339900000037e+01,4.242712127062000036e+02,-2.074687297999829871e-01
5.000000000000000000e-01,3.015333333333332977e+00,8.986000000000000654e+00,5.970666666666667233e+00,2.514705040500000166e+01,4.242471983052000155e+02,-1.992746888000009875e-01
5.100000000000000089e-01,3.021999999999999797e+00,8.986000000000000654e+00,5.964000000000000412e+00,2.565188091499999956e+01,4.242119338911999762e+02,-1.940379368000060001e-01
5.200000000000000178e-01,3.071777777777777718e+00,9.014777777777776890e+00,5.943000000000000504e+00,2.615086525099999903e+01,4.241913494181999909e+02,-1.918542967999969928e-01
5.300000000000000266e-01,3.109111111111111381e+00,9.056777777777778482e+00,5.947666666666666657e+00,2.663011324900000076e+01,4.242006672031999983e+02,-1.957805837999589960e-01
5.400000000000000355e-01,3.141111111111110965e+00,9.062888888888888772e+00,5.921777777777777807e+00,2.713677825499999940e+01,4.242385445031999893e+02,-2.138016227999879892e-01
5.500000000000000444e-01,3.179555555555555468e+00,9.086000000000000298e+00,5.906444444444444386e+00,2.764512339099999849e+01,4.242645336662000091e+02,-2.217802807999690040e-01
5.600000000000000533e-01,3.194666666666666544e+00,9.080999999999999517e+00,5.886333333333332973e+00,2.814114179099999902e+01,4.242608109792000164e+02,-2.186567837999839892e-01
5.699999999999999512e-01,3.179999999999999716e+00,9.058499999999998664e+00,5.878499999999999837e+00,2.865746988100000081e+01,4.242522345361999783e+02,-2.165116507999740036e-01
5.799999999999999600e-01,3.140000000000000124e+00,9.011333333333332973e+00,5.871333333333333293e+00,2.917234472299999837e+01,4.242515703981999877e+02,-2.193947887999589952e-01
5.899999999999999689e-01,3.112888888888889038e+00,8.976111111111110930e+00,5.863222222222222335e+00,2.967523752299999984e+01,4.242502469681999742e+02,-2.152782207999980046e-01
5.999999999999999778e-01,3.155333333333333545e+00,9.003888888888887720e+00,5.848555555555555507e+00,3.016229885499999952e+01,4.242630581852000091e+02,-2.072150167999589898e-01
6.099999999999999867e-01,3.192625000000000046e+00,9.047749999999998849e+00,5.855124999999999247e+00,3.065338597699999923e+01,4.242930807892000189e+02,-2.122117248000109924e-01
6.199999999999999956e-01,3.220666666666666789e+00,9.059666666666666757e+00,5.839000000000000412e+00,3.114601049099999841e+01,4.242961721532000183e+02,-2.101130298000019880e-01
6.300000000000000044e-01,3.230999999999999872e+00,9.071999999999999176e+00,5.841000000000000192e+00,3.163440903500000090e+01,4.242680144511999742e+02,-1.959049477999920130e-01
6.400000000000000133e-01,3.250000000000000000e+00,9.075666666666666771e+00,5.825666666666666771e+00,3.213444940899999835e+01,4.242464780252000196e+02,-1.967177337999679865e-01
6.500000000000000222e-01,3.229777777777778081e+00,9.041444444444444173e+00,5.811666666666666536e+00,3.264316567699999894e+01,4.242484246611999765e+02,-2.116115308000109940e-01
6.600000000000000311e-01,3.224000000000000199e+00,9.021444444444444599e+00,5.797444444444444400e+00,3.315227982100000048e+01,4.242434003611999742e+02,-2.214806128000020025e-01
6.700000000000000400e-01,3.238888888888888928e+00,9.032222222222221930e+00,5.793333333333333002e+00,3.366401569300000318e+01,4.242275397632000136e+02,-2.223108217999789915e-01
6.800000000000000488e-01,3.262000000000000011e+00,9.041999999999999815e+00,5.780000000000000249e+00,3.415387374299999834e+01,4.242264560741999730e+02,-2.231980318000129915e-01
6.899999999999999467e-01,3.270333333333333314e+00,9.045999999999999375e+00,5.775666666666666949e+00,3.465557358099999874e+01,4.242460348682000131e+02,-2.371555907999660096e-01
6.999999999999999556e-01,3.286999999999999922e+00,9.047000000000000597e+00,5.759999999999999787e+00,3.517350076500009948e+01,4.242445398311999725e+02,-2.410351247999840130e-01
7.099999999999999645e-01,3.270333333333333314e+00,9.032666666666665733e+00,5.762333333333333307e+00,3.567736097699999931e+01,4.242262688412000102e+02,-2.298585037999610059e-01
7.199999999999999734e-01,3.261222222222222467e+00,9.018888888888888289e+00,5.757666666666666266e+00,3.618978330899999918e+01,4.242334741212000040e+02,-2.337699577999790002e-01
7.299999999999999822e-01,3.262000000000000011e+00,8.993000000000000327e+00,5.730999999999999872e+00,3.668209724100000102e+01,4.242595531961999882e+02,-2.407524927999840081e-01
7.399999999999999911e-01,3.279222222222222261e+00,9.019777777777777672e+00,5.740555555555555856e+00,3.716579249899999837e+01,4.242611473132000128e+02,-2.346504758000119983e-01
7.500000000000000000e-01,3.318555555555555703e+00,9.045333333333333670e+00,5.726777777777777523e+00,3.765938331499999947e+01,4.242473087572000168e+02,-2.204917578000029910e-01
7.600000000000000089e-01,3.338000000000000078e+00,9.060750000000000526e+00,5.722750000000000448e+00,3.815445967299999808e+01,4.242425412872000265e+02,-2.143647647999749883e-01
7.700000000000000178e-01,3.345222222222222097e+00,9.060888888888888104e+00,5.715666666666666451e+00,3.864902682299999981e+01,4.242466991531999838e+02,-2.252694847999970051e-01
7.800000000000000266e-01,3.367666666666666586e+00,9.064666666666667538e+00,5.697000000000000064e+00,3.914167937100000216e+01,4.242317558382000016e+02,-2.251071687999980087e-01
7.900000000000000355e-01,3.396222222222222253e+00,9.067444444444443974e+00,5.671222222222222165e+00,3.963821075300000274e+01,4.242190478392000159e+02,-2.219518568000120040e-01
8.000000000000000444e-01,3.363999999999999879e+00,9.026999999999999247e+00,5.663000000000000256e+00,4.014575476699999967e+01,4.242239784441999859e+02,-2.238563577999649890e-01
8.100000000000000533e-01,3.363333333333333286e+00,9.028444444444444272e+00,5.665111111111110986e+00,4.064180479499999876e+01,4.242372497321999845e+02,-2.307928747999689889e-01
8.199999999999999512e-01,3.374000000000000110e+00,9.039749999999999730e+00,5.665750000000000064e+00,4.114909140900000040e+01,4.242291445541999906e+02,-2.326514417999789863e-01
8.299999999999999600e-01,3.380222222222222239e+00,9.044333333333332448e+00,5.664111111111111541e+00,4.166815655500000304e+01,4.242077139091999811e+02,-2.274603297999840124e-01
8.399999999999999689e-01,3.394666666666666721e+00,9.044333333333332448e+00,5.649666666666666615e+00,4.216873798700000009e+01,4.241942425941999772e+02,-2.223014107999889966e-01
8.499999999999999778e-01,3.399999999999999911e+00,9.022999999999999687e+00,5.623000000000000220e+00,4.266761303100000191e+01,4.242106658711999785e+02,-2.332484458000119998e-01
8.599999999999999867e-01,3.390374999999999694e+00,8.993999999999999773e+00,5.603625000000000078e+00,4.316702913299999977e+01,4.242351542591999873e+02,-2.382237758000080030e-01
8.699999999999999956e-01,3.388999999999999790e+00,8.992000000000000881e+00,5.602999999999999758e+00,4.367927825099999950e+01,4.242453899231999799e+02,-2.321458947999789912e-01
8.800000000000000044e-01,3.376555555555555532e+00,9.003444444444445693e+00,5.626888888888888829e+00,4.418710525699999891e+01,4.242453604401999883e+02,-2.250327747999739947e-01
8.900000000000000133e-01,3.391999999999999904e+00,8.988500000000000156e+00,5.596500000000000696e+00,4.468124023899999742e+01,4.242395376032000058e+02,-2.189022678000029920e-01
9.000000000000000222e-01,3.418333333333333002e+00,8.996999999999999886e+00,5.578666666666666885e+00,4.517842778500010326e+01,4.242328803391999941e+02,-2.147681507999829875e-01
9.100000000000000311e-01,3.455624999999999947e+00,9.032624999999999460e+00,5.576999999999999957e+00,4.567190438299999755e+01,4.242210420472000010e+02,-1.996165087999970111e-01
9.200000000000000400e-01,3.485999999999999766e+00,9.062124999999999986e+00,5.576124999999999332e+00,4.615836765899999961e+01,4.242267865211999833e+02,-1.975285447999869937e-01
9.300000000000000488e-01,3.488999999999999879e+00,9.054999999999999716e+00,5.565999999999999837e+00,4.665701360100000272e+01,4.242472209101999852e+02,-2.034897497999600124e-01
9.399999999999999467e-01,3.487999999999999989e+00,9.049333333333333229e+00,5.561333333333333684e+00,4.714441869699999899e+01,4.242540136952000012e+02,-2.034052877999590059e-01
9.499999999999999556e-01,3.467000000000000082e+00,9.028249999999999886e+00,5.561250000000000249e+00,4.764568277299999721e+01,4.242285831322000149e+02,-1.922039847999920115e-01
9.599999999999999645e-01,3.487555555555555298e+00,9.044999999999999929e+00,5.557444444444444187e+00,4.814683329700000058e+01,4.242051422491999801e+02,-1.830097397999770059e-01
9.699999999999999734e-01,3.501999999999999780e+00,9.051111111111110219e+00,5.549111111111111327e+00,4.864145522500000141e+01,4.242083370272000025e+02,-1.839109848000110015e-01
9.799999999999999822e-01,3.493000000000000327e+00,9.031749999999998835e+00,5.538750000000000284e+00,4.914774683699999969e+01,4.242352070321999804e+02,-1.928932137999689878e-01
9.899999999999999911e-01,3.523777777777777676e+00,9.051222222222222058e+00,5.527444444444443938e+00,4.963940238499999680e+01,4.242552706522000108e+02,-1.908546137999579950e-01
1.000000000000000000e+00,3.541999999999999815e+00,9.042999999999999261e+00,5.501000000000000334e+00,5.014106815299999909e+01,4.242578942792000021e+02,-1.837522248000109937e-01
