TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-9.197717461210659806e+00,nan,nan,nan,nan,3.890047890563569921e-01,2.373659400000000197e+00,-3.839274599999999982e+00,6.212933999999999735e+00,-7.328076000000000034e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000122e-02,nan,-8.320147367597620303e+00,nan,nan,nan,nan,3.562738466421699890e-01,2.628549000000000024e+00,-3.664038000000000128e+00,6.292587000000000153e+00,-5.177445000000000519e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000155e-02,nan,-7.442523266347600419e+00,nan,nan,nan,nan,3.235408898921839915e-01,2.708201999999999998e+00,-3.600315600000000060e+00,6.308517600000000058e+00,-4.460567999999999755e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,-6.564953172734599995e+00,nan,nan,nan,nan,2.908099474779989868e-01,2.851577400000000040e+00,-3.472870799999999925e+00,6.324448199999999964e+00,-3.106466999999999978e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.999999999999999778e-02,7.240000000000000000e+02,-6.008028251000009590e+00,2.742507421831999750e+02,-1.630093467999919887e-01,-7.492578167998540373e-01,5.400763700000099732e+01,2.700381850000049822e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-5.687329071484580112e+00,nan,nan,nan,nan,2.580769907280119901e-01,2.915299800000000108e+00,-3.377287200000000045e+00,6.292587000000000153e+00,-2.309936999999999963e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000666e-02,7.250000000000000000e+02,-5.467951881000000292e+00,2.741595234011999764e+02,-1.215671087999939948e-01,-8.404765988001370314e-01,4.997896540000269994e+01,2.498948270000140026e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000167e-02,7.260000000000000000e+02,-4.968162226999970343e+00,2.740721700991999796e+02,-3.614718479995800149e-02,-9.278299008000769899e-01,5.353284639999869654e+01,2.676642319999930075e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.200000000000000344e-02,nan,-4.851084077010489715e+00,nan,nan,nan,nan,2.742641881152699801e-01,2.947160999999999920e+00,-3.377287200000000045e+00,6.324448199999999964e+00,-2.150631000000000070e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.999999999999999667e-02,7.270000000000000000e+02,-4.432833762999980109e+00,2.741518478721999941e+02,-2.630914079996689997e-02,-8.481521278001760145e-01,5.956837800000379701e+01,2.978418900000189828e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
