time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,2.382000000000000117e+00,9.329000000000000625e+00,6.947000000000000064e+00,0.000000000000000000e+00,3.476179999999999950e+02,0.000000000000000000e+00,3.410000000000000142e+00,8.586000000000000298e+00,5.176000000000000156e+00,0.000000000000000000e+00,3.539139999999999873e+02
8.000000000000000167e-03,2.382000000000000117e+00,9.353999999999999204e+00,6.972000000000000419e+00,4.416473445953406334e-04,3.476179999999999950e+02,8.999999999999999320e-03,3.395999999999999908e+00,8.612000000000000099e+00,5.216000000000000192e+00,5.041169551335909077e-04,3.538879999999999768e+02
1.700000000000000122e-02,2.407000000000000028e+00,9.380000000000000782e+00,6.972999999999999865e+00,9.385006072650988731e-04,3.475930000000000177e+02,1.799999999999999864e-02,3.447000000000000064e+00,8.676999999999999602e+00,5.230000000000000426e+00,1.008233910267181815e-03,3.538229999999999791e+02
2.599999999999999881e-02,2.407000000000000028e+00,9.353999999999999204e+00,6.947000000000000064e+00,1.435353869934856896e-03,3.475930000000000177e+02,2.699999999999999969e-02,3.447000000000000064e+00,8.714999999999999858e+00,5.267999999999999794e+00,1.512350865400772940e-03,3.537850000000000250e+02
3.400000000000000244e-02,2.407000000000000028e+00,9.343999999999999417e+00,6.937000000000000277e+00,1.877001214530197746e-03,3.475930000000000177e+02,3.500000000000000333e-02,3.422000000000000153e+00,8.699999999999999289e+00,5.277999999999999581e+00,1.960454825519520727e-03,3.538000000000000114e+02
4.299999999999999656e-02,2.458000000000000185e+00,9.378000000000000114e+00,6.919999999999999929e+00,2.373854477199955661e-03,3.475419999999999732e+02,4.399999999999999745e-02,3.411000000000000032e+00,8.714000000000000412e+00,5.302999999999999936e+00,2.464571780653111201e-03,3.537860000000000014e+02
5.199999999999999761e-02,2.483000000000000096e+00,9.378999999999999559e+00,6.895999999999999908e+00,2.870707739869713792e-03,3.475169999999999959e+02,5.299999999999999850e-02,3.370999999999999996e+00,8.676000000000000156e+00,5.304999999999999716e+00,2.968688735786702542e-03,3.538240000000000123e+02
6.099999999999999867e-02,2.508999999999999897e+00,9.391000000000000014e+00,6.881999999999999673e+00,3.367561002539471923e-03,3.474909999999999854e+02,6.099999999999999867e-02,3.358999999999999986e+00,8.675000000000000711e+00,5.315999999999999837e+00,3.416792695905449678e-03,3.538249999999999886e+02
6.900000000000000577e-02,2.521999999999999797e+00,9.378999999999999559e+00,6.857000000000000206e+00,3.809208347134813207e-03,3.474780000000000086e+02,7.000000000000000666e-02,3.384999999999999787e+00,8.726000000000000867e+00,5.341000000000000192e+00,3.920909651039041453e-03,3.537740000000000009e+02
7.799999999999999989e-02,2.560000000000000053e+00,9.380000000000000782e+00,6.820000000000000284e+00,4.306061609804571338e-03,3.474399999999999977e+02,7.900000000000000078e-02,3.383999999999999897e+00,8.763999999999999346e+00,5.379999999999999893e+00,4.425026606172632361e-03,3.537359999999999900e+02
8.699999999999999400e-02,2.584999999999999964e+00,9.381000000000000227e+00,6.796000000000000263e+00,4.802914872474329036e-03,3.474150000000000205e+02,8.699999999999999400e-02,3.383999999999999897e+00,8.762000000000000455e+00,5.378000000000000114e+00,4.873130566291379064e-03,3.537379999999999995e+02
9.600000000000000200e-02,2.584999999999999964e+00,9.368999999999999773e+00,6.783999999999999808e+00,5.299768135144087601e-03,3.474150000000000205e+02,9.600000000000000200e-02,3.396999999999999797e+00,8.800000000000000711e+00,5.402999999999999581e+00,5.377247521424970839e-03,3.536999999999999886e+02
1.039999999999999952e-01,2.611000000000000210e+00,9.369999999999999218e+00,6.759000000000000341e+00,5.741415479739427584e-03,3.473890000000000100e+02,1.049999999999999961e-01,3.422000000000000153e+00,8.862999999999999545e+00,5.440999999999999837e+00,5.881364476558560879e-03,3.536370000000000005e+02
1.130000000000000032e-01,2.625000000000000000e+00,9.356999999999999318e+00,6.732000000000000206e+00,6.238268742409186149e-03,3.473750000000000000e+02,1.130000000000000032e-01,3.395999999999999908e+00,8.877000000000000668e+00,5.480999999999999872e+00,6.329468436677309316e-03,3.536229999999999905e+02
1.219999999999999973e-01,2.625000000000000000e+00,9.358999999999999986e+00,6.733999999999999986e+00,6.735122005078943846e-03,3.473750000000000000e+02,1.219999999999999973e-01,3.358999999999999986e+00,8.864000000000000767e+00,5.504999999999999893e+00,6.833585391810899357e-03,3.536360000000000241e+02
1.300000000000000044e-01,2.700000000000000178e+00,9.409000000000000696e+00,6.708999999999999631e+00,7.176769349674284697e-03,3.473000000000000114e+02,1.300000000000000044e-01,3.386000000000000121e+00,8.903999999999999915e+00,5.517999999999999794e+00,7.281689351929647794e-03,3.535960000000000036e+02
1.390000000000000124e-01,2.713000000000000078e+00,9.384999999999999787e+00,6.671999999999999709e+00,7.673622612344044129e-03,3.472869999999999777e+02,1.390000000000000124e-01,3.371999999999999886e+00,8.916000000000000369e+00,5.543999999999999595e+00,7.785806307063238701e-03,3.535840000000000032e+02
1.479999999999999927e-01,2.686999999999999833e+00,9.358999999999999986e+00,6.671999999999999709e+00,8.170475875013800959e-03,3.473129999999999882e+02,1.479999999999999927e-01,3.346000000000000085e+00,8.891999999999999460e+00,5.546000000000000263e+00,8.289923262196829609e-03,3.536080000000000041e+02
1.559999999999999998e-01,2.725999999999999979e+00,9.346999999999999531e+00,6.621000000000000441e+00,8.612123219609142677e-03,3.472740000000000009e+02,1.570000000000000007e-01,3.371999999999999886e+00,8.929000000000000270e+00,5.557000000000000384e+00,8.794040217330420517e-03,3.535710000000000264e+02
1.650000000000000078e-01,2.737999999999999989e+00,9.323000000000000398e+00,6.584999999999999964e+00,9.108976482278900375e-03,3.472620000000000005e+02,1.650000000000000078e-01,3.373000000000000220e+00,8.951999999999999957e+00,5.578999999999999737e+00,9.242144177449168954e-03,3.535480000000000018e+02
1.739999999999999880e-01,2.737999999999999989e+00,9.307999999999999829e+00,6.570000000000000284e+00,9.605829744948658072e-03,3.472620000000000005e+02,1.749999999999999889e-01,3.371999999999999886e+00,8.939999999999999503e+00,5.567999999999999616e+00,9.802274127597602332e-03,3.535600000000000023e+02
1.829999999999999960e-01,2.737999999999999989e+00,9.272000000000000242e+00,6.533999999999999808e+00,1.010268300761841577e-02,3.472620000000000005e+02,1.829999999999999960e-01,3.358999999999999986e+00,8.951999999999999957e+00,5.592999999999999972e+00,1.025037808771634903e-02,3.535480000000000018e+02
1.910000000000000031e-01,2.762999999999999901e+00,9.269999999999999574e+00,6.506999999999999673e+00,1.054433035221375749e-02,3.472370000000000232e+02,1.920000000000000040e-01,3.371999999999999886e+00,8.965999999999999304e+00,5.594000000000000306e+00,1.075449504284994168e-02,3.535339999999999918e+02
2.000000000000000111e-01,2.789000000000000146e+00,9.271000000000000796e+00,6.482000000000000206e+00,1.104118361488351518e-02,3.472110000000000127e+02,2.000000000000000111e-01,3.370999999999999996e+00,8.990000000000000213e+00,5.618999999999999773e+00,1.120259900296868838e-02,3.535099999999999909e+02
2.089999999999999913e-01,2.814000000000000057e+00,9.294999999999999929e+00,6.480999999999999872e+00,1.153803687755327288e-02,3.471859999999999786e+02,2.089999999999999913e-01,3.333000000000000185e+00,8.977999999999999758e+00,5.644999999999999574e+00,1.170671595810227929e-02,3.535219999999999914e+02
2.179999999999999993e-01,2.878000000000000114e+00,9.333000000000000185e+00,6.455000000000000071e+00,1.203489014022303231e-02,3.471220000000000141e+02,2.179999999999999993e-01,3.334000000000000075e+00,9.003000000000000114e+00,5.668999999999999595e+00,1.221083291323587020e-02,3.534970000000000141e+02
