x,y,z
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872212216500000181e+01,2.370286988121999912e+02,2.396829307020000144e+01
-7.872312053900000706e+01,2.370286418132000108e+02,2.396829304919999970e+01
-7.872312053900000706e+01,2.370286418132000108e+02,2.396829304919999970e+01
-7.872312076099990463e+01,2.370286453411999901e+02,2.396929304320000043e+01
-7.872312053900000706e+01,2.370286418132000108e+02,2.396829304919999970e+01
-7.872411891299989861e+01,2.370285848142000020e+02,2.396829302820000152e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872312076099990463e+01,2.370286453411999901e+02,2.396929304320000043e+01
-7.872406213699990474e+01,2.370275899741999979e+02,2.396929655719999985e+01
-7.872306354100000192e+01,2.370276434451999990e+02,2.396829658420000086e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872212194300000476e+01,2.370286952842000119e+02,2.396729307620000071e+01
-7.872212216500000181e+01,2.370286988121999912e+02,2.396829307020000144e+01
-7.872312076099990463e+01,2.370286453411999901e+02,2.396929304320000043e+01
-7.872212238699999887e+01,2.370287023401999988e+02,2.396929306419999861e+01
-7.872212216500000181e+01,2.370286988121999912e+02,2.396829307020000144e+01
-7.872212216500000181e+01,2.370286988121999912e+02,2.396829307020000144e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872312053900000706e+01,2.370286418132000108e+02,2.396829304919999970e+01
-7.872212194300000476e+01,2.370286952842000119e+02,2.396729307620000071e+01
-7.872212194300000476e+01,2.370286952842000119e+02,2.396729307620000071e+01
-7.872312053900000706e+01,2.370286418132000108e+02,2.396829304919999970e+01
-7.872212194300000476e+01,2.370286952842000119e+02,2.396729307620000071e+01
-7.872112356899999952e+01,2.370287522831999922e+02,2.396729309719999890e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872212216500000181e+01,2.370286988121999912e+02,2.396829307020000144e+01
-7.872406147099999885e+01,2.370275793902000032e+02,2.396629657520000123e+01
-7.872406147099999885e+01,2.370275793902000032e+02,2.396629657520000123e+01
-7.872306287499999655e+01,2.370276328612000043e+02,2.396529660219999869e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872411846899990451e+01,2.370285777581999866e+02,2.396629304020000006e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872311987299990221e+01,2.370286312291999877e+02,2.396529306720000108e+01
-7.872306287499999655e+01,2.370276328612000043e+02,2.396529660219999869e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872406124899990232e+01,2.370275758621999955e+02,2.396529658120000050e+01
-7.872406124899990232e+01,2.370275758621999955e+02,2.396529658120000050e+01
-7.872306309699999360e+01,2.370276363892000120e+02,2.396629659619999941e+01
-7.872505962300000704e+01,2.370275188631999868e+02,2.396529656019999877e+01
-7.872306287499999655e+01,2.370276328612000043e+02,2.396529660219999869e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872312031699999579e+01,2.370286382852000031e+02,2.396729305519999897e+01
-7.872311987299990221e+01,2.370286312291999877e+02,2.396529306720000108e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872306309699999360e+01,2.370276363892000120e+02,2.396629659619999941e+01
-7.872206472300000257e+01,2.370276933881999923e+02,2.396629661720000115e+01
-7.872306309699999360e+01,2.370276363892000120e+02,2.396629659619999941e+01
-7.872306309699999360e+01,2.370276363892000120e+02,2.396629659619999941e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872012452900000312e+01,2.370287986982000064e+02,2.396429313619999846e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872112334700000247e+01,2.370287487552000130e+02,2.396629310320000172e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872112334700000247e+01,2.370287487552000130e+02,2.396629310320000172e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872012452900000312e+01,2.370287986982000064e+02,2.396429313619999846e+01
-7.872012475100000017e+01,2.370288022262000140e+02,2.396529313019999918e+01
-7.872012452900000312e+01,2.370287986982000064e+02,2.396429313619999846e+01
-7.872012430700000607e+01,2.370287951701999987e+02,2.396329314220000128e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872012452900000312e+01,2.370287986982000064e+02,2.396429313619999846e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872012475100000017e+01,2.370288022262000140e+02,2.396529313019999918e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872106590500000323e+01,2.370277433312000142e+02,2.396429665020000144e+01
-7.872106590500000323e+01,2.370277433312000142e+02,2.396429665020000144e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872112290299999415e+01,2.370287416991999976e+02,2.396429311520000027e+01
-7.872112312500000542e+01,2.370287452272000053e+02,2.396529310920000100e+01
-7.872212172099999350e+01,2.370286917562000042e+02,2.396629308219999999e+01
-7.872206472300000257e+01,2.370276933881999923e+02,2.396629661720000115e+01
-7.872112356899999952e+01,2.370287522831999922e+02,2.396729309719999890e+01
-7.872112356899999952e+01,2.370287522831999922e+02,2.396729309719999890e+01
-7.872206472300000257e+01,2.370276933881999923e+02,2.396629661720000115e+01
-7.872212149899999645e+01,2.370286882281999965e+02,2.396529308819999926e+01
-7.872212127699999940e+01,2.370286847001999888e+02,2.396429309419999854e+01
-7.872012497299999723e+01,2.370288057541999933e+02,2.396629312419999991e+01
-7.872012519499999428e+01,2.370288092822000010e+02,2.396729311820000063e+01
-7.872106634899999733e+01,2.370277503872000011e+02,2.396629663819999934e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.872312009499999874e+01,2.370286347571999954e+02,2.396629306119999825e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.871912682099990377e+01,2.370288662812000098e+02,2.396729313919999882e+01
-7.872206494499999962e+01,2.370276969162000000e+02,2.396729661119999832e+01
-7.872406169299999590e+01,2.370275829182000109e+02,2.396729656919999840e+01
-7.872306331900000487e+01,2.370276399171999913e+02,2.396729659020000014e+01
-7.872112334700000247e+01,2.370287487552000130e+02,2.396629310320000172e+01
-7.871912615499989840e+01,2.370288556971999867e+02,2.396429315720000019e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.872018197100000236e+01,2.370298041222000052e+02,2.396628958919999874e+01
-7.872112356899999952e+01,2.370287522831999922e+02,2.396729309719999890e+01
-7.872006864099999746e+01,2.370278179702000045e+02,2.396929664119999970e+01
-7.872012563900000259e+01,2.370288163381999880e+02,2.396929310619999853e+01
-7.872217894099999569e+01,2.370296936521999953e+02,2.396728954119999955e+01
-7.872217871899999864e+01,2.370296901241999876e+02,2.396628954719999882e+01
-7.872100957300000346e+01,2.370267555471999970e+02,2.396730016720000123e+01
-7.872001075500000411e+01,2.370268054901999903e+02,2.396530020020000151e+01
-7.871912637699989546e+01,2.370288592251999944e+02,2.396529315120000092e+01
-7.871824155499990638e+01,2.370309059042000115e+02,2.396328611419999888e+01
-7.872023874699999624e+01,2.370307989622000093e+02,2.396528606020000041e+01
-7.871918359699999712e+01,2.370298611212000139e+02,2.396628961020000048e+01
-7.871812844699999800e+01,2.370289232801999901e+02,2.396729316020000056e+01
-7.871812800299990442e+01,2.370289162242000032e+02,2.396529317219999911e+01
-7.871912682099990377e+01,2.370288662812000098e+02,2.396729313919999882e+01
-7.872112445700000194e+01,2.370287663951999946e+02,2.397129307319999825e+01
-7.872018197100000236e+01,2.370298041222000052e+02,2.396628958919999874e+01
-7.872012475100000017e+01,2.370288022262000140e+02,2.396529313019999918e+01
-7.871707263099999352e+01,2.370279748552000001e+02,2.396529672819999846e+01
-7.871712985099999571e+01,2.370289767511999912e+02,2.396629318720000157e+01
-7.871724362499999472e+01,2.370309699592000072e+02,2.396528612319999851e+01
-7.871829899700000510e+01,2.370319113282000103e+02,2.396528256719999916e+01
-7.871624569499999780e+01,2.370310340142000030e+02,2.396728613220000170e+01
-7.871713007300000697e+01,2.370289802791999989e+02,2.396729318119999874e+01
-7.871812844699999800e+01,2.370289232801999901e+02,2.396729316020000056e+01
-7.871812844699999800e+01,2.370289232801999901e+02,2.396729316020000056e+01
-7.872023896899999329e+01,2.370308024901999886e+02,2.396628605420000113e+01
-7.871824266499990586e+01,2.370309235441999931e+02,2.396828608419999895e+01
-7.871613169900000173e+01,2.370290372782000077e+02,2.396729320220000048e+01
-7.871807144900000708e+01,2.370279249122000067e+02,2.396729669520000172e+01
-7.871807122699999582e+01,2.370279213841999990e+02,2.396629670120000100e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.871829921900000215e+01,2.370319148561999896e+02,2.396628256119999989e+01
-7.871624502900000664e+01,2.370310234302000083e+02,2.396428615019999953e+01
-7.871519010100000457e+01,2.370300891171999922e+02,2.396628969420000033e+01
-7.871718684900000085e+01,2.370299751192000031e+02,2.396628965220000040e+01
-7.871624569499999780e+01,2.370310340142000030e+02,2.396728613220000170e+01
-7.871824244299999407e+01,2.370309200162000138e+02,2.396728609019999823e+01
-7.871924081699989983e+01,2.370308630172000051e+02,2.396728606920000004e+01
-7.871718707099999790e+01,2.370299786472000108e+02,2.396728964620000113e+01
-7.871712962899999866e+01,2.370289732232000119e+02,2.396529319320000084e+01
-7.871812822500000095e+01,2.370289197522000109e+02,2.396629316619999983e+01
-7.871818544500000314e+01,2.370299216482000020e+02,2.396728962519999939e+01
-7.871724384700000599e+01,2.370309734871999865e+02,2.396628611719999924e+01
-7.871724384700000599e+01,2.370309734871999865e+02,2.396628611719999924e+01
-7.871718684900000085e+01,2.370299751192000031e+02,2.396628965220000040e+01
-7.871624591699999485e+01,2.370310375422000106e+02,2.396828612619999888e+01
-7.871824244299999407e+01,2.370309200162000138e+02,2.396728609019999823e+01
-7.871824244299999407e+01,2.370309200162000138e+02,2.396728609019999823e+01
-7.871718684900000085e+01,2.370299751192000031e+02,2.396628965220000040e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.871912659899990672e+01,2.370288627532000021e+02,2.396629314520000165e+01
-7.872012475100000017e+01,2.370288022262000140e+02,2.396529313019999918e+01
-7.871812800299990442e+01,2.370289162242000032e+02,2.396529317219999911e+01
-7.871918381899999417e+01,2.370298646491999932e+02,2.396728960420000121e+01
-7.871824222099999702e+01,2.370309164882000061e+02,2.396628609620000105e+01
-7.871824244299999407e+01,2.370309200162000138e+02,2.396728609019999823e+01
-7.871824244299999407e+01,2.370309200162000138e+02,2.396728609019999823e+01
-7.871724429100000009e+01,2.370309805432000019e+02,2.396828610520000069e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.871818522300000609e+01,2.370299181201999943e+02,2.396628963119999867e+01
-7.872018174900000531e+01,2.370298005941999975e+02,2.396528959520000157e+01
-7.872012519499999428e+01,2.370288092822000010e+02,2.396729311820000063e+01
-7.871918404099990596e+01,2.370298681772000009e+02,2.396828959819999838e+01
-7.871518965699999626e+01,2.370300820612000052e+02,2.396428970619999888e+01
-7.870497614899990424e+01,2.370266303552000124e+02,2.395630410420000089e+01
-7.867499267699990639e+01,2.370102386142000057e+02,2.393536846920000016e+01
-7.862027633499999979e+01,2.369641555222000022e+02,2.389954299220000067e+01
-7.853925921299999402e+01,2.368784614541999929e+02,2.385086303219999948e+01
-7.843379532100000517e+01,2.367680855151999992e+02,2.379227552520000089e+01
-7.831429408699999328e+01,2.366574598022000089e+02,2.371969193119999986e+01
-7.819430679500000281e+01,2.365558658161999972e+02,2.364407656119999857e+01
-7.807973572900000647e+01,2.364789677541999993e+02,2.355837279220000013e+01
-7.793164674499999478e+01,2.364290273851999871e+02,2.347358137719999860e+01
-7.775674480300000369e+01,2.364006750441999998e+02,2.339571980819999908e+01
-7.754627097499989929e+01,2.363983924981999962e+02,2.331777417620000037e+01
-7.730033814700000505e+01,2.364241588431999901e+02,2.323473744120000006e+01
-7.699812431300000526e+01,2.364641455951999944e+02,2.314866303619999854e+01
-7.665246697099999551e+01,2.364975909361999982e+02,2.306062136119999906e+01
-7.629089286500000355e+01,2.365329501571999913e+02,2.297357648119999851e+01
-7.592280949700000292e+01,2.365946559061999892e+02,2.286743997319999977e+01
-7.555529100299999357e+01,2.366662641912000140e+02,2.273826825320000111e+01
-7.518121476899999323e+01,2.366931844961999900e+02,2.261225567420000004e+01
-7.479658774300000346e+01,2.366756518731999961e+02,2.249140230820000141e+01
-7.438659860699999626e+01,2.366524956732000078e+02,2.235357431419999941e+01
-7.398270904899999323e+01,2.366309201271999996e+02,2.219473925020000138e+01
-7.357502661899989960e+01,2.365955419542000016e+02,2.203695373320000073e+01
-7.315476453499989873e+01,2.365678968722000093e+02,2.188014373820000102e+01
-7.269941440300000579e+01,2.365572545782000020e+02,2.171628151619999869e+01
-7.223419519299990554e+01,2.365491895941999871e+02,2.155541241619999937e+01
-7.175445502499999861e+01,2.365499453712000104e+02,2.138851538719999823e+01
-7.125477452299999470e+01,2.365698616951999895e+02,2.121955518120000050e+01
-7.075489295299999526e+01,2.366038015862000066e+02,2.104754552420000024e+01
-7.024214607300000068e+01,2.366404721442000039e+02,2.087352908220000103e+01
-6.973310814299999549e+01,2.366719299222000075e+02,2.070153021919999858e+01
-6.922772127700000055e+01,2.366971624402000032e+02,2.052755249419999828e+01
-6.873850946299999976e+01,2.367074594071999911e+02,2.035662388420000113e+01
-6.827585520499999916e+01,2.367092358811999873e+02,2.018771944019999864e+01
-6.780430376299999295e+01,2.366955226832000108e+02,2.002687167619999897e+01
-6.735186571899990327e+01,2.366657080971999960e+02,1.987007649319999913e+01
-6.690419022099999324e+01,2.366315938761999860e+02,1.970729538120000157e+01
-6.646007804900000338e+01,2.366072641142000066e+02,1.953647890419999911e+01
-6.601043206099990357e+01,2.365912703461999911e+02,1.936763426119999920e+01
-6.555108821099989314e+01,2.365808525202000112e+02,1.920277212919999954e+01
-6.508244592900000214e+01,2.365830062681999948e+02,1.904386775120000053e+01
-6.460906536099990660e+01,2.366074343541999951e+02,1.887588578320000110e+01
-6.412136064299990323e+01,2.366616777042000024e+02,1.869380172019999975e+01
-6.362786874699990136e+01,2.367022712332000083e+02,1.852376718020000013e+01
-6.312690687900000341e+01,2.367172844682000061e+02,1.836382461619999873e+01
-6.262255045899990336e+01,2.367254730681999888e+02,1.820190687219999859e+01
-6.213505129100000346e+01,2.367306783091999876e+02,1.803499587119999958e+01
-6.165148795500000034e+01,2.367346466022000016e+02,1.786508833919999972e+01
-6.119137527699989931e+01,2.367283039431999896e+02,1.770721204619999867e+01
-6.074578311300000166e+01,2.367131334672000094e+02,1.755336369420000153e+01
-6.030252857499999664e+01,2.367038215611999874e+02,1.739449412020000096e+01
-5.987424809299999851e+01,2.366936299742000074e+02,1.722862427320000123e+01
-5.942288945899989727e+01,2.366827279322000095e+02,1.705576202119999962e+01
-5.894922571899999753e+01,2.366671073002000014e+02,1.688792141120000068e+01
-5.847128327099999723e+01,2.366467192961999899e+02,1.671909856619999957e+01
-5.797494258499990138e+01,2.366374120652000101e+02,1.655424074620000141e+01
-5.749705420699999792e+01,2.366530616672000065e+02,1.638029071320000085e+01
-5.700855196100000200e+01,2.366933349212000053e+02,1.620025612819999949e+01
-5.651571711699990175e+01,2.367278918272000112e+02,1.603324275920000019e+01
-5.602873204099999782e+01,2.367421000202000130e+02,1.587129991319999966e+01
-5.553578701699999698e+01,2.367396350642000016e+02,1.571341724320000033e+01
-5.507878301299999890e+01,2.367351110882000000e+02,1.555353382919999916e+01
-5.462594172299999684e+01,2.367333259961999943e+02,1.538563977419999951e+01
-5.416671231299989842e+01,2.367249119621999967e+02,1.522277056020000074e+01
-5.371084986500000014e+01,2.367052949401999911e+02,1.506194013520000041e+01
-5.323755840900000180e+01,2.366786493731999883e+02,1.489813836519999946e+01
-5.279079332499990329e+01,2.366604843442000004e+02,1.472830073519999949e+01
-5.233678133499989826e+01,2.366557399792000069e+02,1.455441734220000072e+01
-5.185743970899999766e+01,2.366634772762000125e+02,1.438549558020000063e+01
-5.137704470900000331e+01,2.366703049561999990e+02,1.422557732019999932e+01
-5.088483932699990220e+01,2.366807976162000102e+02,1.406164873120000003e+01
-5.040558206699999744e+01,2.367075573761999863e+02,1.389165983120000014e+01
-4.993120268100000203e+01,2.367320354052000084e+02,1.372167789619999922e+01
-4.943317738299990083e+01,2.367458545791999995e+02,1.355473884619999936e+01
-4.894921772499999690e+01,2.367428766321999944e+02,1.339685598720000037e+01
-4.847646661899999998e+01,2.367432404722000001e+02,1.323195879919999918e+01
-4.801166976700000077e+01,2.367601246552000021e+02,1.305200145919999954e+01
-4.756105277300000012e+01,2.367622119812000108e+02,1.288209323419999919e+01
-4.710202554100000327e+01,2.367397920202000137e+02,1.272727344119999948e+01
-4.664904555099990091e+01,2.367180284332000042e+02,1.257244998720000062e+01
-4.618859021899999817e+01,2.367056849822000117e+02,1.241159492220000082e+01
-4.572764794099990127e+01,2.367023591461999956e+02,1.224370810519999964e+01
-4.526981566900000331e+01,2.367008731612000076e+02,1.207981413119999914e+01
-4.479001894700000008e+01,2.367006376262000060e+02,1.191492062520000061e+01
-4.430856768699990056e+01,2.367065098251999871e+02,1.175100594519999930e+01
-4.383516041699999732e+01,2.367129244001999950e+02,1.158708756220000069e+01
-4.335039719499999933e+01,2.367309662032000119e+02,1.141213061220000036e+01
-4.287407694899999910e+01,2.367565389581999966e+02,1.123714521419999990e+01
-4.239245425099999665e+01,2.367594089972000120e+02,1.107124115120000063e+01
-4.191197466299990282e+01,2.367472106861999919e+02,1.091139003520000017e+01
-4.145040829300000240e+01,2.367329486662000022e+02,1.075654202519999991e+01
-4.100201714899989724e+01,2.367389331061999940e+02,1.059161958820000038e+01
-4.055197168899999838e+01,2.367510288082000045e+02,1.042867597120000056e+01
-4.009602416700000305e+01,2.367474638411999877e+02,1.027378897120000012e+01
-3.962319047100000091e+01,2.367288334421999991e+02,1.011795887319999920e+01
-3.915323634700000355e+01,2.367080106141999920e+02,9.955135824199999206e+00
-3.868761593099989682e+01,2.366929217741999878e+02,9.784291529200009663e+00
-3.821685979699999791e+01,2.366931433921999997e+02,9.611394347200009847e+00
-3.773957125099990151e+01,2.367017544752000049e+02,9.439469026200040247e+00
-3.725734761100000014e+01,2.367116453932000013e+02,9.266540281200040141e+00
-3.677518096899999733e+01,2.367225346792000096e+02,9.093608001200040647e+00
-3.630582241699990220e+01,2.367296914021999896e+02,8.921686047200010350e+00
-3.582471092499989851e+01,2.367415185291999933e+02,8.747750217200030320e+00
-3.534254517099999759e+01,2.367524219272000039e+02,8.578817913199989320e+00
-3.485758602899989711e+01,2.367494833391999975e+02,8.415935105200039956e+00
-3.438520609699990160e+01,2.367388046041999985e+02,8.250076787199990491e+00
-3.392774433299999970e+01,2.367262654602000111e+02,8.082221701200040798e+00
-3.347233498300000321e+01,2.367145895182000004e+02,7.908363074200000398e+00
-3.300554675299989782e+01,2.366965872691999948e+02,7.744529363200009620e+00
-3.254546348299999892e+01,2.366732153552000000e+02,7.586713144199999981e+00
-3.207513663099999945e+01,2.366634104062000006e+02,7.417851267200020082e+00
-3.162369114699999884e+01,2.366685321951999867e+02,7.242932488200000130e+00
-3.116015206699989903e+01,2.366723553482000000e+02,7.072021007200009812e+00
-3.068845588900000010e+01,2.366736535011999933e+02,6.905120275200039792e+00
-3.021059936099990040e+01,2.366723126562000061e+02,6.742230250200029751e+00
-2.972632153099999996e+01,2.366813121481999929e+02,6.567305094200020399e+00
-2.924038738699999840e+01,2.366963911501999860e+02,6.385358812199999790e+00
-2.876304073299990094e+01,2.367039862251999978e+02,6.208437056200040161e+00
-2.827525524300000015e+01,2.367041784582000048e+02,6.035543766200039961e+00
-2.779850953100000055e+01,2.367047526542000071e+02,5.865646692200019885e+00
-2.732852511099990167e+01,2.367009449692000089e+02,5.698763593199990041e+00
-2.686564286099989829e+01,2.366987279711999861e+02,5.529873289200009978e+00
-2.641052227500000171e+01,2.366921038451999948e+02,5.372996885200019612e+00
-2.595306339700000109e+01,2.366796105651999937e+02,5.218141721199989647e+00
-2.547252747699990039e+01,2.366664244702000133e+02,5.061294122200010293e+00
-2.500668284300000010e+01,2.366474021342000071e+02,4.907463865200019981e+00
-2.454363093099999915e+01,2.366422112001999949e+02,4.744584130200009575e+00
-2.408211552299999880e+01,2.366639373941999906e+02,4.570609016200029906e+00
-2.361566568699999991e+01,2.366869540072000007e+02,4.398630460199999703e+00
-2.313626639699999998e+01,2.366936823521999997e+02,4.226712251200029691e+00
-2.265136292099990101e+01,2.366917209641999875e+02,4.057825944199990431e+00
-2.217455910099990035e+01,2.366912791521999964e+02,3.882932435200039833e+00
-2.169122220299999881e+01,2.366992162212000039e+02,3.706010805200020020e+00
-2.121536264499999902e+01,2.366977649062000069e+02,3.544120732200040091e+00
-2.073693791299999845e+01,2.366864686051999911e+02,3.389266009200010199e+00
-2.026895290499999902e+01,2.366825892582000108e+02,3.234382796200040211e+00
-1.982432770899989904e+01,2.366843592861999923e+02,3.071474403200030068e+00
-1.936250194099989841e+01,2.366831012972000110e+02,2.907580513200040073e+00
-1.890820895699999937e+01,2.366734285962000115e+02,2.751714687200029985e+00
-1.844681224900000061e+01,2.366621405122000112e+02,2.590856108200029873e+00
-1.796008190899989998e+01,2.366632705862000137e+02,2.416959268199999844e+00
