time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.491607542535390518e+00,1.008791696512225755e+01,6.596309422586867477e+00,2.079722110000319923e-01,2.241810472232000109e+02,-2.439784308000060020e-01
1.000000000000023093e-02,3.498473143391644502e+00,1.011615086409137731e+01,6.617677720699733257e+00,7.053291970000129529e-01,2.241714195511999890e+02,-2.328337507999820033e-01
2.000000000000001776e-02,3.484577597611151933e+00,1.011079642874789819e+01,6.626218831136745813e+00,1.213271975000010050e+00,2.241693651081999974e+02,-2.337135127999590001e-01
3.000000000000024869e-02,3.459294467169760079e+00,1.008615233943390699e+01,6.626857872264147353e+00,1.717903679000009953e+00,2.241551269491999960e+02,-2.275509807999870071e-01
4.000000000000003553e-02,3.432192855412459220e+00,1.005819285541245911e+01,6.626000000000000334e+00,2.216171745000050208e+00,2.241295395011999858e+02,-2.123497648000000071e-01
4.999999999999982236e-02,3.432755005396406212e+00,1.005596786099743234e+01,6.623212855601027016e+00,2.718179723000010206e+00,2.241261693922000120e+02,-2.062261597999719975e-01
6.000000000000005329e-02,3.426819846706606665e+00,1.005832132311377336e+01,6.631501476407167139e+00,3.205699037000039997e+00,2.241309619131999966e+02,-2.071346218000049977e-01
6.999999999999984013e-02,3.422000000000000153e+00,1.005724742390755999e+01,6.635247423907559394e+00,3.697383507000040037e+00,2.241329767421999861e+02,-2.110323767999660038e-01
8.000000000000007105e-02,3.432026436077783682e+00,1.004697356392221685e+01,6.614947127844432728e+00,4.189523295000009639e+00,2.241270152111999892e+02,-2.119018698000010026e-01
8.999999999999985789e-02,3.445113698704256766e+00,1.006344942058511016e+01,6.618335721880852951e+00,4.689366861000030084e+00,2.241264732882000033e+02,-2.207888217999580127e-01
1.000000000000000888e-01,3.468555167937116490e+00,1.007886648060981649e+01,6.610311312672699557e+00,5.207838211000010098e+00,2.241329939702000047e+02,-2.326965667999580101e-01
1.099999999999998757e-01,3.472069602874548799e+00,1.008006960287454845e+01,6.607999999999999652e+00,5.706738625000009613e+00,2.241314249042000029e+02,-2.335800527999910003e-01
1.200000000000001066e-01,3.448840076111364894e+00,1.004664970960036641e+01,6.597809633489000625e+00,6.197423389000009664e+00,2.241334039022000013e+02,-2.314778647999820027e-01
1.299999999999998934e-01,3.422000000000000153e+00,1.001944695168774402e+01,6.597446951687744310e+00,6.698780573000029825e+00,2.241589834881999934e+02,-2.424566518000050019e-01
1.400000000000001243e-01,3.422000000000000153e+00,1.000784660273124338e+01,6.585846602731243671e+00,7.191062433000039888e+00,2.241680756442000018e+02,-2.373791848000109950e-01
1.499999999999999112e-01,3.422045050508594866e+00,1.002150444440545662e+01,6.599459393896861314e+00,7.690700491000029615e+00,2.241535807141999896e+02,-2.232168058000000010e-01
1.600000000000001421e-01,3.422926760108582211e+00,1.000997464152014693e+01,6.587047881411566053e+00,8.201207555000030069e+00,2.241416953972000101e+02,-2.130612418000109864e-01
1.699999999999999289e-01,3.421199320262390042e+00,9.997133446622935793e+00,6.575934126360545307e+00,8.709206664999989300e+00,2.241386531702000013e+02,-2.109374867999999903e-01
1.800000000000001599e-01,3.412670731590859763e+00,9.998554878068190988e+00,6.585884146477330781e+00,9.218919309000009221e+00,2.241406885572000078e+02,-2.168313167999720015e-01
1.899999999999999467e-01,3.410000000000000142e+00,9.978747018868093122e+00,6.568747018868092979e+00,9.722324869000029679e+00,2.241303833432000090e+02,-2.116829397999759887e-01
2.000000000000001776e-01,3.397505893871202609e+00,9.959613457719145302e+00,6.562107563847943581e+00,1.021374927499999963e+01,2.241194047252000132e+02,-2.035348327999950135e-01
2.099999999999999645e-01,3.375219638262820787e+00,9.948025426366154278e+00,6.572805788103333491e+00,1.071978504099999974e+01,2.241332142512000019e+02,-2.194710857999579989e-01
2.200000000000001954e-01,3.370999999999999996e+00,9.943117394940767184e+00,6.572117394940768520e+00,1.123697280500000062e+01,2.241446733022000046e+02,-2.303965327999820123e-01
2.299999999999999822e-01,3.357137371977674700e+00,9.942009812284119619e+00,6.584872440306445363e+00,1.174588210699999991e+01,2.241256854112000099e+02,-2.202162657999910123e-01
2.400000000000002132e-01,3.395999999999999908e+00,9.954888785998162959e+00,6.558888785998162163e+00,1.225345126899999926e+01,2.241126272012000129e+02,-2.110572237999759904e-01
2.500000000000000000e-01,3.396180350713837282e+00,9.954541052141513191e+00,6.558360701427674577e+00,1.274989828500000044e+01,2.241189416651999977e+02,-2.089690497999669994e-01
2.600000000000002309e-01,3.411810366553825968e+00,9.994513274298213901e+00,6.582702907744387488e+00,1.323878670300000060e+01,2.241348408162000112e+02,-2.069163728000139868e-01
2.700000000000000178e-01,3.435000000000000053e+00,1.000790806199762706e+01,6.572908061997628337e+00,1.371920096100000031e+01,2.241412698881999859e+02,-1.968321177999670102e-01
2.800000000000002487e-01,3.435000000000000053e+00,1.001904865721355087e+01,6.584048657213550371e+00,1.419961433099999937e+01,2.241477130721999913e+02,-1.827478868000129986e-01
2.900000000000000355e-01,3.429189701554680614e+00,1.001558417318155669e+01,6.586394471626876523e+00,1.467718020100000054e+01,2.241689507462000108e+02,-1.877166088000090105e-01
2.999999999999998224e-01,3.381679613957083497e+00,9.979048545739630072e+00,6.597368931782546575e+00,1.517705295300000046e+01,2.241854416061999871e+02,-1.956636407999899907e-01
3.099999999999996092e-01,3.358000000000000096e+00,9.956224518678823188e+00,6.598224518678823536e+00,1.567780382499999980e+01,2.241689998832000015e+02,-1.834941587999890100e-01
3.200000000000002842e-01,3.354499500831065628e+00,9.942230231664224149e+00,6.587730730833158965e+00,1.618754206099999848e+01,2.241530393991999972e+02,-1.803244338000029867e-01
