x,y,z
-7.864270776099989746e+01,3.244998772911999936e+02,2.365770557220000114e+01
-7.864176638499999683e+01,3.245009326581999858e+02,2.365770205820000172e+01
-7.864176616299990030e+01,3.245009291302000065e+02,2.365670206420000099e+01
-7.864276498099989965e+01,3.245008791871999847e+02,2.365870203120000070e+01
-7.864270798299989451e+01,3.244998808191999728e+02,2.365870556619999832e+01
-7.864364891499999999e+01,3.244988183962000221e+02,2.365670909219999984e+01
-7.864359213900000611e+01,3.244978235561999895e+02,2.365771262120000173e+01
-7.864459029100000009e+01,3.244977630291999731e+02,2.365671260619999927e+01
-7.864459006900000304e+01,3.244977595011999938e+02,2.365571261219999855e+01
-7.864364891499999999e+01,3.244988183962000221e+02,2.365670909219999984e+01
-7.864364891499999999e+01,3.244988183962000221e+02,2.365670909219999984e+01
-7.864270731699990336e+01,3.244998702351999782e+02,2.365570558419999969e+01
-7.864170894299999759e+01,3.244999272342000154e+02,2.365570560520000143e+01
-7.864170938700000590e+01,3.244999342901999739e+02,2.365770559319999933e+01
-7.864170916499999464e+01,3.244999307621999947e+02,2.365670559919999860e+01
-7.864170916499999464e+01,3.244999307621999947e+02,2.365670559919999860e+01
-7.864270753899990041e+01,3.244998737632000143e+02,2.365670557820000042e+01
-7.864270776099989746e+01,3.244998772911999936e+02,2.365770557220000114e+01
-7.864265098499990359e+01,3.244988824512000178e+02,2.365870910119999948e+01
-7.864464773299999933e+01,3.244987684532000003e+02,2.365870905919999956e+01
-7.864265054099989527e+01,3.244988753952000025e+02,2.365670911320000158e+01
-7.864459029100000009e+01,3.244977630291999731e+02,2.365671260619999927e+01
-7.864165238900000077e+01,3.244989359222000189e+02,2.365770912820000049e+01
-7.864265054099989527e+01,3.244988753952000025e+02,2.365670911320000158e+01
-7.864170916499999464e+01,3.244999307621999947e+02,2.365670559919999860e+01
-7.864170894299999759e+01,3.244999272342000154e+02,2.365570560520000143e+01
-7.864170916499999464e+01,3.244999307621999947e+02,2.365670559919999860e+01
-7.864170872100000054e+01,3.244999237061999793e+02,2.365470561120000070e+01
-7.864270731699990336e+01,3.244998702351999782e+02,2.365570558419999969e+01
-7.864364891499999999e+01,3.244988183962000221e+02,2.365670909219999984e+01
-7.864265098499990359e+01,3.244988824512000178e+02,2.365870910119999948e+01
-7.864364891499999999e+01,3.244988183962000221e+02,2.365670909219999984e+01
-7.864359191699999485e+01,3.244978200282000103e+02,2.365671262720000101e+01
-7.864364891499999999e+01,3.244988183962000221e+02,2.365670909219999984e+01
-7.864265076299990653e+01,3.244988789231999817e+02,2.365770910719999875e+01
-7.864265031899989822e+01,3.244988718672000232e+02,2.365570911920000086e+01
