x,Weights,y,Weights,error_LT
1.061235430900010002e+01,5.426467239999830383e-01,-8.119740378000980252e-01,5.426467239999830383e-01,-8.119740378000980252e-01
1.169764775700000037e+01,5.651955249999960351e-01,-8.212482008000280276e-01,5.651955249999960351e-01,-8.212482008000280276e-01
1.282803880700000043e+01,5.996987780000110346e-01,-8.309489848001020418e-01,5.996987780000110346e-01,-8.309489848001020418e-01
1.402743636299999963e+01,6.129889089999990270e-01,-8.037025598002289772e-01,6.129889089999990270e-01,-8.037025598002289772e-01
1.525341418100000013e+01,6.122292139999909732e-01,-7.858856487999900109e-01,6.122292139999909732e-01,-7.858856487999900109e-01
1.647787260899999850e+01,6.249059400000089859e-01,-7.940985187998990114e-01,6.249059400000089859e-01,-7.940985187998990114e-01
1.772768448900000138e+01,6.317376019999959569e-01,-8.077973737999289972e-01,6.317376019999959569e-01,-8.077973737999289972e-01
1.899115969300000017e+01,6.425762220000019731e-01,-7.976576117998209758e-01,6.425762220000019731e-01,-7.976576117998209758e-01
2.027631213700000146e+01,6.520605529999949912e-01,-7.812402798001020221e-01,6.520605529999949912e-01,-7.812402798001020221e-01
2.158043324300000165e+01,6.772779480000109542e-01,-7.637329107998880318e-01,6.772779480000109542e-01,-7.637329107998880318e-01
2.293498913899999891e+01,6.936377680000019863e-01,-7.524102958001319674e-01,6.936377680000019863e-01,-7.524102958001319674e-01
2.432226467499999956e+01,7.092139659999909806e-01,-7.703195117998690167e-01,7.092139659999909806e-01,-7.703195117998690167e-01
2.574069260699999973e+01,7.326922349999950290e-01,-8.075515177998799921e-01,7.326922349999950290e-01,-8.075515177998799921e-01
2.720607707699999978e+01,7.435761670000059498e-01,-8.251317637999590060e-01,7.435761670000059498e-01,-8.251317637999590060e-01
2.869322941100000079e+01,7.753939920000090247e-01,-8.204705847998069457e-01,7.753939920000090247e-01,-8.204705847998069457e-01
3.024401739500000019e+01,7.879588309999899787e-01,-8.251513888001229535e-01,7.879588309999899787e-01,-8.251513888001229535e-01
3.181993505699999858e+01,8.167395730000029941e-01,-8.313917378001749459e-01,8.167395730000029941e-01,-8.313917378001749459e-01
3.345341420300000124e+01,8.151133329999890043e-01,-8.283006567998539849e-01,8.151133329999890043e-01,-8.283006567998539849e-01
3.508364086899999990e+01,8.467884410000050543e-01,-8.033312538000809688e-01,8.467884410000050543e-01,-8.033312538000809688e-01
3.677721775100000201e+01,8.511224819999899660e-01,-7.827049378000769941e-01,8.511224819999899660e-01,-7.827049378000769941e-01
3.847946271499999682e+01,8.677090940000059538e-01,-7.735571817997880517e-01,8.677090940000059538e-01,-7.735571817997880517e-01
4.021488090300000096e+01,8.671982210000019897e-01,-7.665042907999579658e-01,8.671982210000019897e-01,-7.665042907999579658e-01
4.194927734499999872e+01,8.926420540000029602e-01,-7.415478078000320439e-01,8.926420540000029602e-01,-7.415478078000320439e-01
4.373456145299999775e+01,9.065889939999820513e-01,-7.307136307999260172e-01,9.065889939999820513e-01,-7.307136307999260172e-01
4.554773944099999738e+01,9.175736610000090332e-01,-7.523137677998760209e-01,9.175736610000090332e-01,-7.523137677998760209e-01
4.738288676300000191e+01,9.282724500000090195e-01,-7.727410707999520234e-01,9.282724500000090195e-01,-7.727410707999520234e-01
4.923943166299999774e+01,9.247501970000090443e-01,-7.819836358001449605e-01,9.247501970000090443e-01,-7.819836358001449605e-01
5.108893205700000095e+01,9.503069159999949500e-01,-7.906444658001989811e-01,9.503069159999949500e-01,-7.906444658001989811e-01
5.298954588899999862e+01,9.618323079999879788e-01,-8.173857937998719736e-01,9.618323079999879788e-01,-8.173857937998719736e-01
5.491321050500000212e+01,9.827110000000269796e-01,-8.268134818000589803e-01,9.827110000000269796e-01,-8.268134818000589803e-01
5.687863250500009826e+01,9.823397359999930245e-01,-8.307991878000959840e-01,9.823397359999930245e-01,-8.307991878000959840e-01
5.884331197699999905e+01,9.911526649999730099e-01,-8.217814138000679725e-01,9.911526649999730099e-01,-8.217814138000679725e-01
6.082561730700000169e+01,9.899535770000089663e-01,-8.057015857999090258e-01,9.899535770000089663e-01,-8.057015857999090258e-01
6.280552446099999742e+01,1.000379950000019891e+00,-7.827083718000269474e-01,1.000379950000019891e+00,-7.827083718000269474e-01
6.480628436099999590e+01,1.009037345000000085e+00,-7.565355548002230535e-01,1.009037345000000085e+00,-7.565355548002230535e-01
6.682435905100000184e+01,9.912103289999909528e-01,-7.353910187998170533e-01,9.912103289999909528e-01,-7.353910187998170533e-01
6.880677970899999707e+01,1.002977507999990081e+00,-7.213290947999549951e-01,1.002977507999990081e+00,-7.213290947999549951e-01
7.081273472499999855e+01,1.011421483000009891e+00,-7.159680977999299811e-01,1.011421483000009891e+00,-7.159680977999299811e-01
7.283557769099999746e+01,9.970604990000140333e-01,-7.257007567999379516e-01,9.970604990000140333e-01,-7.257007567999379516e-01
7.482969868899999710e+01,9.953932760000010482e-01,-7.411257228002340325e-01,9.953932760000010482e-01,-7.411257228002340325e-01
7.682048524100000009e+01,1.005689616999990044e+00,-7.507738137998669625e-01,1.005689616999990044e+00,-7.507738137998669625e-01
7.883186447500000327e+01,9.848370930000029944e-01,-7.702357487998480190e-01,9.848370930000029944e-01,-7.702357487998480190e-01
8.080153866099999505e+01,9.978712879999920293e-01,-7.960639458002559676e-01,9.978712879999920293e-01,-7.960639458002559676e-01
8.279728123700000708e+01,1.005388945000009970e+00,-8.223539848000880337e-01,1.005388945000009970e+00,-8.223539848000880337e-01
8.480805912700000704e+01,1.000651457000000022e+00,-8.137446407998819575e-01,1.000651457000000022e+00,-8.137446407998819575e-01
8.680936204099999998e+01,9.987950949999769845e-01,-8.146235668000939567e-01,9.987950949999769845e-01,-8.146235668000939567e-01
8.880695223099999680e+01,9.964153970000280136e-01,-8.206552967999980464e-01,9.964153970000280136e-01,-8.206552967999980464e-01
9.079978302499999643e+01,9.975263239999989651e-01,-7.959509517999090455e-01,9.975263239999989651e-01,-7.959509517999090455e-01
9.279483567299999436e+01,1.000194029999990075e+00,-7.750802168002910442e-01,1.000194029999990075e+00,-7.750802168002910442e-01
9.479522373300000027e+01,9.987829650000039639e-01,-7.599393907999569819e-01,9.987829650000039639e-01,-7.599393907999569819e-01
9.679278966299999354e+01,9.933509039999960377e-01,-7.479964177997540098e-01,9.933509039999960377e-01,-7.479964177997540098e-01
9.877949147100000005e+01,1.008754887000010037e+00,-7.387406738000660278e-01,1.008754887000010037e+00,-7.387406738000660278e-01
1.007970012450000041e+02,9.950478260000039654e-01,-7.427787038001839592e-01,9.950478260000039654e-01,-7.427787038001839592e-01
1.027870968969999979e+02,9.945935070000050393e-01,-7.754221127999589847e-01,9.945935070000050393e-01,-7.754221127999589847e-01
1.047762839109999931e+02,9.943532739999839665e-01,-7.921445538000849718e-01,9.943532739999839665e-01,-7.921445538000849718e-01
1.067649904590000034e+02,9.984158980000119588e-01,-7.829018197999180195e-01,9.984158980000119588e-01,-7.829018197999180195e-01
1.087618222549999984e+02,9.982296449999670251e-01,-7.931745328001510442e-01,9.982296449999670251e-01,-7.931745328001510442e-01
1.107582815450000027e+02,1.001767490000009975e+00,-8.144686527999169812e-01,1.001767490000009975e+00,-8.144686527999169812e-01
1.127618165250000004e+02,9.994843090000169461e-01,-8.193434768001000013e-01,9.994843090000169461e-01,-8.193434768001000013e-01
1.147607851430000068e+02,9.927224620000030253e-01,-8.144167527999569556e-01,9.927224620000030253e-01,-8.144167527999569556e-01
1.167462300669999991e+02,9.974126400000069559e-01,-8.182361508001460004e-01,9.974126400000069559e-01,-8.182361508001460004e-01
1.187410553469999996e+02,9.882147629999880056e-01,-8.284676297998889716e-01,9.882147629999880056e-01,-8.284676297998889716e-01
1.207174848730000036e+02,1.002991212999990056e+00,-8.147335878001059628e-01,1.002991212999990056e+00,-8.147335878001059628e-01
1.227234672990000064e+02,1.003062117000020015e+00,-7.923115838001989486e-01,1.003062117000020015e+00,-7.923115838001989486e-01
1.247295915330000042e+02,1.005443035999999957e+00,-7.899174667998639654e-01,1.005443035999999957e+00,-7.899174667998639654e-01
1.267404776049999953e+02,1.000354538000010063e+00,-8.182982327998620242e-01,1.000354538000010063e+00,-8.182982327998620242e-01
1.287411866809999879e+02,1.001766601999990014e+00,-8.263109338001299875e-01,1.001766601999990014e+00,-8.263109338001299875e-01
1.307447198849999950e+02,9.975589089999910009e-01,-8.311575337998530211e-01,9.975589089999910009e-01,-8.311575337998530211e-01
1.327398377030000063e+02,1.001267415000000049e+00,-8.465008048002009566e-01,1.001267415000000049e+00,-8.465008048002009566e-01
1.347423725330000082e+02,1.002365102000009944e+00,-8.514044037999040082e-01,1.002365102000009944e+00,-8.514044037999040082e-01
1.367471027370000058e+02,9.922670330000049610e-01,-8.421316297999510425e-01,9.922670330000049610e-01,-8.421316297999510425e-01
1.387316368029999865e+02,9.933349789999820212e-01,-8.299947798000180121e-01,9.933349789999820212e-01,-8.299947798000180121e-01
1.407183067610000080e+02,9.946323810000019527e-01,-8.377294828001139448e-01,9.946323810000019527e-01,-8.377294828001139448e-01
1.427075715230000128e+02,1.001621665000000050e+00,-8.382834448001970085e-01,1.001621665000000050e+00,-8.382834448001970085e-01
1.447108148529999880e+02,9.977577569999880325e-01,-8.380605888002039539e-01,9.977577569999880325e-01,-8.380605888002039539e-01
1.467063303669999925e+02,9.974019530000080014e-01,-8.252861657998099565e-01,9.974019530000080014e-01,-8.252861657998099565e-01
1.487011342730000081e+02,1.008584781000009922e+00,-8.175888058000280179e-01,1.008584781000009922e+00,-8.175888058000280179e-01
1.507183038350000004e+02,1.002807158999990067e+00,-8.156648517999089965e-01,1.002807158999990067e+00,-8.156648517999089965e-01
1.527239181529999996e+02,9.997272060000029770e-01,-8.394199167997840050e-01,9.997272060000029770e-01,-8.394199167997840050e-01
1.547233725650000054e+02,9.947946860000199676e-01,-8.605430398000070147e-01,9.947946860000199676e-01,-8.605430398000070147e-01
1.567129619369999887e+02,1.010768003999999998e+00,-8.492218747998659945e-01,1.010768003999999998e+00,-8.492218747998659945e-01
1.587344979449999869e+02,1.005929649000000037e+00,-8.360555738002519721e-01,1.005929649000000037e+00,-8.360555738002519721e-01
1.607463572430000056e+02,9.933923100000040529e-01,-8.463905258002459853e-01,9.933923100000040529e-01,-8.463905258002459853e-01
1.627331418629999860e+02,9.929804169999839614e-01,-8.561325488002470285e-01,9.929804169999839614e-01,-8.561325488002470285e-01
1.647191026970000109e+02,9.931055440000160495e-01,-8.338980208001199879e-01,9.931055440000160495e-01,-8.338980208001199879e-01
1.667053137849999871e+02,9.959718549999789783e-01,-8.335999157999940401e-01,9.959718549999789783e-01,-8.335999157999940401e-01
1.686972574950000023e+02,1.006498984000000041e+00,-8.459920718001969764e-01,1.006498984000000041e+00,-8.459920718001969764e-01
1.707102554630000100e+02,9.995547900000050223e-01,-8.411881137998310498e-01,9.995547900000050223e-01,-8.411881137998310498e-01
1.727093650429999911e+02,9.899988679999720542e-01,-8.211900627999280111e-01,9.899988679999720542e-01,-8.211900627999280111e-01
1.746893627789999925e+02,9.993282200000099813e-01,-8.173180957998059659e-01,9.993282200000099813e-01,-8.173180957998059659e-01
1.766880192190000116e+02,1.008229421000019999e+00,-8.244640667999759698e-01,1.008229421000019999e+00,-8.244640667999759698e-01
1.787044780610000032e+02,1.005547566000019932e+00,-8.276312877998750483e-01,1.005547566000019932e+00,-8.276312877998750483e-01
1.807155731930000115e+02,1.008899712999979936e+00,-8.421154948002249618e-01,1.008899712999979936e+00,-8.421154948002249618e-01
1.827333726189999936e+02,1.006374501999989901e+00,-8.512194528000239790e-01,1.006374501999989901e+00,-8.512194528000239790e-01
1.847461216229999934e+02,9.946066569999909568e-01,-8.595853418000269919e-01,9.946066569999909568e-01,-8.595853418000269919e-01
1.867353349370000046e+02,1.009609989000030073e+00,-8.592291357999219947e-01,1.009609989000030073e+00,-8.592291357999219947e-01
1.887545549149999999e+02,1.001921914000009961e+00,-8.581366317999370441e-01,1.001921914000009961e+00,-8.581366317999370441e-01
1.907583987429999866e+02,9.926920759999829924e-01,-8.508858407998900475e-01,9.926920759999829924e-01,-8.508858407998900475e-01
1.927437828950000096e+02,9.925933390000100109e-01,-8.536468947998510082e-01,9.925933390000100109e-01,-8.536468947998510082e-01
1.947289695730000005e+02,9.981698929999960335e-01,-8.354028618001619888e-01,9.981698929999960335e-01,-8.354028618001619888e-01
1.967253093589999935e+02,9.957726949999849975e-01,-8.195269438001560047e-01,9.957726949999849975e-01,-8.195269438001560047e-01
1.987168547489999924e+02,9.961014430000150188e-01,-8.249411078002140130e-01,9.961014430000150188e-01,-8.249411078002140130e-01
2.007090576349999935e+02,1.002409192999990095e+00,-8.243257048000599552e-01,1.002409192999990095e+00,-8.243257048000599552e-01
2.027138760210000044e+02,1.000710564000020009e+00,-7.990502677999420378e-01,1.000710564000020009e+00,-7.990502677999420378e-01
2.047152971490000084e+02,9.959887579999959772e-01,-8.019929618001809812e-01,9.959887579999959772e-01,-8.019929618001809812e-01
2.067072746649999999e+02,1.009125818000000008e+00,-8.325115247999409496e-01,1.009125818000000008e+00,-8.325115247999409496e-01
2.087255263010000021e+02,9.944938819999860069e-01,-8.495424508000719577e-01,9.944938819999860069e-01,-8.495424508000719577e-01
2.107145140650000030e+02,1.002123182999989925e+00,-8.452315807999749575e-01,1.002123182999989925e+00,-8.452315807999749575e-01
2.127187604309999926e+02,1.004505344000020006e+00,-8.450258138000209529e-01,1.004505344000020006e+00,-8.450258138000209529e-01
2.147277711190000105e+02,1.005089805999999975e+00,-8.405486358001329483e-01,1.005089805999999975e+00,-8.405486358001329483e-01
2.167379507310000122e+02,9.963604869999900249e-01,-8.390025067998859720e-01,9.963604869999900249e-01,-8.390025067998859720e-01
2.187306717049999918e+02,1.004176484999999897e+00,-8.474535598002149728e-01,1.004176484999999897e+00,-8.474535598002149728e-01
2.207390246749999960e+02,1.006387541000000052e+00,-8.490024208002749928e-01,1.006387541000000052e+00,-8.490024208002749928e-01
2.227517997569999864e+02,1.001110236999990022e+00,-8.402861348000100206e-01,1.001110236999990022e+00,-8.402861348000100206e-01
2.247540202309999984e+02,1.001894081000030079e+00,-8.221420468000250059e-01,1.001894081000030079e+00,-8.221420468000250059e-01
2.267578083930000048e+02,1.007369767999960031e+00,-8.139140558001829451e-01,1.007369767999960031e+00,-8.139140558001829451e-01
2.287725479290000123e+02,9.859903350000249755e-01,-8.220671627998400455e-01,9.859903350000249755e-01,-8.220671627998400455e-01
2.307445285990000059e+02,9.988834779999959945e-01,-8.356698588000309735e-01,9.988834779999959945e-01,-8.356698588000309735e-01
2.327422955549999983e+02,1.007669351000020086e+00,-8.447884208000570050e-01,1.007669351000020086e+00,-8.447884208000570050e-01
2.347576342570000065e+02,1.005615382999959895e+00,-8.458924248000699864e-01,1.005615382999959895e+00,-8.458924248000699864e-01
2.367688650229999894e+02,9.956028110000120224e-01,-8.452206328000779756e-01,9.956028110000120224e-01,-8.452206328000779756e-01
2.387600706450000132e+02,1.006686235999989965e+00,-8.446798687999720334e-01,1.006686235999989965e+00,-8.446798687999720334e-01
2.407734431169999993e+02,1.004175819000000081e+00,-8.288862558000570369e-01,1.004175819000000081e+00,-8.288862558000570369e-01
2.427817947549999928e+02,1.003717816000019969e+00,-8.304139488000710223e-01,1.003717816000019969e+00,-8.304139488000710223e-01
2.447892303870000035e+02,1.005174303999960106e+00,-8.509893517997969559e-01,1.005174303999960106e+00,-8.509893517997969559e-01
2.467995789949999903e+02,1.006131050000020011e+00,-8.524065747998289533e-01,1.006131050000020011e+00,-8.524065747998289533e-01
2.488118410950000055e+02,9.980426360000079766e-01,-8.347049767999690228e-01,9.980426360000079766e-01,-8.347049767999690228e-01
2.508079263669999932e+02,9.957736939999789483e-01,-8.319107057999419741e-01,9.957736939999789483e-01,-8.319107057999419741e-01
2.527994737550000082e+02,1.001338229000009905e+00,-8.373566218000410011e-01,1.001338229000009905e+00,-8.373566218000410011e-01
2.548021502130000044e+02,9.925506910000190253e-01,-8.271994777998660231e-01,9.925506910000190253e-01,-8.271994777998660231e-01
2.567872515949999865e+02,9.913099540000019916e-01,-8.250039718001860312e-01,9.913099540000019916e-01,-8.250039718001860312e-01
2.587698715029999903e+02,1.000039494999980016e+00,-8.319753588000370348e-01,1.000039494999980016e+00,-8.319753588000370348e-01
2.607699504930000103e+02,1.001622553000000027e+00,-8.289566197999530539e-01,1.001622553000000027e+00,-8.289566197999530539e-01
2.627731955990000188e+02,9.994680510000080176e-01,-8.287619877999650164e-01,9.994680510000080176e-01,-8.287619877999650164e-01
2.647721317009999780e+02,9.981985929999840357e-01,-8.408151268001230472e-01,9.981985929999840357e-01,-8.408151268001230472e-01
2.667685288870000022e+02,1.002151237999979960e+00,-8.610297348002400319e-01,1.002151237999979960e+00,-8.610297348002400319e-01
2.687728313630000230e+02,9.986564850000260174e-01,-8.618082237999830086e-01,9.986564850000260174e-01,-8.618082237999830086e-01
2.707701443330000188e+02,1.005531107000019908e+00,-8.629715938002390230e-01,1.005531107000019908e+00,-8.629715938002390230e-01
2.727812065470000107e+02,9.990857669999969604e-01,-8.593435058000979954e-01,9.990857669999969604e-01,-8.593435058000979954e-01
2.747793780810000044e+02,1.006914449999980032e+00,-8.404537417998769744e-01,1.006914449999980032e+00,-8.404537417998769744e-01
2.767932069810000257e+02,9.972139239999929794e-01,-8.326541287998450169e-01,9.972139239999929794e-01,-8.326541287998450169e-01
2.787876348290000124e+02,1.000837709999979896e+00,-8.359217278000410367e-01,1.000837709999979896e+00,-8.359217278000410367e-01
2.807893102489999819e+02,1.003291684000030104e+00,-8.257792467998680275e-01,1.003291684000030104e+00,-8.257792467998680275e-01
2.827958936169999902e+02,9.992539859999850504e-01,-7.963363637999240074e-01,9.992539859999850504e-01,-7.963363637999240074e-01
2.847944015890000173e+02,9.989104229999840046e-01,-7.833486078000080344e-01,9.989104229999840046e-01,-7.833486078000080344e-01
2.867922224349999851e+02,9.920808910000009639e-01,-7.934161457998240019e-01,9.920808910000009639e-01,-7.934161457998240019e-01
2.887763842169999862e+02,1.000011661999989920e+00,-7.923042307999139666e-01,1.000011661999989920e+00,-7.923042307999139666e-01
2.907764075410000260e+02,9.978298820000189862e-01,-7.883082917999789663e-01,9.978298820000189862e-01,-7.883082917999789663e-01
2.927720673050000073e+02,1.002721329000000106e+00,-7.956005638001220071e-01,1.002721329000000106e+00,-7.956005638001220071e-01
2.947775099630000000e+02,1.001795766999999948e+00,-8.163499407998530133e-01,1.001795766999999948e+00,-8.163499407998530133e-01
2.967811014970000087e+02,9.975019110000290512e-01,-8.222160768002030329e-01,9.975019110000290512e-01,-8.222160768002030329e-01
2.987761053190000098e+02,9.902275259999560042e-01,-8.355626118001849845e-01,9.902275259999560042e-01,-8.355626118001849845e-01
3.007565603709999777e+02,1.007742385000000018e+00,-8.396987567999190105e-01,1.007742385000000018e+00,-8.396987567999190105e-01
3.027720451409999782e+02,1.005217396000029906e+00,-8.258125777999789641e-01,1.005217396000029906e+00,-8.258125777999789641e-01
3.047824799329999905e+02,9.988829229999960369e-01,-8.111953857999200102e-01,9.988829229999960369e-01,-8.111953857999200102e-01
3.067802457789999835e+02,1.001208973999980101e+00,-8.202963077999929631e-01,1.001208973999980101e+00,-8.202963077999929631e-01
3.087826637269999992e+02,1.006671865000019928e+00,-8.231573068001689641e-01,1.006671865000019928e+00,-8.231573068001689641e-01
3.107960074569999733e+02,9.929783979999630139e-01,-8.244035328001469987e-01,9.929783979999630139e-01,-8.244035328001469987e-01
3.127819642530000124e+02,1.001894081000020087e+00,-8.371906027999219679e-01,1.001894081000020087e+00,-8.371906027999219679e-01
3.147857524149999904e+02,1.002964822999989902e+00,-8.289626118000800181e-01,1.002964822999989902e+00,-8.289626118000800181e-01
3.167916820610000173e+02,9.981854640000169532e-01,-8.056092718000510411e-01,9.981854640000169532e-01,-8.056092718000510411e-01
3.187880529889999934e+02,1.002605667999999950e+00,-8.078174248000209445e-01,1.002605667999999950e+00,-8.078174248000209445e-01
3.207932643249999956e+02,9.897566160000219604e-01,-8.245204097998449777e-01,9.897566160000219604e-01,-8.245204097998449777e-01
3.227727775569999835e+02,1.001736326999999926e+00,-8.297048658002950106e-01,1.001736326999999926e+00,-8.297048658002950106e-01
3.247762502109999900e+02,9.998812969999729683e-01,-8.334966498002249757e-01,9.998812969999729683e-01,-8.334966498002249757e-01
3.267760128049999935e+02,1.003590469000019914e+00,-8.424835738002800500e-01,1.003590469000019914e+00,-8.424835738002800500e-01
3.287831937430000266e+02,1.001309508000020054e+00,-8.410519938000790008e-01,1.001309508000020054e+00,-8.410519938000790008e-01
3.307858127590000095e+02,9.920814459999860446e-01,-8.298894258001610069e-01,9.920814459999860446e-01,-8.298894258001610069e-01
3.327699756509999816e+02,9.931788900000240172e-01,-8.287951508002040502e-01,9.931788900000240172e-01,-8.287951508002040502e-01
3.347563334309999732e+02,9.944777349999469607e-01,-8.486025488000450423e-01,9.944777349999469607e-01,-8.486025488000450423e-01
3.367452889009999808e+02,1.008868994000009955e+00,-8.612750698002860084e-01,1.008868994000009955e+00,-8.612750698002860084e-01
3.387630268890000025e+02,1.006814026999989897e+00,-8.693100997998040036e-01,1.006814026999989897e+00,-8.693100997998040036e-01
3.407766549429999827e+02,9.959334459999810152e-01,-8.755375817999040411e-01,9.959334459999810152e-01,-8.755375817999040411e-01
3.427685218350000014e+02,9.962619720000129853e-01,-8.690272267998579991e-01,9.962619720000129853e-01,-8.690272267998579991e-01
3.447610457790000282e+02,9.966889020000170296e-01,-8.564802487999829683e-01,9.966889020000170296e-01,-8.564802487999829683e-01
3.467544235830000048e+02,1.000338834999979998e+00,-8.588911507999910100e-01,1.000338834999979998e+00,-8.588911507999910100e-01
3.487551012530000207e+02,1.001522574000009991e+00,-8.839013548000590470e-01,1.001522574000009991e+00,-8.839013548000590470e-01
3.507581464009999763e+02,1.005775024000030049e+00,-8.977479297997770225e-01,1.005775024000030049e+00,-8.977479297997770225e-01
3.527696964489999800e+02,1.000454294999969962e+00,-8.851163388001169752e-01,1.000454294999969962e+00,-8.851163388001169752e-01
3.547706050389999746e+02,9.996101020000479620e-01,-8.790807767998100042e-01,9.996101020000479620e-01,-8.790807767998100042e-01
3.567698252430000139e+02,9.966022950000019698e-01,-8.961116438001679452e-01,9.966022950000019698e-01,-8.961116438001679452e-01
3.587630298330000187e+02,1.003891606000000047e+00,-8.954921618000070138e-01,1.003891606000000047e+00,-8.954921618000070138e-01
3.607708130450000112e+02,1.004516585999990053e+00,-8.870608708002120091e-01,1.004516585999990053e+00,-8.870608708002120091e-01
3.627798462169999993e+02,1.003846515999980094e+00,-9.005301717999150135e-01,1.003846515999980094e+00,-9.005301717999150135e-01
3.647875392490000195e+02,1.004933294000009969e+00,-9.080697918001869873e-01,1.004933294000009969e+00,-9.080697918001869873e-01
3.667974058369999852e+02,9.978436979999969481e-01,-8.834971437998999644e-01,9.978436979999969481e-01,-8.834971437998999644e-01
3.687930932329999791e+02,1.000993777999980017e+00,-8.737319368001410513e-01,1.000993777999980017e+00,-8.737319368001410513e-01
3.707950807889999965e+02,1.003761684999999959e+00,-8.866018628000920110e-01,1.003761684999999959e+00,-8.866018628000920110e-01
3.728026041589999977e+02,1.001837305000010003e+00,-8.911675467998070310e-01,1.001837305000010003e+00,-8.911675467998070310e-01
3.748062787690000164e+02,1.000538126999999999e+00,-8.809498758001269580e-01,1.000538126999999999e+00,-8.809498758001269580e-01
3.768073550230000137e+02,9.973156789999679805e-01,-8.778564977999390173e-01,9.973156789999679805e-01,-8.778564977999390173e-01
3.788019863810000061e+02,9.999532210000270371e-01,-8.671393378000400443e-01,9.999532210000270371e-01,-8.671393378000400443e-01
3.808018928230000029e+02,9.979563619999960444e-01,-8.611007988001230240e-01,9.979563619999960444e-01,-8.611007988001230240e-01
3.827978055469999958e+02,1.005530330000030004e+00,-8.552867277999209872e-01,1.005530330000030004e+00,-8.552867277999209872e-01
3.848088662069999941e+02,9.982707389999919689e-01,-8.516339438002660245e-01,9.982707389999919689e-01,-8.516339438002660245e-01
3.868054076849999774e+02,1.003933344999980104e+00,-8.568301447999150389e-01,1.003933344999980104e+00,-8.568301447999150389e-01
3.888132743749999918e+02,9.958336890000230035e-01,-8.674072047999179524e-01,9.958336890000230035e-01,-8.674072047999179524e-01
3.908049417529999801e+02,9.960895140000050052e-01,-8.749451128000490518e-01,9.960895140000050052e-01,-8.749451128000490518e-01
3.927971207809999896e+02,1.001024496999969982e+00,-8.914471648001269788e-01,1.001024496999969982e+00,-8.914471648001269788e-01
3.947991697749999958e+02,9.955774200000180318e-01,-9.053860187999019926e-01,9.955774200000180318e-01,-9.053860187999019926e-01
3.967903246149999745e+02,1.002480318999970033e+00,-9.039456707999420360e-01,1.002480318999970033e+00,-9.039456707999420360e-01
3.987952852529999745e+02,9.956615850000219980e-01,-8.987051767999220120e-01,9.956615850000219980e-01,-8.987051767999220120e-01
4.007866084230000183e+02,9.962458250000170157e-01,-9.002175968000759587e-01,9.962458250000170157e-01,-9.002175968000759587e-01
4.027791000729999951e+02,9.995125859999800522e-01,-9.046540098000259711e-01,9.995125859999800522e-01,-9.046540098000259711e-01
