width_LLS_B,Weights,error_LLS_B
6.191226857416870288e+00,9.958825035341659637e-01,-1.587731425831293564e-01
6.192226820781029595e+00,9.965989383050090078e-01,-1.577731792189700499e-01
6.192186043716709776e+00,9.934146702833319686e-01,-1.578139562832898690e-01
6.219148655563720318e+00,9.939578419306519530e-01,-1.308513444362793265e-01
6.242251196483530329e+00,9.956362980411700425e-01,-1.077488035164693159e-01
6.320304106607530059e+00,9.886153034230159564e-01,-2.969589339246958559e-02
6.307377426474490179e+00,9.990191738524100140e-01,-4.262257352550946621e-02
6.293160890999049961e+00,1.006415242182109981e+00,-5.683910900094968355e-02
6.321365754328730269e+00,1.004260944574340009e+00,-2.863424567126937603e-02
6.334386789579560251e+00,1.002055344328180109e+00,-1.561321042043939400e-02
6.321248057148210364e+00,1.002716070660490066e+00,-2.875194285178928055e-02
6.296231571344880429e+00,1.003166099226149965e+00,-5.376842865511921588e-02
6.270154384064239750e+00,1.000628311374299972e+00,-7.984561593575989491e-02
6.275249875502970198e+00,9.996318519671369973e-01,-7.475012449702944650e-02
6.287315643420489764e+00,1.001553694184520005e+00,-6.268435657950988116e-02
6.249380929340119906e+00,1.001957090819010077e+00,-1.006190706598797391e-01
6.263413845499909982e+00,9.991126129423519853e-01,-8.658615450008966263e-02
6.262259416536499756e+00,1.003601732830530002e+00,-8.774058346349988824e-02
6.236427262463659638e+00,9.915174109452630224e-01,-1.135727375363400071e-01
6.260278028969639585e+00,9.935168754002670077e-01,-8.972197103036005927e-02
6.272510183331710287e+00,9.968110621597240373e-01,-7.748981666828935744e-02
6.285435625316670105e+00,9.984143874768349747e-01,-6.456437468332953955e-02
6.298400193699979610e+00,9.993848192450740520e-01,-5.159980630002003466e-02
6.311366333845629839e+00,1.003867111291729897e+00,-3.863366615436980567e-02
6.337247430864599629e+00,1.005186992367050003e+00,-1.275256913540001591e-02
6.337420453149690047e+00,1.003034136427320089e+00,-1.257954685030959752e-02
6.353159371525319621e+00,1.002601185054009969e+00,3.159371525319976115e-03
6.328493106577579574e+00,1.002938593060149985e+00,-2.150689342242007029e-02
6.340492173325349867e+00,1.005275377602389941e+00,-9.507826674649777488e-03
6.315248292822699838e+00,9.998433130833900284e-01,-3.475170717729980652e-02
6.327354739541640072e+00,1.002628437704470077e+00,-2.264526045835957291e-02
6.288267487949280365e+00,9.960799365158170549e-01,-6.173251205071927927e-02
6.235475442979470095e+00,9.918984040255029999e-01,-1.145245570205295493e-01
6.233463323065279837e+00,9.931493789512380044e-01,-1.165366769347198073e-01
6.220382705268219681e+00,9.983124916681900274e-01,-1.296172947317799640e-01
6.220200961383800298e+00,1.001241067506589921e+00,-1.297990386161993470e-01
6.271296676126880243e+00,1.001584184833409941e+00,-7.870332387311940181e-02
6.283154064639830061e+00,1.001816655002710110e+00,-6.684593536016958382e-02
6.272161429682750367e+00,9.971470619106730382e-01,-7.783857031724927822e-02
6.324571210762040430e+00,9.964548517081489587e-01,-2.542878923795921509e-02
6.337284039712909767e+00,1.009025824757340040e+00,-1.271596028708987802e-02
6.324239163725549950e+00,1.004936195492339923e+00,-2.576083627444969437e-02
6.311182535785190062e+00,9.960502354541630465e-01,-3.881746421480958276e-02
6.283232050465749730e+00,9.950827608336559882e-01,-6.676794953424991519e-02
6.296223074192970337e+00,9.996641242919960257e-01,-5.377692580702930769e-02
6.297133474843930045e+00,1.001190406299280022e+00,-5.286652515606959923e-02
6.284346584968080407e+00,1.000451703178699914e+00,-6.565341503191923778e-02
6.272296628827439768e+00,9.976304658485409815e-01,-7.770337117255987636e-02
6.309248528945420098e+00,9.982600453677650254e-01,-4.075147105457954666e-02
6.333365061324039758e+00,9.997710826382619764e-01,-1.663493867595988718e-02
6.282147164783710380e+00,1.002237885488129976e+00,-6.785283521628926451e-02
6.296146837550730346e+00,9.996176378058739820e-01,-5.385316244926929841e-02
6.257402815865379608e+00,9.992700023917220342e-01,-9.259718413462003639e-02
6.282326002365680395e+00,9.986138471742720402e-01,-6.767399763431924953e-02
6.242176943983560378e+00,9.951948116626020413e-01,-1.078230560164392671e-01
6.216177684075639753e+00,1.004555412649180024e+00,-1.338223159243598914e-01
6.215417041518610297e+00,9.984993864320259593e-01,-1.345829584813893476e-01
6.238525867542749737e+00,9.943923607040220380e-01,-1.114741324572499082e-01
6.278357508138570076e+00,9.957767465065190393e-01,-7.164249186142956916e-02
6.275268042083940401e+00,9.990109765708049538e-01,-7.473195791605924398e-02
6.277379230220200057e+00,1.006082758193600046e+00,-7.262076977979958770e-02
6.201624383981990007e+00,1.006173837807009974e+00,-1.483756160180096373e-01
6.163136376878250111e+00,9.994454172574940287e-01,-1.868636231217495336e-01
6.189235574770120429e+00,9.992547540362609615e-01,-1.607644252298792154e-01
6.203441383619259675e+00,9.989668572436699590e-01,-1.465586163807399700e-01
6.264413779436989849e+00,1.003724796448330014e+00,-8.558622056300979608e-02
6.227242889112320157e+00,9.992021649881750456e-01,-1.227571108876794881e-01
6.253199900850759718e+00,1.002794010324719931e+00,-9.680009914923992653e-02
6.254633242645009972e+00,9.973522944794399603e-01,-9.536675735498967299e-02
6.305614085876169561e+00,1.005553808215180034e+00,-4.438591412383008361e-02
6.318433350127230064e+00,9.984154866313660337e-01,-3.156664987276958101e-02
6.279277187702420271e+00,9.965904397328150255e-01,-7.072281229757937382e-02
6.291231755387809876e+00,9.936292585671979705e-01,-5.876824461218976836e-02
6.289267445418420088e+00,9.944705797302829664e-01,-6.073255458157955644e-02
6.238349140598019815e+00,9.972991523926949542e-01,-1.116508594019798295e-01
6.212104313354689822e+00,1.000205079948319975e+00,-1.378956866453098229e-01
6.196226674355930442e+00,9.996165642606510415e-01,-1.537733256440692031e-01
6.208329888142220199e+00,9.965328258147859719e-01,-1.416701118577794460e-01
6.246192200052769650e+00,1.005546591818710089e+00,-1.038077999472299950e-01
6.221200929081139641e+00,9.997486780047960542e-01,-1.287990709188600036e-01
6.222405081638449964e+00,1.004457536126180051e+00,-1.275949183615496807e-01
6.196244104294150290e+00,9.944362689832739743e-01,-1.537558957058493547e-01
6.211270803949860309e+00,9.994472129023930229e-01,-1.387291960501393362e-01
6.209226199777229560e+00,1.008799449683640104e+00,-1.407738002227700846e-01
6.158572886635339749e+00,9.943716017814749897e-01,-1.914271133646598955e-01
6.195253102174279825e+00,9.962971005243550504e-01,-1.547468978257198202e-01
6.231251639919539898e+00,9.989497920079960513e-01,-1.187483600804597472e-01
6.256216108799310227e+00,1.003550820264289989e+00,-9.378389120068941764e-02
6.280673849198030290e+00,1.009493001945420021e+00,-6.932615080196935509e-02
6.280215282934180188e+00,1.002604536200009999e+00,-6.978471706581945710e-02
6.255241801881039621e+00,9.982757141119880107e-01,-9.475819811896002420e-02
6.242317918850339709e+00,1.000222426642660034e+00,-1.076820811496599362e-01
6.204417780904179835e+00,1.003258284770270015e+00,-1.455822190958198092e-01
6.216234551559329802e+00,1.010226333532630028e+00,-1.337654484406698430e-01
6.254380624810099931e+00,1.005563760474539992e+00,-9.561937518989971352e-02
6.229260790816190330e+00,9.945811281666809833e-01,-1.207392091838093151e-01
6.227451645737610342e+00,9.961637824514080197e-01,-1.225483542623893030e-01
6.227035410209260213e+00,1.004441451853459899e+00,-1.229645897907394314e-01
6.239318071712649960e+00,1.002641601364659962e+00,-1.106819282873496846e-01
6.290315492882689874e+00,1.006184028517929985e+00,-5.968450711730977076e-02
6.315160330506260244e+00,1.005315575534329930e+00,-3.483966949373940025e-02
6.263437155428319691e+00,1.004757665992660032e+00,-8.656284457167995328e-02
6.263062589500440147e+00,1.006187027839589909e+00,-8.693741049955949762e-02
6.274535839406770066e+00,1.000377709575219987e+00,-7.546416059322957892e-02
6.249278518357139767e+00,1.001822377889999949e+00,-1.007214816428598780e-01
6.275286846033419685e+00,1.001822891116989966e+00,-7.471315396657995933e-02
6.235184760694750139e+00,9.953911659688530200e-01,-1.148152393052495057e-01
6.260241608756009768e+00,9.974174139889999680e-01,-8.975839124398987678e-02
6.246192200052769650e+00,9.973191940993619831e-01,-1.038077999472299950e-01
6.258524187058799981e+00,9.958169641309420062e-01,-9.147581294119966344e-02
6.244564996859270245e+00,9.989316347139629571e-01,-1.054350031407293997e-01
6.245200156920510004e+00,1.001730465495169975e+00,-1.047998430794896407e-01
6.258184081664589726e+00,9.985699769763489719e-01,-9.181591833540991843e-02
6.246564815960850225e+00,1.001820291350909997e+00,-1.034351840391494193e-01
6.259191800863749933e+00,1.004996914612060088e+00,-9.080819913624971207e-02
6.310214259436840223e+00,9.992128979239730535e-01,-3.978574056315942187e-02
6.297153722119220198e+00,9.958238837172269653e-01,-5.284627788077944643e-02
6.285258467239040137e+00,9.926298801471450384e-01,-6.474153276095950815e-02
6.286267573051600444e+00,9.994702437621070246e-01,-6.373242694839920119e-02
6.273241108071649919e+00,9.968427216462140139e-01,-7.675889192834972619e-02
6.260259499413740159e+00,9.955811979256690147e-01,-8.974050058625948623e-02
6.195244143696029937e+00,9.926578462900019773e-01,-1.547558563039697077e-01
6.197226637779190028e+00,1.000040762295979935e+00,-1.527733622208096165e-01
6.223225690909820251e+00,1.000303179934399989e+00,-1.267743090901793934e-01
6.234098250749659620e+00,1.002787203105659941e+00,-1.159017492503400248e-01
6.223329093017659908e+00,9.993820230669899773e-01,-1.266709069823397371e-01
6.184300849732330185e+00,9.975474016260450494e-01,-1.656991502676694594e-01
6.185407504764739883e+00,9.950242215244160526e-01,-1.645924952352597614e-01
6.186407438893760435e+00,9.982862415450419746e-01,-1.635925611062392093e-01
6.211234740371679663e+00,1.002163611830680034e+00,-1.387652596283199813e-01
6.249134500072790033e+00,9.966252114375240279e-01,-1.008654999272096120e-01
6.274115077044729816e+00,9.957454363976659950e-01,-7.588492295526982900e-02
6.312366275811320371e+00,9.969226524025129876e-01,-3.763372418867927394e-02
6.363119517972299910e+00,1.001705827577830110e+00,1.311951797230026528e-02
6.365373987441739878e+00,9.987659656114420414e-01,1.537398744174023335e-02
6.328344175216770395e+00,1.003216760885990100e+00,-2.165582478322924942e-02
6.302190492201900085e+00,9.981937237732559920e-01,-4.780950779809955975e-02
6.313126721363990335e+00,1.000656818639720003e+00,-3.687327863600931011e-02
6.327189739528919610e+00,9.977603850653450346e-01,-2.281026047108003496e-02
6.313071281080230079e+00,1.004984296279920031e+00,-3.692871891976956533e-02
6.312481920766190413e+00,1.001298948377199904e+00,-3.751807923380923171e-02
6.302335202129450309e+00,1.000782438167499899e+00,-4.766479787054933581e-02
6.263326991304220215e+00,1.001949987926199936e+00,-8.667300869577942990e-02
6.238251357552050180e+00,1.003394579725219948e+00,-1.117486424479494644e-01
6.212209349337800113e+00,1.002402238703040016e+00,-1.377906506621995320e-01
6.201361947185469958e+00,1.004534506796580073e+00,-1.486380528145296864e-01
6.213201187793620406e+00,1.005983465098819973e+00,-1.367988122063792389e-01
6.226339293678109676e+00,1.006419542610160089e+00,-1.236607063218899683e-01
6.224566812236820290e+00,9.961858801920749906e-01,-1.254331877631793546e-01
6.250380868395139622e+00,9.967263827152720301e-01,-9.961913160486002283e-02
6.314388014685190065e+00,1.000879100626000051e+00,-3.561198531480957996e-02
6.250184317282170277e+00,1.003180900654649932e+00,-9.981568271782936819e-02
6.226439753181590042e+00,1.006292950947190068e+00,-1.235602468184096026e-01
6.214270673216610419e+00,1.000865803878010052e+00,-1.357293267833892259e-01
6.188210161266339604e+00,9.982696668698779474e-01,-1.617898387336600408e-01
6.177291396720730354e+00,9.927960651639360368e-01,-1.727086032792692905e-01
6.161164338012739883e+00,9.974257335400079638e-01,-1.888356619872597619e-01
6.188271810449180066e+00,9.967904299776320087e-01,-1.617281895508195788e-01
6.239288501103310125e+00,1.003087515607480107e+00,-1.107114988966895197e-01
6.238169603337180291e+00,1.001431626410639986e+00,-1.118303966628193535e-01
6.263287395609429709e+00,9.959738203320449568e-01,-8.671260439056993619e-02
6.263086938563120043e+00,9.936592228262439708e-01,-8.691306143687960173e-02
6.250127998689309905e+00,1.003027813777040089e+00,-9.987200131068973974e-02
6.288206819117830193e+00,1.000391758442320089e+00,-6.179318088216945171e-02
6.327376233479400369e+00,9.956059892121780219e-01,-2.262376652059927551e-02
6.312355582506420149e+00,9.929677232296040268e-01,-3.764441749357949618e-02
6.275316247010979787e+00,9.973708167307580030e-01,-7.468375298901985815e-02
6.273168657066380050e+00,9.987894758384819882e-01,-7.683134293361959521e-02
6.272347248040399670e+00,9.990141003316159729e-01,-7.765275195959997490e-02
6.287206852013060399e+00,9.971574208977459497e-01,-6.279314798693924615e-02
6.274336698010399616e+00,1.002635652993079995e+00,-7.566330198960002917e-02
6.287091935068230164e+00,1.002892984209069915e+00,-6.290806493176948067e-02
6.276249835690100198e+00,1.003978317201599912e+00,-7.375016430989944638e-02
6.251391925003580319e+00,1.002585262251189935e+00,-9.860807499641932594e-02
6.238128244914490139e+00,9.940369566070189622e-01,-1.118717550855095055e-01
6.251307463243190199e+00,9.976618873887169725e-01,-9.869253675680944582e-02
6.212058676477550279e+00,9.990437643879479523e-01,-1.379413235224493661e-01
6.263147611225529765e+00,1.001500793135140066e+00,-8.685238877446987971e-02
6.274038571765400363e+00,9.957509000981700220e-01,-7.596142823459928195e-02
6.315355413593129796e+00,9.941827827719580402e-01,-3.464458640686984836e-02
6.340145818512380238e+00,1.000928447526979959e+00,-9.854181487619406710e-03
6.351229565997440041e+00,1.006627594434740036e+00,1.229565997440396075e-03
6.353255700819859797e+00,1.004927327044220053e+00,3.255700819860152251e-03
6.325468678287800017e+00,9.916074636720010327e-01,-2.453132171219962743e-02
6.337126241444149599e+00,9.982976973367829743e-01,-1.287375855585004558e-02
6.347302813006479916e+00,1.004027654297839911e+00,-2.697186993519729015e-03
6.387330741397380329e+00,1.004165055379159899e+00,3.733074139738068453e-02
6.436137040181789892e+00,1.000529236490030005e+00,8.613704018179024757e-02
6.385272586193949884e+00,1.000072541384529945e+00,3.527258619395023942e-02
6.399158225891899754e+00,1.003129393824619964e+00,4.915822589190010916e-02
6.386405874981639919e+00,9.936644212144429833e-01,3.640587498164027380e-02
6.362342335964010331e+00,9.998561925592199806e-01,1.234233596401068667e-02
6.348479187963049775e+00,1.002452773852750001e+00,-1.520812036949870105e-03
6.336480095447310390e+00,1.000768114737260017e+00,-1.351990455268925473e-02
6.310422252115939656e+00,1.002684607130339911e+00,-3.957774788405998834e-02
6.269347414205089564e+00,9.992192568740130287e-01,-8.065258579491008106e-02
6.246154977264009922e+00,1.006182375701319964e+00,-1.038450227359897227e-01
6.258307119341459668e+00,1.000447904142109934e+00,-9.169288065853997693e-02
6.298295404313770440e+00,1.007864507396309950e+00,-5.170459568622920443e-02
6.333247587138849610e+00,1.003298806118420039e+00,-1.675241286115003447e-02
6.374196106176840182e+00,1.004931131086070017e+00,2.419610617684053722e-02
6.323247978689430226e+00,1.003888400635940092e+00,-2.675202131056941823e-02
6.272357850123030154e+00,1.006795927691569892e+00,-7.764214987696949066e-02
6.258216039735289726e+00,1.011221314972039931e+00,-9.178396026470991842e-02
6.231067484789419630e+00,1.004972359966910034e+00,-1.189325152105800143e-01
6.257147752770429783e+00,1.001563628173260057e+00,-9.285224722956986199e-02
6.282154089163999977e+00,9.937327634583490443e-01,-6.784591083599966765e-02
6.281161198377260391e+00,9.977770962234020491e-01,-6.883880162273925407e-02
6.294276527131610344e+00,1.000377804425180095e+00,-5.572347286838930103e-02
6.256081840896899671e+00,1.000982064536019900e+00,-9.391815910309997406e-02
6.308146558221359612e+00,1.002442968538379997e+00,-4.185344177864003257e-02
6.344174099124329835e+00,1.003852881552959930e+00,-5.825900875669809409e-03
6.333323377185159586e+00,1.008503281595849899e+00,-1.667662281484005860e-02
6.283484144962890205e+00,9.979872090434089849e-01,-6.651585503710943925e-02
6.232269891460090250e+00,9.924349326977379704e-01,-1.177301085399093949e-01
6.206309692562880009e+00,9.983802815941049680e-01,-1.436903074371196354e-01
6.193235422620389841e+00,1.002431374623979909e+00,-1.567645773796098041e-01
6.193116582141819926e+00,9.960754248624570373e-01,-1.568834178581797190e-01
6.167272735983059917e+00,9.944998123937579537e-01,-1.827272640169397278e-01
6.166263455286349782e+00,9.947463916674820217e-01,-1.837365447136498631e-01
6.180363177030939958e+00,9.997252864983690035e-01,-1.696368229690596863e-01
6.190035621868419824e+00,9.964577174720260500e-01,-1.599643781315798208e-01
6.189170946096090198e+00,1.005400439994520001e+00,-1.608290539039094469e-01
6.215116169469400376e+00,9.943771721634639960e-01,-1.348838305305992691e-01
6.240403913209470410e+00,9.926360910538940541e-01,-1.095960867905292346e-01
6.288508885260480241e+00,9.985942722969459728e-01,-6.149111473951940354e-02
6.313248371480409737e+00,9.986741905458019763e-01,-3.675162851958990728e-02
6.339230000560010403e+00,1.001580096725420033e+00,-1.076999943998924181e-02
6.312081114814669824e+00,9.951332534179010425e-01,-3.791888518532982033e-02
6.260241608756009768e+00,9.990176095816230006e-01,-8.975839124398987678e-02
6.249327723843579818e+00,1.000392070955999912e+00,-1.006722761564198265e-01
6.272357850123030154e+00,1.000610599979030013e+00,-7.764214987696949066e-02
6.312214191549590403e+00,9.912232936673730510e-01,-3.778580845040924174e-02
6.298423056607109771e+00,9.992349843555770050e-01,-5.157694339288987351e-02
6.350212909816489670e+00,1.002267975129359945e+00,2.129098164900256052e-04
6.324222086549459831e+00,1.001263526001769932e+00,-2.577791345053981331e-02
6.259134285186729763e+00,9.928701686962969619e-01,-9.086571481326988220e-02
6.260241608756009768e+00,1.000649998815209996e+00,-8.975839124398987678e-02
6.233288778806899799e+00,1.006889640375159933e+00,-1.167112211930998456e-01
6.259176463401559865e+00,9.955347786994409587e-01,-9.082353659843978022e-02
6.246474605727620144e+00,9.967109005206079564e-01,-1.035253942723795006e-01
6.209429120297610183e+00,9.955559373786749822e-01,-1.405708797023894618e-01
6.245072057230400375e+00,1.000073307070370010e+00,-1.049279427695992695e-01
6.232404431678030043e+00,9.985539018292119984e-01,-1.175955683219696013e-01
6.207270978457439803e+00,1.001417128477440022e+00,-1.427290215425598419e-01
6.257369495243190194e+00,9.976672088453419907e-01,-9.263050475680945084e-02
6.269413449438469677e+00,9.987519605499349806e-01,-8.058655056152996821e-02
6.242403783799960415e+00,9.961536597675679783e-01,-1.075962162000392297e-01
6.241155101421529849e+00,1.000618854764099952e+00,-1.088448985784697953e-01
6.241148131553999612e+00,1.005438673086610057e+00,-1.088518684460000330e-01
6.255071942032319754e+00,1.001335811105170004e+00,-9.492805796767989079e-02
6.216058638719549556e+00,9.936661868552020271e-01,-1.339413612804500886e-01
6.216193127630449844e+00,1.000542386669349915e+00,-1.338068723695498008e-01
6.213261462388330436e+00,9.972527740593509771e-01,-1.367385376116692086e-01
6.175202425831879616e+00,9.977173752489270075e-01,-1.747975741681200290e-01
6.188226967395429767e+00,1.004623135317600058e+00,-1.617730326045698774e-01
6.224208945721540154e+00,1.002411897166340049e+00,-1.257910542784594909e-01
6.200116450519299605e+00,9.973916434024120425e-01,-1.498835494807000401e-01
6.186300752469120035e+00,9.938678077584039983e-01,-1.636992475308796102e-01
