center_CAM,Weights,error_CAM
5.655362999999999918e-01,9.926055247280359817e-01,5.655362999999999918e-01
5.177445000000000519e-01,1.000245341910380059e+00,5.177445000000000519e-01
5.177445000000000519e-01,1.005778479963040040e+00,5.177445000000000519e-01
4.380915000000000226e-01,9.926981489673399883e-01,4.380915000000000226e-01
4.540220999999999840e-01,9.953969317885660306e-01,4.540220999999999840e-01
4.938486000000000264e-01,1.008127095583269961e+00,4.938486000000000264e-01
5.735015999999999448e-01,9.975866113453539796e-01,5.735015999999999448e-01
5.336750999999999578e-01,9.932206165654210439e-01,5.336750999999999578e-01
5.097791999999999879e-01,9.996269821233969566e-01,5.097791999999999879e-01
4.699527000000000010e-01,1.001491456215040099e+00,4.699527000000000010e-01
5.097791999999999879e-01,1.004443413711489930e+00,5.097791999999999879e-01
5.097791999999999879e-01,1.001846403923660089e+00,5.097791999999999879e-01
5.018139000000000349e-01,9.945791954507410271e-01,5.018139000000000349e-01
4.699527000000000010e-01,9.987569081793520320e-01,4.699527000000000010e-01
4.301262000000000141e-01,1.008976267234469981e+00,4.301262000000000141e-01
4.460567999999999755e-01,9.993488438624610337e-01,4.460567999999999755e-01
4.221609000000000056e-01,9.934896275446990499e-01,4.221609000000000056e-01
4.380915000000000226e-01,1.001474152643619941e+00,4.380915000000000226e-01
4.779180000000000095e-01,1.003301571311129958e+00,4.779180000000000095e-01
4.619873999999999925e-01,9.975493476177169638e-01,4.619873999999999925e-01
4.779180000000000095e-01,1.003413871078000064e+00,4.779180000000000095e-01
4.221609000000000056e-01,1.003042421916289895e+00,4.221609000000000056e-01
4.301262000000000141e-01,1.012660166958960106e+00,4.301262000000000141e-01
4.540220999999999840e-01,1.004704417600380095e+00,4.540220999999999840e-01
4.938486000000000264e-01,1.000953012399290021e+00,4.938486000000000264e-01
4.540220999999999840e-01,9.980568789696550036e-01,4.540220999999999840e-01
5.097791999999999879e-01,9.991066643115009693e-01,5.097791999999999879e-01
4.540220999999999840e-01,9.938864491896299835e-01,4.540220999999999840e-01
4.619873999999999925e-01,1.004376267494800024e+00,4.619873999999999925e-01
4.938486000000000264e-01,1.003228300340839985e+00,4.938486000000000264e-01
5.018139000000000349e-01,9.981091993236259619e-01,5.018139000000000349e-01
5.655362999999999918e-01,1.000409311293809944e+00,5.655362999999999918e-01
5.416404000000000218e-01,1.003944079788579913e+00,5.416404000000000218e-01
5.336750999999999578e-01,1.000066531195590080e+00,5.336750999999999578e-01
4.779180000000000095e-01,1.001632746957759945e+00,4.779180000000000095e-01
5.097791999999999879e-01,1.001309246249080021e+00,5.097791999999999879e-01
5.336750999999999578e-01,9.965582275932619583e-01,5.336750999999999578e-01
5.257098000000000049e-01,9.956758000335610426e-01,5.257098000000000049e-01
5.496056999999999748e-01,1.005493729452300089e+00,5.496056999999999748e-01
4.699527000000000010e-01,1.003032945342849924e+00,4.699527000000000010e-01
5.097791999999999879e-01,9.973855175436280307e-01,5.097791999999999879e-01
4.619873999999999925e-01,9.981498398332340205e-01,4.619873999999999925e-01
5.257098000000000049e-01,1.000059274493839911e+00,5.257098000000000049e-01
5.018139000000000349e-01,9.973717120104480527e-01,5.018139000000000349e-01
4.540220999999999840e-01,9.977943830909109524e-01,4.540220999999999840e-01
4.779180000000000095e-01,9.980928549041779840e-01,4.779180000000000095e-01
5.097791999999999879e-01,9.949243880133880058e-01,5.097791999999999879e-01
5.416404000000000218e-01,1.000614926759680001e+00,5.416404000000000218e-01
5.416404000000000218e-01,1.000325249318370080e+00,5.416404000000000218e-01
5.575710000000000388e-01,9.964307915210119937e-01,5.575710000000000388e-01
5.416404000000000218e-01,9.987525370568199889e-01,5.416404000000000218e-01
5.735015999999999448e-01,1.000008538576850015e+00,5.735015999999999448e-01
5.097791999999999879e-01,9.951735792341569464e-01,5.097791999999999879e-01
5.177445000000000519e-01,9.977485358264529536e-01,5.177445000000000519e-01
5.018139000000000349e-01,1.002962870875689916e+00,5.018139000000000349e-01
5.097791999999999879e-01,9.971740234568170491e-01,5.097791999999999879e-01
4.779180000000000095e-01,9.960305759583739649e-01,4.779180000000000095e-01
5.097791999999999879e-01,1.001894726195589946e+00,5.097791999999999879e-01
4.858833000000000180e-01,1.000841775762719932e+00,4.858833000000000180e-01
4.619873999999999925e-01,1.004190330753339966e+00,4.619873999999999925e-01
5.018139000000000349e-01,1.001205911730270071e+00,5.018139000000000349e-01
4.619873999999999925e-01,1.002985267434620020e+00,4.619873999999999925e-01
5.177445000000000519e-01,9.985107329041219559e-01,5.177445000000000519e-01
4.460567999999999755e-01,1.002431136024299896e+00,4.460567999999999755e-01
5.097791999999999879e-01,1.000613437681949991e+00,5.097791999999999879e-01
4.779180000000000095e-01,1.006096100056520060e+00,4.779180000000000095e-01
4.141955999999999971e-01,9.963441298002440050e-01,4.141955999999999971e-01
4.062302999999999886e-01,9.966141969015870350e-01,4.062302999999999886e-01
4.062302999999999886e-01,9.948385519456030002e-01,4.062302999999999886e-01
3.982649999999999801e-01,1.002807471373670101e+00,3.982649999999999801e-01
4.141955999999999971e-01,1.005173246560900013e+00,4.141955999999999971e-01
4.460567999999999755e-01,1.001336945025290026e+00,4.460567999999999755e-01
4.858833000000000180e-01,1.001671354257350099e+00,4.858833000000000180e-01
4.619873999999999925e-01,1.004386952868620009e+00,4.619873999999999925e-01
5.177445000000000519e-01,1.001389347958369980e+00,5.177445000000000519e-01
4.699527000000000010e-01,9.973829887602430055e-01,4.699527000000000010e-01
4.858833000000000180e-01,9.990385206873250157e-01,4.858833000000000180e-01
5.097791999999999879e-01,9.964871005701100293e-01,5.097791999999999879e-01
4.699527000000000010e-01,9.873130056101729890e-01,4.699527000000000010e-01
5.018139000000000349e-01,1.000685011344139896e+00,5.018139000000000349e-01
4.779180000000000095e-01,1.002804232803859996e+00,4.779180000000000095e-01
4.779180000000000095e-01,1.006364393146089942e+00,4.779180000000000095e-01
4.380915000000000226e-01,1.000361955598910058e+00,4.380915000000000226e-01
4.460567999999999755e-01,9.926297878035289513e-01,4.460567999999999755e-01
4.779180000000000095e-01,1.000108133277090028e+00,4.779180000000000095e-01
5.177445000000000519e-01,9.991451182466429826e-01,5.177445000000000519e-01
5.018139000000000349e-01,9.986403526993999913e-01,5.018139000000000349e-01
4.779180000000000095e-01,9.969089727786419886e-01,4.779180000000000095e-01
4.699527000000000010e-01,9.994749556122639600e-01,4.699527000000000010e-01
5.257098000000000049e-01,9.982974754913760407e-01,5.257098000000000049e-01
5.257098000000000049e-01,9.994981129805490250e-01,5.257098000000000049e-01
4.858833000000000180e-01,1.000170155347080092e+00,4.858833000000000180e-01
4.938486000000000264e-01,9.985142941201099465e-01,4.938486000000000264e-01
5.336750999999999578e-01,1.002174536334299981e+00,5.336750999999999578e-01
5.496056999999999748e-01,1.001736393307510076e+00,5.496056999999999748e-01
5.655362999999999918e-01,9.982398281705610055e-01,5.655362999999999918e-01
5.496056999999999748e-01,9.996263086902279493e-01,5.496056999999999748e-01
5.575710000000000388e-01,1.000189834561209912e+00,5.575710000000000388e-01
5.735015999999999448e-01,1.003584619872099903e+00,5.735015999999999448e-01
5.655362999999999918e-01,1.002104927437079906e+00,5.655362999999999918e-01
5.416404000000000218e-01,1.003791449768929978e+00,5.416404000000000218e-01
5.416404000000000218e-01,9.979415100684789763e-01,5.416404000000000218e-01
5.177445000000000519e-01,1.005257665489740049e+00,5.177445000000000519e-01
5.735015999999999448e-01,1.002440432499039913e+00,5.735015999999999448e-01
4.858833000000000180e-01,1.003436857454550024e+00,4.858833000000000180e-01
5.735015999999999448e-01,9.971532591396580214e-01,5.735015999999999448e-01
5.257098000000000049e-01,1.003131106359020031e+00,5.257098000000000049e-01
5.575710000000000388e-01,1.008769257546829889e+00,5.575710000000000388e-01
5.257098000000000049e-01,1.005691279554600026e+00,5.257098000000000049e-01
5.177445000000000519e-01,9.951731213011969501e-01,5.177445000000000519e-01
4.938486000000000264e-01,1.000323821101700039e+00,4.938486000000000264e-01
4.858833000000000180e-01,1.009758552607090021e+00,4.858833000000000180e-01
4.380915000000000226e-01,9.980837654030380035e-01,4.380915000000000226e-01
5.018139000000000349e-01,9.971363001248140234e-01,5.018139000000000349e-01
4.619873999999999925e-01,9.979425246504749492e-01,4.619873999999999925e-01
4.858833000000000180e-01,9.993428027322359686e-01,4.858833000000000180e-01
4.619873999999999925e-01,9.985461700829220133e-01,4.619873999999999925e-01
4.380915000000000226e-01,9.997976230335580139e-01,4.380915000000000226e-01
3.584384999999999932e-01,9.987023056409259913e-01,3.584384999999999932e-01
4.301262000000000141e-01,1.008485742800159901e+00,4.301262000000000141e-01
4.301262000000000141e-01,9.952160251536319446e-01,4.301262000000000141e-01
4.779180000000000095e-01,9.985514792650209692e-01,4.779180000000000095e-01
4.380915000000000226e-01,9.984300950323580226e-01,4.380915000000000226e-01
4.380915000000000226e-01,9.984608630755550385e-01,4.380915000000000226e-01
3.982649999999999801e-01,9.966335004888430271e-01,3.982649999999999801e-01
4.540220999999999840e-01,1.005829947097860000e+00,4.540220999999999840e-01
4.460567999999999755e-01,9.976066989997219858e-01,4.460567999999999755e-01
4.380915000000000226e-01,9.972941145965820153e-01,4.380915000000000226e-01
3.823344000000000187e-01,9.977981865579920173e-01,3.823344000000000187e-01
3.425078999999999763e-01,9.998371019876080013e-01,3.425078999999999763e-01
2.548895999999999940e-01,9.947739309617099623e-01,2.548895999999999940e-01
2.309936999999999963e-01,1.004279102142070057e+00,2.309936999999999963e-01
2.150631000000000070e-01,9.926562054043760464e-01,2.150631000000000070e-01
2.628549000000000024e-01,9.983916788853089974e-01,2.628549000000000024e-01
2.230283999999999878e-01,1.011281785344670059e+00,2.230283999999999878e-01
2.548895999999999940e-01,9.982329732699199987e-01,2.548895999999999940e-01
2.150631000000000070e-01,9.916273611835439983e-01,2.150631000000000070e-01
2.389590000000000047e-01,9.994585598383070035e-01,2.389590000000000047e-01
1.911672000000000093e-01,1.001350479132069982e+00,1.911672000000000093e-01
2.389590000000000047e-01,9.990970836276089617e-01,2.389590000000000047e-01
2.469243000000000132e-01,9.979178888127440139e-01,2.469243000000000132e-01
2.708202000000000109e-01,9.976801613659970203e-01,2.708202000000000109e-01
2.787855000000000194e-01,1.002926395993569919e+00,2.787855000000000194e-01
2.708202000000000109e-01,1.003951361450279967e+00,2.708202000000000109e-01
2.867507999999999724e-01,1.000369857880939906e+00,2.867507999999999724e-01
2.867507999999999724e-01,9.937817453612080021e-01,2.867507999999999724e-01
3.584384999999999932e-01,1.000449823990599896e+00,3.584384999999999932e-01
3.265773000000000148e-01,9.994974042611189935e-01,3.265773000000000148e-01
3.345426000000000233e-01,1.000027586575209959e+00,3.345426000000000233e-01
3.026813999999999893e-01,1.000755382195140042e+00,3.026813999999999893e-01
2.708202000000000109e-01,9.928735147305499664e-01,2.708202000000000109e-01
2.628549000000000024e-01,1.002841025594819913e+00,2.628549000000000024e-01
2.628549000000000024e-01,9.987910434706610552e-01,2.628549000000000024e-01
2.947160999999999809e-01,9.951867047425350110e-01,2.947160999999999809e-01
2.389590000000000047e-01,9.978993381904760485e-01,2.389590000000000047e-01
3.345426000000000233e-01,1.000908486952750032e+00,3.345426000000000233e-01
2.787855000000000194e-01,9.944066759475700401e-01,2.787855000000000194e-01
3.106466999999999978e-01,9.991480347909369453e-01,3.106466999999999978e-01
3.186120000000000063e-01,1.004450203481870085e+00,3.186120000000000063e-01
3.186120000000000063e-01,9.935862352653930252e-01,3.186120000000000063e-01
3.504731999999999847e-01,9.969504725332689610e-01,3.504731999999999847e-01
2.708202000000000109e-01,9.979251282164870451e-01,2.708202000000000109e-01
2.867507999999999724e-01,1.000877174836179995e+00,2.867507999999999724e-01
2.867507999999999724e-01,1.009147554664439950e+00,2.867507999999999724e-01
2.867507999999999724e-01,9.901706392664529899e-01,2.867507999999999724e-01
3.026813999999999893e-01,9.964955601018149478e-01,3.026813999999999893e-01
2.469243000000000132e-01,1.011028212857610020e+00,2.469243000000000132e-01
3.026813999999999893e-01,1.002945319445359917e+00,3.026813999999999893e-01
3.345426000000000233e-01,9.931603836206439606e-01,3.345426000000000233e-01
3.823344000000000187e-01,1.000992365410559914e+00,3.823344000000000187e-01
4.460567999999999755e-01,1.006717464233690018e+00,4.460567999999999755e-01
3.982649999999999801e-01,9.998105073583329894e-01,3.982649999999999801e-01
4.619873999999999925e-01,9.994185157928090479e-01,4.619873999999999925e-01
4.540220999999999840e-01,1.003073518958969901e+00,4.540220999999999840e-01
4.938486000000000264e-01,1.004787862225400064e+00,4.938486000000000264e-01
5.336750999999999578e-01,1.000853816107019956e+00,5.336750999999999578e-01
4.779180000000000095e-01,9.957593286655820330e-01,4.779180000000000095e-01
4.301262000000000141e-01,1.011490583436609914e+00,4.301262000000000141e-01
3.823344000000000187e-01,1.003309650188870084e+00,3.823344000000000187e-01
4.540220999999999840e-01,1.000565195794749895e+00,4.540220999999999840e-01
4.540220999999999840e-01,1.007298800639409908e+00,4.540220999999999840e-01
4.540220999999999840e-01,1.005036747540640096e+00,4.540220999999999840e-01
5.177445000000000519e-01,1.000508629710580077e+00,5.177445000000000519e-01
4.938486000000000264e-01,9.969142258856880101e-01,4.938486000000000264e-01
4.938486000000000264e-01,1.003722336302679929e+00,4.938486000000000264e-01
5.177445000000000519e-01,9.984291223012959904e-01,5.177445000000000519e-01
4.858833000000000180e-01,9.931529341880519501e-01,4.858833000000000180e-01
5.336750999999999578e-01,1.001122911355309952e+00,5.336750999999999578e-01
5.336750999999999578e-01,1.002575077511620005e+00,5.336750999999999578e-01
4.858833000000000180e-01,1.005849268406060038e+00,4.858833000000000180e-01
5.018139000000000349e-01,9.999360650252520077e-01,5.018139000000000349e-01
5.097791999999999879e-01,9.988171589551779750e-01,5.097791999999999879e-01
5.177445000000000519e-01,9.969827593390230280e-01,5.177445000000000519e-01
4.938486000000000264e-01,9.897932628397440036e-01,4.938486000000000264e-01
4.540220999999999840e-01,9.926289004090540491e-01,4.540220999999999840e-01
4.619873999999999925e-01,1.000253079966719971e+00,4.619873999999999925e-01
4.699527000000000010e-01,1.001858844876390098e+00,4.699527000000000010e-01
5.097791999999999879e-01,9.997139764573019782e-01,5.097791999999999879e-01
4.938486000000000264e-01,1.005048649385569925e+00,4.938486000000000264e-01
5.257098000000000049e-01,1.000817781917000104e+00,5.257098000000000049e-01
5.097791999999999879e-01,1.003070112276059911e+00,5.097791999999999879e-01
4.938486000000000264e-01,9.938191217431340263e-01,4.938486000000000264e-01
4.460567999999999755e-01,9.940234172254239775e-01,4.460567999999999755e-01
3.902997000000000272e-01,9.972445364884729990e-01,3.902997000000000272e-01
4.141955999999999971e-01,1.003070909529879984e+00,4.141955999999999971e-01
4.141955999999999971e-01,1.009065483596359947e+00,4.141955999999999971e-01
4.221609000000000056e-01,1.004352660100209960e+00,4.221609000000000056e-01
3.664038000000000017e-01,9.966006951004859893e-01,3.664038000000000017e-01
3.982649999999999801e-01,9.976619044689739590e-01,3.982649999999999801e-01
3.982649999999999801e-01,9.975967533183539571e-01,3.982649999999999801e-01
3.504731999999999847e-01,9.480306695293699848e-01,3.504731999999999847e-01
4.062302999999999886e-01,9.082702019000410409e-01,4.062302999999999886e-01
4.699527000000000010e-01,8.465290737794679554e-01,4.699527000000000010e-01
3.026813999999999893e-01,7.944784747501779654e-01,3.026813999999999893e-01
3.504731999999999847e-01,7.166512685278150219e-01,3.504731999999999847e-01
3.584384999999999932e-01,6.362546790736970381e-01,3.584384999999999932e-01
4.141955999999999971e-01,5.501923193108290144e-01,4.141955999999999971e-01
4.141955999999999971e-01,4.853533237960199753e-01,4.141955999999999971e-01
4.301262000000000141e-01,3.540495117953370019e-01,4.301262000000000141e-01
4.301262000000000141e-01,1.964705169068010071e-01,4.301262000000000141e-01
4.460567999999999755e-01,1.284949937239679985e-01,4.460567999999999755e-01
4.221609000000000056e-01,1.201730960338470017e-01,4.221609000000000056e-01
3.982649999999999801e-01,6.455352009396890522e-02,3.982649999999999801e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
4.141955999999999971e-01,0.000000000000000000e+00,4.141955999999999971e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
4.699527000000000010e-01,0.000000000000000000e+00,4.699527000000000010e-01
4.380915000000000226e-01,0.000000000000000000e+00,4.380915000000000226e-01
4.380915000000000226e-01,0.000000000000000000e+00,4.380915000000000226e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.141955999999999971e-01,0.000000000000000000e+00,4.141955999999999971e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.141955999999999971e-01,0.000000000000000000e+00,4.141955999999999971e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.221609000000000056e-01,0.000000000000000000e+00,4.221609000000000056e-01
4.141955999999999971e-01,0.000000000000000000e+00,4.141955999999999971e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.265773000000000148e-01,0.000000000000000000e+00,3.265773000000000148e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,2.671307531708889960e-02,3.664038000000000017e-01
4.062302999999999886e-01,6.104691374461960335e-02,4.062302999999999886e-01
4.380915000000000226e-01,7.931962000059440687e-02,4.380915000000000226e-01
3.902997000000000272e-01,1.100350328317370036e-01,3.902997000000000272e-01
3.186120000000000063e-01,1.402001090513949888e-01,3.186120000000000063e-01
4.540220999999999840e-01,1.753516180332800045e-01,4.540220999999999840e-01
4.699527000000000010e-01,2.161711473021379892e-01,4.699527000000000010e-01
4.540220999999999840e-01,2.687942635908719957e-01,4.540220999999999840e-01
4.619873999999999925e-01,3.154501236576739975e-01,4.619873999999999925e-01
4.062302999999999886e-01,3.656252006890070017e-01,4.062302999999999886e-01
4.380915000000000226e-01,4.279747538437910226e-01,4.380915000000000226e-01
4.062302999999999886e-01,5.255601479762820327e-01,4.062302999999999886e-01
5.257098000000000049e-01,5.731581064642790047e-01,5.257098000000000049e-01
5.177445000000000519e-01,5.897055874769490114e-01,5.177445000000000519e-01
