center_CAM,Weights,error_CAM
3.265773000000000148e-01,9.934911826237610155e-01,3.265773000000000148e-01
3.823344000000000187e-01,1.000373901538029964e+00,3.823344000000000187e-01
3.982649999999999801e-01,9.961155377127020039e-01,3.982649999999999801e-01
4.380915000000000226e-01,1.004918428833109889e+00,4.380915000000000226e-01
4.221609000000000056e-01,9.937812404402800448e-01,4.221609000000000056e-01
3.902997000000000272e-01,9.964341054504259887e-01,3.902997000000000272e-01
3.664038000000000017e-01,9.976856942287559704e-01,3.664038000000000017e-01
3.902997000000000272e-01,1.005008807173850105e+00,3.902997000000000272e-01
4.141955999999999971e-01,9.952432859855949721e-01,4.141955999999999971e-01
3.902997000000000272e-01,9.955162315159370445e-01,3.902997000000000272e-01
4.938486000000000264e-01,9.971571224342979933e-01,4.938486000000000264e-01
4.540220999999999840e-01,9.999010968113259956e-01,4.540220999999999840e-01
4.221609000000000056e-01,9.997325544437940525e-01,4.221609000000000056e-01
4.619873999999999925e-01,9.997338005461690047e-01,4.619873999999999925e-01
4.699527000000000010e-01,1.000065824731060093e+00,4.699527000000000010e-01
4.221609000000000056e-01,1.000186580607709930e+00,4.221609000000000056e-01
4.460567999999999755e-01,1.005901033354660079e+00,4.460567999999999755e-01
4.619873999999999925e-01,9.996633674564250338e-01,4.619873999999999925e-01
3.982649999999999801e-01,9.964637212559369628e-01,3.982649999999999801e-01
3.664038000000000017e-01,1.003907311103239941e+00,3.664038000000000017e-01
4.062302999999999886e-01,1.007442692122769934e+00,4.062302999999999886e-01
4.540220999999999840e-01,9.960687302589620318e-01,4.540220999999999840e-01
4.301262000000000141e-01,9.979770629997000153e-01,4.301262000000000141e-01
3.982649999999999801e-01,9.997639304757259815e-01,3.982649999999999801e-01
3.743691000000000102e-01,1.012023970422879948e+00,3.743691000000000102e-01
4.301262000000000141e-01,1.003742369125989908e+00,4.301262000000000141e-01
4.460567999999999755e-01,9.960694986856459821e-01,4.460567999999999755e-01
4.858833000000000180e-01,1.000531866658439961e+00,4.858833000000000180e-01
5.177445000000000519e-01,1.000336534374069997e+00,5.177445000000000519e-01
5.097791999999999879e-01,9.929264810379260231e-01,5.097791999999999879e-01
4.460567999999999755e-01,9.947532343924180287e-01,4.460567999999999755e-01
4.779180000000000095e-01,1.000211599690010056e+00,4.779180000000000095e-01
4.141955999999999971e-01,9.988004321463570534e-01,4.141955999999999971e-01
3.902997000000000272e-01,9.929077914835540142e-01,3.902997000000000272e-01
3.584384999999999932e-01,9.953772255408249725e-01,3.584384999999999932e-01
3.902997000000000272e-01,1.002592296215830014e+00,3.902997000000000272e-01
4.619873999999999925e-01,1.002962972666769925e+00,4.619873999999999925e-01
4.380915000000000226e-01,9.947667150133829850e-01,4.380915000000000226e-01
4.221609000000000056e-01,1.000902992601500063e+00,4.221609000000000056e-01
3.823344000000000187e-01,1.001573308723300082e+00,3.823344000000000187e-01
3.902997000000000272e-01,9.948454065111159705e-01,3.902997000000000272e-01
4.141955999999999971e-01,9.951870978252029820e-01,4.141955999999999971e-01
4.380915000000000226e-01,9.977704492177550399e-01,4.380915000000000226e-01
4.619873999999999925e-01,1.000439671039109912e+00,4.619873999999999925e-01
4.141955999999999971e-01,1.000333360678679950e+00,4.141955999999999971e-01
3.743691000000000102e-01,1.002121558925189948e+00,3.743691000000000102e-01
3.345426000000000233e-01,9.950848633853710545e-01,3.345426000000000233e-01
4.221609000000000056e-01,1.001737464678110090e+00,4.221609000000000056e-01
4.062302999999999886e-01,1.008441178277760031e+00,4.062302999999999886e-01
3.584384999999999932e-01,1.004692967471219944e+00,3.584384999999999932e-01
3.664038000000000017e-01,9.993008961364020504e-01,3.664038000000000017e-01
3.345426000000000233e-01,9.934440672527820038e-01,3.345426000000000233e-01
3.265773000000000148e-01,1.001558596670999890e+00,3.265773000000000148e-01
3.345426000000000233e-01,1.006460524100670106e+00,3.345426000000000233e-01
3.664038000000000017e-01,1.000507033637249910e+00,3.664038000000000017e-01
4.141955999999999971e-01,9.918473624628609819e-01,4.141955999999999971e-01
4.221609000000000056e-01,1.001118481889510026e+00,4.221609000000000056e-01
3.902997000000000272e-01,1.004116944457160043e+00,3.902997000000000272e-01
3.265773000000000148e-01,9.985589332756820147e-01,3.265773000000000148e-01
3.186120000000000063e-01,9.957301948418769699e-01,3.186120000000000063e-01
3.425078999999999763e-01,1.000837557989749937e+00,3.425078999999999763e-01
3.345426000000000233e-01,1.001435707101109962e+00,3.345426000000000233e-01
3.106466999999999978e-01,9.951665964217699667e-01,3.106466999999999978e-01
3.186120000000000063e-01,1.000642795964000076e+00,3.186120000000000063e-01
3.345426000000000233e-01,9.964233143481190380e-01,3.345426000000000233e-01
3.743691000000000102e-01,1.001310783089550016e+00,3.743691000000000102e-01
3.743691000000000102e-01,9.994060342107939920e-01,3.743691000000000102e-01
4.141955999999999971e-01,1.002840630863089944e+00,4.141955999999999971e-01
4.380915000000000226e-01,1.003875894524409951e+00,4.380915000000000226e-01
4.221609000000000056e-01,1.000549982607090049e+00,4.221609000000000056e-01
4.460567999999999755e-01,1.000584480162090006e+00,4.460567999999999755e-01
4.460567999999999755e-01,1.005969269882069916e+00,4.460567999999999755e-01
4.699527000000000010e-01,9.961482121827029967e-01,4.699527000000000010e-01
4.540220999999999840e-01,1.001875902669719931e+00,4.540220999999999840e-01
3.823344000000000187e-01,1.003221395322160037e+00,3.823344000000000187e-01
3.902997000000000272e-01,9.980003562994860244e-01,3.902997000000000272e-01
3.982649999999999801e-01,9.958865959607720031e-01,3.982649999999999801e-01
4.301262000000000141e-01,1.000993789350280050e+00,4.301262000000000141e-01
4.619873999999999925e-01,9.982352205623999941e-01,4.619873999999999925e-01
4.699527000000000010e-01,9.954800815045119489e-01,4.699527000000000010e-01
5.018139000000000349e-01,1.002650641717909963e+00,5.018139000000000349e-01
4.699527000000000010e-01,1.005826488461839974e+00,4.699527000000000010e-01
4.619873999999999925e-01,9.970057254989910245e-01,4.619873999999999925e-01
4.619873999999999925e-01,9.943936550705060329e-01,4.619873999999999925e-01
4.779180000000000095e-01,1.007057041328000002e+00,4.779180000000000095e-01
4.938486000000000264e-01,1.004686913870610043e+00,4.938486000000000264e-01
4.699527000000000010e-01,9.929608082809320280e-01,4.699527000000000010e-01
5.018139000000000349e-01,9.948732803811349834e-01,5.018139000000000349e-01
5.177445000000000519e-01,1.002711689816430107e+00,5.177445000000000519e-01
5.416404000000000218e-01,1.000811183230299939e+00,5.416404000000000218e-01
5.814669000000000088e-01,1.001611920588870053e+00,5.814669000000000088e-01
5.575710000000000388e-01,9.989019095398340431e-01,5.575710000000000388e-01
5.416404000000000218e-01,1.002353745967240028e+00,5.416404000000000218e-01
5.257098000000000049e-01,1.001328265121770089e+00,5.257098000000000049e-01
5.894321999999999617e-01,9.980161019884590257e-01,5.894321999999999617e-01
6.292586999999999486e-01,1.005678105747290108e+00,6.292586999999999486e-01
6.611198999999999826e-01,1.005112799431929993e+00,6.611198999999999826e-01
6.531546000000000296e-01,9.944661415506359514e-01,6.531546000000000296e-01
5.973975000000000257e-01,9.964674914937670103e-01,5.973975000000000257e-01
5.894321999999999617e-01,1.002795106305190087e+00,5.894321999999999617e-01
6.292586999999999486e-01,1.003899696978880041e+00,6.292586999999999486e-01
5.575710000000000388e-01,9.974309579742459686e-01,5.575710000000000388e-01
5.496056999999999748e-01,1.001448073336999922e+00,5.496056999999999748e-01
5.575710000000000388e-01,9.997807016563610150e-01,5.575710000000000388e-01
5.416404000000000218e-01,9.966889633158090289e-01,5.416404000000000218e-01
5.336750999999999578e-01,1.000452546089559913e+00,5.336750999999999578e-01
5.735015999999999448e-01,1.003082820201250058e+00,5.735015999999999448e-01
5.496056999999999748e-01,1.003957739772820101e+00,5.496056999999999748e-01
6.133281000000000427e-01,9.998246898311650144e-01,6.133281000000000427e-01
5.416404000000000218e-01,9.981888130994519548e-01,5.416404000000000218e-01
5.814669000000000088e-01,1.001660587407259939e+00,5.814669000000000088e-01
5.814669000000000088e-01,9.991397328959300550e-01,5.814669000000000088e-01
5.496056999999999748e-01,1.008059221812569906e+00,5.496056999999999748e-01
5.257098000000000049e-01,9.979599434390969970e-01,5.257098000000000049e-01
5.097791999999999879e-01,9.973550519564390315e-01,5.097791999999999879e-01
5.097791999999999879e-01,9.976316110617670097e-01,5.097791999999999879e-01
4.699527000000000010e-01,1.000439572748990091e+00,4.699527000000000010e-01
4.540220999999999840e-01,9.962018686915510290e-01,4.540220999999999840e-01
4.301262000000000141e-01,9.961173958080330459e-01,4.301262000000000141e-01
4.779180000000000095e-01,1.000724855189089935e+00,4.779180000000000095e-01
4.938486000000000264e-01,1.000752254185250045e+00,4.938486000000000264e-01
5.177445000000000519e-01,9.981222454335010319e-01,5.177445000000000519e-01
4.380915000000000226e-01,9.923898017039789465e-01,4.380915000000000226e-01
4.460567999999999755e-01,1.001570218489779895e+00,4.460567999999999755e-01
4.301262000000000141e-01,9.929321339062749940e-01,4.301262000000000141e-01
4.938486000000000264e-01,9.967489939642459884e-01,4.938486000000000264e-01
5.018139000000000349e-01,9.959281756452249557e-01,5.018139000000000349e-01
4.938486000000000264e-01,1.005369562184599941e+00,4.938486000000000264e-01
4.779180000000000095e-01,1.001091643320080049e+00,4.779180000000000095e-01
4.938486000000000264e-01,9.955494582223990419e-01,4.938486000000000264e-01
4.779180000000000095e-01,9.965393518061399503e-01,4.779180000000000095e-01
5.018139000000000349e-01,1.009880537990109906e+00,5.018139000000000349e-01
4.221609000000000056e-01,9.992565767887110484e-01,4.221609000000000056e-01
4.779180000000000095e-01,9.994690162558389490e-01,4.779180000000000095e-01
4.301262000000000141e-01,9.971355964374229996e-01,4.301262000000000141e-01
4.619873999999999925e-01,1.002175345213369928e+00,4.619873999999999925e-01
4.301262000000000141e-01,9.979850230084259533e-01,4.301262000000000141e-01
4.938486000000000264e-01,1.001328897060969947e+00,4.938486000000000264e-01
4.380915000000000226e-01,9.985496908165609753e-01,4.380915000000000226e-01
4.460567999999999755e-01,1.000678690519430036e+00,4.460567999999999755e-01
4.141955999999999971e-01,1.004944964145310093e+00,4.141955999999999971e-01
4.221609000000000056e-01,1.006254104988000053e+00,4.221609000000000056e-01
4.380915000000000226e-01,1.002831329168289987e+00,4.380915000000000226e-01
4.301262000000000141e-01,9.985745320839409800e-01,4.301262000000000141e-01
3.823344000000000187e-01,9.934386337275820100e-01,3.823344000000000187e-01
4.460567999999999755e-01,1.008388903593339991e+00,4.460567999999999755e-01
3.982649999999999801e-01,1.003833265389260099e+00,3.982649999999999801e-01
4.301262000000000141e-01,1.003110913659809977e+00,4.301262000000000141e-01
4.460567999999999755e-01,1.002977649164759955e+00,4.460567999999999755e-01
5.336750999999999578e-01,1.010374220945299939e+00,5.336750999999999578e-01
5.018139000000000349e-01,9.993898897216779709e-01,5.018139000000000349e-01
4.779180000000000095e-01,9.997693215232850150e-01,4.779180000000000095e-01
4.221609000000000056e-01,9.993396977025560401e-01,4.221609000000000056e-01
3.823344000000000187e-01,1.005012935469810076e+00,3.823344000000000187e-01
4.062302999999999886e-01,9.988326662099239472e-01,4.062302999999999886e-01
3.982649999999999801e-01,9.926247843165210138e-01,3.982649999999999801e-01
4.380915000000000226e-01,1.001251224213070001e+00,4.380915000000000226e-01
4.141955999999999971e-01,1.008191783115709894e+00,4.141955999999999971e-01
3.902997000000000272e-01,1.003385009151819940e+00,3.902997000000000272e-01
4.380915000000000226e-01,9.880202410369299804e-01,4.380915000000000226e-01
4.619873999999999925e-01,9.935114053096549824e-01,4.619873999999999925e-01
4.858833000000000180e-01,1.000566990370810094e+00,4.858833000000000180e-01
4.540220999999999840e-01,1.003049599642769962e+00,4.540220999999999840e-01
4.301262000000000141e-01,9.940177612270439944e-01,4.301262000000000141e-01
4.460567999999999755e-01,9.933736705684269586e-01,4.460567999999999755e-01
5.018139000000000349e-01,1.004716908021630051e+00,5.018139000000000349e-01
5.018139000000000349e-01,9.937862981688929676e-01,5.018139000000000349e-01
5.496056999999999748e-01,9.935000776172350223e-01,5.496056999999999748e-01
4.540220999999999840e-01,9.981672628611589770e-01,4.540220999999999840e-01
5.097791999999999879e-01,1.002209334041249900e+00,5.097791999999999879e-01
4.460567999999999755e-01,9.972975745641790013e-01,4.460567999999999755e-01
5.257098000000000049e-01,1.000643425837800082e+00,5.257098000000000049e-01
5.496056999999999748e-01,1.002081578824379982e+00,5.496056999999999748e-01
5.336750999999999578e-01,9.969432251019380020e-01,5.336750999999999578e-01
4.938486000000000264e-01,9.958596469975009580e-01,4.938486000000000264e-01
3.902997000000000272e-01,9.960130480058599911e-01,3.902997000000000272e-01
4.540220999999999840e-01,1.005257311221829930e+00,4.540220999999999840e-01
4.699527000000000010e-01,1.002670923794769964e+00,4.699527000000000010e-01
5.336750999999999578e-01,9.960609742754900076e-01,5.336750999999999578e-01
5.177445000000000519e-01,1.004089773777480099e+00,5.177445000000000519e-01
5.097791999999999879e-01,1.002803941574279989e+00,5.097791999999999879e-01
5.097791999999999879e-01,9.986144345501489772e-01,5.097791999999999879e-01
4.619873999999999925e-01,9.951500664210489733e-01,4.619873999999999925e-01
5.177445000000000519e-01,1.006835018934580050e+00,5.177445000000000519e-01
4.938486000000000264e-01,1.007199938139339945e+00,4.938486000000000264e-01
5.257098000000000049e-01,9.952048994551879746e-01,5.257098000000000049e-01
4.779180000000000095e-01,9.988621989466950346e-01,4.779180000000000095e-01
3.982649999999999801e-01,1.000906313562029970e+00,3.982649999999999801e-01
4.380915000000000226e-01,1.007267088400880084e+00,4.380915000000000226e-01
4.062302999999999886e-01,9.878202908605160371e-01,4.062302999999999886e-01
4.938486000000000264e-01,9.948311799001160471e-01,4.938486000000000264e-01
4.460567999999999755e-01,1.005407154750399989e+00,4.460567999999999755e-01
3.982649999999999801e-01,1.000834929885209945e+00,3.982649999999999801e-01
3.823344000000000187e-01,9.984136760744259931e-01,3.823344000000000187e-01
3.902997000000000272e-01,9.968653783984400274e-01,3.902997000000000272e-01
4.301262000000000141e-01,1.003690349912039981e+00,4.301262000000000141e-01
4.460567999999999755e-01,9.973187173354729484e-01,4.460567999999999755e-01
3.902997000000000272e-01,9.972429053610090133e-01,3.902997000000000272e-01
4.938486000000000264e-01,1.004420493947689952e+00,4.938486000000000264e-01
4.619873999999999925e-01,1.000372808209420095e+00,4.619873999999999925e-01
4.301262000000000141e-01,1.003491714475490015e+00,4.301262000000000141e-01
4.540220999999999840e-01,1.002163449048830035e+00,4.540220999999999840e-01
4.779180000000000095e-01,1.002501784826830056e+00,4.779180000000000095e-01
4.699527000000000010e-01,1.001492069882990110e+00,4.699527000000000010e-01
4.779180000000000095e-01,9.980644686277350131e-01,4.779180000000000095e-01
4.380915000000000226e-01,9.985499575662210026e-01,4.380915000000000226e-01
4.858833000000000180e-01,1.004663543984519958e+00,4.858833000000000180e-01
4.380915000000000226e-01,9.951656159330759532e-01,4.380915000000000226e-01
4.460567999999999755e-01,1.007246524901890039e+00,4.460567999999999755e-01
4.540220999999999840e-01,1.002961686812259945e+00,4.540220999999999840e-01
4.460567999999999755e-01,9.969541949453929464e-01,4.460567999999999755e-01
4.938486000000000264e-01,1.004253529364609987e+00,4.938486000000000264e-01
4.699527000000000010e-01,9.940825983232549623e-01,4.699527000000000010e-01
4.858833000000000180e-01,1.000208408952679928e+00,4.858833000000000180e-01
5.257098000000000049e-01,1.011249647089500048e+00,5.257098000000000049e-01
5.177445000000000519e-01,1.002545788195519982e+00,5.177445000000000519e-01
4.619873999999999925e-01,9.953314791102070291e-01,4.619873999999999925e-01
4.699527000000000010e-01,1.008089441979699963e+00,4.699527000000000010e-01
4.062302999999999886e-01,9.937040309864539900e-01,4.062302999999999886e-01
4.141955999999999971e-01,1.009015046474109889e+00,4.141955999999999971e-01
3.504731999999999847e-01,1.000487594030210037e+00,3.504731999999999847e-01
3.823344000000000187e-01,9.950599345777000337e-01,3.823344000000000187e-01
3.982649999999999801e-01,1.001699015320639985e+00,3.982649999999999801e-01
4.460567999999999755e-01,1.000308478462180073e+00,4.460567999999999755e-01
4.141955999999999971e-01,9.948843039353709727e-01,4.141955999999999971e-01
3.664038000000000017e-01,9.985761613822210503e-01,3.664038000000000017e-01
3.425078999999999763e-01,1.001666402517199961e+00,3.425078999999999763e-01
3.664038000000000017e-01,9.971146838833749859e-01,3.664038000000000017e-01
3.425078999999999763e-01,1.001903366460680012e+00,3.425078999999999763e-01
3.026813999999999893e-01,9.962296504531670260e-01,3.026813999999999893e-01
2.548895999999999940e-01,1.004878855419810035e+00,2.548895999999999940e-01
2.389590000000000047e-01,9.998260019884259719e-01,2.389590000000000047e-01
2.708202000000000109e-01,9.757209491421919845e-01,2.708202000000000109e-01
2.867507999999999724e-01,9.418425554561320467e-01,2.867507999999999724e-01
3.186120000000000063e-01,9.082891310944749552e-01,3.186120000000000063e-01
3.026813999999999893e-01,8.402362122315629733e-01,3.026813999999999893e-01
3.106466999999999978e-01,7.775145269336839471e-01,3.106466999999999978e-01
4.221609000000000056e-01,7.047677948850580298e-01,4.221609000000000056e-01
3.265773000000000148e-01,6.307589220513779571e-01,3.265773000000000148e-01
2.628549000000000024e-01,5.468103000167460204e-01,2.628549000000000024e-01
2.787855000000000194e-01,4.514883597868319942e-01,2.787855000000000194e-01
2.947160999999999809e-01,3.405322040223029978e-01,2.947160999999999809e-01
3.664038000000000017e-01,1.968171508939960124e-01,3.664038000000000017e-01
3.425078999999999763e-01,1.116471273052670049e-01,3.425078999999999763e-01
3.902997000000000272e-01,1.049970848700750026e-01,3.902997000000000272e-01
3.584384999999999932e-01,6.118798703005279976e-02,3.584384999999999932e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.345426000000000233e-01,0.000000000000000000e+00,3.345426000000000233e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.265773000000000148e-01,0.000000000000000000e+00,3.265773000000000148e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.265773000000000148e-01,0.000000000000000000e+00,3.265773000000000148e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.265773000000000148e-01,0.000000000000000000e+00,3.265773000000000148e-01
3.106466999999999978e-01,6.754219545037840056e-02,3.106466999999999978e-01
2.708202000000000109e-01,7.694457047229659452e-02,2.708202000000000109e-01
2.708202000000000109e-01,8.999190988918809309e-02,2.708202000000000109e-01
2.708202000000000109e-01,1.236989614135299981e-01,2.708202000000000109e-01
2.867507999999999724e-01,1.633383898990840022e-01,2.867507999999999724e-01
2.389590000000000047e-01,1.927239888843040039e-01,2.389590000000000047e-01
2.389590000000000047e-01,2.318908133427330098e-01,2.389590000000000047e-01
2.150631000000000070e-01,2.779470240899750144e-01,2.150631000000000070e-01
2.867507999999999724e-01,3.189034265929640011e-01,2.867507999999999724e-01
3.823344000000000187e-01,3.564138224263210253e-01,3.823344000000000187e-01
3.743691000000000102e-01,4.165586117154119750e-01,3.743691000000000102e-01
3.265773000000000148e-01,4.805813926133359892e-01,3.265773000000000148e-01
2.947160999999999809e-01,5.617656588916950522e-01,2.947160999999999809e-01
2.867507999999999724e-01,6.153522951846129851e-01,2.867507999999999724e-01
3.026813999999999893e-01,6.388568074963949517e-01,3.026813999999999893e-01
2.947160999999999809e-01,6.676147405608859886e-01,2.947160999999999809e-01
