center_CAM,Weights
5.496056999999999748e-01,9.962071839793420480e-01
5.814669000000000088e-01,9.999053895886059751e-01
5.814669000000000088e-01,9.914373497685049497e-01
5.177445000000000519e-01,9.978612950128870063e-01
5.257098000000000049e-01,1.002718700692990073e+00
5.257098000000000049e-01,9.963252978002740123e-01
5.655362999999999918e-01,1.001356854929440043e+00
4.858833000000000180e-01,1.001851469745230094e+00
5.336750999999999578e-01,9.983786482778409521e-01
5.257098000000000049e-01,9.981966164836030275e-01
5.496056999999999748e-01,1.003340725323760063e+00
5.655362999999999918e-01,9.960701026097560362e-01
5.814669000000000088e-01,1.001079957842949897e+00
5.655362999999999918e-01,9.968101607904019668e-01
5.496056999999999748e-01,9.989788548837820192e-01
6.133281000000000427e-01,1.002978109548279928e+00
6.212933999999999957e-01,1.000429865139260022e+00
6.053627999999999787e-01,9.993520067217229741e-01
5.416404000000000218e-01,1.003423268589680006e+00
5.336750999999999578e-01,1.004147888184149906e+00
4.938486000000000264e-01,9.979688489130680296e-01
4.858833000000000180e-01,1.003372265208930081e+00
4.858833000000000180e-01,1.001011299528389964e+00
4.858833000000000180e-01,9.942122585492659814e-01
4.699527000000000010e-01,1.000250286889720064e+00
4.460567999999999755e-01,9.994028878917420311e-01
4.540220999999999840e-01,1.002900936095930007e+00
4.221609000000000056e-01,1.006327313843109916e+00
4.221609000000000056e-01,1.006905217342400016e+00
4.380915000000000226e-01,9.977752404504649508e-01
4.062302999999999886e-01,9.976609707590059495e-01
4.540220999999999840e-01,1.002299336292270082e+00
4.062302999999999886e-01,1.004139006867740047e+00
4.460567999999999755e-01,9.983062938677610409e-01
5.018139000000000349e-01,1.000445650271140074e+00
4.619873999999999925e-01,9.950705562555299810e-01
5.257098000000000049e-01,1.003991032381319926e+00
5.018139000000000349e-01,9.984324839629850068e-01
5.416404000000000218e-01,9.908858947411830487e-01
5.018139000000000349e-01,1.000451789741839903e+00
4.779180000000000095e-01,9.959456897558010002e-01
4.619873999999999925e-01,9.986541576989770297e-01
4.460567999999999755e-01,9.974920996310420174e-01
4.938486000000000264e-01,9.996455647396910171e-01
4.301262000000000141e-01,9.956524091784419994e-01
4.221609000000000056e-01,9.956164558814459831e-01
4.301262000000000141e-01,9.995104108563870327e-01
3.664038000000000017e-01,9.994138610690419533e-01
3.425078999999999763e-01,1.000455752666739917e+00
3.345426000000000233e-01,1.001891689894460091e+00
3.026813999999999893e-01,9.952329873656600157e-01
3.584384999999999932e-01,9.997724748729700517e-01
3.504731999999999847e-01,1.004226706742449959e+00
3.265773000000000148e-01,9.977927280270060262e-01
3.345426000000000233e-01,1.001565853811499984e+00
3.265773000000000148e-01,9.939696046646899763e-01
2.947160999999999809e-01,1.002230674776759978e+00
2.867507999999999724e-01,1.001121084177670095e+00
2.309936999999999963e-01,9.974415867665069602e-01
2.867507999999999724e-01,1.002550786201630073e+00
2.548895999999999940e-01,1.004633044623360005e+00
2.867507999999999724e-01,9.971385983567569999e-01
2.708202000000000109e-01,1.003991778198590090e+00
2.787855000000000194e-01,9.983086949761379447e-01
2.309936999999999963e-01,9.994532863553780011e-01
2.548895999999999940e-01,1.001471737141820029e+00
2.469243000000000132e-01,9.909368282746859879e-01
2.548895999999999940e-01,9.984367576614789908e-01
2.548895999999999940e-01,1.005049059388070098e+00
2.389590000000000047e-01,9.958700433753819858e-01
2.070977999999999986e-01,9.882608322371260190e-01
2.150631000000000070e-01,1.003307839961699921e+00
2.070977999999999986e-01,9.975044467480189692e-01
1.593060000000000032e-01,9.947298327396439932e-01
1.354101000000000055e-01,9.963961552468579841e-01
1.354101000000000055e-01,9.970438471677800507e-01
1.832019000000000009e-01,1.001957280957449958e+00
2.150631000000000070e-01,1.004925555520949976e+00
2.389590000000000047e-01,9.912456467977840413e-01
2.230283999999999878e-01,1.008019213312489892e+00
2.230283999999999878e-01,1.001016012171620062e+00
1.593060000000000032e-01,9.983308145322330462e-01
2.150631000000000070e-01,9.989542271299529652e-01
1.911672000000000093e-01,1.005915894931519894e+00
2.230283999999999878e-01,1.001010069045050077e+00
2.150631000000000070e-01,1.005999108959179988e+00
2.469243000000000132e-01,9.998981901327970157e-01
2.628549000000000024e-01,9.916104182593600269e-01
3.026813999999999893e-01,9.437822763966360329e-01
2.947160999999999809e-01,9.011781209121809688e-01
3.026813999999999893e-01,8.423574556136029789e-01
3.026813999999999893e-01,7.744841552596040124e-01
2.628549000000000024e-01,6.900283166701509652e-01
2.309936999999999963e-01,6.218886193334339785e-01
3.186120000000000063e-01,5.457495964577989689e-01
3.345426000000000233e-01,4.530582446775309746e-01
2.389590000000000047e-01,3.403753671384869839e-01
2.309936999999999963e-01,1.986215874728539943e-01
2.867507999999999724e-01,1.110014268907840024e-01
3.265773000000000148e-01,8.823532160584600381e-02
3.664038000000000017e-01,6.594593205654410151e-02
3.425078999999999763e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.708202000000000109e-01,0.000000000000000000e+00
2.708202000000000109e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
2.708202000000000109e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.389590000000000047e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.389590000000000047e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.708202000000000109e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
1.593060000000000032e-01,0.000000000000000000e+00
1.593060000000000032e-01,0.000000000000000000e+00
1.513406999999999947e-01,5.288323829458790176e-02
1.832019000000000009e-01,7.980451368481740471e-02
2.150631000000000070e-01,1.026538772791839998e-01
2.150631000000000070e-01,1.253541844250279924e-01
1.991324999999999901e-01,1.644925839316019878e-01
2.309936999999999963e-01,2.058314091559350079e-01
2.309936999999999963e-01,2.405096209442419974e-01
2.150631000000000070e-01,2.976375098905619798e-01
2.070977999999999986e-01,3.465147626505610257e-01
1.991324999999999901e-01,3.786700948596989913e-01
2.150631000000000070e-01,4.244874855873579933e-01
1.115141999999999939e-01,4.772521382275919932e-01
1.593060000000000032e-01,5.340326402383770432e-01
2.070977999999999986e-01,6.118823797462560332e-01
1.752365999999999924e-01,6.876099631968699555e-01
1.672713000000000116e-01,7.303153068121970293e-01
7.168769999999999309e-02,7.288580255740589875e-01
9.558360000000000467e-02,7.788516638943070447e-01
8.761829999999999619e-02,8.259773407509890530e-01
