TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-1.200156193019940076e+01,nan,nan,nan,nan,3.938525606461680262e-01,2.182492199999999993e+00,-4.078233599999999903e+00,6.260725800000000341e+00,-9.478706999999999550e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-1.112871128714090041e+01,nan,nan,nan,nan,3.752331289028489891e-01,2.150631000000000181e+00,-4.126025399999999621e+00,6.276656400000000247e+00,-9.876972000000000529e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000155e-02,nan,-1.025580692689099926e+01,nan,nan,nan,nan,3.566125512778269835e-01,2.469243000000000077e+00,-3.887066400000000144e+00,6.356309399999999776e+00,-7.089117000000000335e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,-9.382956283832349698e+00,nan,nan,nan,nan,3.379931195345050043e-01,2.740063199999999810e+00,-3.584385000000000154e+00,6.324448199999999964e+00,-4.221609000000000056e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-8.510051923582420130e+00,nan,nan,nan,nan,3.193725419094839979e-01,3.058675200000000149e+00,-3.202050600000000191e+00,6.260725800000000341e+00,-7.168769999999999309e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-7.637201280523809643e+00,nan,nan,nan,nan,3.007531101661620188e-01,3.186119999999999841e+00,-3.010883399999999988e+00,6.197003399999999829e+00,8.761829999999999619e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.800000000000000377e-02,nan,-6.764296920273840108e+00,nan,nan,nan,nan,2.821325325411410123e-01,3.265772999999999815e+00,-2.994952800000000082e+00,6.260725800000000341e+00,1.354101000000000055e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000006e-01,5.060000000000000000e+02,-6.129254060999960174e+00,3.867104483261999803e+02,-1.388002087999999912e-01,-7.895516737999630497e-01,5.371719139999829906e+01,2.685859569999919927e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.140000000000000041e-01,nan,-5.891446277215280247e+00,nan,nan,nan,nan,2.635131007978199769e-01,3.313564799999999977e+00,-2.979022200000000176e+00,6.292587000000000153e+00,1.672713000000000116e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.199999999999999956e-01,5.070000000000000000e+02,-5.592082146999969972e+00,3.866701075042000184e+02,-1.085381897999700002e-01,-8.298924957998680130e-01,5.142542799999569780e+01,2.571271399999779939e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
