TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-1.077670274270720085e+01,nan,nan,nan,nan,2.894075972465809943e-01,2.564826599999999956e+00,-3.679968600000000034e+00,6.244795200000000435e+00,-5.575710000000000388e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-9.918967373957320532e+00,nan,nan,nan,nan,2.850270197466590050e-01,2.740063199999999810e+00,-3.600315600000000060e+00,6.340378799999999870e+00,-4.301262000000000141e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,-9.061284788922399969e+00,nan,nan,nan,nan,2.806467118207370270e-01,2.692271400000000092e+00,-3.648107399999999778e+00,6.340378799999999870e+00,-4.779180000000000095e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,-8.203549420172510764e+00,nan,nan,nan,nan,2.762661343208149822e-01,2.803785599999999878e+00,-3.520662600000000086e+00,6.324448199999999964e+00,-3.584384999999999932e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-7.345866835137580431e+00,nan,nan,nan,nan,2.718858263948930043e-01,2.660410199999999836e+00,-3.632176799999999872e+00,6.292587000000000153e+00,-4.858833000000000180e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-6.488131466387669910e+00,nan,nan,nan,nan,2.675052488949700158e-01,2.724132599999999904e+00,-7.805994000000000543e-01,3.504732000000000181e+00,9.717666000000000359e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.500000000000000111e-02,5.320000000000000000e+02,-5.785845738999950250e+00,4.242229078852000157e+02,-2.330704557999880022e-01,-7.770921148001550538e-01,5.278371499999470018e+01,2.639185749999730102e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.700000000000000289e-02,nan,-5.630448881352739576e+00,nan,nan,nan,nan,2.631249409690479824e-01,2.771924400000000066e+00,-3.504732000000000181e+00,6.276656400000000247e+00,-3.664038000000000017e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.049999999999999961e-01,5.330000000000000000e+02,-5.258008589000000121e+00,4.241179905001999941e+02,-1.855825717999629865e-01,-8.820094997999490261e-01,5.224456700000420284e+01,2.612228350000210253e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.140000000000000041e-01,nan,-4.777670455664620341e+00,nan,nan,nan,nan,2.753807599936110018e-01,2.644479599999999930e+00,-3.568454399999999804e+00,6.212933999999999735e+00,-4.619873999999999925e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150000000000000050e-01,5.340000000000000000e+02,-4.735562918999960402e+00,4.240548723822000170e+02,-1.272432867999699901e-01,-9.451276178002669948e-01,5.532437520000060260e+01,2.766218760000029864e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250000000000000000e-01,5.350000000000000000e+02,-4.182319166999960203e+00,4.241365498092000053e+02,-1.244083577999840068e-01,-8.634501908001079862e-01,5.980218500000069781e+01,2.990109250000039798e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000044e-01,nan,-3.856814060519860199e+00,nan,nan,nan,nan,3.130036104494899885e-01,2.676340800000000186e+00,-3.472870799999999925e+00,6.149211600000000111e+00,-3.982649999999999801e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350000000000000089e-01,5.360000000000000000e+02,-3.584297316999950134e+00,4.242058443441999884e+02,-9.751962379999690178e-02,-7.941556558002389465e-01,6.494369059999449689e+01,3.247184529999719849e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.449999999999999900e-01,5.370000000000000000e+02,-2.934860410999999836e+00,4.241640415862000282e+02,-2.722721280000440017e-02,-8.359584137999149789e-01,7.203016400000269925e+01,3.601508200000130278e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.459999999999999909e-01,nan,-2.812911159004539918e+00,nan,nan,nan,nan,3.569742774389840223e-01,2.676340800000000186e+00,-3.472870799999999925e+00,6.149211600000000111e+00,-3.982649999999999801e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.549999999999999989e-01,5.380000000000000000e+02,-2.214558770999980108e+00,4.241441899001999900e+02,8.003290200020799980e-03,-8.558100998000099935e-01,6.827767060000300603e+01,3.413883530000150213e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620000000000000051e-01,nan,-1.672295440547169942e+00,nan,nan,nan,nan,3.350340870236199753e-01,2.755993800000000160e+00,-3.456940200000000019e+00,6.212933999999999735e+00,-3.504731999999999847e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.650000000000000078e-01,5.390000000000000000e+02,-1.531782064999950066e+00,4.241851280881999742e+02,-4.989337800012499761e-03,-8.148719118000830042e-01,6.667750899999640524e+01,3.333875449999820217e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.749999999999999889e-01,5.400000000000000000e+02,-8.650069749999830249e-01,4.242080968131999725e+02,-2.592217979997109983e-02,-7.919031867999709595e-01,7.220247200000260079e+01,3.610123600000130217e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.789999999999999925e-01,nan,-5.623320228071869709e-01,nan,nan,nan,nan,3.745500448828210094e-01,2.740063199999999810e+00,-3.456940200000000019e+00,6.197003399999999829e+00,-3.584384999999999932e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.849999999999999978e-01,5.410000000000000000e+02,-1.429822549999560100e-01,4.241931710371999884e+02,-4.170900379999079727e-02,-8.068289628000120395e-01,7.866124439999410356e+01,3.933062219999710063e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
