TapeCenterLine,Weights
1.274447999999999970e-01,2.499351001654120108e-01
1.911672000000000093e-01,2.542094936654299975e-01
1.832019000000000009e-01,2.584836241258480216e-01
1.035488999999999993e-01,2.627580176258669797e-01
8.761829999999999619e-02,2.670321480862850039e-01
1.832019000000000009e-01,2.705308436093010194e-01
2.708202000000000109e-01,2.910583664119459901e-01
2.389590000000000047e-01,3.214157614472860081e-01
1.991324999999999901e-01,3.428922723555209995e-01
2.548895999999999940e-01,3.453812677501120199e-01
2.070977999999999986e-01,3.994546759174880113e-01
1.354101000000000055e-01,4.058981409585220024e-01
1.593060000000000032e-01,4.206698603598240105e-01
7.965300000000000158e-02,4.445418128047229911e-01
1.752365999999999924e-01,4.463684437913509884e-01
7.168769999999999309e-02,5.155881417998039451e-01
9.558360000000000467e-02,5.284033492222750539e-01
5.575709999999999694e-02,5.556939853620650460e-01
7.965300000000000158e-02,5.844660485715900133e-01
2.389590000000000117e-02,6.345468139575419775e-01
-7.965299999999999811e-03,6.485565712648899694e-01
-5.575709999999999694e-02,6.645545829831329687e-01
-3.186119999999999924e-02,6.781786510713330163e-01
-7.965300000000000158e-02,7.116455136327080044e-01
0.000000000000000000e+00,7.405032737284029665e-01
-5.575709999999999694e-02,7.753371545600800108e-01
1.593059999999999962e-02,8.044293892537990320e-01
-1.593059999999999962e-02,8.327880204456159507e-01
-4.779180000000000234e-02,8.675683702987989632e-01
-1.115141999999999939e-01,8.971867881649320253e-01
-3.186119999999999924e-02,9.146440732190720402e-01
-7.168769999999999309e-02,9.193027268880009650e-01
7.965299999999999811e-03,9.421791271006190183e-01
-5.575709999999999694e-02,9.613774417734219924e-01
-4.779180000000000234e-02,9.641118290278249958e-01
-1.354101000000000055e-01,9.827770577052240553e-01
-1.513406999999999947e-01,9.985255190142170445e-01
-1.911672000000000093e-01,1.007445552555660040e+00
-1.672713000000000116e-01,1.012781139606470093e+00
-1.593060000000000032e-01,1.007647307715060059e+00
-1.274447999999999970e-01,1.004900251033570058e+00
-1.991324999999999901e-01,9.906765997165020154e-01
-1.991324999999999901e-01,9.891643270498089446e-01
-2.708202000000000109e-01,9.945256897427370291e-01
-2.708202000000000109e-01,9.899620269653559568e-01
-2.548895999999999940e-01,1.001355520185100101e+00
-3.425078999999999763e-01,1.011141562971269892e+00
-3.186120000000000063e-01,9.985648374930350402e-01
-3.425078999999999763e-01,1.007082201250329989e+00
-2.947160999999999809e-01,9.927686167089769809e-01
-3.345426000000000233e-01,9.971994130763760511e-01
-3.345426000000000233e-01,9.912213090266650539e-01
-3.186120000000000063e-01,9.915955800881810500e-01
-3.425078999999999763e-01,1.001276712217409992e+00
-3.345426000000000233e-01,1.003879439350999991e+00
-3.584384999999999932e-01,1.002765702832649986e+00
-3.743691000000000102e-01,1.000894019649120059e+00
-3.982649999999999801e-01,1.001021395958979987e+00
-3.425078999999999763e-01,1.000659385753180031e+00
-3.504731999999999847e-01,1.006601172668269983e+00
-2.947160999999999809e-01,9.925563337351099857e-01
-3.345426000000000233e-01,9.979237635042149668e-01
-3.186120000000000063e-01,9.994164822087140410e-01
-3.504731999999999847e-01,1.005231037721820098e+00
-3.664038000000000017e-01,1.002823860358029950e+00
-3.823344000000000187e-01,1.007024711183480026e+00
-3.425078999999999763e-01,1.000270455735599917e+00
-3.106466999999999978e-01,9.965694119877830381e-01
-3.026813999999999893e-01,9.917545891904020472e-01
-3.584384999999999932e-01,9.988094806109859558e-01
-3.026813999999999893e-01,1.001454741472280086e+00
-3.664038000000000017e-01,1.001906421883639986e+00
-3.345426000000000233e-01,9.922129968068059691e-01
-4.141955999999999971e-01,1.010061583638860006e+00
-3.664038000000000017e-01,9.959814951349850176e-01
-4.221609000000000056e-01,9.988316686703909708e-01
-4.062302999999999886e-01,1.001596992882439974e+00
-4.301262000000000141e-01,9.965305534117570030e-01
-3.743691000000000102e-01,9.967927543497340226e-01
-4.221609000000000056e-01,1.003513702374170036e+00
-3.425078999999999763e-01,1.001030425973810090e+00
-3.982649999999999801e-01,9.986088337014970007e-01
-3.823344000000000187e-01,9.989935159396320374e-01
-4.301262000000000141e-01,9.991634215197320312e-01
-3.823344000000000187e-01,9.946398986828479671e-01
-3.982649999999999801e-01,9.992444649008239699e-01
-4.062302999999999886e-01,1.008379344496499908e+00
-4.779180000000000095e-01,9.997587785494099766e-01
-4.460567999999999755e-01,9.994847567496260021e-01
-4.540220999999999840e-01,1.003509925529390001e+00
-4.699527000000000010e-01,1.000418717325529894e+00
-4.619873999999999925e-01,9.963229676422730163e-01
-4.380915000000000226e-01,1.001383267374690078e+00
-3.982649999999999801e-01,9.966903599748699882e-01
-4.221609000000000056e-01,9.962048776941260231e-01
-4.540220999999999840e-01,9.955653018500719709e-01
-4.699527000000000010e-01,1.000152457810010054e+00
-4.540220999999999840e-01,9.968811385810949499e-01
-4.460567999999999755e-01,1.005175362438790021e+00
-4.062302999999999886e-01,9.976714108734220376e-01
-4.380915000000000226e-01,9.962853077702920057e-01
-3.902997000000000272e-01,1.001401951658289935e+00
-4.141955999999999971e-01,1.007297965999589984e+00
-3.265773000000000148e-01,9.931584749832470527e-01
-3.186120000000000063e-01,1.001069285885910043e+00
-2.787855000000000194e-01,1.001181556630710068e+00
-2.628549000000000024e-01,1.009777287454370009e+00
-2.389590000000000047e-01,9.962821614476099485e-01
-2.389590000000000047e-01,1.000271824020970035e+00
-2.150631000000000070e-01,1.005215870855250104e+00
-1.832019000000000009e-01,1.007919562019290005e+00
-2.230283999999999878e-01,9.978406899867080515e-01
-1.672713000000000116e-01,9.965098185527739849e-01
-1.752365999999999924e-01,1.006978037627709988e+00
-1.672713000000000116e-01,1.001340737284410087e+00
-1.672713000000000116e-01,1.006680832574349926e+00
-9.558360000000000467e-02,1.004659645530580070e+00
-5.575709999999999694e-02,1.004868349716879994e+00
-6.372239999999999849e-02,1.001526433429059892e+00
-6.372239999999999849e-02,1.001822814498029901e+00
-9.558360000000000467e-02,9.953792880228480300e-01
-7.965300000000000158e-02,9.981958795552779984e-01
-7.168769999999999309e-02,9.963339443908719728e-01
-3.186119999999999924e-02,9.966277528990890033e-01
-6.372239999999999849e-02,1.001669431748130057e+00
-7.168769999999999309e-02,9.990975085389649513e-01
-1.593059999999999962e-02,1.003219001634660046e+00
3.982650000000000079e-02,1.002381101914249895e+00
6.372239999999999849e-02,9.962316585711420425e-01
1.274447999999999970e-01,9.937945557456530077e-01
1.274447999999999970e-01,9.995997368203130007e-01
1.354101000000000055e-01,9.961329669936459519e-01
1.433753999999999862e-01,9.927930076204589671e-01
1.672713000000000116e-01,1.000405730438209906e+00
1.672713000000000116e-01,1.001952429355539964e+00
2.230283999999999878e-01,1.001163651393780052e+00
1.911672000000000093e-01,9.983688625420109597e-01
1.911672000000000093e-01,9.961429285409619805e-01
1.752365999999999924e-01,9.998649581633739514e-01
2.150631000000000070e-01,9.972934819863480405e-01
2.628549000000000024e-01,9.957730523197509953e-01
2.389590000000000047e-01,9.982928586534189908e-01
2.150631000000000070e-01,9.984265548767260467e-01
2.150631000000000070e-01,1.001211443182550065e+00
1.911672000000000093e-01,9.980805650632239567e-01
1.991324999999999901e-01,1.001189231305829930e+00
2.070977999999999986e-01,9.998699451068969735e-01
1.752365999999999924e-01,1.002093356274039948e+00
1.911672000000000093e-01,1.000721264695140000e+00
2.309936999999999963e-01,1.002132838003600090e+00
2.947160999999999809e-01,1.004015298860690075e+00
2.947160999999999809e-01,1.002925513153410053e+00
3.106466999999999978e-01,1.006206238677479936e+00
3.106466999999999978e-01,1.006580616782410065e+00
2.628549000000000024e-01,9.952198590988240445e-01
2.867507999999999724e-01,1.001632315047449984e+00
2.947160999999999809e-01,1.002293367776349919e+00
3.106466999999999978e-01,1.006009662534580018e+00
2.947160999999999809e-01,9.972613388527179490e-01
2.548895999999999940e-01,9.962791786663609539e-01
2.628549000000000024e-01,9.978157572043829804e-01
2.230283999999999878e-01,9.968340854779780269e-01
2.150631000000000070e-01,1.003128306173830087e+00
2.309936999999999963e-01,1.001035253871110031e+00
2.628549000000000024e-01,9.935274235208360061e-01
2.548895999999999940e-01,1.000336675904369921e+00
2.150631000000000070e-01,1.000479606430860091e+00
1.911672000000000093e-01,9.947819361867209498e-01
1.911672000000000093e-01,9.935901597300219601e-01
2.548895999999999940e-01,9.986899374294769816e-01
2.070977999999999986e-01,9.988290151894719804e-01
2.548895999999999940e-01,9.961478228135439705e-01
2.309936999999999963e-01,1.003138016313009917e+00
2.150631000000000070e-01,1.002377798555329935e+00
1.593060000000000032e-01,1.002811716597890035e+00
1.752365999999999924e-01,9.940039636682219681e-01
1.991324999999999901e-01,1.001250256542169925e+00
1.752365999999999924e-01,1.001096678863619971e+00
1.752365999999999924e-01,9.967478484965479613e-01
1.354101000000000055e-01,9.946435863676009737e-01
1.194795000000000024e-01,1.003096969458530108e+00
1.035488999999999993e-01,1.008176025149009947e+00
1.035488999999999993e-01,9.930338069636589493e-01
7.965300000000000158e-02,9.998159879694370478e-01
1.354101000000000055e-01,1.004174557550389979e+00
1.194795000000000024e-01,1.003384664457799946e+00
9.558360000000000467e-02,9.972160789643960133e-01
8.761829999999999619e-02,1.002608714870830031e+00
1.194795000000000024e-01,9.957419395349730307e-01
1.115141999999999939e-01,1.002745197186809989e+00
1.035488999999999993e-01,1.000949604820700056e+00
9.558360000000000467e-02,1.000874850116729942e+00
1.115141999999999939e-01,1.002805807806339988e+00
1.911672000000000093e-01,1.001537408781649985e+00
1.593060000000000032e-01,1.006379696671489965e+00
1.672713000000000116e-01,1.002762096924139978e+00
1.115141999999999939e-01,1.007516012944319916e+00
1.115141999999999939e-01,9.996360035945059952e-01
7.965300000000000158e-02,1.011180554864919978e+00
1.115141999999999939e-01,1.004302650367969951e+00
1.035488999999999993e-01,1.001477901761830047e+00
1.593060000000000032e-01,9.946877553419960494e-01
1.115141999999999939e-01,1.002301319218209974e+00
1.433753999999999862e-01,1.001591650027509939e+00
1.194795000000000024e-01,1.002189112064070020e+00
2.070977999999999986e-01,1.006293304233589980e+00
1.433753999999999862e-01,1.000988180347510026e+00
1.911672000000000093e-01,9.927400849082069767e-01
1.752365999999999924e-01,9.990002563673510139e-01
2.230283999999999878e-01,9.981939828030109707e-01
1.911672000000000093e-01,9.948829138575869813e-01
2.230283999999999878e-01,9.947955731212170249e-01
2.150631000000000070e-01,9.975516681785530082e-01
1.991324999999999901e-01,9.992102428740290421e-01
1.274447999999999970e-01,9.974217769199880124e-01
1.752365999999999924e-01,9.924611334013779818e-01
1.274447999999999970e-01,9.990877225700689479e-01
2.150631000000000070e-01,1.001786779825889928e+00
1.593060000000000032e-01,9.969339843154160219e-01
2.070977999999999986e-01,9.990108518336490162e-01
1.672713000000000116e-01,1.002970594881609889e+00
2.309936999999999963e-01,9.949344937691929625e-01
2.230283999999999878e-01,9.977951499979039740e-01
2.628549000000000024e-01,1.001844544734070031e+00
2.469243000000000132e-01,9.998600445915489798e-01
2.309936999999999963e-01,9.967274908586960525e-01
2.230283999999999878e-01,1.004974376109510015e+00
2.389590000000000047e-01,9.960893778534110066e-01
3.186120000000000063e-01,9.974930986253049969e-01
2.867507999999999724e-01,9.950083596405300268e-01
3.106466999999999978e-01,9.975964561685389809e-01
2.548895999999999940e-01,1.002267209997649955e+00
2.867507999999999724e-01,9.976264032007220450e-01
2.787855000000000194e-01,9.983703818678919539e-01
3.106466999999999978e-01,9.968139030113659649e-01
3.106466999999999978e-01,1.005372595359609988e+00
3.026813999999999893e-01,9.994277632035940551e-01
3.265773000000000148e-01,9.943259973165079479e-01
2.469243000000000132e-01,9.971737159621060220e-01
3.425078999999999763e-01,9.980565275633029865e-01
3.026813999999999893e-01,1.004987229093319945e+00
3.823344000000000187e-01,1.000566080273769920e+00
3.504731999999999847e-01,9.949401382378399994e-01
3.106466999999999978e-01,9.933579058864340228e-01
2.947160999999999809e-01,1.002303434495670054e+00
2.469243000000000132e-01,1.000306102305599909e+00
3.186120000000000063e-01,9.920963908202830028e-01
3.026813999999999893e-01,1.000613523589289899e+00
3.425078999999999763e-01,9.978688539561529902e-01
