TapeCenterLine,Weights
1.593060000000000032e-01,9.941470170117230332e-01
1.593060000000000032e-01,9.965806463581939889e-01
1.593060000000000032e-01,9.980757975931550119e-01
1.911672000000000093e-01,1.000703211660729952e+00
1.832019000000000009e-01,1.001633771469359946e+00
1.991324999999999901e-01,1.004792929922089906e+00
2.548895999999999940e-01,9.963338674329099698e-01
2.309936999999999963e-01,9.972070794827440077e-01
2.230283999999999878e-01,1.000121681199239942e+00
2.070977999999999986e-01,9.941365384921569959e-01
1.752365999999999924e-01,9.986988647940969743e-01
2.150631000000000070e-01,1.009730522760249993e+00
1.991324999999999901e-01,9.982123153987080277e-01
2.309936999999999963e-01,1.001751229081190075e+00
1.991324999999999901e-01,1.003346284286950052e+00
2.070977999999999986e-01,1.000319010239300033e+00
2.469243000000000132e-01,9.944123944813709759e-01
2.947160999999999809e-01,1.000708358979859991e+00
2.309936999999999963e-01,9.944408893614530287e-01
2.628549000000000024e-01,1.007961312132310105e+00
1.832019000000000009e-01,9.993714179209089998e-01
2.150631000000000070e-01,1.005253583546799945e+00
2.469243000000000132e-01,1.001900677014049945e+00
2.787855000000000194e-01,1.003217035954949932e+00
2.548895999999999940e-01,9.892042498294859598e-01
2.070977999999999986e-01,1.002499611014739944e+00
2.548895999999999940e-01,9.977269238227289838e-01
1.832019000000000009e-01,9.957585012063390195e-01
2.070977999999999986e-01,1.010017375751550039e+00
2.070977999999999986e-01,1.002345867238350063e+00
2.309936999999999963e-01,1.000369014580479998e+00
2.708202000000000109e-01,1.007860735999299928e+00
2.708202000000000109e-01,1.001107682266010102e+00
2.469243000000000132e-01,1.004061720102449984e+00
2.309936999999999963e-01,1.003198221961860037e+00
2.469243000000000132e-01,1.000881073167680047e+00
2.389590000000000047e-01,1.001063749435380013e+00
2.628549000000000024e-01,1.007794479604710025e+00
2.070977999999999986e-01,9.949617042686670354e-01
3.026813999999999893e-01,1.005068773763680090e+00
2.947160999999999809e-01,9.973350184267919527e-01
3.584384999999999932e-01,9.922076496563799752e-01
3.345426000000000233e-01,9.947720900109360276e-01
2.787855000000000194e-01,1.000026460196189904e+00
3.265773000000000148e-01,1.003519990487959923e+00
2.867507999999999724e-01,9.980687763773710142e-01
2.947160999999999809e-01,9.953434669328650175e-01
2.230283999999999878e-01,9.924325496201189534e-01
2.309936999999999963e-01,9.952205229533950259e-01
2.389590000000000047e-01,1.002760432149979897e+00
2.389590000000000047e-01,9.962967572968659535e-01
2.230283999999999878e-01,1.003204054642919951e+00
1.911672000000000093e-01,9.964925487489150191e-01
2.389590000000000047e-01,1.001539834016109909e+00
2.309936999999999963e-01,9.991005196399890265e-01
1.911672000000000093e-01,9.968036681219120121e-01
2.548895999999999940e-01,9.947277740531480505e-01
2.309936999999999963e-01,9.998859775959190177e-01
3.186120000000000063e-01,1.001171923571269939e+00
3.265773000000000148e-01,9.978138621630520122e-01
3.106466999999999978e-01,1.003061749361209953e+00
3.106466999999999978e-01,1.001821030131089918e+00
2.867507999999999724e-01,9.950111360716480391e-01
3.026813999999999893e-01,9.975589852308319738e-01
2.867507999999999724e-01,1.004843032864080055e+00
2.947160999999999809e-01,1.000867925197209907e+00
3.026813999999999893e-01,1.005118600068680035e+00
2.628549000000000024e-01,9.927300887323099454e-01
2.628549000000000024e-01,9.983699757603820002e-01
2.469243000000000132e-01,1.002730602412349903e+00
2.548895999999999940e-01,9.911455978821690493e-01
2.548895999999999940e-01,9.992292735201739884e-01
2.070977999999999986e-01,9.924363248784430214e-01
2.070977999999999986e-01,1.000375526439019946e+00
2.628549000000000024e-01,1.005983297112930108e+00
1.991324999999999901e-01,1.000821425205959958e+00
2.070977999999999986e-01,9.937454360584270230e-01
2.150631000000000070e-01,9.962249164492069653e-01
1.513406999999999947e-01,9.913365512860220496e-01
2.469243000000000132e-01,1.003513611898479985e+00
2.708202000000000109e-01,9.999634892309110512e-01
2.389590000000000047e-01,9.968553840761530394e-01
2.708202000000000109e-01,1.006467455380440024e+00
2.548895999999999940e-01,9.978627320633239872e-01
2.548895999999999940e-01,9.987436991754869986e-01
2.708202000000000109e-01,9.964033597619309512e-01
2.867507999999999724e-01,9.997599066982679750e-01
2.787855000000000194e-01,1.003446357265169953e+00
2.548895999999999940e-01,1.007261163739519905e+00
2.309936999999999963e-01,9.951418312859969806e-01
1.991324999999999901e-01,1.001530837436650057e+00
1.911672000000000093e-01,1.001751874517609942e+00
1.752365999999999924e-01,1.000808301879309914e+00
1.911672000000000093e-01,9.964477951975390102e-01
1.832019000000000009e-01,1.007220582409859899e+00
1.991324999999999901e-01,1.003753740088310087e+00
2.469243000000000132e-01,1.012233897649700065e+00
2.867507999999999724e-01,1.002107592126320057e+00
2.867507999999999724e-01,1.002693778315900008e+00
2.469243000000000132e-01,1.003284360048489976e+00
2.389590000000000047e-01,9.945162648653770310e-01
1.832019000000000009e-01,9.937471774185240303e-01
1.593060000000000032e-01,9.805765633741809761e-01
1.593060000000000032e-01,9.396878781280409987e-01
1.354101000000000055e-01,8.830548813773749783e-01
1.672713000000000116e-01,8.286087593781300553e-01
1.672713000000000116e-01,7.527808210039630410e-01
2.150631000000000070e-01,6.769775723480599972e-01
1.832019000000000009e-01,6.127238265939209949e-01
2.628549000000000024e-01,5.258763788866750444e-01
1.991324999999999901e-01,4.328772613235850053e-01
1.035488999999999993e-01,3.142822867777450013e-01
1.513406999999999947e-01,1.691439877989610041e-01
2.389590000000000047e-01,1.039845837566970022e-01
2.548895999999999940e-01,9.746718522150280006e-02
2.150631000000000070e-01,1.954174119975499949e-03
2.389590000000000047e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.389590000000000047e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.433753999999999862e-01,0.000000000000000000e+00
1.513406999999999947e-01,1.882001810747499851e-02
1.433753999999999862e-01,5.047712367743899947e-02
1.513406999999999947e-01,7.516972691256160188e-02
1.433753999999999862e-01,1.030322725000689943e-01
1.194795000000000024e-01,1.344794198814640018e-01
1.513406999999999947e-01,1.707500456478190098e-01
1.672713000000000116e-01,1.926940212759550020e-01
1.672713000000000116e-01,2.359071146577290112e-01
1.752365999999999924e-01,2.959438830032080081e-01
1.991324999999999901e-01,3.423119341671170268e-01
1.593060000000000032e-01,3.672280314788319844e-01
8.761829999999999619e-02,4.126070735520839805e-01
1.115141999999999939e-01,4.733484836812479890e-01
1.752365999999999924e-01,5.489290376576779762e-01
1.593060000000000032e-01,6.197914437022660206e-01
1.194795000000000024e-01,6.571169258097639965e-01
0.000000000000000000e+00,6.758548234419320400e-01
3.186119999999999924e-02,7.298544418639060227e-01
3.982650000000000079e-02,7.723131153271830529e-01
7.965300000000000158e-02,8.120831812485830303e-01
