time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.700000000000000178e+00,1.002100000000000080e+01,6.320999999999999730e+00,4.270239350000220035e-01,2.491520086852000020e+02,-3.220291387999589805e-01
1.000000000000000021e-02,3.685750000000000082e+00,1.000799999999999912e+01,6.322250000000000369e+00,9.200433970000300166e-01,2.491130898751999894e+02,-3.097820757999589780e-01
2.000000000000000042e-02,3.666999999999999815e+00,1.001266666666666616e+01,6.345666666666666345e+00,1.411810012999989983e+00,2.490961175212000001e+02,-3.026127528000099876e-01
2.999999999999999889e-02,3.686111111111110894e+00,1.003266666666666573e+01,6.346555555555555728e+00,1.900041822999990027e+00,2.491059729931999982e+02,-2.995388927999669826e-01
4.000000000000000083e-02,3.722222222222222321e+00,1.006711111111111023e+01,6.344888888888888800e+00,2.382938886999999895e+00,2.491215477901999975e+02,-2.924863717999620083e-01
5.000000000000000278e-02,3.739249999999999741e+00,1.009299999999999997e+01,6.353750000000000675e+00,2.888911883000039982e+00,2.491364474121999990e+02,-2.824263157999700180e-01
5.999999999999999778e-02,3.750555555555555198e+00,1.009422222222222132e+01,6.343666666666666565e+00,3.388896411000020148e+00,2.491509768162000000e+02,-2.803663377999620065e-01
7.000000000000000666e-02,3.748666666666666814e+00,1.009444444444444500e+01,6.345777777777777295e+00,3.903429709000049819e+00,2.491562958302000084e+02,-2.852706738000129749e-01
8.000000000000000167e-02,3.731500000000000039e+00,1.008750000000000036e+01,6.356000000000000760e+00,4.420358963000009744e+00,2.491547367382000004e+02,-2.911502167999849844e-01
8.999999999999999667e-02,3.684000000000000163e+00,1.005199999999999960e+01,6.368000000000000327e+00,4.935517685000010424e+00,2.491490984001999891e+02,-2.890157097999759839e-01
1.000000000000000056e-01,3.641777777777778002e+00,9.996444444444444244e+00,6.354666666666666686e+00,5.437672175000010100e+00,2.491607114182000089e+02,-2.969450248000150006e-01
1.100000000000000006e-01,3.665249999999999897e+00,1.000774999999999970e+01,6.342499999999999361e+00,5.940142172999999914e+00,2.491843442111999991e+02,-3.099167087999910031e-01
1.199999999999999956e-01,3.674111111111110883e+00,1.003033333333333310e+01,6.356222222222221774e+00,6.428773634999999764e+00,2.491872005232000049e+02,-3.098180857999909832e-01
1.300000000000000044e-01,3.676000000000000156e+00,1.000900000000000034e+01,6.333000000000000185e+00,6.931693137000030092e+00,2.491678635821999990e+02,-3.016379328000100002e-01
1.400000000000000133e-01,3.636374999999999691e+00,9.993125000000000924e+00,6.356749999999999901e+00,7.426796641000040111e+00,2.491450755452000010e+02,-2.934473427999709783e-01
1.499999999999999944e-01,3.629333333333333300e+00,9.977333333333334053e+00,6.347999999999999865e+00,7.925609317000049892e+00,2.491274967601999890e+02,-2.882743257999759723e-01
1.600000000000000033e-01,3.637999999999999901e+00,9.985111111111111271e+00,6.347111111111111370e+00,8.421028106999999707e+00,2.491167320261999976e+02,-2.841261108000149860e-01
1.700000000000000122e-01,3.629874999999999741e+00,9.975875000000000270e+00,6.346000000000000085e+00,8.916331569000039536e+00,2.491079851961999907e+02,-2.739850017999659881e-01
1.799999999999999933e-01,3.615666666666666806e+00,9.962444444444445324e+00,6.346777777777778518e+00,9.409897681000030545e+00,2.491121283992000031e+02,-2.728898147999900270e-01
1.900000000000000022e-01,3.657444444444444276e+00,1.000177777777777699e+01,6.344333333333334046e+00,9.914047809000010147e+00,2.491238730551999936e+02,-2.758191177999749777e-01
2.000000000000000111e-01,3.687899999999999956e+00,1.002970000000000006e+01,6.341800000000000104e+00,1.040573116899999917e+01,2.491259055241999931e+02,-2.747169027999989965e-01
2.099999999999999922e-01,3.683999999999999719e+00,1.001462500000000055e+01,6.330625000000000391e+00,1.091889380900000006e+01,2.491201426041999980e+02,-2.755824197999759972e-01
2.200000000000000011e-01,3.649999999999999911e+00,9.983333333333332504e+00,6.333333333333333925e+00,1.143453992100000072e+01,2.491235148252000045e+02,-2.824796527999799967e-01
2.300000000000000100e-01,3.631000000000000227e+00,9.974000000000000199e+00,6.342999999999999972e+00,1.194114278099999993e+01,2.491273865352000030e+02,-2.853806337999669762e-01
2.399999999999999911e-01,3.628666666666666707e+00,9.971333333333333826e+00,6.342666666666666231e+00,1.244318260900000084e+01,2.491410068732000127e+02,-2.903170367999610146e-01
2.500000000000000000e-01,3.594444444444444553e+00,9.921111111111111214e+00,6.326666666666667105e+00,1.293612196499999989e+01,2.491561285962000056e+02,-2.902607287999620089e-01
2.600000000000000089e-01,3.553111111111110887e+00,9.887555555555556097e+00,6.334444444444444322e+00,1.343356580100000031e+01,2.491625247551999962e+02,-2.811725758000039876e-01
2.700000000000000178e-01,3.562888888888889216e+00,9.886555555555554875e+00,6.323666666666666991e+00,1.392824272900000082e+01,2.491647529171999906e+02,-2.730703397999669768e-01
2.800000000000000266e-01,3.561999999999999833e+00,9.903888888888888076e+00,6.341888888888888687e+00,1.441444594100000032e+01,2.491575039441999877e+02,-2.589365138000119804e-01
2.899999999999999800e-01,3.557125000000000092e+00,9.917624999999999247e+00,6.360500000000000043e+00,1.489711275099999988e+01,2.491420223911999869e+02,-2.497744617999989869e-01
2.999999999999999889e-01,3.548999999999999932e+00,9.904222222222221816e+00,6.355222222222222328e+00,1.538987862900000003e+01,2.491250929242000041e+02,-2.466050938000129977e-01
3.099999999999999978e-01,3.548333333333333339e+00,9.906000000000000583e+00,6.357666666666666799e+00,1.587987737699999968e+01,2.491039989882000043e+02,-2.434216487999699974e-01
3.200000000000000067e-01,3.558888888888888768e+00,9.918555555555554903e+00,6.359666666666666579e+00,1.638334193300000052e+01,2.490926636542000097e+02,-2.472696827999890101e-01
3.300000000000000155e-01,3.548999999999999932e+00,9.882999999999999119e+00,6.333999999999999631e+00,1.689140003900000053e+01,2.490885913072000051e+02,-2.541423387999929839e-01
3.400000000000000244e-01,3.534250000000000114e+00,9.885125000000000384e+00,6.350875000000000270e+00,1.739962714099999985e+01,2.490815556082000057e+02,-2.520044437999849896e-01
3.499999999999999778e-01,3.530999999999999694e+00,9.894000000000000128e+00,6.363000000000000433e+00,1.791615674299999839e+01,2.490869956761999902e+02,-2.549087497999700247e-01
3.599999999999999867e-01,3.548999999999999932e+00,9.896444444444444599e+00,6.347444444444444223e+00,1.843499638100000126e+01,2.491046047972000110e+02,-2.528554427999610277e-01
