time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,3.822000000000000064e+00,9.602000000000000313e+00,5.780000000000000249e+00,0.000000000000000000e+00,1.586779999999999973e+02,0.000000000000000000e+00,3.177999999999999936e+00,1.010699999999999932e+01,6.929000000000000270e+00,0.000000000000000000e+00,1.648930000000000007e+02
8.000000000000000167e-03,3.783999999999999808e+00,9.592000000000000526e+00,5.807999999999999829e+00,4.372540445999125607e-04,1.587160000000000082e+02,8.999999999999999320e-03,3.189999999999999947e+00,1.010899999999999999e+01,6.918999999999999595e+00,4.862499324652870721e-04,1.648909999999999911e+02
1.600000000000000033e-02,3.783999999999999808e+00,9.592999999999999972e+00,5.809000000000000163e+00,8.745080891998251215e-04,1.587160000000000082e+02,1.700000000000000122e-02,3.189999999999999947e+00,1.009800000000000075e+01,6.908000000000000362e+00,9.184720946566535390e-04,1.649019999999999868e+02
2.500000000000000139e-02,3.822999999999999954e+00,9.643000000000000682e+00,5.820000000000000284e+00,1.366418889374726962e-03,1.586769999999999925e+02,2.599999999999999881e-02,3.190999999999999837e+00,1.007300000000000040e+01,6.881999999999999673e+00,1.404722027121940503e-03,1.649269999999999925e+02
3.300000000000000155e-02,3.847999999999999865e+00,9.679999999999999716e+00,5.831999999999999851e+00,1.803672933974639469e-03,1.586519999999999868e+02,3.500000000000000333e-02,3.204000000000000181e+00,1.007399999999999984e+01,6.870000000000000107e+00,1.890971959587227792e-03,1.649259999999999877e+02
4.200000000000000261e-02,3.887000000000000011e+00,9.705999999999999517e+00,5.818999999999999950e+00,2.295583734149540985e-03,1.586129999999999995e+02,4.299999999999999656e-02,3.241999999999999993e+00,1.009800000000000075e+01,6.855999999999999872e+00,2.323194121778593933e-03,1.649019999999999868e+02
5.099999999999999672e-02,3.861000000000000210e+00,9.705999999999999517e+00,5.844999999999999751e+00,2.787494534324442500e-03,1.586390000000000100e+02,5.199999999999999761e-02,3.266999999999999904e+00,1.011100000000000065e+01,6.844000000000000306e+00,2.809444054243881005e-03,1.648890000000000100e+02
5.999999999999999778e-02,3.847999999999999865e+00,9.682000000000000384e+00,5.833999999999999631e+00,3.279405334499344016e-03,1.586519999999999868e+02,5.999999999999999778e-02,3.278999999999999915e+00,1.012100000000000044e+01,6.841999999999999638e+00,3.241666216435247581e-03,1.648789999999999907e+02
6.800000000000000488e-02,3.834999999999999964e+00,9.692999999999999616e+00,5.857999999999999652e+00,3.716659379099256956e-03,1.586649999999999920e+02,6.900000000000000577e-02,3.279999999999999805e+00,1.009500000000000064e+01,6.815000000000000391e+00,3.727916148900535086e-03,1.649050000000000011e+02
7.699999999999999900e-02,3.770999999999999908e+00,9.664999999999999147e+00,5.894000000000000128e+00,4.208570179274158038e-03,1.587290000000000134e+02,7.799999999999999989e-02,3.278999999999999915e+00,1.007000000000000028e+01,6.791000000000000369e+00,4.214166081365822158e-03,1.649300000000000068e+02
8.599999999999999312e-02,3.733000000000000096e+00,9.651999999999999247e+00,5.918999999999999595e+00,4.700480979449059987e-03,1.587669999999999959e+02,8.699999999999999400e-02,3.278999999999999915e+00,1.005700000000000038e+01,6.777999999999999581e+00,4.700416013831108797e-03,1.649430000000000121e+02
9.400000000000000022e-02,3.682999999999999829e+00,9.599999999999999645e+00,5.916999999999999815e+00,5.137735024048972927e-03,1.588170000000000073e+02,9.500000000000000111e-02,3.266000000000000014e+00,1.001800000000000068e+01,6.751999999999999780e+00,5.132638176022475372e-03,1.649819999999999993e+02
1.039999999999999952e-01,3.681999999999999940e+00,9.599999999999999645e+00,5.918000000000000149e+00,5.684302579798863019e-03,1.588180000000000121e+02,1.039999999999999952e-01,3.240000000000000213e+00,9.967999999999999972e+00,6.727999999999999758e+00,5.618888108487762011e-03,1.650320000000000107e+02
1.120000000000000023e-01,3.693999999999999950e+00,9.637000000000000455e+00,5.942999999999999616e+00,6.121556624398775959e-03,1.588060000000000116e+02,1.130000000000000032e-01,3.226999999999999869e+00,9.932000000000000384e+00,6.705000000000000071e+00,6.105138040953049516e-03,1.650680000000000121e+02
1.209999999999999964e-01,3.682999999999999829e+00,9.612000000000000099e+00,5.929000000000000270e+00,6.613467424573677041e-03,1.588170000000000073e+02,1.209999999999999964e-01,3.214999999999999858e+00,9.916999999999999815e+00,6.701999999999999957e+00,6.537360203144415224e-03,1.650829999999999984e+02
1.300000000000000044e-01,3.682999999999999829e+00,9.602000000000000313e+00,5.918999999999999595e+00,7.105378224748579857e-03,1.588170000000000073e+02,1.300000000000000044e-01,3.240000000000000213e+00,9.907000000000000028e+00,6.666999999999999815e+00,7.023610135609702730e-03,1.650929999999999893e+02
1.380000000000000115e-01,3.694999999999999840e+00,9.625999999999999446e+00,5.931000000000000050e+00,7.542632269348492798e-03,1.588050000000000068e+02,1.390000000000000124e-01,3.266000000000000014e+00,9.907999999999999474e+00,6.642000000000000348e+00,7.509860068074991103e-03,1.650920000000000130e+02
1.469999999999999918e-01,3.720000000000000195e+00,9.641000000000000014e+00,5.921000000000000263e+00,8.034543069523393879e-03,1.587800000000000011e+02,1.479999999999999927e-01,3.278999999999999915e+00,9.897000000000000242e+00,6.618000000000000327e+00,7.996110000540276874e-03,1.651030000000000086e+02
1.549999999999999989e-01,3.721000000000000085e+00,9.653000000000000469e+00,5.932000000000000384e+00,8.471797114123305952e-03,1.587789999999999964e+02,1.559999999999999998e-01,3.266000000000000014e+00,9.872999999999999332e+00,6.607000000000000206e+00,8.428332162731644317e-03,1.651270000000000095e+02
