width_LLS_B,Weights,error_LLS_B
6.182272074245839910e+00,9.891659679759939872e-01,-1.677279257541597346e-01
6.206329994449210297e+00,9.942463520033399949e-01,-1.436700055507893481e-01
6.204280538466970363e+00,1.000254505715900022e+00,-1.457194615330292820e-01
6.231225401155059629e+00,1.006694685644270004e+00,-1.187745988449400159e-01
6.293097329614409929e+00,1.007401031702169991e+00,-5.690267038558971535e-02
6.332238861571790167e+00,1.003348865348260066e+00,-1.776113842820947752e-02
6.371453287908500407e+00,1.001109901197849927e+00,2.145328790850076217e-02
6.373254898401600421e+00,9.956506321738799459e-01,2.325489840160077648e-02
6.373311384202089869e+00,9.942532907534730180e-01,2.331138420209022399e-02
6.387272500841030265e+00,9.999203731476600243e-01,3.727250084103062022e-02
6.348196909359380413e+00,1.004888613188499980e+00,-1.803090640619231522e-03
6.350189052303879755e+00,1.001053517020910055e+00,1.890523038801106281e-04
6.323376471474709604e+00,9.927331140509439988e-01,-2.662352852529004110e-02
6.336230109457829940e+00,9.875660071091639791e-01,-1.376989054216970487e-02
6.322365696477859842e+00,9.894180064295120536e-01,-2.763430352213980257e-02
6.336364888482989954e+00,9.961551732068379961e-01,-1.363511151700969037e-02
6.345197002457839908e+00,1.002005407738419951e+00,-4.802997542159737066e-03
6.359374340294809969e+00,1.003127879185200078e+00,9.374340294810323826e-03
6.384272628890469647e+00,1.002491375420830000e+00,3.427262889047000272e-02
6.385113076524169706e+00,1.000286930354159942e+00,3.511307652417006153e-02
6.373273099436429945e+00,1.000892948649060088e+00,2.327309943643030010e-02
6.349264918083039611e+00,1.005492794145250057e+00,-7.350819169600342207e-04
6.336066366445350262e+00,9.994525975577009946e-01,-1.393363355464938280e-02
6.311160432123400277e+00,9.969085530986649957e-01,-3.883956787659936793e-02
6.362107591042449606e+00,9.926752592998160374e-01,1.210759104244996109e-02
6.385203677252589749e+00,9.990213378568160163e-01,3.520367725259010427e-02
6.424392344805849753e+00,9.938094833133559458e-01,7.439234480585010800e-02
6.423194610160900098e+00,9.949533157874950184e-01,7.319461016090045291e-02
6.410462463816480216e+00,9.942976257313439481e-01,6.046246381648057167e-02
6.410219107019670126e+00,1.001065054136129895e+00,6.021910701967048141e-02
6.360264459910450086e+00,1.003788815255330036e+00,1.026445991045044082e-02
6.333053371005170185e+00,1.007631673388009963e+00,-1.694662899482946017e-02
6.308248568342880169e+00,1.009802659492829990e+00,-4.175143165711947546e-02
6.260067172163569893e+00,1.001810178151459896e+00,-8.993282783642975176e-02
6.283223535733870158e+00,1.001424920901339943e+00,-6.677646426612948716e-02
6.311076136444559559e+00,1.002141572156870053e+00,-3.892386355544008580e-02
6.297240189162230273e+00,1.010828447724559931e+00,-5.275981083776937197e-02
6.283086661824739849e+00,1.000564797130909955e+00,-6.691333817525979555e-02
6.294097314150779887e+00,9.950192446911629851e-01,-5.590268584921975759e-02
