x,y,z
-7.867637193899990677e+01,1.870329924161999884e+02,2.404669136920000128e+01
-7.867737031299989781e+01,1.870329354172000080e+02,2.404669134819999954e+01
-7.867637216099990383e+01,1.870329959441999961e+02,2.404769136319999845e+01
-7.867637216099990383e+01,1.870329959441999961e+02,2.404769136319999845e+01
-7.867737075699990612e+01,1.870329424731999950e+02,2.404869133620000099e+01
-7.867737031299989781e+01,1.870329354172000080e+02,2.404669134819999954e+01
-7.867731353699990393e+01,1.870319405772000039e+02,2.404769487720000143e+01
-7.867825491300000351e+01,1.870308852102000117e+02,2.404769839120000086e+01
-7.867725587299989343e+01,1.870309316251999974e+02,2.404469843020000042e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867737031299989781e+01,1.870329354172000080e+02,2.404669134819999954e+01
-7.867737053499989486e+01,1.870329389451999873e+02,2.404769134220000026e+01
-7.867737031299989781e+01,1.870329354172000080e+02,2.404669134819999954e+01
-7.867731331499990688e+01,1.870319370491999962e+02,2.404669488320000070e+01
-7.867637193899990677e+01,1.870329924161999884e+02,2.404669136920000128e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867831146700000033e+01,1.870318765222000081e+02,2.404569486819999824e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867725631699990174e+01,1.870309386812000128e+02,2.404669841819999832e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867631471899990458e+01,1.870319905201999973e+02,2.404569491020000171e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867637216099990383e+01,1.870329959441999961e+02,2.404769136319999845e+01
-7.867831168899999739e+01,1.870318800501999874e+02,2.404669486219999897e+01
-7.867731331499990688e+01,1.870319370491999962e+02,2.404669488320000070e+01
-7.867831146700000033e+01,1.870318765222000081e+02,2.404569486819999824e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731331499990688e+01,1.870319370491999962e+02,2.404669488320000070e+01
-7.867831146700000033e+01,1.870318765222000081e+02,2.404569486819999824e+01
-7.867831191099999444e+01,1.870318835781999951e+02,2.404769485619999969e+01
-7.867731331499990688e+01,1.870319370491999962e+02,2.404669488320000070e+01
-7.867831168899999739e+01,1.870318800501999874e+02,2.404669486219999897e+01
-7.867737031299989781e+01,1.870329354172000080e+02,2.404669134819999954e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731331499990688e+01,1.870319370491999962e+02,2.404669488320000070e+01
-7.867731287099989856e+01,1.870319299932000092e+02,2.404469489519999925e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731287099989856e+01,1.870319299932000092e+02,2.404469489519999925e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867831168899999739e+01,1.870318800501999874e+02,2.404669486219999897e+01
-7.867731353699990393e+01,1.870319405772000039e+02,2.404769487720000143e+01
-7.867831146700000033e+01,1.870318765222000081e+02,2.404569486819999824e+01
-7.867931006300000263e+01,1.870318230512000071e+02,2.404669484120000078e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731287099989856e+01,1.870319299932000092e+02,2.404469489519999925e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731287099989856e+01,1.870319299932000092e+02,2.404469489519999925e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867731331499990688e+01,1.870319370491999962e+02,2.404669488320000070e+01
-7.867731309299989562e+01,1.870319335211999885e+02,2.404569488919999998e+01
-7.867831168899999739e+01,1.870318800501999874e+02,2.404669486219999897e+01
-7.867931006300000263e+01,1.870318230512000071e+02,2.404669484120000078e+01
-7.867831124500000328e+01,1.870318729942000004e+02,2.404469487420000107e+01
-7.867825424699999814e+01,1.870308746261999886e+02,2.404469840919999868e+01
-7.867825424699999814e+01,1.870308746261999886e+02,2.404469840919999868e+01
-7.867825402500000109e+01,1.870308710982000093e+02,2.404369841520000151e+01
-7.867731264899990151e+01,1.870319264652000015e+02,2.404369490119999853e+01
-7.867831102300000623e+01,1.870318694661999928e+02,2.404369488020000034e+01
-7.867930961899999431e+01,1.870318159951999917e+02,2.404469485319999933e+01
-7.867831124500000328e+01,1.870318729942000004e+02,2.404469487420000107e+01
-7.867930939699999726e+01,1.870318124672000124e+02,2.404369485919999860e+01
-7.867930939699999726e+01,1.870318124672000124e+02,2.404369485919999860e+01
-7.867831102300000623e+01,1.870318694661999928e+02,2.404369488020000034e+01
-7.867825380300000404e+01,1.870308675702000016e+02,2.404269842120000078e+01
-7.867925239900000633e+01,1.870308140992000006e+02,2.404369839419999977e+01
-7.867925217699999507e+01,1.870308105711999929e+02,2.404269840019999904e+01
-7.867925217699999507e+01,1.870308105711999929e+02,2.404269840019999904e+01
-7.867925217699999507e+01,1.870308105711999929e+02,2.404269840019999904e+01
-7.867930939699999726e+01,1.870318124672000124e+02,2.404369485919999860e+01
-7.867930961899999431e+01,1.870318159951999917e+02,2.404469485319999933e+01
-7.867930939699999726e+01,1.870318124672000124e+02,2.404369485919999860e+01
-7.868030799299999956e+01,1.870317589962000113e+02,2.404469483220000114e+01
-7.867925262100000339e+01,1.870308176272000082e+02,2.404469838820000049e+01
-7.867925217699999507e+01,1.870308105711999929e+02,2.404269840019999904e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.867925217699999507e+01,1.870308105711999929e+02,2.404269840019999904e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.867925217699999507e+01,1.870308105711999929e+02,2.404269840019999904e+01
-7.867831102300000623e+01,1.870318694661999928e+02,2.404369488020000034e+01
-7.867930917500000021e+01,1.870318089392000047e+02,2.404269486520000143e+01
-7.867930939699999726e+01,1.870318124672000124e+02,2.404369485919999860e+01
-7.867925239900000633e+01,1.870308140992000006e+02,2.404369839419999977e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868124914699990313e+01,1.870307001012000114e+02,2.404369835219999985e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.868124914699990313e+01,1.870307001012000114e+02,2.404369835219999985e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868030777100000250e+01,1.870317554682000036e+02,2.404369483820000042e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.868124892499990608e+01,1.870306965732000037e+02,2.404269835819999912e+01
-7.868124914699990313e+01,1.870307001012000114e+02,2.404369835219999985e+01
-7.868224752099989416e+01,1.870306431022000027e+02,2.404369833120000166e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.868124936899990018e+01,1.870307036291999907e+02,2.404469834620000057e+01
-7.868224774299990543e+01,1.870306466302000103e+02,2.404469832519999883e+01
-7.868124892499990608e+01,1.870306965732000037e+02,2.404269835819999912e+01
-7.868219052299990324e+01,1.870296447341999908e+02,2.404370186619999927e+01
-7.868124914699990313e+01,1.870307001012000114e+02,2.404369835219999985e+01
-7.868124936899990018e+01,1.870307036291999907e+02,2.404469834620000057e+01
-7.868124914699990313e+01,1.870307001012000114e+02,2.404369835219999985e+01
-7.868224729899989711e+01,1.870306395741999950e+02,2.404269833720000094e+01
-7.868219030099990619e+01,1.870296412062000115e+02,2.404270187219999855e+01
-7.868318889699999374e+01,1.870295877352000105e+02,2.404370184520000109e+01
-7.868119192699990094e+01,1.870296982051999919e+02,2.404270189320000028e+01
-7.868318889699999374e+01,1.870295877352000105e+02,2.404370184520000109e+01
-7.868318889699999374e+01,1.870295877352000105e+02,2.404370184520000109e+01
-7.868219052299990324e+01,1.870296447341999908e+02,2.404370186619999927e+01
-7.868318867499999669e+01,1.870295842072000028e+02,2.404270185120000036e+01
-7.868318889699999374e+01,1.870295877352000105e+02,2.404370184520000109e+01
-7.868318867499999669e+01,1.870295842072000028e+02,2.404270185120000036e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868218985699989787e+01,1.870296341501999962e+02,2.404070188420000065e+01
-7.868218985699989787e+01,1.870296341501999962e+02,2.404070188420000065e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868224729899989711e+01,1.870306395741999950e+02,2.404269833720000094e+01
-7.868418727099999899e+01,1.870295307362000017e+02,2.404370182419999935e+01
-7.868318889699999374e+01,1.870295877352000105e+02,2.404370184520000109e+01
-7.868318867499999669e+01,1.870295842072000028e+02,2.404270185120000036e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868219007899989492e+01,1.870296376782000038e+02,2.404170187820000137e+01
-7.868318823100000259e+01,1.870295771511999874e+02,2.404070186319999891e+01
-7.868218985699989787e+01,1.870296341501999962e+02,2.404070188420000065e+01
-7.868324545100000478e+01,1.870305790472000069e+02,2.404169832219999847e+01
-7.868224707699990006e+01,1.870306360461999873e+02,2.404169834320000021e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868318845299999964e+01,1.870295806791999951e+02,2.404170185719999964e+01
-7.868318823100000259e+01,1.870295771511999874e+02,2.404070186319999891e+01
-7.868219007899989492e+01,1.870296376782000038e+02,2.404170187820000137e+01
-7.868219007899989492e+01,1.870296376782000038e+02,2.404170187820000137e+01
-7.868219030099990619e+01,1.870296412062000115e+02,2.404270187219999855e+01
-7.868219007899989492e+01,1.870296376782000038e+02,2.404170187820000137e+01
-7.868124848099989777e+01,1.870306895171999884e+02,2.404069837020000122e+01
-7.868124870299999429e+01,1.870306930451999960e+02,2.404169836419999839e+01
-7.868025032900000326e+01,1.870307500442000048e+02,2.404169838520000013e+01
-7.868030732699999419e+01,1.870317484121999883e+02,2.404169485019999897e+01
-7.868030732699999419e+01,1.870317484121999883e+02,2.404169485019999897e+01
-7.868025032900000326e+01,1.870307500442000048e+02,2.404169838520000013e+01
-7.868019355299999518e+01,1.870297552042000007e+02,2.404270191419999847e+01
-7.868119192699990094e+01,1.870296982051999919e+02,2.404270189320000028e+01
-7.868124870299999429e+01,1.870306930451999960e+02,2.404169836419999839e+01
-7.868224707699990006e+01,1.870306360461999873e+02,2.404169834320000021e+01
-7.868013655500000425e+01,1.870287568361999888e+02,2.404270544919999963e+01
-7.868025032900000326e+01,1.870307500442000048e+02,2.404169838520000013e+01
-7.867936572899999703e+01,1.870328002512000012e+02,2.404069134219999881e+01
-7.867936572899999703e+01,1.870328002512000012e+02,2.404069134219999881e+01
-7.868030732699999419e+01,1.870317484121999883e+02,2.404169485019999897e+01
-7.868124870299999429e+01,1.870306930451999960e+02,2.404169836419999839e+01
-7.868025055100000031e+01,1.870307535722000125e+02,2.404269837920000086e+01
-7.868030754900000545e+01,1.870317519401999959e+02,2.404269484419999969e+01
-7.868025077299999737e+01,1.870307571001999918e+02,2.404369837320000158e+01
-7.868119192699990094e+01,1.870296982051999919e+02,2.404270189320000028e+01
-7.868124892499990608e+01,1.870306965732000037e+02,2.404269835819999912e+01
-7.868025032900000326e+01,1.870307500442000048e+02,2.404169838520000013e+01
-7.867919517900000415e+01,1.870298122032000094e+02,2.404270193520000021e+01
-7.867925195499999802e+01,1.870308070432000136e+02,2.404169840619999832e+01
-7.867836779900000010e+01,1.870328643061999969e+02,2.404269135119999845e+01
-7.867936617300000535e+01,1.870328073071999881e+02,2.404269133020000027e+01
-7.868025099499999442e+01,1.870307606281999995e+02,2.404469836719999876e+01
-7.867925262100000339e+01,1.870308176272000082e+02,2.404469838820000049e+01
-7.868030777100000250e+01,1.870317554682000036e+02,2.404369483820000042e+01
-7.868030799299999956e+01,1.870317589962000113e+02,2.404469483220000114e+01
