x,Weights,y,Weights,error_LT
4.910042631900009980e+01,9.408805819999660480e-01,-8.216386858000529481e-01,9.408805819999660480e-01,-8.216386858000529481e-01
5.098218748299999703e+01,9.482978160000179457e-01,-8.514985387998309507e-01,9.482978160000179457e-01,-8.514985387998309507e-01
5.287878311499999739e+01,9.611326289999939654e-01,-8.604861038000419793e-01,9.611326289999939654e-01,-8.604861038000419793e-01
5.480104837300000042e+01,9.662362750000109690e-01,-8.629504628001429811e-01,9.662362750000109690e-01,-8.629504628001429811e-01
5.673352092300000038e+01,9.830652499999850136e-01,-8.687677438000489527e-01,9.830652499999850136e-01,-8.687677438000489527e-01
5.869965142299999883e+01,9.907381979999919652e-01,-8.676269947999339927e-01,9.907381979999919652e-01,-8.676269947999339927e-01
6.068112781899999675e+01,9.816096710000119518e-01,-8.545745737998799996e-01,9.816096710000119518e-01,-8.545745737998799996e-01
6.264434716099999889e+01,9.881551009999900437e-01,-8.375351268001619554e-01,9.881551009999900437e-01,-8.375351268001619554e-01
6.462065736300000651e+01,9.999100390000209559e-01,-8.217196767998870000e-01,9.999100390000209559e-01,-8.217196767998870000e-01
6.662047744100000557e+01,9.973421799999899751e-01,-7.966269227997599955e-01,9.973421799999899751e-01,-7.966269227997599955e-01
6.861516180099999929e+01,1.000539014999989984e+00,-7.868446268000750532e-01,1.000539014999989984e+00,-7.868446268000750532e-01
7.061623983100000146e+01,1.017014073000009899e+00,-7.837794727999489730e-01,1.017014073000009899e+00,-7.837794727999489730e-01
7.265026797699999861e+01,1.002008167000010053e+00,-7.788933277998350002e-01,1.002008167000010053e+00,-7.788933277998350002e-01
7.465428431099999784e+01,9.936238540000129627e-01,-8.097474387998320200e-01,9.936238540000129627e-01,-8.097474387998320200e-01
7.664153201899999601e+01,9.965207939999910502e-01,-8.275893018001170276e-01,9.965207939999910502e-01,-8.275893018001170276e-01
7.863457360699999299e+01,9.969181150000140379e-01,-8.241017237998560230e-01,9.969181150000140379e-01,-8.241017237998560230e-01
8.062840983700000663e+01,9.960331819999980185e-01,-8.345383778000720065e-01,9.960331819999980185e-01,-8.345383778000720065e-01
8.262047620100000245e+01,1.005004752999969941e+00,-8.490648618002299974e-01,1.005004752999969941e+00,-8.490648618002299974e-01
8.463048570700000539e+01,1.000283412000039895e+00,-8.445377407998649888e-01,1.000283412000039895e+00,-8.445377407998649888e-01
8.663105253100009406e+01,1.001179142999979899e+00,-8.325154988002050338e-01,1.001179142999979899e+00,-8.325154988002050338e-01
8.863341081699999791e+01,1.004115824000000101e+00,-8.343357938001649821e-01,1.004115824000000101e+00,-8.343357938001649821e-01
9.064164246500000388e+01,9.931939479999980502e-01,-8.337714948002029614e-01,9.931939479999980502e-01,-8.337714948002029614e-01
9.262803036100000043e+01,1.015284635000009983e+00,-8.014751197999320231e-01,1.015284635000009983e+00,-8.014751197999320231e-01
9.465859963100000130e+01,9.992113380000090528e-01,-7.886495477999350134e-01,9.992113380000090528e-01,-7.886495477999350134e-01
9.665702230700000541e+01,9.946469529999789616e-01,-7.917103188001990421e-01,9.946469529999789616e-01,-7.917103188001990421e-01
9.864631621300000575e+01,1.002180403000010100e+00,-8.103165998002740400e-01,1.002180403000010100e+00,-8.103165998002740400e-01
1.006506770189999997e+02,1.001937707000009947e+00,-8.121146248001880341e-01,1.001937707000009947e+00,-8.121146248001880341e-01
1.026545524330000063e+02,1.001337319999979991e+00,-8.229549608001890393e-01,1.001337319999979991e+00,-8.229549608001890393e-01
1.046572270730000014e+02,9.950772340000210159e-01,-8.478546947998779615e-01,9.950772340000210159e-01,-8.478546947998779615e-01
1.066473815410000014e+02,9.924953579999780118e-01,-8.464395937999139585e-01,9.924953579999780118e-01,-8.464395937999139585e-01
1.086323722570000001e+02,9.869311560000330052e-01,-8.423002717998430144e-01,9.869311560000330052e-01,-8.423002717998430144e-01
1.106062345689999944e+02,9.954737779999619507e-01,-8.537745938001539692e-01,9.954737779999619507e-01,-8.537745938001539692e-01
1.125971821250000033e+02,1.002534431000019932e+00,-8.662590287998459537e-01,1.002534431000019932e+00,-8.662590287998459537e-01
1.146022509870000050e+02,9.995840659999970512e-01,-8.629235428002179908e-01,9.995840659999970512e-01,-8.629235428002179908e-01
1.166014191189999991e+02,9.904984990000119671e-01,-8.439485558000680010e-01,9.904984990000119671e-01,-8.439485558000680010e-01
1.185824161169999940e+02,9.902847459999859492e-01,-8.400337017999389699e-01,9.902847459999859492e-01,-8.400337017999389699e-01
1.205629856089999947e+02,1.008070779000000083e+00,-8.461736388001099840e-01,1.008070779000000083e+00,-8.461736388001099840e-01
1.225791271669999958e+02,1.005332370000010078e+00,-8.613324108001729762e-01,1.005332370000010078e+00,-8.613324108001729762e-01
1.245897919070000057e+02,1.003935675999980015e+00,-8.858255447998429899e-01,1.003935675999980015e+00,-8.858255447998429899e-01
1.265976632590000008e+02,9.991167080000239453e-01,-8.964766927998649715e-01,9.991167080000239453e-01,-8.964766927998649715e-01
1.285958966750000059e+02,1.002763866000000004e+00,-8.786629127998250022e-01,1.002763866000000004e+00,-8.786629127998250022e-01
1.306014244069999961e+02,9.947318950000010318e-01,-8.833602348000230142e-01,9.947318950000010318e-01,-8.833602348000230142e-01
1.325908881969999982e+02,9.922670330000049610e-01,-9.049439798002369972e-01,9.922670330000049610e-01,-9.049439798002369972e-01
1.345754222630000072e+02,1.001380211000000076e+00,-8.928071297999049527e-01,1.001380211000000076e+00,-8.928071297999049527e-01
1.365781826850000016e+02,9.960722779999859888e-01,-8.665802908000730387e-01,9.960722779999859888e-01,-8.665802908000730387e-01
1.385703272410000011e+02,1.000079236000019911e+00,-8.649453518002020447e-01,1.000079236000019911e+00,-8.649453518002020447e-01
1.405704857130000107e+02,9.924090839999739622e-01,-8.808714598002329588e-01,9.924090839999739622e-01,-8.808714598002329588e-01
1.425553038809999862e+02,9.973731210000239544e-01,-8.737123377999860274e-01,9.973731210000239544e-01,-8.737123377999860274e-01
1.445500501230000054e+02,9.970754249999910224e-01,-8.650060258000850100e-01,9.970754249999910224e-01,-8.650060258000850100e-01
1.465442009729999882e+02,1.007072849000010040e+00,-8.634087928001580314e-01,1.007072849000010040e+00,-8.634087928001580314e-01
1.485583466710000096e+02,1.005019990999999946e+00,-8.786956748002689999e-01,1.005019990999999946e+00,-8.786956748002689999e-01
1.505683866530000046e+02,1.001241468999960027e+00,-8.922420407999429592e-01,1.001241468999960027e+00,-8.922420407999429592e-01
1.525708695909999904e+02,1.006573773000009941e+00,-8.962284157998969825e-01,1.006573773000009941e+00,-8.962284157998969825e-01
1.545840171369999894e+02,1.002038130000020066e+00,-9.115758247999680153e-01,1.002038130000020066e+00,-9.115758247999680153e-01
1.565880933969999944e+02,1.012348620000000032e+00,-9.083890657997809592e-01,1.012348620000000032e+00,-9.083890657997809592e-01
1.586127906369999891e+02,9.992264859999979709e-01,-8.979692557998649738e-01,9.992264859999979709e-01,-8.979692557998649738e-01
1.606112436090000131e+02,9.916653140000020183e-01,-8.840148838002620524e-01,9.916653140000020183e-01,-8.840148838002620524e-01
1.625945742369999891e+02,9.936204340000069912e-01,-8.858950958000380016e-01,9.936204340000069912e-01,-8.858950958000380016e-01
1.645818151050000040e+02,9.984256069999869476e-01,-8.685424888000740085e-01,9.984256069999869476e-01,-8.685424888000740085e-01
1.665786663190000070e+02,1.002975731999999898e+00,-8.616271868000350276e-01,1.002975731999999898e+00,-8.616271868000350276e-01
1.685846177829999988e+02,9.951319009999930465e-01,-8.562097417998869586e-01,9.951319009999930465e-01,-8.562097417998869586e-01
1.705748815850000142e+02,9.941223960000089566e-01,-8.567172887999280340e-01,9.941223960000089566e-01,-8.567172887999280340e-01
1.725631263770000032e+02,9.949478679999970154e-01,-8.393958827999770111e-01,9.949478679999970154e-01,-8.393958827999770111e-01
1.745530221129999973e+02,9.963455609999980478e-01,-8.509953967999309699e-01,9.963455609999980478e-01,-8.509953967999309699e-01
1.765457132349999938e+02,1.009368958000020022e+00,-8.764686488000850151e-01,1.009368958000020022e+00,-8.764686488000850151e-01
1.785644511509999859e+02,1.002366655999979983e+00,-8.844713758001599979e-01,1.002366655999979983e+00,-8.844713758001599979e-01
1.805691844629999991e+02,1.005974294999999907e+00,-8.752479938001439530e-01,1.005974294999999907e+00,-8.752479938001439530e-01
1.825811330530000021e+02,9.938649959999990013e-01,-8.695979228000400019e-01,9.938649959999990013e-01,-8.695979228000400019e-01
1.845688630450000005e+02,1.000025013000009899e+00,-8.783480827999029517e-01,1.000025013000009899e+00,-8.783480827999029517e-01
1.865689130709999972e+02,9.977156639999830157e-01,-8.923656548000169497e-01,9.977156639999830157e-01,-8.923656548000169497e-01
1.885643443989999923e+02,1.000369353000019945e+00,-8.956573988002669573e-01,1.000369353000019945e+00,-8.956573988002669573e-01
1.905650831050000136e+02,1.007727458999990056e+00,-8.866443727998220004e-01,1.007727458999990056e+00,-8.866443727998220004e-01
1.925805380230000026e+02,9.945204939999999771e-01,-8.897803928002190332e-01,9.945204939999999771e-01,-8.897803928002190332e-01
1.945695790110000019e+02,9.951906749999750446e-01,-8.864079147998610297e-01,9.951906749999750446e-01,-8.864079147998610297e-01
1.965599603610000088e+02,9.953890580000149813e-01,-8.889686457999349534e-01,9.953890580000149813e-01,-8.889686457999349534e-01
1.985507384770000101e+02,9.943627400000140115e-01,-8.984826727999579710e-01,9.943627400000140115e-01,-8.984826727999579710e-01
2.005394639570000095e+02,1.005559494999989978e+00,-9.071299698002239786e-01,1.005559494999989978e+00,-9.071299698002239786e-01
2.025505829470000094e+02,1.005844152000010094e+00,-9.044967217998309827e-01,1.005844152000010094e+00,-9.044967217998309827e-01
2.045622712509999985e+02,9.986115059999749466e-01,-9.118365698001299480e-01,9.986115059999749466e-01,-9.118365698001299480e-01
2.065594942630000048e+02,9.943336860000040467e-01,-9.289743787999780178e-01,9.943336860000040467e-01,-9.289743787999780178e-01
2.085481616350000138e+02,9.953192640000170233e-01,-9.366056678000520552e-01,9.953192640000170233e-01,-9.366056678000520552e-01
2.105388001629999906e+02,9.994392189999959930e-01,-9.261270878001820472e-01,9.994392189999959930e-01,-9.261270878001820472e-01
2.125376786010000103e+02,1.002463173000009977e+00,-9.371712748001640447e-01,1.002463173000009977e+00,-9.371712748001640447e-01
2.145426049470000009e+02,1.007556354000020082e+00,-9.488824197999290444e-01,1.007556354000020082e+00,-9.488824197999290444e-01
2.165577176550000047e+02,9.969588759999939986e-01,-9.460247037999349740e-01,9.969588759999939986e-01,-9.460247037999349740e-01
2.185516354069999920e+02,9.997666349999719815e-01,-9.403528548001529597e-01,9.997666349999719815e-01,-9.403528548001529597e-01
2.205511686769999926e+02,9.991986529999929978e-01,-9.453251387998310440e-01,9.991986529999929978e-01,-9.453251387998310440e-01
2.225495659830000079e+02,1.006971004000019931e+00,-9.303935668000350434e-01,1.006971004000019931e+00,-9.303935668000350434e-01
2.245635079909999945e+02,9.893129840000089992e-01,-9.245765777999399582e-01,9.893129840000089992e-01,-9.245765777999399582e-01
2.265421339590000116e+02,1.007483097999990029e+00,-9.317689047998100049e-01,1.007483097999990029e+00,-9.317689047998100049e-01
2.285571001550000005e+02,9.986562630000009877e-01,-9.438943158002079947e-01,9.986562630000009877e-01,-9.438943158002079947e-01
2.305544126810000023e+02,1.004289149000000103e+00,-9.450506298000509453e-01,1.004289149000000103e+00,-9.450506298000509453e-01
2.325629909790000056e+02,9.980143590000100096e-01,-9.505506267999519476e-01,9.980143590000100096e-01,-9.505506267999519476e-01
2.345590196969999965e+02,1.009025748999990091e+00,-9.467650438000420055e-01,1.009025748999990091e+00,-9.467650438000420055e-01
2.365770711950000020e+02,9.980719120000000055e-01,-9.427485467999190405e-01,9.980719120000000055e-01,-9.427485467999190405e-01
2.385732150190000027e+02,1.000596234999959977e+00,-9.409773397999859901e-01,1.000596234999959977e+00,-9.409773397999859901e-01
2.405744074890000093e+02,1.005461091000019902e+00,-9.399159777998420395e-01,1.005461091000019902e+00,-9.399159777998420395e-01
2.425853296710000109e+02,1.013261719000029926e+00,-9.162882268001339980e-01,1.013261719000029926e+00,-9.162882268001339980e-01
2.446118531090000090e+02,1.003261055000020052e+00,-9.027663708000660536e-01,1.003261055000020052e+00,-9.027663708000660536e-01
2.466183752190000007e+02,9.956179589999859525e-01,-9.073431898001449447e-01,9.956179589999859525e-01,-9.073431898001449447e-01
2.486096111370000017e+02,9.973300499999739888e-01,-8.897872828001710532e-01,9.973300499999739888e-01,-8.897872828001710532e-01
2.506042712370000061e+02,9.906101640000319897e-01,-8.620302837999820333e-01,9.906101640000319897e-01,-8.620302837999820333e-01
2.525854915650000123e+02,1.003873682999949946e+00,-8.620348138002209559e-01,1.003873682999949946e+00,-8.620348138002209559e-01
2.545932389310000019e+02,1.001694810000030023e+00,-8.705304657998450546e-01,1.001694810000030023e+00,-8.705304657998450546e-01
2.565966285509999807e+02,1.003663946999979961e+00,-8.553209547999930384e-01,1.003663946999979961e+00,-8.553209547999930384e-01
2.586039564449999943e+02,1.001194603000020056e+00,-8.389133037999839670e-01,1.001194603000020056e+00,-8.389133037999839670e-01
2.606063456510000265e+02,1.007542648999959933e+00,-8.588141417999399785e-01,1.007542648999959933e+00,-8.588141417999399785e-01
2.626214309490000005e+02,1.006259063000020104e+00,-8.730174327998839745e-01,1.006259063000020104e+00,-8.730174327998839745e-01
2.646339490749999754e+02,1.007029778000029907e+00,-8.773439858000530167e-01,1.007029778000029907e+00,-8.773439858000530167e-01
2.666480086309999820e+02,9.991430980000189921e-01,-8.735801807998769819e-01,9.991430980000189921e-01,-8.735801807998769819e-01
2.686462948270000197e+02,1.007357526999979935e+00,-8.566977368000719961e-01,1.007357526999979935e+00,-8.566977368000719961e-01
2.706610098809999840e+02,1.001408134000000061e+00,-8.468726128000979569e-01,1.001408134000000061e+00,-8.468726128000979569e-01
2.726638261489999877e+02,9.949184809999850332e-01,-8.567116037999089606e-01,9.949184809999850332e-01,-8.567116037999089606e-01
2.746536631110000144e+02,9.977303680000200181e-01,-8.672845258001870006e-01,9.977303680000200181e-01,-8.672845258001870006e-01
2.766491238469999985e+02,1.008468231999960052e+00,-8.535470148000849910e-01,1.008468231999960052e+00,-8.535470148000849910e-01
2.786660603110000238e+02,1.003233666000000079e+00,-8.475484447999970250e-01,1.003233666000000079e+00,-8.475484447999970250e-01
2.806725276430000235e+02,1.000867874000020086e+00,-8.511621757999140447e-01,1.000867874000020086e+00,-8.511621757999140447e-01
2.826742633910000109e+02,9.899419809999869813e-01,-8.420709827998960062e-01,9.899419809999869813e-01,-8.420709827998960062e-01
2.846541473529999848e+02,9.938352760000269681e-01,-8.362058077999560135e-01,9.938352760000269681e-01,-8.362058077999560135e-01
2.866418179049999821e+02,9.976135759999920083e-01,-8.439187918000360389e-01,9.976135759999920083e-01,-8.439187918000360389e-01
2.886370450570000230e+02,1.004004825000009982e+00,-8.611847107998760187e-01,1.004004825000009982e+00,-8.611847107998760187e-01
2.906450547069999857e+02,1.013931455999969922e+00,-8.567221958000460491e-01,1.013931455999969922e+00,-8.567221958000460491e-01
2.926729176189999748e+02,9.957743600000410478e-01,-8.491194368002079607e-01,9.957743600000410478e-01,-8.491194368002079607e-01
2.946644663390000005e+02,9.999102399999909574e-01,-8.545865207998419866e-01,9.999102399999909574e-01,-8.545865207998419866e-01
2.966642868189999831e+02,9.915536489999969838e-01,-8.645859248000530295e-01,9.915536489999969838e-01,-8.645859248000530295e-01
2.986473941169999762e+02,1.002620705000000001e+00,-8.625467527999719497e-01,1.002620705000000001e+00,-8.625467527999719497e-01
3.006526355269999726e+02,1.004004935999970094e+00,-8.622310668000070510e-01,1.004004935999970094e+00,-8.622310668000070510e-01
3.026606453989999750e+02,1.002865954000039972e+00,-8.577720798001560176e-01,1.002865954000039972e+00,-8.577720798001560176e-01
3.046663773070000047e+02,1.005074768999979939e+00,-8.484952268001959563e-01,1.005074768999979939e+00,-8.484952268001959563e-01
3.066765268450000121e+02,9.923233440000269745e-01,-8.639677687997959765e-01,9.923233440000269745e-01,-8.639677687997959765e-01
3.086611735330000101e+02,9.942215769999620534e-01,-8.888915888002200116e-01,9.942215769999620534e-01,-8.888915888002200116e-01
3.106496166869999911e+02,9.965047790000199912e-01,-8.925893817999509539e-01,9.965047790000199912e-01,-8.925893817999509539e-01
3.126426262449999740e+02,1.004946644999989980e+00,-8.710036208000250246e-01,1.004946644999989980e+00,-8.710036208000250246e-01
3.146525195350000104e+02,9.970580570000040499e-01,-8.644444838001850151e-01,9.970580570000040499e-01,-8.644444838001850151e-01
3.166466356490000180e+02,9.969730040000119864e-01,-8.797918338001410321e-01,9.969730040000119864e-01,-8.797918338001410321e-01
3.186405816569999843e+02,9.958894659999939503e-01,-8.921581917998649969e-01,9.958894659999939503e-01,-8.921581917998649969e-01
3.206323605889999726e+02,1.001522018999990049e+00,-9.016540277999069986e-01,1.001522018999990049e+00,-9.016540277999069986e-01
3.226354046270000140e+02,9.996254719999909666e-01,-9.154829628000700215e-01,9.996254719999909666e-01,-9.154829628000700215e-01
3.246346555709999961e+02,1.005688528000010074e+00,-9.155057428001209807e-01,1.005688528000010074e+00,-9.155057428001209807e-01
3.266460326270000110e+02,9.967445679999969999e-01,-8.998472958002140532e-01,9.967445679999969999e-01,-8.998472958002140532e-01
3.286395217630000047e+02,9.861328300000029579e-01,-9.042125978002100162e-01,9.861328300000029579e-01,-9.042125978002100162e-01
3.306117874230000098e+02,1.001993262000010043e+00,-9.228071338000629620e-01,1.001993262000010043e+00,-9.228071338000629620e-01
3.326157739469999797e+02,1.005502829999979975e+00,-9.355983418000729523e-01,1.005502829999979975e+00,-9.355983418000729523e-01
3.346267796070000031e+02,1.006529370000009971e+00,-9.309789418001630512e-01,1.006529370000009971e+00,-9.309789418001630512e-01
3.366398383470000226e+02,1.000067438999989955e+00,-9.272333277999680323e-01,1.000067438999989955e+00,-9.272333277999680323e-01
3.386399732250000056e+02,9.974008430000079750e-01,-9.251953168001140204e-01,9.974008430000079750e-01,-9.251953168001140204e-01
3.406347749110000223e+02,9.871454639999800440e-01,-9.174626767998570465e-01,9.871454639999800440e-01,-9.174626767998570465e-01
3.426090658389999817e+02,9.977421650000050102e-01,-9.188998477998779890e-01,9.977421650000050102e-01,-9.188998477998779890e-01
3.446045501689999924e+02,1.007384360999989958e+00,-9.231264557997750364e-01,1.007384360999989958e+00,-9.231264557997750364e-01
3.466193188909999776e+02,1.000866875000040013e+00,-9.142467798000669665e-01,1.000866875000040013e+00,-9.142467798000669665e-01
3.486210526410000057e+02,1.000652233999969942e+00,-9.051238348001220402e-01,1.000652233999969942e+00,-9.051238348001220402e-01
3.506223571090000064e+02,9.870170970000059496e-01,-9.060274567998479744e-01,9.870170970000059496e-01,-9.060274567998479744e-01
3.525963913030000185e+02,9.937793880000069802e-01,-9.205109948002809794e-01,9.937793880000069802e-01,-9.205109948002809794e-01
3.545839500789999761e+02,9.984151209999939658e-01,-9.262625227999019550e-01,9.984151209999939658e-01,-9.262625227999019550e-01
3.565807803210000202e+02,1.008512856999999929e+00,-9.365105398001669634e-01,1.008512856999999929e+00,-9.365105398001669634e-01
3.585978060350000192e+02,1.007371987999960083e+00,-9.496120487999060167e-01,1.007371987999960083e+00,-9.496120487999060167e-01
3.606125500109999962e+02,9.985730970000189499e-01,-9.578357157999449756e-01,9.985730970000189499e-01,-9.578357157999449756e-01
3.626096962049999775e+02,1.001324191000040109e+00,-9.560710137999990366e-01,1.001324191000040109e+00,-9.560710137999990366e-01
3.646123445869999955e+02,9.882304449999419482e-01,-9.629642928001089786e-01,9.882304449999419482e-01,-9.629642928001089786e-01
3.665888054769999940e+02,1.000952594000040108e+00,-9.673178497998830005e-01,1.000952594000040108e+00,-9.673178497998830005e-01
3.685907106650000173e+02,1.008995917999979897e+00,-9.611970647999900086e-01,1.008995917999979897e+00,-9.611970647999900086e-01
3.706087025009999820e+02,1.000453185000029999e+00,-9.561398638001610273e-01,1.000453185000029999e+00,-9.561398638001610273e-01
3.726096088709999776e+02,1.001650497000009965e+00,-9.500690217998909448e-01,1.001650497000009965e+00,-9.500690217998909448e-01
3.746129098650000060e+02,9.888004459999709672e-01,-9.508551178001309889e-01,9.888004459999709672e-01,-9.508551178001309889e-01
3.765905107570000041e+02,1.001167346000020109e+00,-9.400909327999330545e-01,1.001167346000020109e+00,-9.400909327999330545e-01
3.785928454489999808e+02,1.003177555999970050e+00,-9.239471087999500121e-01,1.003177555999970050e+00,-9.239471087999500121e-01
3.805992005609999751e+02,1.004873833000029970e+00,-9.255923277999049681e-01,1.004873833000029970e+00,-9.255923277999049681e-01
3.826089482269999849e+02,1.002224049999999922e+00,-9.340304297999749705e-01,1.002224049999999922e+00,-9.340304297999749705e-01
3.846133963269999754e+02,1.004091542999989928e+00,-9.198116797999209560e-01,1.004091542999989928e+00,-9.198116797999209560e-01
3.866215794130000063e+02,1.007996746000000110e+00,-9.183830768001830513e-01,1.007996746000000110e+00,-9.183830768001830513e-01
3.886375729050000132e+02,1.002435450999999977e+00,-9.485002798001570534e-01,1.002435450999999977e+00,-9.485002798001570534e-01
3.906424438070000065e+02,1.000740638000020111e+00,-9.592377528001070353e-01,1.000740638000020111e+00,-9.592377528001070353e-01
3.926439250829999992e+02,1.001722864999980089e+00,-9.281431048002559692e-01,1.001722864999980089e+00,-9.281431048002559692e-01
3.946473708130000091e+02,9.993819990000080145e-01,-9.139178498001570006e-01,9.993819990000080145e-01,-9.139178498001570006e-01
3.966461348110000245e+02,1.006229232000009910e+00,-9.229582448001569794e-01,1.006229232000009910e+00,-9.229582448001569794e-01
3.986585932749999870e+02,1.002394710999970018e+00,-9.262440938001650359e-01,1.002394710999970018e+00,-9.262440938001650359e-01
4.006633826969999745e+02,1.006786971000029896e+00,-9.180049677998449731e-01,1.006786971000029896e+00,-9.180049677998449731e-01
4.026769566390000250e+02,1.003719258999979935e+00,-9.232799458002319826e-01,1.003719258999979935e+00,-9.232799458002319826e-01
