TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-1.067858893126789965e+01,nan,nan,nan,nan,3.299698362223569825e-01,3.887066400000000144e+00,-2.405520600000000009e+00,6.292587000000000153e+00,7.407728999999999564e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-9.805126676017959397e+00,nan,nan,nan,nan,3.191370515973879773e-01,3.918927599999999956e+00,-2.357728799999999847e+00,6.276656400000000247e+00,7.805994000000000543e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,-8.931718172291400748e+00,nan,nan,nan,nan,3.083049336053200196e-01,3.902997000000000050e+00,-2.469243000000000077e+00,6.372239999999999682e+00,7.168769999999999865e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000100e-02,nan,-8.058255917041439176e+00,nan,nan,nan,nan,2.974721489803520136e-01,3.839274599999999982e+00,-2.532965400000000145e+00,6.372239999999999682e+00,6.531546000000000296e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-7.184847413314829900e+00,nan,nan,nan,nan,2.866400309882830011e-01,3.743691000000000102e+00,-2.692271400000000092e+00,6.435962400000000194e+00,5.257098000000000049e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-6.311385158064870105e+00,nan,nan,nan,nan,2.758072463633139959e-01,3.759621600000000008e+00,-2.628549000000000024e+00,6.388170599999999588e+00,5.655362999999999918e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.199999999999999845e-02,5.310000000000000000e+02,-5.742963890999980059e+00,4.617886349652000035e+02,-2.395949178000109925e-01,-7.113650348001669954e-01,5.375152339999790030e+01,2.687576169999900122e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.700000000000000289e-02,nan,-5.437976654338360305e+00,nan,nan,nan,nan,2.649751283712459826e-01,3.759621600000000008e+00,-2.612618400000000118e+00,6.372239999999999682e+00,5.735015999999999448e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.019999999999999934e-01,5.320000000000000000e+02,-5.205448656999999812e+00,4.617422827671999812e+02,-2.153116528000109942e-01,-7.577172327999619483e-01,5.241825760000180168e+01,2.620912880000090261e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.120000000000000023e-01,5.330000000000000000e+02,-4.681266080999979984e+00,4.616662816722000002e+02,-1.459264577999929979e-01,-8.337183278001699671e-01,5.644491540000330332e+01,2.822245770000160192e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.130000000000000032e-01,nan,-4.572664916117539669e+00,nan,nan,nan,nan,2.845380236651749994e-01,3.743691000000000102e+00,-2.580757199999999862e+00,6.324448199999999964e+00,5.814669000000000088e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.219999999999999973e-01,5.340000000000000000e+02,-4.116816926999949722e+00,4.617095816021999894e+02,-1.299535527999740037e-01,-7.904183978002380373e-01,5.884972020000039805e+01,2.942486010000019969e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000044e-01,nan,-3.635836967257399799e+00,nan,nan,nan,nan,3.086502981081140073e-01,3.759621600000000008e+00,-2.517034799999999795e+00,6.276656400000000247e+00,6.212933999999999957e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.320000000000000062e-01,5.350000000000000000e+02,-3.528319724999950058e+00,4.617702698112000235e+02,-1.170366647999969978e-01,-7.297301888001469505e-01,6.237392459999740169e+01,3.118696229999869951e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.419999999999999873e-01,5.360000000000000000e+02,-2.904580478999970072e+00,4.617399785261999909e+02,-5.879066180000509789e-02,-7.600214738000089509e-01,6.589455079999720510e+01,3.294727539999859900e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.459999999999999909e-01,nan,-2.613127541026360134e+00,nan,nan,nan,nan,3.312664161277160124e-01,3.727760400000000196e+00,-2.580757199999999862e+00,6.308517600000000058e+00,5.735015999999999448e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.519999999999999962e-01,5.370000000000000000e+02,-2.245634970999999869e+00,4.617246262612000010e+02,-2.658970179996660022e-02,-7.753737387999419806e-01,6.670560840000290170e+01,3.335280420000140134e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620000000000000051e-01,5.380000000000000000e+02,-1.578578886999969955e+00,4.617426666502000216e+02,-2.950497680000930059e-02,-7.573333497998649966e-01,6.565025439999770640e+01,3.282512719999879924e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620000000000000051e-01,nan,-1.534460581225000064e+00,nan,nan,nan,nan,3.296784360018469862e-01,3.648107399999999778e+00,-2.644479599999999930e+00,6.292587000000000153e+00,5.018139000000000349e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.719999999999999862e-01,5.390000000000000000e+02,-9.220763429999939698e-01,4.617350320991999979e+02,-4.133207480000940237e-02,-7.649679007999450331e-01,6.989763780000359361e+01,3.494881890000179903e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
