center_CAM,Weights,error_CAM
2.070977999999999986e-01,9.975375231269909548e-01,2.070977999999999986e-01
2.150631000000000070e-01,1.001676036355289900e+00,2.150631000000000070e-01
1.593060000000000032e-01,1.003202109429099931e+00,1.593060000000000032e-01
1.832019000000000009e-01,9.977433947457789998e-01,1.832019000000000009e-01
2.070977999999999986e-01,9.943134719737429794e-01,2.070977999999999986e-01
1.513406999999999947e-01,9.975363616458909899e-01,1.513406999999999947e-01
1.194795000000000024e-01,9.964980685699630358e-01,1.194795000000000024e-01
1.752365999999999924e-01,9.963701341985190529e-01,1.752365999999999924e-01
1.752365999999999924e-01,9.973194095785780089e-01,1.752365999999999924e-01
1.991324999999999901e-01,1.002429194285979985e+00,1.991324999999999901e-01
1.194795000000000024e-01,9.991407105044679549e-01,1.194795000000000024e-01
1.354101000000000055e-01,1.002053662480500096e+00,1.354101000000000055e-01
1.593060000000000032e-01,1.002923148328890068e+00,1.593060000000000032e-01
1.354101000000000055e-01,9.961134709058380166e-01,1.354101000000000055e-01
1.593060000000000032e-01,9.955843564794969458e-01,1.593060000000000032e-01
1.115141999999999939e-01,1.005355926945509903e+00,1.115141999999999939e-01
1.433753999999999862e-01,9.992750792667309812e-01,1.433753999999999862e-01
9.558360000000000467e-02,9.951189849765490480e-01,9.558360000000000467e-02
1.513406999999999947e-01,9.941149907204009928e-01,1.513406999999999947e-01
1.194795000000000024e-01,1.004963922740629956e+00,1.194795000000000024e-01
1.911672000000000093e-01,1.001126145246030053e+00,1.911672000000000093e-01
1.513406999999999947e-01,1.001831100219849890e+00,1.513406999999999947e-01
1.593060000000000032e-01,1.002752202895430100e+00,1.593060000000000032e-01
1.832019000000000009e-01,1.004466880629500070e+00,1.832019000000000009e-01
2.070977999999999986e-01,9.944509817079359992e-01,2.070977999999999986e-01
2.469243000000000132e-01,9.970992227146370235e-01,2.469243000000000132e-01
2.548895999999999940e-01,1.009263590662710097e+00,2.548895999999999940e-01
2.389590000000000047e-01,9.981657633451720413e-01,2.389590000000000047e-01
2.708202000000000109e-01,9.945701876478220127e-01,2.708202000000000109e-01
2.787855000000000194e-01,1.004889724196809997e+00,2.787855000000000194e-01
2.548895999999999940e-01,1.003101461020140084e+00,2.548895999999999940e-01
2.469243000000000132e-01,1.006514367520829900e+00,2.469243000000000132e-01
2.389590000000000047e-01,1.000375526829659911e+00,2.389590000000000047e-01
2.708202000000000109e-01,1.008743685601499962e+00,2.708202000000000109e-01
3.265773000000000148e-01,1.005529569198309936e+00,3.265773000000000148e-01
3.026813999999999893e-01,9.994048069319170224e-01,3.026813999999999893e-01
3.186120000000000063e-01,9.994009775535499518e-01,3.186120000000000063e-01
3.425078999999999763e-01,1.005804174635259951e+00,3.425078999999999763e-01
3.265773000000000148e-01,1.000533626539019894e+00,3.265773000000000148e-01
3.026813999999999893e-01,9.958477230030640115e-01,3.026813999999999893e-01
2.947160999999999809e-01,9.986628426715250528e-01,2.947160999999999809e-01
3.265773000000000148e-01,1.008644262907000044e+00,3.265773000000000148e-01
3.584384999999999932e-01,1.003972641678209987e+00,3.584384999999999932e-01
3.345426000000000233e-01,9.908407122542499668e-01,3.345426000000000233e-01
3.106466999999999978e-01,1.001531305707290098e+00,3.106466999999999978e-01
3.584384999999999932e-01,9.985811935404019790e-01,3.584384999999999932e-01
3.743691000000000102e-01,9.953921484404839592e-01,3.743691000000000102e-01
3.664038000000000017e-01,9.949089915265709738e-01,3.664038000000000017e-01
3.664038000000000017e-01,9.998366981258239861e-01,3.664038000000000017e-01
3.743691000000000102e-01,1.005175789757180027e+00,3.743691000000000102e-01
3.504731999999999847e-01,9.998576481875040001e-01,3.504731999999999847e-01
4.062302999999999886e-01,9.885547786915109825e-01,4.062302999999999886e-01
4.141955999999999971e-01,9.958805590644249639e-01,4.141955999999999971e-01
4.540220999999999840e-01,9.976237979216340257e-01,4.540220999999999840e-01
4.380915000000000226e-01,9.985691271536240032e-01,4.380915000000000226e-01
4.699527000000000010e-01,9.931624553439519776e-01,4.699527000000000010e-01
4.141955999999999971e-01,1.002179436469710083e+00,4.141955999999999971e-01
4.062302999999999886e-01,1.002945666911720046e+00,4.062302999999999886e-01
3.902997000000000272e-01,1.006582034241150003e+00,3.902997000000000272e-01
3.902997000000000272e-01,9.964902729927429537e-01,3.902997000000000272e-01
3.982649999999999801e-01,9.956218092337629777e-01,3.982649999999999801e-01
3.982649999999999801e-01,9.936997532252069831e-01,3.982649999999999801e-01
4.380915000000000226e-01,9.991488311114129495e-01,4.380915000000000226e-01
3.902997000000000272e-01,9.974094150685249849e-01,3.902997000000000272e-01
3.823344000000000187e-01,9.950188780214570539e-01,3.823344000000000187e-01
4.062302999999999886e-01,1.005152937547020064e+00,4.062302999999999886e-01
4.540220999999999840e-01,1.001830149988270025e+00,4.540220999999999840e-01
4.858833000000000180e-01,1.000243371062659925e+00,4.858833000000000180e-01
4.699527000000000010e-01,1.000009601545150062e+00,4.699527000000000010e-01
4.858833000000000180e-01,1.001311502092689931e+00,4.858833000000000180e-01
4.938486000000000264e-01,9.977854137938050316e-01,4.938486000000000264e-01
5.018139000000000349e-01,1.004181811153630033e+00,5.018139000000000349e-01
5.018139000000000349e-01,9.987442387494559481e-01,5.018139000000000349e-01
4.858833000000000180e-01,9.972918627916500522e-01,4.858833000000000180e-01
5.177445000000000519e-01,1.002669787893480047e+00,5.177445000000000519e-01
4.858833000000000180e-01,1.008843945960780086e+00,4.858833000000000180e-01
5.336750999999999578e-01,9.998156133390569966e-01,5.336750999999999578e-01
4.858833000000000180e-01,9.889533007589750291e-01,4.858833000000000180e-01
5.416404000000000218e-01,9.967801588937630353e-01,5.416404000000000218e-01
4.938486000000000264e-01,1.000172457146210059e+00,4.938486000000000264e-01
5.496056999999999748e-01,9.906381650245730253e-01,5.496056999999999748e-01
4.779180000000000095e-01,9.998248764491309837e-01,4.779180000000000095e-01
5.097791999999999879e-01,9.998672999589519605e-01,5.097791999999999879e-01
5.097791999999999879e-01,9.948680482110859868e-01,5.097791999999999879e-01
5.496056999999999748e-01,9.996677994693240477e-01,5.496056999999999748e-01
4.779180000000000095e-01,9.989088245525850063e-01,4.779180000000000095e-01
5.416404000000000218e-01,9.967480653982310201e-01,5.416404000000000218e-01
4.380915000000000226e-01,9.880606152523320196e-01,4.380915000000000226e-01
4.619873999999999925e-01,9.967417612028000029e-01,4.619873999999999925e-01
4.380915000000000226e-01,1.007753935021999947e+00,4.380915000000000226e-01
4.221609000000000056e-01,9.925924276490970533e-01,4.221609000000000056e-01
4.221609000000000056e-01,9.962163799710399559e-01,4.221609000000000056e-01
4.380915000000000226e-01,1.004734353039379968e+00,4.380915000000000226e-01
3.823344000000000187e-01,1.003471490352249917e+00,3.823344000000000187e-01
3.902997000000000272e-01,9.917048968951910348e-01,3.902997000000000272e-01
3.743691000000000102e-01,9.989417082744209697e-01,3.743691000000000102e-01
3.743691000000000102e-01,1.006784785041130004e+00,3.743691000000000102e-01
4.062302999999999886e-01,1.002213436874610064e+00,4.062302999999999886e-01
3.664038000000000017e-01,9.899714731000299750e-01,3.664038000000000017e-01
3.902997000000000272e-01,1.004075027287880006e+00,3.902997000000000272e-01
3.743691000000000102e-01,1.005801071161479987e+00,3.743691000000000102e-01
3.823344000000000187e-01,9.960207283217850094e-01,3.823344000000000187e-01
3.902997000000000272e-01,9.985686429199870373e-01,3.902997000000000272e-01
4.221609000000000056e-01,1.004971916659830100e+00,4.221609000000000056e-01
4.141955999999999971e-01,9.979484010936819915e-01,4.141955999999999971e-01
4.062302999999999886e-01,9.940399990513879569e-01,4.062302999999999886e-01
4.141955999999999971e-01,1.007427556285720005e+00,4.141955999999999971e-01
4.301262000000000141e-01,1.003851923438779936e+00,4.301262000000000141e-01
4.699527000000000010e-01,9.981932624549170185e-01,4.699527000000000010e-01
4.858833000000000180e-01,1.002647870915680084e+00,4.858833000000000180e-01
4.938486000000000264e-01,1.005988688307049905e+00,4.938486000000000264e-01
4.062302999999999886e-01,1.001923445759349995e+00,4.062302999999999886e-01
4.619873999999999925e-01,1.000028549778720022e+00,4.619873999999999925e-01
4.858833000000000180e-01,1.002818088298879973e+00,4.858833000000000180e-01
4.938486000000000264e-01,1.006975916733160004e+00,4.938486000000000264e-01
4.938486000000000264e-01,9.986159639658740428e-01,4.938486000000000264e-01
4.221609000000000056e-01,9.965890816714489953e-01,4.221609000000000056e-01
4.540220999999999840e-01,1.011202615326020071e+00,4.540220999999999840e-01
4.540220999999999840e-01,1.001418585817900109e+00,4.540220999999999840e-01
5.336750999999999578e-01,9.894949908079699874e-01,5.336750999999999578e-01
4.858833000000000180e-01,9.988663162837609910e-01,4.858833000000000180e-01
4.141955999999999971e-01,1.004748976167179952e+00,4.141955999999999971e-01
4.699527000000000010e-01,9.992284863181629673e-01,4.699527000000000010e-01
4.221609000000000056e-01,9.973595466946959531e-01,4.221609000000000056e-01
4.938486000000000264e-01,1.006026272879610106e+00,4.938486000000000264e-01
4.540220999999999840e-01,1.000981988640309961e+00,4.540220999999999840e-01
4.699527000000000010e-01,1.001317637666879978e+00,4.699527000000000010e-01
4.938486000000000264e-01,9.934598829826409849e-01,4.938486000000000264e-01
4.141955999999999971e-01,9.966322480487199709e-01,4.141955999999999971e-01
4.938486000000000264e-01,1.003660196793050075e+00,4.938486000000000264e-01
4.380915000000000226e-01,9.883043291029709465e-01,4.380915000000000226e-01
5.018139000000000349e-01,9.944414732430539861e-01,5.018139000000000349e-01
4.938486000000000264e-01,1.014636117691620099e+00,4.938486000000000264e-01
4.619873999999999925e-01,1.000228863851130079e+00,4.619873999999999925e-01
5.177445000000000519e-01,9.986204382833819837e-01,5.177445000000000519e-01
4.540220999999999840e-01,9.982231410404910354e-01,4.540220999999999840e-01
4.619873999999999925e-01,1.003921295661790003e+00,4.619873999999999925e-01
4.699527000000000010e-01,9.936934104710549720e-01,4.699527000000000010e-01
4.699527000000000010e-01,9.934186207720200334e-01,4.699527000000000010e-01
4.619873999999999925e-01,1.007248647465400104e+00,4.619873999999999925e-01
4.460567999999999755e-01,1.007194202254839910e+00,4.460567999999999755e-01
3.743691000000000102e-01,1.006101011812299939e+00,3.743691000000000102e-01
4.301262000000000141e-01,9.995128193253579596e-01,4.301262000000000141e-01
3.902997000000000272e-01,1.002571178625049964e+00,3.902997000000000272e-01
3.664038000000000017e-01,1.001675968953960050e+00,3.664038000000000017e-01
3.664038000000000017e-01,9.964189427410240496e-01,3.664038000000000017e-01
3.504731999999999847e-01,9.963156027486600452e-01,3.504731999999999847e-01
3.504731999999999847e-01,1.007234750605449980e+00,3.504731999999999847e-01
3.345426000000000233e-01,9.961012757607720092e-01,3.345426000000000233e-01
3.823344000000000187e-01,9.956724730025540149e-01,3.823344000000000187e-01
4.221609000000000056e-01,1.006970204302930050e+00,4.221609000000000056e-01
4.062302999999999886e-01,9.948696092190579821e-01,4.062302999999999886e-01
3.823344000000000187e-01,9.955543538134129511e-01,3.823344000000000187e-01
3.664038000000000017e-01,9.918956476204480177e-01,3.664038000000000017e-01
3.743691000000000102e-01,1.001307263304600070e+00,3.743691000000000102e-01
3.584384999999999932e-01,1.003417926543350047e+00,3.584384999999999932e-01
3.982649999999999801e-01,9.886251358120949906e-01,3.982649999999999801e-01
3.265773000000000148e-01,9.978918754440260219e-01,3.265773000000000148e-01
3.425078999999999763e-01,1.006784563647330044e+00,3.425078999999999763e-01
3.345426000000000233e-01,9.771882541263440247e-01,3.345426000000000233e-01
3.743691000000000102e-01,9.373553681194579656e-01,3.743691000000000102e-01
4.460567999999999755e-01,8.875340593493800112e-01,4.460567999999999755e-01
3.823344000000000187e-01,8.360510851363209817e-01,3.823344000000000187e-01
2.787855000000000194e-01,7.756508929875509661e-01,2.787855000000000194e-01
3.425078999999999763e-01,6.977387445078889749e-01,3.425078999999999763e-01
2.867507999999999724e-01,6.157683882487819949e-01,2.867507999999999724e-01
3.664038000000000017e-01,5.283109422942200428e-01,3.664038000000000017e-01
3.425078999999999763e-01,4.466500936921479759e-01,3.425078999999999763e-01
3.743691000000000102e-01,2.911893254092050021e-01,3.743691000000000102e-01
3.664038000000000017e-01,1.691961965718500049e-01,3.664038000000000017e-01
3.982649999999999801e-01,1.254113594826460065e-01,3.982649999999999801e-01
3.743691000000000102e-01,9.940121447883010219e-02,3.743691000000000102e-01
3.425078999999999763e-01,0.000000000000000000e+00,3.425078999999999763e-01
3.345426000000000233e-01,0.000000000000000000e+00,3.345426000000000233e-01
3.504731999999999847e-01,3.598069522469440201e-02,3.504731999999999847e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.345426000000000233e-01,0.000000000000000000e+00,3.345426000000000233e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.504731999999999847e-01,0.000000000000000000e+00,3.504731999999999847e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.345426000000000233e-01,0.000000000000000000e+00,3.345426000000000233e-01
3.186120000000000063e-01,0.000000000000000000e+00,3.186120000000000063e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
2.787855000000000194e-01,0.000000000000000000e+00,2.787855000000000194e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
2.708202000000000109e-01,0.000000000000000000e+00,2.708202000000000109e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
3.106466999999999978e-01,5.559045642699950163e-02,3.106466999999999978e-01
3.425078999999999763e-01,7.916727447966249998e-02,3.425078999999999763e-01
3.743691000000000102e-01,1.174751420631180016e-01,3.743691000000000102e-01
3.186120000000000063e-01,1.412975324222499884e-01,3.186120000000000063e-01
3.425078999999999763e-01,1.553320823056819899e-01,3.425078999999999763e-01
4.141955999999999971e-01,1.926249524086169895e-01,4.141955999999999971e-01
3.743691000000000102e-01,2.469680769976609902e-01,3.743691000000000102e-01
4.380915000000000226e-01,2.917097608484570115e-01,4.380915000000000226e-01
3.504731999999999847e-01,3.489614394146909881e-01,3.504731999999999847e-01
3.902997000000000272e-01,4.002604623811040208e-01,3.902997000000000272e-01
3.504731999999999847e-01,4.822867115536900173e-01,3.504731999999999847e-01
3.664038000000000017e-01,5.328030745788590039e-01,3.664038000000000017e-01
