width_LLS_B,Weights,error_LLS_B
6.184352189194919802e+00,9.977584200435399842e-01,-1.656478108050798426e-01
6.209309542936320092e+00,1.002743261271320074e+00,-1.406904570636795526e-01
6.222234325385049836e+00,1.007135545496329998e+00,-1.277656746149498090e-01
6.246224859865360024e+00,1.004839130325180019e+00,-1.037751401346396207e-01
6.283286480815590380e+00,9.989543549525340405e-01,-6.671351918440926454e-02
6.282198978064929662e+00,9.979337253621279880e-01,-6.780102193506998276e-02
6.307139843066740248e+00,9.946753004308279689e-01,-4.286015693325939679e-02
6.282296156661190345e+00,9.897230793586609954e-01,-6.770384333880929972e-02
6.230463546157699817e+00,9.999685117713420501e-01,-1.195364538422998280e-01
6.203252775762080340e+00,9.964249928213290142e-01,-1.467472242379193048e-01
6.231216975840269789e+00,9.991617487913230233e-01,-1.187830241597298553e-01
6.308334883311130348e+00,9.976119238344589579e-01,-4.166511668886929698e-02
6.322313896035219649e+00,9.946287167976469723e-01,-2.768610396477999558e-02
6.334139246969550108e+00,9.952839518038479882e-01,-1.586075303044953699e-02
6.336333403475549630e+00,9.999047584580379455e-01,-1.366659652445001427e-02
6.347166690736900208e+00,1.003132982862330103e+00,-2.833309263099437203e-03
6.348443037469899686e+00,1.000631604589969914e+00,-1.556962530099958997e-03
6.335167006480570073e+00,1.000246737770009942e+00,-1.483299351942957145e-02
6.374341691500389651e+00,9.949022911641359768e-01,2.434169150039000584e-02
6.361173633850910392e+00,9.957821995151959760e-01,1.117363385091074690e-02
6.333557057452000372e+00,9.959919271041339783e-01,-1.644294254799927302e-02
6.347610022677829811e+00,9.981536393290689757e-01,-2.389977322169833940e-03
6.334284174237840404e+00,1.002825320922140051e+00,-1.571582576215924121e-02
6.345419923062619816e+00,1.006273867206950001e+00,-4.580076937379828905e-03
6.372477383247430183e+00,1.003651755511979937e+00,2.247738324743053795e-02
6.347332825683560387e+00,9.929820481519969766e-01,-2.667174316439258064e-03
6.295049642377730237e+00,9.996324658790030071e-01,-5.495035762226940790e-02
6.321256995250229771e+00,1.000368617170799945e+00,-2.874300474976987374e-02
6.284305848699600183e+00,1.003159735087459925e+00,-6.569415130039946149e-02
6.258097873954990398e+00,1.000076555488530028e+00,-9.190212604500924698e-02
6.296305265788819661e+00,9.975230666440250138e-01,-5.369473421117998413e-02
6.297423123786430210e+00,9.967037896115730211e-01,-5.257687621356943453e-02
6.309304636804280442e+00,9.966440857719810476e-01,-4.069536319571920302e-02
6.335397856488570234e+00,9.997355468961249825e-01,-1.460214351142941069e-02
6.336256386858090117e+00,1.004708140518240089e+00,-1.374361314190952754e-02
6.284484067924750228e+00,1.001596798545199896e+00,-6.551593207524941676e-02
6.233115833995070076e+00,9.989693107466169897e-01,-1.168841660049295683e-01
6.207406060505469725e+00,9.928259796142779869e-01,-1.425939394945299199e-01
6.181281582325789614e+00,1.002815939364259945e+00,-1.687184176742100306e-01
6.208128864641910383e+00,1.003190104208139921e+00,-1.418711353580892620e-01
6.244474757735829940e+00,1.004007809846950039e+00,-1.055252422641697052e-01
6.246327881243510127e+00,1.003905177318010100e+00,-1.036721187564895175e-01
6.323266007373089970e+00,9.988854284178569909e-01,-2.673399262690967504e-02
6.283401149059320012e+00,1.001638773411499983e+00,-6.659885094067963252e-02
6.282191098653400196e+00,1.004591302531560038e+00,-6.780890134659944835e-02
