time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.400249167538802020e+00,8.604108688856511478e+00,5.203859521317709458e+00,3.510698510000069827e-01,3.492745309342000155e+02,-1.932829847999870121e-01
9.999999999999786837e-03,3.432352502372177483e+00,8.658331620670422168e+00,5.225979118298244686e+00,8.633463370000189485e-01,3.492667425032000210e+02,-1.861415007999830118e-01
2.000000000000001776e-02,3.447000000000000064e+00,8.705099478164418869e+00,5.258099478164417917e+00,1.380844683000050033e+00,3.492552138432000106e+02,-1.879857177999920137e-01
2.999999999999980460e-02,3.425439992261637201e+00,8.702063995356981607e+00,5.276624003095344406e+00,1.898571021000019954e+00,3.492396917112000096e+02,-1.898157948000009920e-01
4.000000000000003553e-02,3.412426203798174296e+00,8.712184831529595996e+00,5.299758627731421257e+00,2.398926459000040090e+00,3.492301821162000124e+02,-1.936709617999629873e-01
4.999999999999982236e-02,3.376205718343578965e+00,8.680945432426399933e+00,5.304739714082820967e+00,2.902737707000000000e+00,3.492478675881999948e+02,-2.106213907999590074e-01
6.000000000000005329e-02,3.359538525040526302e+00,8.675044877086710571e+00,5.315506352046184269e+00,3.396280891000019952e+00,3.492699643262000109e+02,-2.305896867999989996e-01
6.999999999999984013e-02,3.383926365045569984e+00,8.723894023743234527e+00,5.339967658697664099e+00,3.899631007000030181e+00,3.492606327842000269e+02,-2.324448028000080102e-01
8.000000000000007105e-02,3.384056963272859875e+00,8.761835395631322854e+00,5.377778432358462979e+00,4.395789883000009723e+00,3.492369033781999974e+02,-2.242506567999699996e-01
8.999999999999985789e-02,3.384617194870133350e+00,8.763804108081929556e+00,5.379186913211794874e+00,4.896484423000029729e+00,3.492214494392000006e+02,-2.150846918000119956e-01
1.000000000000000888e-01,3.398307470638509908e+00,8.803294826009047114e+00,5.404987355370534985e+00,5.402972399000000259e+00,3.492273319971999967e+02,-2.139927667999780014e-01
1.099999999999998757e-01,3.421004720798885401e+00,8.863535919569830668e+00,5.442531198770945267e+00,5.897819433000029754e+00,3.492265791671999864e+02,-2.018799497999780035e-01
1.200000000000001066e-01,3.391594881344984547e+00,8.875452255607697793e+00,5.483857374262712803e+00,6.388730635000030134e+00,3.492245893891999913e+02,-1.927636637999640135e-01
1.299999999999998934e-01,3.362434575143137039e+00,8.869088259471315183e+00,5.506653684328177256e+00,6.889771201000019829e+00,3.492381668401999946e+02,-1.937001117999959943e-01
1.400000000000001243e-01,3.383373070704900787e+00,8.906251653681513503e+00,5.522878582976613160e+00,7.375407319000020223e+00,3.492408556831999817e+02,-1.926015577999639905e-01
1.499999999999999112e-01,3.367388977393665161e+00,8.911743671440307324e+00,5.544354694046640830e+00,7.874277437000030133e+00,3.492222714741999994e+02,-1.894249937999790134e-01
1.599999999999996980e-01,3.350749608520170675e+00,8.898759058278704615e+00,5.548009449758533940e+00,8.381021439000029716e+00,3.492061258812000233e+02,-1.902553078000109865e-01
1.699999999999999289e-01,3.372223228166287168e+00,8.934134247824607300e+00,5.561911019658319688e+00,8.893016487000009462e+00,3.492032728422000218e+02,-1.991314027999689928e-01
1.799999999999997158e-01,3.372713507823024148e+00,8.948562093876290646e+00,5.575848586053266054e+00,9.401503653000050420e+00,3.492092305901999794e+02,-2.090393697999589906e-01
1.899999999999999467e-01,3.369508957726223830e+00,8.942299423637331657e+00,5.572790465911107383e+00,9.886968333000009324e+00,3.492149215932000175e+02,-2.059514327999729943e-01
1.999999999999997335e-01,3.362576485692086337e+00,8.955851599976092814e+00,5.593275114284006477e+00,1.038783768300000077e+01,3.492314976761999787e+02,-2.058984917999739928e-01
2.099999999999999645e-01,3.371662341964411613e+00,8.974103792854123185e+00,5.602441450889712904e+00,1.090450957900000084e+01,3.492519879032000176e+02,-2.038558317999649983e-01
2.199999999999997513e-01,3.355071141016978231e+00,8.984969834005362088e+00,5.629898692988382969e+00,1.141256346700000002e+01,3.492479825881999886e+02,-1.917286017999630110e-01
2.299999999999999822e-01,3.333427563046884590e+00,8.988689076172116543e+00,5.655261513125231509e+00,1.192084601300000024e+01,3.492399732171999744e+02,-1.825872138000060041e-01
2.399999999999997691e-01,3.327877488694759744e+00,9.010064436121432152e+00,5.682186947426671964e+00,1.242040214700000078e+01,3.492444619422000187e+02,-1.804919067999969928e-01
2.500000000000000000e-01,3.320498542518944607e+00,9.035551011836941981e+00,5.715052469317997819e+00,1.291020120100010082e+01,3.492444083731999740e+02,-1.723827057999580137e-01
2.599999999999997868e-01,3.344027992169305907e+00,9.071483070899466483e+00,5.727455078730160132e+00,1.339440833099999928e+01,3.492370348182000157e+02,-1.612489037999909891e-01
2.700000000000000178e-01,3.378129880598405244e+00,9.094414587830401686e+00,5.716284707231996443e+00,1.387682155699999953e+01,3.492435426082000163e+02,-1.611645467999900105e-01
2.799999999999998046e-01,3.371695148787527962e+00,9.107708269066975504e+00,5.736013120279447541e+00,1.438185961499999976e+01,3.492572845511999731e+02,-1.801008027999959904e-01
2.900000000000000355e-01,3.366739957839123498e+00,9.125776874429757157e+00,5.759036916590634547e+00,1.487899327100010005e+01,3.492515762631999792e+02,-1.899701367999870050e-01
2.999999999999998224e-01,3.385910684550649030e+00,9.145910684550649705e+00,5.759999999999999787e+00,1.537201495300000076e+01,3.492126221731999749e+02,-1.877230137999769954e-01
3.100000000000000533e-01,3.398507554725959334e+00,9.165401788562528296e+00,5.766894233836567629e+00,1.587399574300000005e+01,3.491921875291999982e+02,-1.915392747999959955e-01
3.199999999999998401e-01,3.377626147982383475e+00,9.157683239122755836e+00,5.780057091140372805e+00,1.637654921900000105e+01,3.491968119712000203e+02,-1.994438447999780095e-01
3.300000000000000711e-01,3.360417069704512372e+00,9.146000000000000796e+00,5.785582930295487536e+00,1.687171353700000154e+01,3.492080506922000041e+02,-2.003733488000120078e-01
3.399999999999998579e-01,3.367141292416170550e+00,9.168018984949860339e+00,5.800877692533688901e+00,1.738190890899999985e+01,3.492191707261999909e+02,-1.942990447999830006e-01
3.500000000000000888e-01,3.363202043470907565e+00,9.182323234113146881e+00,5.819121190642239760e+00,1.788922337700000043e+01,3.492281194991999769e+02,-1.892177277999879947e-01
3.599999999999998757e-01,3.368543826250832485e+00,9.182000000000000384e+00,5.813456173749167455e+00,1.840409755299999972e+01,3.492274659451999810e+02,-1.891008837999869907e-01
3.700000000000001066e-01,3.353664742063077409e+00,9.172465665872801210e+00,5.818800923809722470e+00,1.890778677100000138e+01,3.492121900591999974e+02,-1.779348677999630091e-01
