x,y,z
-7.871311923300000046e+01,2.495204847551999876e+02,2.393622315420000035e+01
-7.871212063699999817e+01,2.495205382261999887e+02,2.393522318120000136e+01
-7.871306223499999533e+01,2.495194863872000042e+02,2.393622668920000152e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871306201299999827e+01,2.495194828591999965e+02,2.393522669520000079e+01
-7.871406038699990404e+01,2.495194258601999877e+02,2.393522667419999905e+01
-7.871500176299990414e+01,2.495183704931999955e+02,2.393523018819999848e+01
-7.871400338899989890e+01,2.495184274922000043e+02,2.393523020920000022e+01
-7.871200664100000211e+01,2.495185414901999934e+02,2.393523025120000014e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871206319499999893e+01,2.495195328021999899e+02,2.393322672820000108e+01
-7.871212063699999817e+01,2.495205382261999887e+02,2.393522318120000136e+01
-7.871411738499989497e+01,2.495204242281999996e+02,2.393522313920000144e+01
-7.871206363899999303e+01,2.495195398582000053e+02,2.393522671619999898e+01
-7.871212063699999817e+01,2.495205382261999887e+02,2.393522318120000136e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871300501499999314e+01,2.495184844912000131e+02,2.393523023019999840e+01
-7.871400338899989890e+01,2.495184274922000043e+02,2.393523020920000022e+01
-7.871300479299999608e+01,2.495184809632000054e+02,2.393423023620000123e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871306156900000417e+01,2.495194758032000095e+02,2.393322670719999934e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871212063699999817e+01,2.495205382261999887e+02,2.393522318120000136e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871505853899989802e+01,2.495193653331999997e+02,2.393422665920000014e+01
-7.871400338899989890e+01,2.495184274922000043e+02,2.393523020920000022e+01
-7.871300501499999314e+01,2.495184844912000131e+02,2.393523023019999840e+01
-7.871300479299999608e+01,2.495184809632000054e+02,2.393423023620000123e+01
-7.871306223499999533e+01,2.495194863872000042e+02,2.393622668920000152e+01
-7.871306201299999827e+01,2.495194828591999965e+02,2.393522669520000079e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871206319499999893e+01,2.495195328021999899e+02,2.393322672820000108e+01
-7.871106459899999663e+01,2.495195862731999910e+02,2.393222675519999854e+01
-7.871212041500000112e+01,2.495205346982000094e+02,2.393422318720000064e+01
-7.871311878900000636e+01,2.495204776992000006e+02,2.393422316619999890e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871306201299999827e+01,2.495194828591999965e+02,2.393522669520000079e+01
-7.871206363899999303e+01,2.495195398582000053e+02,2.393522671619999898e+01
-7.871400316699990185e+01,2.495184239641999966e+02,2.393423021519999949e+01
-7.871500176299990414e+01,2.495183704931999955e+02,2.393523018819999848e+01
-7.871300501499999314e+01,2.495184844912000131e+02,2.393523023019999840e+01
-7.871406016499990699e+01,2.495194223322000084e+02,2.393422668019999833e+01
-7.871206363899999303e+01,2.495195398582000053e+02,2.393522671619999898e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871206341699999598e+01,2.495195363301999976e+02,2.393422672219999825e+01
-7.871212063699999817e+01,2.495205382261999887e+02,2.393522318120000136e+01
-7.871212041500000112e+01,2.495205346982000094e+02,2.393422318720000064e+01
-7.871212041500000112e+01,2.495205346982000094e+02,2.393422318720000064e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
-7.871300479299999608e+01,2.495184809632000054e+02,2.393423023620000123e+01
-7.871394616899999619e+01,2.495174255962000132e+02,2.393423375020000066e+01
-7.871394594699999914e+01,2.495174220682000055e+02,2.393323375619999993e+01
-7.871206319499999893e+01,2.495195328021999899e+02,2.393322672820000108e+01
-7.871306201299999827e+01,2.495194828591999965e+02,2.393522669520000079e+01
-7.871306179100000122e+01,2.495194793311999888e+02,2.393422670120000006e+01
