time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,2.996999999999999886e+00,7.915000000000000036e+00,4.918000000000000149e+00,1.234619010000140016e-01,4.367548285752000083e+02,-3.329698448000050215e-01
1.000000000000000021e-02,3.014222222222222136e+00,7.972999999999999865e+00,4.958777777777777729e+00,6.215075669999979846e-01,4.367682315011999776e+02,-3.349063498000149908e-01
2.000000000000000042e-02,3.051111111111111107e+00,8.034333333333332661e+00,4.983222222222222442e+00,1.127907583000010039e+00,4.367581078681999998e+02,-3.267579277999759779e-01
2.999999999999999889e-02,3.061333333333333240e+00,8.062000000000001165e+00,5.000666666666666593e+00,1.629944261000020100e+00,4.367366924962000212e+02,-3.255706837999989833e-01
4.000000000000000083e-02,3.086000000000000298e+00,8.111500000000001265e+00,5.025500000000000078e+00,2.149010739000010162e+00,4.367152406832000224e+02,-3.263795357999749736e-01
5.000000000000000278e-02,3.146666666666666945e+00,8.185000000000000497e+00,5.038333333333333108e+00,2.639438325000030172e+00,4.367041803701999925e+02,-3.252314077999999831e-01
5.999999999999999778e-02,3.153111111111110976e+00,8.205999999999999517e+00,5.052888888888888985e+00,3.125447837000019824e+00,4.367178765081999927e+02,-3.331716637999809771e-01
7.000000000000000666e-02,3.149999999999999911e+00,8.208999999999999631e+00,5.059000000000000163e+00,3.634078407000029820e+00,4.367388667751999947e+02,-3.431326347999730242e-01
8.000000000000000167e-02,3.150999999999999801e+00,8.238444444444445125e+00,5.087444444444444436e+00,4.133093261000030161e+00,4.367352939172000106e+02,-3.460090387999579797e-01
8.999999999999999667e-02,3.157249999999999890e+00,8.270749999999999602e+00,5.113500000000000156e+00,4.646338935000000170e+00,4.367105297022000059e+02,-3.398074537999860034e-01
1.000000000000000056e-01,3.187555555555555475e+00,8.330777777777777615e+00,5.143222222222221696e+00,5.143584367000039848e+00,4.367028599582000084e+02,-3.396697777999859724e-01
1.100000000000000006e-01,3.201999999999999957e+00,8.372999999999999332e+00,5.170999999999999375e+00,5.640972759000040249e+00,4.367102297892000138e+02,-3.375851177999770192e-01
1.199999999999999956e-01,3.218666666666666565e+00,8.426333333333332121e+00,5.207666666666666444e+00,6.127635993000019710e+00,4.367300154701999872e+02,-3.335466348000140080e-01
1.300000000000000044e-01,3.282999999999999918e+00,8.524874999999999758e+00,5.241875000000000284e+00,6.620233361000019912e+00,4.367511274011999944e+02,-3.335115368000139968e-01
1.400000000000000133e-01,3.302999999999999936e+00,8.560999999999999943e+00,5.258000000000000007e+00,7.126265797000040259e+00,4.367649898472000132e+02,-3.344478797999900221e-01
1.499999999999999944e-01,3.305777777777777704e+00,8.576777777777778056e+00,5.270999999999999908e+00,7.619029677000029643e+00,4.367480921321999858e+02,-3.222785657999899800e-01
1.600000000000000033e-01,3.334249999999999936e+00,8.632249999999999091e+00,5.298000000000000043e+00,8.121406567000029497e+00,4.367207147761999977e+02,-3.130701597999749897e-01
1.700000000000000122e-01,3.359666666666666579e+00,8.671555555555555017e+00,5.311888888888889326e+00,8.627522925000009835e+00,4.367155618151999761e+02,-3.109393767999670266e-01
1.799999999999999933e-01,3.375499999999999723e+00,8.702874999999998806e+00,5.327374999999999972e+00,9.134611843000019604e+00,4.367284652522000101e+02,-3.168721337999950149e-01
1.900000000000000022e-01,3.369888888888888712e+00,8.732444444444443121e+00,5.362555555555555742e+00,9.640214997000020603e+00,4.367323011312000176e+02,-3.137731718000090209e-01
2.000000000000000111e-01,3.390111111111111075e+00,8.761111111111111072e+00,5.371000000000000441e+00,1.013269499699999976e+01,4.367203776161999826e+02,-3.066215028000039977e-01
2.099999999999999922e-01,3.391555555555555213e+00,8.755222222222220907e+00,5.363666666666666138e+00,1.064679901300000076e+01,4.367156700631999797e+02,-3.074905337999799815e-01
2.200000000000000011e-01,3.374444444444444358e+00,8.785888888888889525e+00,5.411444444444444279e+00,1.115536721500000006e+01,4.367026582682000253e+02,-3.013314528000080039e-01
2.300000000000000100e-01,3.344875000000000043e+00,8.779500000000000526e+00,5.434624999999999595e+00,1.163524063700000077e+01,4.367010187011999847e+02,-2.982188967999659934e-01
2.399999999999999911e-01,3.342444444444444329e+00,8.794222222222222385e+00,5.451777777777777168e+00,1.214081731099999928e+01,4.367228645632000053e+02,-3.001835137999749881e-01
2.500000000000000000e-01,3.353333333333333499e+00,8.816000000000000725e+00,5.462666666666666337e+00,1.263412961699999926e+01,4.367490006372000266e+02,-3.071660277999799793e-01
2.600000000000000089e-01,3.363888888888888928e+00,8.853555555555555401e+00,5.489666666666666472e+00,1.313864688099999967e+01,4.367367662702000075e+02,-2.990105777999980119e-01
2.700000000000000178e-01,3.435444444444444301e+00,8.918888888888888644e+00,5.483444444444444343e+00,1.362410818899999931e+01,4.367074250911999798e+02,-2.887989998000080050e-01
2.800000000000000266e-01,3.470888888888888690e+00,8.978666666666667240e+00,5.507777777777778105e+00,1.412762885499999932e+01,4.366951055011999756e+02,-2.886435228000069908e-01
2.899999999999999800e-01,3.496999999999999886e+00,9.009999999999999787e+00,5.512999999999999901e+00,1.462818469499999985e+01,4.366996300572000109e+02,-2.925481587999699817e-01
2.999999999999999889e-01,3.512222222222221912e+00,9.051111111111110219e+00,5.538888888888888751e+00,1.511347860300000079e+01,4.367083126361999916e+02,-2.904708207999610048e-01
3.099999999999999978e-01,3.512222222222221912e+00,9.077777777777777501e+00,5.565555555555555145e+00,1.561956648299999983e+01,4.367212014102000239e+02,-2.844036707999900160e-01
3.200000000000000067e-01,3.532000000000000028e+00,9.121999999999999886e+00,5.589999999999999858e+00,1.610080812100000003e+01,4.367306825851999861e+02,-2.743299997999980033e-01
3.300000000000000155e-01,3.555499999999999883e+00,9.172250000000000014e+00,5.616749999999999687e+00,1.660087657100000058e+01,4.367261965821999752e+02,-2.692028958000030059e-01
3.400000000000000244e-01,3.545999999999999819e+00,9.201999999999999957e+00,5.655999999999999694e+00,1.710650687100000056e+01,4.367120118941999749e+02,-2.640403368000069917e-01
3.499999999999999778e-01,3.529111111111111310e+00,9.212777777777777288e+00,5.683666666666667311e+00,1.760991265299999853e+01,4.367017031522000252e+02,-2.598919537999869744e-01
3.599999999999999867e-01,3.496499999999999719e+00,9.193500000000000227e+00,5.697000000000000064e+00,1.811223835899999912e+01,4.367103175382000018e+02,-2.688106578000020175e-01
3.699999999999999956e-01,3.455499999999999794e+00,9.157499999999998863e+00,5.701999999999999957e+00,1.860352428699999905e+01,4.367193138871999736e+02,-2.747331457999739879e-01
3.800000000000000044e-01,3.442333333333333467e+00,9.158000000000001251e+00,5.715666666666666451e+00,1.910425089900000017e+01,4.367208468672000095e+02,-2.776271827999600150e-01
3.900000000000000133e-01,3.463000000000000078e+00,9.181444444444444741e+00,5.718444444444444663e+00,1.961176350699999915e+01,4.367087799692000090e+02,-2.704716638000119744e-01
4.000000000000000222e-01,3.478777777777777747e+00,9.208333333333333925e+00,5.729555555555555735e+00,2.010806645299999929e+01,4.367000724981999724e+02,-2.653305037999599825e-01
4.099999999999999756e-01,3.504999999999999893e+00,9.237999999999999545e+00,5.732999999999999652e+00,2.060816741900000082e+01,4.367125663581999788e+02,-2.742633897999740000e-01
4.199999999999999845e-01,3.500222222222221902e+00,9.234333333333333727e+00,5.734111111111110937e+00,2.111009347299999916e+01,4.367281799041999761e+02,-2.802068568000030124e-01
