Tow Spacing (mm),Average Gap (%),Average Overlap (%),Intersection Spacing (mm),Intersection Gap/Overlap (%)
6.18,2.3209713268472436,2.288797936807901,6.180168222134711,2.2792598493172562
6.180375,2.2279882952110297,2.2675356765520958,6.180168222134711,2.2792598493172562
6.18075,2.335443852423473,2.272225411927516,6.180168222134711,2.2792598493172562
6.181125,2.281412650279316,2.2913929925663163,6.180168222134711,2.2792598493172562
6.1815,2.1626698018849155,2.1517018562496872,6.180168222134711,2.2792598493172562
6.181875,2.228775630674742,2.2028028895775282,6.180168222134711,2.2792598493172562
6.18225,2.256555816101199,2.2233359260955505,6.180168222134711,2.2792598493172562
6.182625,2.2477312173717205,2.2000745260265986,6.180168222134711,2.2792598493172562
6.183,2.031185472697531,2.058981827211123,6.180168222134711,2.2792598493172562
