time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.080999999999999961e+00,9.773999999999999133e+00,6.692999999999999616e+00,0.000000000000000000e+00,3.241869268332000047e+02,-2.159909537999780138e-01
9.999999999999786837e-03,3.125329744970279489e+00,9.809182337277999153e+00,6.683852592307720109e+00,4.872899899999936224e-01,3.241957339941999976e+02,-2.109135917999820087e-01
2.000000000000046185e-02,3.149261702470613766e+00,9.829261702470613926e+00,6.679999999999999716e+00,9.982826680000016495e-01,3.241928874601999837e+02,-2.017898157999689912e-01
3.000000000000024869e-02,3.153849133429440510e+00,9.829712851562980802e+00,6.675863718133538960e+00,1.505224851999997782e+00,3.241908112982000034e+02,-1.926696588000109955e-01
4.000000000000003553e-02,3.144307487891094155e+00,9.801821887681660073e+00,6.657514399790565918e+00,2.017046019999995110e+00,3.241909992271999954e+02,-1.885564367999920110e-01
4.999999999999982236e-02,3.127095185136222089e+00,9.804361925945510592e+00,6.677266740809288947e+00,2.527757260000001338e+00,3.241930880851999746e+02,-1.954502397999970109e-01
5.999999999999960920e-02,3.122339050579541198e+00,9.799321898840917200e+00,6.676982848261376446e+00,3.030108335999997848e+00,3.241837101282000049e+02,-1.943053947999640041e-01
7.000000000000028422e-02,3.130792785740743600e+00,9.783878032962963545e+00,6.653085247222218612e+00,3.514747855999999615e+00,3.241863137482000070e+02,-2.012068137999679929e-01
8.000000000000007105e-02,3.140186164490398557e+00,9.782432897770707569e+00,6.642246733280309456e+00,4.018615879999998697e+00,3.242030043802000137e+02,-2.171537137999869915e-01
8.999999999999985789e-02,3.142999999999999794e+00,9.776443564737139269e+00,6.633443564737139475e+00,4.521794779999993352e+00,3.241966714701999877e+02,-2.180194407999639927e-01
9.999999999999964473e-02,3.142999999999999794e+00,9.773917283955434243e+00,6.630917283955432673e+00,5.022288251999995623e+00,3.241671939642000098e+02,-2.058040247999640138e-01
