width_LLS_A,Weights,error_LLS_A
6.080316484026320190e+00,9.969093775947189817e-01,-2.696835159736794552e-01
6.064319520340149872e+00,1.005523729029039970e+00,-2.856804796598497731e-01
6.036444545713750109e+00,1.006330420802139969e+00,-3.135554542862495353e-01
6.121359136531290268e+00,1.004692384062400023e+00,-2.286408634687093766e-01
6.134089221807710324e+00,9.973742568037380352e-01,-2.159107781922893210e-01
6.093923654109770105e+00,9.981196866296979664e-01,-2.560763458902295397e-01
6.236236798318500085e+00,9.968262979108249988e-01,-1.137632016814995595e-01
6.218605038035059707e+00,9.911332859882550084e-01,-1.313949619649399381e-01
6.241490432907729868e+00,9.989445036931899891e-01,-1.085095670922697764e-01
6.215125255789420322e+00,1.006801881102439955e+00,-1.348747442105793226e-01
6.169039397279189707e+00,1.005879107380740045e+00,-1.809606027208099377e-01
6.162702665506589739e+00,1.002525200260810045e+00,-1.872973344934099060e-01
6.148326048433159663e+00,1.002075862882189972e+00,-2.016739515668399818e-01
6.090934637704389587e+00,9.980540617679910520e-01,-2.590653622956100577e-01
6.190116311614319855e+00,9.945063974665370177e-01,-1.598836883856797897e-01
6.152795625407369684e+00,9.954197098734850480e-01,-1.972043745926299607e-01
6.178070723755180182e+00,1.002136488352689980e+00,-1.719292762448194622e-01
6.211930038513189700e+00,9.989159297101309898e-01,-1.380699614868099445e-01
6.209191563178699802e+00,1.002704880059410053e+00,-1.408084368212998427e-01
6.312153524158870432e+00,1.005717438627589999e+00,-3.784647584112921237e-02
6.245459068701250338e+00,1.002644458053739918e+00,-1.045409312987493067e-01
6.191882497788100181e+00,9.978468861742380014e-01,-1.581175022118994633e-01
5.989548789291619713e+00,9.971849842307249911e-01,-3.604512107083799322e-01
6.193737393249350021e+00,1.001037992603829974e+00,-1.562626067506496241e-01
6.064264397692669561e+00,9.975108224872080154e-01,-2.857356023073300832e-01
6.175837727943130240e+00,9.986869127063180418e-01,-1.741622720568694049e-01
6.110176170903660164e+00,9.999024354732860553e-01,-2.398238290963394803e-01
6.016056272590719622e+00,9.980822766245389666e-01,-3.339437274092800223e-01
6.005332984373960237e+00,9.980602834110130495e-01,-3.446670156260394080e-01
5.979134178963960267e+00,1.001818921929600092e+00,-3.708658210360393781e-01
6.052077548803559637e+00,1.003374588226330077e+00,-2.979224511964400079e-01
6.040154963481199957e+00,1.005155645784260088e+00,-3.098450365187996880e-01
6.098425763220370222e+00,1.004091275713600018e+00,-2.515742367796294232e-01
6.056058249528439852e+00,9.985054131884210094e-01,-2.939417504715597929e-01
5.988441558486970351e+00,9.975367338479920187e-01,-3.615584415130292939e-01
