center_CAM,Weights
1.354101000000000055e-01,1.004098526420760029e+00
9.558360000000000467e-02,9.935876343480399830e-01
1.115141999999999939e-01,9.960865765577410214e-01
1.593060000000000032e-01,9.974800070209239866e-01
1.354101000000000055e-01,9.872304365079169752e-01
1.194795000000000024e-01,9.997102733934689622e-01
1.035488999999999993e-01,1.008420234132779925e+00
9.558360000000000467e-02,1.000237516621609979e+00
1.672713000000000116e-01,1.001517513561140049e+00
1.035488999999999993e-01,9.982758927512810354e-01
1.035488999999999993e-01,9.999946942779069925e-01
4.779180000000000234e-02,9.921623337811089627e-01
6.372239999999999849e-02,9.978754310382870196e-01
7.168769999999999309e-02,9.971027691251650449e-01
6.372239999999999849e-02,1.007498348580899927e+00
3.982650000000000079e-02,1.003117516092119965e+00
3.982650000000000079e-02,9.999540965741769982e-01
-7.965299999999999811e-03,1.001871715108560101e+00
1.593059999999999962e-02,1.007237238430829906e+00
2.389590000000000117e-02,9.950645609027849448e-01
2.389590000000000117e-02,9.889614012019239953e-01
0.000000000000000000e+00,9.952402122622739933e-01
3.186119999999999924e-02,1.006742119036299954e+00
-1.593059999999999962e-02,1.006246406587240072e+00
7.965299999999999811e-03,1.004139719238819950e+00
-3.186119999999999924e-02,9.955479036059089459e-01
-1.593059999999999962e-02,1.000144369009410061e+00
-3.982650000000000079e-02,1.004709025680440071e+00
-4.779180000000000234e-02,9.950399459227859955e-01
-1.035488999999999993e-01,9.921286344568980287e-01
-3.186119999999999924e-02,1.001156873741249953e+00
0.000000000000000000e+00,9.976068249495719797e-01
-7.965299999999999811e-03,9.995261005462370285e-01
0.000000000000000000e+00,9.945589417176430302e-01
-3.186119999999999924e-02,1.001662626232219910e+00
-3.186119999999999924e-02,1.007356377653269908e+00
-7.965299999999999811e-03,1.002342149353719902e+00
-7.965299999999999811e-03,9.990572960380930123e-01
-4.779180000000000234e-02,9.986044016216679697e-01
-3.186119999999999924e-02,9.984798593372540276e-01
-9.558360000000000467e-02,9.955841043809789959e-01
-5.575709999999999694e-02,1.004838122436350067e+00
-6.372239999999999849e-02,1.001961137922340095e+00
-7.965300000000000158e-02,1.003304568992299917e+00
-7.168769999999999309e-02,1.001561175098419909e+00
0.000000000000000000e+00,9.987809654165029638e-01
-1.593059999999999962e-02,9.978265535411690035e-01
-7.168769999999999309e-02,9.974810565339869983e-01
-9.558360000000000467e-02,9.975854497580529667e-01
-3.186119999999999924e-02,1.009744395230419922e+00
7.965299999999999811e-03,9.976668945537829902e-01
5.575709999999999694e-02,9.951612921412730239e-01
6.372239999999999849e-02,1.003102907327970028e+00
7.965300000000000158e-02,9.981983945095299626e-01
7.168769999999999309e-02,9.938824621830679718e-01
6.372239999999999849e-02,9.982386018106049752e-01
4.779180000000000234e-02,9.967934596199250485e-01
1.035488999999999993e-01,9.922670143152789723e-01
9.558360000000000467e-02,1.000204633797769915e+00
7.965300000000000158e-02,9.994651090788859715e-01
3.186119999999999924e-02,1.003435901347250025e+00
3.982650000000000079e-02,1.005287273529809955e+00
3.186119999999999924e-02,9.982222204837319923e-01
3.186119999999999924e-02,9.951306203903199643e-01
3.982650000000000079e-02,9.978103365226920207e-01
4.779180000000000234e-02,1.002040645168819966e+00
6.372239999999999849e-02,1.006016053666429988e+00
1.194795000000000024e-01,1.003695059845550075e+00
1.354101000000000055e-01,9.988608843772189827e-01
1.354101000000000055e-01,1.004317135745870004e+00
1.274447999999999970e-01,1.004781702134420085e+00
1.354101000000000055e-01,1.000776596575430055e+00
1.035488999999999993e-01,1.001020017199929946e+00
1.593060000000000032e-01,1.001745202225740039e+00
1.354101000000000055e-01,1.004932509122399953e+00
2.070977999999999986e-01,1.001613481095859903e+00
1.991324999999999901e-01,9.968506553101390555e-01
2.708202000000000109e-01,1.001341759357730066e+00
2.469243000000000132e-01,9.976188636526930331e-01
2.150631000000000070e-01,9.962211700213630117e-01
1.911672000000000093e-01,9.950695779820559750e-01
1.832019000000000009e-01,1.003076035356980089e+00
2.389590000000000047e-01,1.003711354345319995e+00
2.867507999999999724e-01,9.992314786666299797e-01
2.867507999999999724e-01,9.962354825395719482e-01
2.628549000000000024e-01,1.000687722508259991e+00
2.947160999999999809e-01,9.994037787140439555e-01
3.425078999999999763e-01,9.946129667825069909e-01
3.584384999999999932e-01,9.976403394378979828e-01
3.982649999999999801e-01,9.964456786881460415e-01
4.062302999999999886e-01,9.981169635102109527e-01
4.062302999999999886e-01,9.938774413869709834e-01
4.062302999999999886e-01,9.996120605742609966e-01
4.221609000000000056e-01,1.004324494873259921e+00
4.221609000000000056e-01,9.976527438525230052e-01
3.982649999999999801e-01,9.990404570378369487e-01
4.619873999999999925e-01,1.002189998902369927e+00
4.301262000000000141e-01,9.981830634656759793e-01
4.221609000000000056e-01,9.985690483723910216e-01
4.460567999999999755e-01,9.961960954369439847e-01
4.380915000000000226e-01,1.002427261363989963e+00
4.141955999999999971e-01,9.964042036502690491e-01
3.743691000000000102e-01,9.982859632699330188e-01
3.982649999999999801e-01,1.006223194904549922e+00
4.301262000000000141e-01,1.000947715769050061e+00
3.982649999999999801e-01,1.003766888200930074e+00
3.743691000000000102e-01,9.994613927831870193e-01
3.982649999999999801e-01,9.999450047399279784e-01
4.380915000000000226e-01,1.003838238153039963e+00
4.221609000000000056e-01,1.007693830595179918e+00
3.823344000000000187e-01,9.966249189316810364e-01
3.504731999999999847e-01,1.003251159078909938e+00
3.425078999999999763e-01,1.004808964941179994e+00
3.425078999999999763e-01,9.989617669951269541e-01
3.345426000000000233e-01,1.000321491300989907e+00
3.823344000000000187e-01,9.963144416357709865e-01
3.425078999999999763e-01,9.995148957819129931e-01
3.584384999999999932e-01,1.002266456557620034e+00
2.867507999999999724e-01,9.987057297669079681e-01
3.106466999999999978e-01,1.004313489232200096e+00
3.265773000000000148e-01,1.006541722883480094e+00
3.982649999999999801e-01,9.998671169271099446e-01
3.743691000000000102e-01,9.921056545114830261e-01
4.062302999999999886e-01,9.979032057585000004e-01
4.380915000000000226e-01,1.000052642349930077e+00
4.221609000000000056e-01,9.954026214104779724e-01
3.823344000000000187e-01,9.958560486638660114e-01
3.982649999999999801e-01,9.995180353595589651e-01
3.743691000000000102e-01,1.004459819328469949e+00
3.425078999999999763e-01,1.006615317402580034e+00
3.345426000000000233e-01,1.003173355093410102e+00
3.902997000000000272e-01,9.920787894255169714e-01
3.823344000000000187e-01,9.969395018454839663e-01
4.141955999999999971e-01,9.986851157290419501e-01
3.823344000000000187e-01,1.002174612680239996e+00
3.584384999999999932e-01,9.986042022213390545e-01
3.982649999999999801e-01,9.952303899668619724e-01
4.460567999999999755e-01,1.004259008652889973e+00
4.540220999999999840e-01,1.006584140494980018e+00
4.460567999999999755e-01,9.982097772461520080e-01
4.619873999999999925e-01,9.965216696797869478e-01
5.097791999999999879e-01,1.002463938379589914e+00
5.655362999999999918e-01,1.007853465731570086e+00
4.779180000000000095e-01,1.002879153965019920e+00
5.097791999999999879e-01,9.989035713195130173e-01
4.779180000000000095e-01,1.001448273758450025e+00
4.938486000000000264e-01,9.982114437229929749e-01
5.177445000000000519e-01,1.000466307795560006e+00
5.496056999999999748e-01,9.983523316742080045e-01
5.735015999999999448e-01,1.003010300139540067e+00
5.177445000000000519e-01,1.004583517507319890e+00
5.018139000000000349e-01,1.007706833480400022e+00
5.097791999999999879e-01,1.000227702018009923e+00
5.257098000000000049e-01,1.003924056761599903e+00
5.177445000000000519e-01,1.000334555840070028e+00
5.018139000000000349e-01,9.962014044284609460e-01
4.858833000000000180e-01,9.940723891106409971e-01
4.938486000000000264e-01,1.001106829892030037e+00
5.416404000000000218e-01,1.001442071501090103e+00
4.699527000000000010e-01,1.003525971608669964e+00
5.496056999999999748e-01,9.973532138709240158e-01
4.619873999999999925e-01,9.948020370613349650e-01
5.257098000000000049e-01,9.997145666289459776e-01
5.177445000000000519e-01,9.947604569721379963e-01
4.699527000000000010e-01,9.961140108649549907e-01
5.097791999999999879e-01,1.000165044276249970e+00
5.097791999999999879e-01,1.001257741350950026e+00
5.177445000000000519e-01,1.001368422650459999e+00
4.858833000000000180e-01,9.994701423053520273e-01
5.575710000000000388e-01,9.961045611488450469e-01
5.894321999999999617e-01,9.961755165938279699e-01
6.690852000000000466e-01,9.986829750658909877e-01
6.133281000000000427e-01,1.001049665084690066e+00
7.009463999999999695e-01,1.000994219973770027e+00
6.770504999999999995e-01,9.970529104988270497e-01
7.328076000000000034e-01,9.971305711074339717e-01
6.690852000000000466e-01,9.964774848942820062e-01
6.690852000000000466e-01,1.003155440125979903e+00
6.531546000000000296e-01,1.000089040351529901e+00
6.690852000000000466e-01,1.001532688397680060e+00
7.487382000000000204e-01,9.994760725539260093e-01
7.328076000000000034e-01,1.002539014742630075e+00
7.726340999999999903e-01,1.000394853418820063e+00
7.407728999999999564e-01,9.952435953654430456e-01
8.283911999999999942e-01,1.001383726692919973e+00
8.443218000000000112e-01,1.003034781113280038e+00
8.443218000000000112e-01,1.006253501695760111e+00
8.204259000000000412e-01,9.968056172304420315e-01
8.204259000000000412e-01,9.966810787839109897e-01
8.522870999999999642e-01,9.998912189926469907e-01
7.805994000000000543e-01,9.973907481531949504e-01
7.726340999999999903e-01,9.981336940214570186e-01
7.646688000000000374e-01,1.000122804989800107e+00
7.407728999999999564e-01,9.998711289519389700e-01
7.089117000000000335e-01,9.906944588415520503e-01
6.611198999999999826e-01,9.994228526250420463e-01
6.372240000000000126e-01,1.005429289526410086e+00
6.292586999999999486e-01,9.986987944905969528e-01
6.133281000000000427e-01,9.911995249038979550e-01
5.735015999999999448e-01,9.968160130155460097e-01
5.177445000000000519e-01,1.002106782067530011e+00
5.655362999999999918e-01,1.001716930330629918e+00
4.779180000000000095e-01,9.971112044079299963e-01
5.257098000000000049e-01,1.000094458484479976e+00
5.257098000000000049e-01,1.001981484136299949e+00
4.779180000000000095e-01,9.950818603292459485e-01
4.619873999999999925e-01,9.994245505651090378e-01
4.221609000000000056e-01,1.000800597795350022e+00
4.779180000000000095e-01,1.002784906776500007e+00
4.301262000000000141e-01,9.950457853595530144e-01
3.982649999999999801e-01,1.001094392587920101e+00
4.221609000000000056e-01,1.006535953233280045e+00
3.743691000000000102e-01,9.959594326935290454e-01
4.221609000000000056e-01,1.000107788939710085e+00
3.823344000000000187e-01,1.006408695855889990e+00
4.062302999999999886e-01,1.005607199814749997e+00
3.902997000000000272e-01,1.002563889435480027e+00
3.664038000000000017e-01,9.919764263635270085e-01
2.947160999999999809e-01,1.006842573281429898e+00
3.265773000000000148e-01,1.006292040694469980e+00
3.504731999999999847e-01,9.964449909960909624e-01
3.186120000000000063e-01,9.992476899229969511e-01
3.823344000000000187e-01,1.006064643971319894e+00
2.787855000000000194e-01,1.004491537865420003e+00
2.787855000000000194e-01,1.003482678338180056e+00
2.548895999999999940e-01,9.947129571789510294e-01
2.150631000000000070e-01,9.986280129326230437e-01
2.389590000000000047e-01,1.002877662758169919e+00
2.230283999999999878e-01,9.983229641725409609e-01
1.991324999999999901e-01,9.989226206158530186e-01
1.911672000000000093e-01,1.001405331814839927e+00
1.752365999999999924e-01,1.006613546849379981e+00
1.593060000000000032e-01,1.002455290662020104e+00
2.070977999999999986e-01,1.003826698617499957e+00
1.513406999999999947e-01,9.941658202921059839e-01
1.911672000000000093e-01,9.994033824818719935e-01
1.752365999999999924e-01,9.915083257874960365e-01
1.752365999999999924e-01,9.961501520823330402e-01
1.433753999999999862e-01,9.986769974311190401e-01
1.832019000000000009e-01,1.003221851968860046e+00
1.194795000000000024e-01,1.000992010447590008e+00
1.115141999999999939e-01,9.748445841672269685e-01
9.558360000000000467e-02,9.302612643955799898e-01
1.433753999999999862e-01,8.865729827328819868e-01
9.558360000000000467e-02,8.257554720584590058e-01
7.965300000000000158e-02,7.462520930183960122e-01
1.672713000000000116e-01,6.818982064234260232e-01
0.000000000000000000e+00,6.048625550980809562e-01
-7.965299999999999811e-03,5.190908870352289872e-01
3.186119999999999924e-02,4.314291535642090225e-01
7.965300000000000158e-02,2.794458690529870171e-01
1.035488999999999993e-01,1.611049638589910071e-01
7.965300000000000158e-02,1.258802769786369902e-01
1.354101000000000055e-01,9.914893988943949965e-02
8.761829999999999619e-02,0.000000000000000000e+00
1.274447999999999970e-01,0.000000000000000000e+00
5.575709999999999694e-02,0.000000000000000000e+00
1.035488999999999993e-01,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
1.115141999999999939e-01,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
1.035488999999999993e-01,0.000000000000000000e+00
1.115141999999999939e-01,0.000000000000000000e+00
1.115141999999999939e-01,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
1.115141999999999939e-01,0.000000000000000000e+00
1.194795000000000024e-01,0.000000000000000000e+00
1.035488999999999993e-01,0.000000000000000000e+00
1.035488999999999993e-01,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
7.965300000000000158e-02,0.000000000000000000e+00
9.558360000000000467e-02,0.000000000000000000e+00
8.761829999999999619e-02,0.000000000000000000e+00
5.575709999999999694e-02,0.000000000000000000e+00
3.982650000000000079e-02,0.000000000000000000e+00
3.186119999999999924e-02,0.000000000000000000e+00
1.593059999999999962e-02,0.000000000000000000e+00
3.982650000000000079e-02,0.000000000000000000e+00
3.186119999999999924e-02,3.764948883802710089e-02
1.593059999999999962e-02,6.503142456330160415e-02
3.186119999999999924e-02,7.645173113990889890e-02
6.372239999999999849e-02,1.136561682468660017e-01
3.186119999999999924e-02,1.490038970425560105e-01
4.779180000000000234e-02,1.715454841044870005e-01
6.372239999999999849e-02,2.088065980577999969e-01
3.982650000000000079e-02,2.648668299423290184e-01
-4.779180000000000234e-02,3.093280393363450065e-01
3.982650000000000079e-02,3.417539368373380126e-01
1.433753999999999862e-01,3.898785080898060085e-01
1.115141999999999939e-01,4.442050440186809945e-01
4.779180000000000234e-02,5.273407289060390024e-01
-7.965299999999999811e-03,5.866575177468460467e-01
7.168769999999999309e-02,6.234531562805619709e-01
7.168769999999999309e-02,6.541078379552720534e-01
1.752365999999999924e-01,7.156981401632990236e-01
1.593060000000000032e-01,7.583353025032749661e-01
