width_LLS_B,Weights,error_LLS_B
6.269097702221589685e+00,9.990485182860590063e-01,-8.090229777840995951e-02
6.228427811253819613e+00,9.896981214356369572e-01,-1.215721887461800321e-01
6.227115945604349889e+00,9.997060566019000394e-01,-1.228840543956497555e-01
6.253127937280670068e+00,1.006104647906929994e+00,-9.687206271932957691e-02
6.341431778392010443e+00,1.003176193070739908e+00,-8.568221607989201516e-03
6.356132235880560089e+00,1.002283554498500040e+00,6.132235880560443775e-03
6.345189201276819624e+00,1.010097059703539912e+00,-4.810798723180020886e-03
6.334365003692160379e+00,1.000769753518899963e+00,-1.563499630783926619e-02
6.323167323422650199e+00,9.950464317439959849e-01,-2.683267657734944578e-02
6.324091397189009811e+00,9.909963855884640349e-01,-2.590860281098983364e-02
6.351255781339630424e+00,9.980024987217399612e-01,1.255781339630779314e-03
6.323126520954650331e+00,1.004616506543529963e+00,-2.687347904534931331e-02
6.296206556332149873e+00,9.948288699402719759e-01,-5.379344366784977183e-02
6.294240303642689938e+00,9.898367143509350097e-01,-5.575969635730970708e-02
6.306295029571639787e+00,1.005199554061920075e+00,-4.370497042835985724e-02
6.293086524115169667e+00,1.003256749242680046e+00,-5.691347588482997821e-02
6.318205837102810030e+00,1.004938795034600041e+00,-3.179416289718961508e-02
6.280161224045129664e+00,1.003459446770659902e+00,-6.983877595486998047e-02
6.268296818115749680e+00,9.958258255689429461e-01,-8.170318188424996464e-02
6.266086896939749629e+00,1.000881494638530045e+00,-8.391310306025001609e-02
6.293325432551539755e+00,1.003324017099999965e+00,-5.667456744845988936e-02
6.279316045557830073e+00,9.969834062137240549e-01,-7.068395444216957202e-02
6.279097546622439907e+00,9.916799856510649658e-01,-7.090245337755973765e-02
6.251161971985689902e+00,9.979612129904710249e-01,-9.883802801430974228e-02
6.252391862319569782e+00,1.005130891333900101e+00,-9.760813768042986283e-02
6.277038553330699600e+00,9.995079641633339840e-01,-7.296144666930004519e-02
6.291267360397269748e+00,1.005044034183480095e+00,-5.873263960272989692e-02
6.265191617181390171e+00,9.948636049520309665e-01,-8.480838281860947347e-02
6.313174954014820095e+00,1.000171824636989948e+00,-3.682504598517954975e-02
6.351353399079600059e+00,9.987860376858720413e-01,1.353399079600414723e-03
6.260250474222259776e+00,9.944898373185470097e-01,-8.974952577773986917e-02
6.249200028803690188e+00,1.003311067816309965e+00,-1.007999711963094569e-01
6.275140556194740427e+00,1.003725143084819971e+00,-7.485944380525921815e-02
6.288133665882109646e+00,9.965183897803100432e-01,-6.186633411788999837e-02
6.274121213365259742e+00,9.918787562709430183e-01,-7.587878663473990315e-02
6.262461177524380140e+00,9.952922794223429959e-01,-8.753882247561950436e-02
6.222318940716549562e+00,1.003646600797329924e+00,-1.276810592834500824e-01
6.209163067596150221e+00,1.004232326610990045e+00,-1.408369324038494241e-01
6.183272030244180151e+00,1.003026274989379907e+00,-1.667279697558194940e-01
6.194185983646280036e+00,1.001041146265589932e+00,-1.558140163537196088e-01
6.194395531446150294e+00,1.003978226146660102e+00,-1.556044685538493511e-01
6.219252125456890212e+00,9.973207761422689943e-01,-1.307478745431094325e-01
6.257307168423169585e+00,9.999636987274660438e-01,-9.269283157683005925e-02
6.269287120558449722e+00,1.000338009406819939e+00,-8.071287944154992289e-02
6.256161842535729711e+00,9.986121469637859738e-01,-9.383815746426993343e-02
6.242176943983560378e+00,9.936072365353969538e-01,-1.078230560164392671e-01
6.216440460585140215e+00,9.965057612851789814e-01,-1.335595394148594295e-01
6.227298772341019806e+00,9.985837128683200392e-01,-1.227012276589798390e-01
6.269250114646889749e+00,1.005747054253459893e+00,-8.074988535310989590e-02
6.256184140512489833e+00,1.006265185751840097e+00,-9.381585948750981174e-02
6.268390862095309934e+00,1.005694225822030052e+00,-8.160913790468971030e-02
6.308546028999069577e+00,9.958737699416689848e-01,-4.145397100093006770e-02
6.282286526416950068e+00,9.944711994003380129e-01,-6.771347358304957709e-02
6.360418932743350240e+00,1.001282659717829926e+00,1.041893274335059516e-02
6.344443316793049625e+00,9.992338457656859685e-01,-5.556683206950019382e-03
6.282140399577199830e+00,9.984950625672579516e-01,-6.785960042279981508e-02
6.269287120558449722e+00,9.932037075565780526e-01,-8.071287944154992289e-02
6.243109641837150114e+00,9.947209553120860415e-01,-1.068903581628495303e-01
6.242242305454030138e+00,1.001272096915140075e+00,-1.077576945459695068e-01
6.192054586322700338e+00,9.974195139018739997e-01,-1.579454136772993067e-01
6.192351734195979951e+00,9.996753888464370297e-01,-1.576482658040196938e-01
6.193281036736499878e+00,9.990998338468389806e-01,-1.567189632634997665e-01
6.194262264386289907e+00,1.001095390373299976e+00,-1.557377356137097379e-01
6.156353791003239984e+00,1.003231961251140003e+00,-1.936462089967596611e-01
6.131377088387240271e+00,9.878409902296939604e-01,-2.186229116127593741e-01
6.117324415134450355e+00,9.941764730368419789e-01,-2.326755848655492898e-01
6.141211769675430254e+00,1.000860285621369972e+00,-2.087882303245693905e-01
6.168272691767120008e+00,9.977305896722079570e-01,-1.817273082328796363e-01
6.168311600430060437e+00,9.980159863148180266e-01,-1.816883995699392074e-01
6.205502880508560359e+00,9.982022456796719734e-01,-1.444971194914392854e-01
6.244192261613989992e+00,1.004956029072920032e+00,-1.058077383860096532e-01
6.245192230828449986e+00,1.003464558229129944e+00,-1.048077691715496584e-01
6.231404496580199570e+00,1.001649034781340042e+00,-1.185955034198000746e-01
6.254087063672839619e+00,9.995490236893429525e-01,-9.591293632716002548e-02
6.230184908973409819e+00,1.005736144292660006e+00,-1.198150910265898261e-01
6.178341929676600230e+00,9.955432821258749509e-01,-1.716580703233994143e-01
6.216416974431489884e+00,9.990906393300079680e-01,-1.335830255685097612e-01
6.203243828836649598e+00,1.002409117085339973e+00,-1.467561711633500465e-01
6.228169875653679632e+00,1.005927508951850013e+00,-1.218301243463200123e-01
6.242216593486640264e+00,1.005892511448140070e+00,-1.077834065133593811e-01
6.205201447173170237e+00,9.981265970333309534e-01,-1.447985528268294075e-01
6.179003965041619750e+00,9.969831336453239823e-01,-1.709960349583798944e-01
6.138508369302759782e+00,9.932832884471709534e-01,-2.114916306972398630e-01
6.138009856622909766e+00,1.003107979828179896e+00,-2.119901433770898791e-01
6.112130888650860072e+00,1.005283702647979949e+00,-2.378691113491395726e-01
6.153421243503490068e+00,1.002312655982559919e+00,-1.965787564965095768e-01
6.125238036190919999e+00,9.942650977987510519e-01,-2.247619638090796457e-01
6.215234589297489620e+00,9.951177040191220291e-01,-1.347654107025100245e-01
6.202149063026459963e+00,1.001607846222779985e+00,-1.478509369735396817e-01
6.216185325422659780e+00,1.004236337096489962e+00,-1.338146745773398649e-01
6.240298149928420024e+00,9.966035567610459500e-01,-1.097018500715796208e-01
6.226077175878890202e+00,1.001447154367210102e+00,-1.239228241211094428e-01
6.213270716780329828e+00,9.982392821199950195e-01,-1.367292832196698171e-01
6.199290362614090277e+00,1.001101405533189936e+00,-1.507096373859093674e-01
6.224109976534800026e+00,9.966445035466070523e-01,-1.258900234651996186e-01
6.212185444752919672e+00,9.983460603891619600e-01,-1.378145552470799728e-01
6.223416505425300116e+00,9.926761734213419563e-01,-1.265834945746995288e-01
6.224298916343910193e+00,1.001425049247459897e+00,-1.257010836560894518e-01
6.199235194763949686e+00,1.004549335781909969e+00,-1.507648052360499591e-01
6.187300703861099649e+00,1.004994998836310049e+00,-1.626992961388999959e-01
6.211541274112249766e+00,1.002993428480460025e+00,-1.384587258877498783e-01
6.185194095580190066e+00,9.995672144129119641e-01,-1.648059044198095791e-01
6.185194095580190066e+00,9.990718895994149529e-01,-1.648059044198095791e-01
6.236370739460570078e+00,1.001083971802670058e+00,-1.136292605394295663e-01
6.262127753407780162e+00,1.000301577341980108e+00,-8.787224659221948286e-02
6.223177484211739774e+00,9.988875611733409876e-01,-1.268225157882598708e-01
6.198235232709389919e+00,1.001612538381509987e+00,-1.517647672906097256e-01
6.120144115950210129e+00,1.002253699023810007e+00,-2.298558840497895162e-01
6.161332404602109847e+00,1.002486756425549963e+00,-1.886675953978897979e-01
6.186290972788140330e+00,1.000237827254440104e+00,-1.637090272118593148e-01
6.185227077480660363e+00,1.002561281310929919e+00,-1.647729225193392821e-01
6.199149135163629865e+00,1.001373594786669985e+00,-1.508508648363697802e-01
6.261402558532710216e+00,1.005361167290399926e+00,-8.859744146728942837e-02
6.235279143711210281e+00,1.004830335292270060e+00,-1.147208562887893635e-01
6.235279143711210281e+00,1.001062481927049941e+00,-1.147208562887893635e-01
6.247192169286930330e+00,9.999924627679790401e-01,-1.028078307130693148e-01
6.258087008024100228e+00,9.938280344630120444e-01,-9.191299197589941627e-02
6.297249002540709739e+00,1.003576076158080088e+00,-5.275099745928990558e-02
6.272049824419450026e+00,9.978581806414650313e-01,-7.795017558054961881e-02
6.247307660104469917e+00,9.955711948259590161e-01,-1.026923398955297273e-01
6.234251518827259808e+00,1.002226638386739976e+00,-1.157484811727398366e-01
6.286183261725669880e+00,1.003328111220940011e+00,-6.381673827432976509e-02
6.324481006375149761e+00,1.004891865957080022e+00,-2.551899362484988387e-02
6.351212876293789833e+00,9.964532563384029817e-01,1.212876293790188242e-03
6.297102905304949871e+00,1.002100328617610003e+00,-5.289709469504977335e-02
6.232279278081169771e+00,1.004062082119969945e+00,-1.177207219188298737e-01
6.245392301529180124e+00,1.002536513078400082e+00,-1.046076984708195212e-01
6.271704473267219804e+00,1.001832488331489968e+00,-7.829552673277984098e-02
6.257317156737379982e+00,1.000824277930840056e+00,-9.268284326261966299e-02
6.247370086684480128e+00,1.003334294875100063e+00,-1.026299133155195165e-01
6.218185265815099783e+00,1.003637338965889914e+00,-1.318147341848998622e-01
6.205261799473089646e+00,1.004167250059980088e+00,-1.447382005269099992e-01
6.203309842334170376e+00,9.954165325558480548e-01,-1.466901576658292683e-01
6.269268298613480006e+00,9.945727283124700113e-01,-8.073170138651963867e-02
6.242403783799960415e+00,9.972575971422069641e-01,-1.075962162000392297e-01
