center_CAM,Weights,error_CAM
8.682176999999999811e-01,1.000901638617190059e+00,8.682176999999999811e-01
8.363564999999999472e-01,9.921746989591050392e-01,8.363564999999999472e-01
8.443218000000000112e-01,1.004163626361429973e+00,8.443218000000000112e-01
8.124605999999999772e-01,9.976298289117969675e-01,8.124605999999999772e-01
8.283911999999999942e-01,1.001471341647280022e+00,8.283911999999999942e-01
7.646688000000000374e-01,1.003267009900669970e+00,7.646688000000000374e-01
7.726340999999999903e-01,9.974415948178160241e-01,7.726340999999999903e-01
7.487382000000000204e-01,9.925928754526299747e-01,7.487382000000000204e-01
7.567034999999999734e-01,1.001455221635759951e+00,7.567034999999999734e-01
8.124605999999999772e-01,1.002475878900110029e+00,8.124605999999999772e-01
8.044953000000000243e-01,1.005471672750519962e+00,8.044953000000000243e-01
7.248423000000000505e-01,9.989725872430930131e-01,7.248423000000000505e-01
7.089117000000000335e-01,1.009468597833850012e+00,7.089117000000000335e-01
7.168769999999999865e-01,1.000934098751320001e+00,7.168769999999999865e-01
6.850157999999999525e-01,9.979191259646510437e-01,6.850157999999999525e-01
7.328076000000000034e-01,9.981928571248229742e-01,7.328076000000000034e-01
6.770504999999999995e-01,1.009905620032929940e+00,6.770504999999999995e-01
7.168769999999999865e-01,9.959002142426850446e-01,7.168769999999999865e-01
6.690852000000000466e-01,1.000019533994570109e+00,6.690852000000000466e-01
7.487382000000000204e-01,1.005696282852140078e+00,7.487382000000000204e-01
6.372240000000000126e-01,1.001329313239259999e+00,6.372240000000000126e-01
6.372240000000000126e-01,9.950810809078789454e-01,6.372240000000000126e-01
5.177445000000000519e-01,1.006360994462980107e+00,5.177445000000000519e-01
5.575710000000000388e-01,1.005876871951739915e+00,5.575710000000000388e-01
5.018139000000000349e-01,9.982131278143320241e-01,5.018139000000000349e-01
5.257098000000000049e-01,9.979664034303930009e-01,5.257098000000000049e-01
4.699527000000000010e-01,1.006236309435670107e+00,4.699527000000000010e-01
4.619873999999999925e-01,1.000022400511699994e+00,4.619873999999999925e-01
4.221609000000000056e-01,9.953451159655060110e-01,4.221609000000000056e-01
4.221609000000000056e-01,9.913225556752449652e-01,4.221609000000000056e-01
4.301262000000000141e-01,1.002904287038629993e+00,4.301262000000000141e-01
4.540220999999999840e-01,9.971396803254519714e-01,4.540220999999999840e-01
4.779180000000000095e-01,9.986024468525600550e-01,4.779180000000000095e-01
4.938486000000000264e-01,1.006190809867570035e+00,4.938486000000000264e-01
4.619873999999999925e-01,1.005651254971269948e+00,4.619873999999999925e-01
4.779180000000000095e-01,9.917560363108389732e-01,4.779180000000000095e-01
4.858833000000000180e-01,1.003001114797970050e+00,4.858833000000000180e-01
4.779180000000000095e-01,1.009829843125350068e+00,4.779180000000000095e-01
4.540220999999999840e-01,9.971690207992099930e-01,4.540220999999999840e-01
4.141955999999999971e-01,9.903062324196499899e-01,4.141955999999999971e-01
4.301262000000000141e-01,9.998379609104770527e-01,4.301262000000000141e-01
4.380915000000000226e-01,1.003932152811340073e+00,4.380915000000000226e-01
4.779180000000000095e-01,9.916057657661929703e-01,4.779180000000000095e-01
5.177445000000000519e-01,9.962529797597610148e-01,5.177445000000000519e-01
5.336750999999999578e-01,1.001054302945209917e+00,5.336750999999999578e-01
5.655362999999999918e-01,1.004417777819909929e+00,5.655362999999999918e-01
5.814669000000000088e-01,9.995725501590330131e-01,5.814669000000000088e-01
6.053627999999999787e-01,1.001812228390059900e+00,6.053627999999999787e-01
6.053627999999999787e-01,9.995275027113420530e-01,6.053627999999999787e-01
5.814669000000000088e-01,1.003006845703360073e+00,5.814669000000000088e-01
5.336750999999999578e-01,9.928593348418930375e-01,5.336750999999999578e-01
5.018139000000000349e-01,1.004067853934399901e+00,5.018139000000000349e-01
5.894321999999999617e-01,9.998113558052670324e-01,5.894321999999999617e-01
5.655362999999999918e-01,1.003311571133850055e+00,5.655362999999999918e-01
5.735015999999999448e-01,1.002535168003690025e+00,5.735015999999999448e-01
5.097791999999999879e-01,1.001783383271759975e+00,5.097791999999999879e-01
6.292586999999999486e-01,1.002886097475609972e+00,6.292586999999999486e-01
6.372240000000000126e-01,1.000985628955920026e+00,6.372240000000000126e-01
6.133281000000000427e-01,9.888103762666009544e-01,6.133281000000000427e-01
5.894321999999999617e-01,9.974575339469400337e-01,5.894321999999999617e-01
6.372240000000000126e-01,1.015464318968229973e+00,6.372240000000000126e-01
6.292586999999999486e-01,9.934299213151039920e-01,6.292586999999999486e-01
6.292586999999999486e-01,9.927340331623429881e-01,6.292586999999999486e-01
6.212933999999999957e-01,1.004785003573029911e+00,6.212933999999999957e-01
6.292586999999999486e-01,1.011792026014600054e+00,6.292586999999999486e-01
6.212933999999999957e-01,9.997767166211349865e-01,6.212933999999999957e-01
5.894321999999999617e-01,9.968148121809029538e-01,5.894321999999999617e-01
5.735015999999999448e-01,1.002680121632840038e+00,5.735015999999999448e-01
5.894321999999999617e-01,1.000106236725279985e+00,5.894321999999999617e-01
5.655362999999999918e-01,9.963757194237610193e-01,5.655362999999999918e-01
5.735015999999999448e-01,9.983624721438509875e-01,5.735015999999999448e-01
5.735015999999999448e-01,9.992719491610959626e-01,5.735015999999999448e-01
5.575710000000000388e-01,9.938192065136469688e-01,5.575710000000000388e-01
5.575710000000000388e-01,9.970077894703339716e-01,5.575710000000000388e-01
5.894321999999999617e-01,1.001310242504090064e+00,5.894321999999999617e-01
5.735015999999999448e-01,9.987704251069420280e-01,5.735015999999999448e-01
6.133281000000000427e-01,1.000248360626710076e+00,6.133281000000000427e-01
5.814669000000000088e-01,9.941938557757700190e-01,5.814669000000000088e-01
5.814669000000000088e-01,9.989700898777800209e-01,5.814669000000000088e-01
6.053627999999999787e-01,9.973679450576500294e-01,6.053627999999999787e-01
5.814669000000000088e-01,9.956392203027399912e-01,5.814669000000000088e-01
6.133281000000000427e-01,9.986464363759589569e-01,6.133281000000000427e-01
5.894321999999999617e-01,1.004152289710360080e+00,5.894321999999999617e-01
5.575710000000000388e-01,9.979301548339679639e-01,5.575710000000000388e-01
5.894321999999999617e-01,1.005397290823210055e+00,5.894321999999999617e-01
5.655362999999999918e-01,9.980961734238430472e-01,5.655362999999999918e-01
5.496056999999999748e-01,1.003674347118229893e+00,5.496056999999999748e-01
5.257098000000000049e-01,1.002723451999889992e+00,5.257098000000000049e-01
5.735015999999999448e-01,9.959341748624980228e-01,5.735015999999999448e-01
5.735015999999999448e-01,1.001068998197170101e+00,5.735015999999999448e-01
5.973975000000000257e-01,1.005490288682749922e+00,5.973975000000000257e-01
5.575710000000000388e-01,9.979266180505790285e-01,5.575710000000000388e-01
5.894321999999999617e-01,9.980805077220109567e-01,5.894321999999999617e-01
5.257098000000000049e-01,1.002492228254399986e+00,5.257098000000000049e-01
5.655362999999999918e-01,1.003996254926919907e+00,5.655362999999999918e-01
5.177445000000000519e-01,9.985401483029959779e-01,5.177445000000000519e-01
5.177445000000000519e-01,1.002729358270030069e+00,5.177445000000000519e-01
5.018139000000000349e-01,1.001043162199859893e+00,5.018139000000000349e-01
4.779180000000000095e-01,1.003864684736309965e+00,4.779180000000000095e-01
4.858833000000000180e-01,9.984433248282309492e-01,4.858833000000000180e-01
5.018139000000000349e-01,9.999787885820410338e-01,5.018139000000000349e-01
4.938486000000000264e-01,1.000045304129969947e+00,4.938486000000000264e-01
5.097791999999999879e-01,1.000629787320409969e+00,5.097791999999999879e-01
4.779180000000000095e-01,9.990834301036309872e-01,4.779180000000000095e-01
4.779180000000000095e-01,1.005773824509289982e+00,4.779180000000000095e-01
4.540220999999999840e-01,1.004264441296039978e+00,4.540220999999999840e-01
4.858833000000000180e-01,9.974486866737000135e-01,4.858833000000000180e-01
5.018139000000000349e-01,1.004025679438590002e+00,5.018139000000000349e-01
4.460567999999999755e-01,1.003487779638930100e+00,4.460567999999999755e-01
4.938486000000000264e-01,9.994903840935439598e-01,4.938486000000000264e-01
4.858833000000000180e-01,9.976641196485539487e-01,4.858833000000000180e-01
4.062302999999999886e-01,1.005277151333080043e+00,4.062302999999999886e-01
4.460567999999999755e-01,1.007597753207130076e+00,4.460567999999999755e-01
3.982649999999999801e-01,9.946184501578470005e-01,3.982649999999999801e-01
4.141955999999999971e-01,9.973564731254119797e-01,4.141955999999999971e-01
3.743691000000000102e-01,1.005140293907190063e+00,3.743691000000000102e-01
3.982649999999999801e-01,9.983118129380369465e-01,3.982649999999999801e-01
3.664038000000000017e-01,9.997752320055449671e-01,3.664038000000000017e-01
3.743691000000000102e-01,9.947530684396860279e-01,3.743691000000000102e-01
3.425078999999999763e-01,1.005350949439139940e+00,3.425078999999999763e-01
3.584384999999999932e-01,9.979724426124829684e-01,3.584384999999999932e-01
3.425078999999999763e-01,9.919288394175319601e-01,3.425078999999999763e-01
3.664038000000000017e-01,1.004483931878979996e+00,3.664038000000000017e-01
3.265773000000000148e-01,1.002509493493600079e+00,3.265773000000000148e-01
3.106466999999999978e-01,9.911109362840639925e-01,3.106466999999999978e-01
3.345426000000000233e-01,9.961357724759200005e-01,3.345426000000000233e-01
3.504731999999999847e-01,1.001381468388909957e+00,3.504731999999999847e-01
3.664038000000000017e-01,9.928648468169269936e-01,3.664038000000000017e-01
3.265773000000000148e-01,1.000576825313540086e+00,3.265773000000000148e-01
3.425078999999999763e-01,9.998305962589919549e-01,3.425078999999999763e-01
3.425078999999999763e-01,1.004083074420599964e+00,3.425078999999999763e-01
3.584384999999999932e-01,1.001537246744319987e+00,3.584384999999999932e-01
3.106466999999999978e-01,9.988608951750770348e-01,3.106466999999999978e-01
3.186120000000000063e-01,9.987426214705810157e-01,3.186120000000000063e-01
2.867507999999999724e-01,9.990843606231879503e-01,2.867507999999999724e-01
2.389590000000000047e-01,9.952803344450580347e-01,2.389590000000000047e-01
2.787855000000000194e-01,9.995945807264370320e-01,2.787855000000000194e-01
2.708202000000000109e-01,1.002912278202390040e+00,2.708202000000000109e-01
3.106466999999999978e-01,9.991793568237500311e-01,3.106466999999999978e-01
2.708202000000000109e-01,1.007679509243279981e+00,2.708202000000000109e-01
3.186120000000000063e-01,1.001223851792709896e+00,3.186120000000000063e-01
2.867507999999999724e-01,9.977972398211619742e-01,2.867507999999999724e-01
2.867507999999999724e-01,9.987951554495160256e-01,2.867507999999999724e-01
2.548895999999999940e-01,9.928808946139110470e-01,2.548895999999999940e-01
2.947160999999999809e-01,9.977367024955819952e-01,2.947160999999999809e-01
2.389590000000000047e-01,1.006079943707699931e+00,2.389590000000000047e-01
2.389590000000000047e-01,9.951704141224579914e-01,2.389590000000000047e-01
2.867507999999999724e-01,9.998813440954660292e-01,2.867507999999999724e-01
3.584384999999999932e-01,1.005218412740940037e+00,3.584384999999999932e-01
2.708202000000000109e-01,1.002198843232990022e+00,2.708202000000000109e-01
2.787855000000000194e-01,9.920528215679029760e-01,2.787855000000000194e-01
2.469243000000000132e-01,9.901531934519739453e-01,2.469243000000000132e-01
3.345426000000000233e-01,9.990086269193030333e-01,3.345426000000000233e-01
2.309936999999999963e-01,9.999011313155099501e-01,2.309936999999999963e-01
2.867507999999999724e-01,9.925749883366480342e-01,2.867507999999999724e-01
2.469243000000000132e-01,9.983122401244199917e-01,2.469243000000000132e-01
3.265773000000000148e-01,1.003355336839010015e+00,3.265773000000000148e-01
3.026813999999999893e-01,1.003561817229650099e+00,3.026813999999999893e-01
3.265773000000000148e-01,9.909499791864759821e-01,3.265773000000000148e-01
2.787855000000000194e-01,9.988836407750579793e-01,2.787855000000000194e-01
3.026813999999999893e-01,1.004103684852960088e+00,3.026813999999999893e-01
3.106466999999999978e-01,9.917262001465779742e-01,3.106466999999999978e-01
3.345426000000000233e-01,9.981182449767499465e-01,3.345426000000000233e-01
3.504731999999999847e-01,1.004757028897210080e+00,3.504731999999999847e-01
3.743691000000000102e-01,1.000535443021169923e+00,3.743691000000000102e-01
4.062302999999999886e-01,9.976427877949369805e-01,4.062302999999999886e-01
4.141955999999999971e-01,9.948860753976209725e-01,4.141955999999999971e-01
4.460567999999999755e-01,1.003977704656789927e+00,4.460567999999999755e-01
4.380915000000000226e-01,9.949242347242509554e-01,4.380915000000000226e-01
4.221609000000000056e-01,9.933258230901530483e-01,4.221609000000000056e-01
3.982649999999999801e-01,1.001983671067979920e+00,3.982649999999999801e-01
3.982649999999999801e-01,1.000665713598509976e+00,3.982649999999999801e-01
4.221609000000000056e-01,9.969257144294100259e-01,4.221609000000000056e-01
4.619873999999999925e-01,1.007517401184359951e+00,4.619873999999999925e-01
4.460567999999999755e-01,1.003095050873459959e+00,4.460567999999999755e-01
4.858833000000000180e-01,1.002336667690429950e+00,4.858833000000000180e-01
5.336750999999999578e-01,9.998847050323640406e-01,5.336750999999999578e-01
5.018139000000000349e-01,9.987350431496999636e-01,5.018139000000000349e-01
5.575710000000000388e-01,1.006327676647210012e+00,5.575710000000000388e-01
5.496056999999999748e-01,9.997177626196329658e-01,5.496056999999999748e-01
5.894321999999999617e-01,1.005849194759830034e+00,5.894321999999999617e-01
5.177445000000000519e-01,1.000150412315689907e+00,5.177445000000000519e-01
5.973975000000000257e-01,1.002417604646159921e+00,5.973975000000000257e-01
5.894321999999999617e-01,1.000065992856179919e+00,5.894321999999999617e-01
5.018139000000000349e-01,1.006050237865379948e+00,5.018139000000000349e-01
5.496056999999999748e-01,1.006293867161420108e+00,5.496056999999999748e-01
4.540220999999999840e-01,9.996134550297850474e-01,4.540220999999999840e-01
5.655362999999999918e-01,1.004459814008219931e+00,5.655362999999999918e-01
5.018139000000000349e-01,1.003119499993250008e+00,5.018139000000000349e-01
5.257098000000000049e-01,1.003031857503339896e+00,5.257098000000000049e-01
5.575710000000000388e-01,1.002446380649300028e+00,5.575710000000000388e-01
5.336750999999999578e-01,9.986434291073359448e-01,5.336750999999999578e-01
5.814669000000000088e-01,1.003456676534810077e+00,5.814669000000000088e-01
5.257098000000000049e-01,9.984208920313969449e-01,5.257098000000000049e-01
5.257098000000000049e-01,9.983178749874560554e-01,5.257098000000000049e-01
5.257098000000000049e-01,1.001938472935200108e+00,5.257098000000000049e-01
5.097791999999999879e-01,1.005514415415099894e+00,5.097791999999999879e-01
5.735015999999999448e-01,1.006193197458260080e+00,5.735015999999999448e-01
4.858833000000000180e-01,9.931739003129229637e-01,4.858833000000000180e-01
5.894321999999999617e-01,1.004044485494429928e+00,5.894321999999999617e-01
5.416404000000000218e-01,9.992596068810599697e-01,5.416404000000000218e-01
5.496056999999999748e-01,9.933362674297430139e-01,5.496056999999999748e-01
5.735015999999999448e-01,9.908772882044809549e-01,5.735015999999999448e-01
5.336750999999999578e-01,9.934169244089170459e-01,5.336750999999999578e-01
5.575710000000000388e-01,1.008272822224320020e+00,5.575710000000000388e-01
5.973975000000000257e-01,1.004071057077190021e+00,5.973975000000000257e-01
5.894321999999999617e-01,9.949494446809860060e-01,5.894321999999999617e-01
6.451892999999999656e-01,1.005012546216810021e+00,6.451892999999999656e-01
5.814669000000000088e-01,1.000434120221560086e+00,5.814669000000000088e-01
6.451892999999999656e-01,9.984884074004120036e-01,6.451892999999999656e-01
6.053627999999999787e-01,9.905099318574720479e-01,6.053627999999999787e-01
5.973975000000000257e-01,9.965689040387010200e-01,5.973975000000000257e-01
6.212933999999999957e-01,1.005018295226010050e+00,6.212933999999999957e-01
5.575710000000000388e-01,1.003403086962729951e+00,5.575710000000000388e-01
5.655362999999999918e-01,9.985099937260429881e-01,5.655362999999999918e-01
6.531546000000000296e-01,9.974496356802780017e-01,6.531546000000000296e-01
6.053627999999999787e-01,1.009468314255749899e+00,6.053627999999999787e-01
5.655362999999999918e-01,9.996167745764820145e-01,5.655362999999999918e-01
5.416404000000000218e-01,9.975256997585070229e-01,5.416404000000000218e-01
5.336750999999999578e-01,9.948704787244030401e-01,5.336750999999999578e-01
5.496056999999999748e-01,1.004838144211060103e+00,5.496056999999999748e-01
4.938486000000000264e-01,9.978579775082669912e-01,4.938486000000000264e-01
5.336750999999999578e-01,1.007212363761859963e+00,5.336750999999999578e-01
5.018139000000000349e-01,9.934757277098610340e-01,5.018139000000000349e-01
4.619873999999999925e-01,9.967963073858500112e-01,4.619873999999999925e-01
4.619873999999999925e-01,1.006736464210139959e+00,4.619873999999999925e-01
4.460567999999999755e-01,9.903195564225899528e-01,4.460567999999999755e-01
4.380915000000000226e-01,9.927736007230369975e-01,4.380915000000000226e-01
3.823344000000000187e-01,9.982768299258509836e-01,3.823344000000000187e-01
4.062302999999999886e-01,9.954970776188000192e-01,4.062302999999999886e-01
3.664038000000000017e-01,9.863765639223690540e-01,3.664038000000000017e-01
3.743691000000000102e-01,9.402067575111919817e-01,3.743691000000000102e-01
4.699527000000000010e-01,8.956180218677189941e-01,4.699527000000000010e-01
4.141955999999999971e-01,8.439087902781979844e-01,4.141955999999999971e-01
3.026813999999999893e-01,7.761667539414219830e-01,3.026813999999999893e-01
3.345426000000000233e-01,6.934518283121170468e-01,3.345426000000000233e-01
3.186120000000000063e-01,6.179310317349500092e-01,3.186120000000000063e-01
4.141955999999999971e-01,5.336819844116910128e-01,4.141955999999999971e-01
3.982649999999999801e-01,4.593794284554019725e-01,3.982649999999999801e-01
4.141955999999999971e-01,3.089791800895940188e-01,4.141955999999999971e-01
4.062302999999999886e-01,1.680591830210239890e-01,4.062302999999999886e-01
4.380915000000000226e-01,1.279387906989080115e-01,4.380915000000000226e-01
4.221609000000000056e-01,1.041385268286850047e-01,4.221609000000000056e-01
3.982649999999999801e-01,1.299187494739079997e-02,3.982649999999999801e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.823344000000000187e-01,4.954465780169359929e-02,3.823344000000000187e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.186120000000000063e-01,0.000000000000000000e+00,3.186120000000000063e-01
4.540220999999999840e-01,0.000000000000000000e+00,4.540220999999999840e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.902997000000000272e-01,0.000000000000000000e+00,3.902997000000000272e-01
3.823344000000000187e-01,0.000000000000000000e+00,3.823344000000000187e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.664038000000000017e-01,0.000000000000000000e+00,3.664038000000000017e-01
3.743691000000000102e-01,0.000000000000000000e+00,3.743691000000000102e-01
3.982649999999999801e-01,0.000000000000000000e+00,3.982649999999999801e-01
4.062302999999999886e-01,0.000000000000000000e+00,4.062302999999999886e-01
3.584384999999999932e-01,0.000000000000000000e+00,3.584384999999999932e-01
3.345426000000000233e-01,0.000000000000000000e+00,3.345426000000000233e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
3.425078999999999763e-01,0.000000000000000000e+00,3.425078999999999763e-01
3.265773000000000148e-01,0.000000000000000000e+00,3.265773000000000148e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.026813999999999893e-01,8.697410359242300007e-03,3.026813999999999893e-01
3.265773000000000148e-01,1.302259047181120004e-02,3.265773000000000148e-01
3.664038000000000017e-01,7.605917412574629555e-02,3.664038000000000017e-01
3.026813999999999893e-01,1.180311308243170015e-01,3.026813999999999893e-01
2.787855000000000194e-01,1.399925848057509969e-01,2.787855000000000194e-01
2.787855000000000194e-01,1.527866989574969969e-01,2.787855000000000194e-01
4.141955999999999971e-01,1.858252668368499949e-01,4.141955999999999971e-01
4.141955999999999971e-01,2.359114151586710062e-01,4.141955999999999971e-01
3.902997000000000272e-01,2.843112364730779884e-01,3.902997000000000272e-01
3.345426000000000233e-01,3.370532136451330207e-01,3.345426000000000233e-01
3.664038000000000017e-01,3.934386327929049743e-01,3.664038000000000017e-01
3.504731999999999847e-01,4.735750970219049782e-01,3.504731999999999847e-01
3.345426000000000233e-01,5.285494385969520259e-01,3.345426000000000233e-01
3.823344000000000187e-01,5.522458166909279820e-01,3.823344000000000187e-01
