center_CAM,Weights
4.540220999999999840e-01,1.000162112738550046e+00
4.540220999999999840e-01,9.976718877311739897e-01
4.141955999999999971e-01,9.969683831899289750e-01
4.062302999999999886e-01,1.002251902245989923e+00
3.823344000000000187e-01,9.985164095460490330e-01
4.062302999999999886e-01,9.965139318821839565e-01
4.380915000000000226e-01,1.005406231598090061e+00
4.619873999999999925e-01,1.006865666932490022e+00
4.141955999999999971e-01,1.003257958284270002e+00
3.823344000000000187e-01,1.005021292267110011e+00
3.982649999999999801e-01,9.920475783672240144e-01
3.664038000000000017e-01,9.966393061279500420e-01
3.902997000000000272e-01,9.970777167464730528e-01
3.265773000000000148e-01,9.986373986421820392e-01
3.106466999999999978e-01,9.955141250326430269e-01
2.947160999999999809e-01,9.975775458398740136e-01
2.867507999999999724e-01,9.991709519001760187e-01
3.026813999999999893e-01,1.002326257314209990e+00
2.708202000000000109e-01,1.002857255907299905e+00
3.026813999999999893e-01,9.990151430029019508e-01
3.106466999999999978e-01,1.000980047970859932e+00
3.186120000000000063e-01,1.004082954873869893e+00
3.425078999999999763e-01,9.981415089821089603e-01
3.743691000000000102e-01,9.975158720230290488e-01
3.425078999999999763e-01,1.004411244377900081e+00
2.708202000000000109e-01,9.985257054074310190e-01
2.548895999999999940e-01,1.006694257429870065e+00
2.548895999999999940e-01,1.005377870186549893e+00
2.309936999999999963e-01,9.998417272231090447e-01
2.230283999999999878e-01,9.988105096449090281e-01
2.628549000000000024e-01,9.944458426763359560e-01
2.947160999999999809e-01,9.983583482398330489e-01
2.867507999999999724e-01,1.001177790777290078e+00
2.867507999999999724e-01,9.999960841066389827e-01
3.026813999999999893e-01,9.998840208291690512e-01
3.504731999999999847e-01,9.929741599657130324e-01
2.947160999999999809e-01,9.990839025832950471e-01
3.106466999999999978e-01,1.005450301251189948e+00
3.425078999999999763e-01,1.001771501994419999e+00
3.823344000000000187e-01,1.000993230442829951e+00
3.982649999999999801e-01,9.912527026492919946e-01
3.982649999999999801e-01,1.001982911355659978e+00
4.141955999999999971e-01,1.004273360247829983e+00
4.141955999999999971e-01,1.001357736002759902e+00
4.301262000000000141e-01,9.953874865428009588e-01
4.062302999999999886e-01,9.975537517749319960e-01
3.425078999999999763e-01,1.006685950892310055e+00
3.902997000000000272e-01,1.001974141231460003e+00
3.743691000000000102e-01,1.006929756617749971e+00
4.460567999999999755e-01,1.002981095294579905e+00
3.823344000000000187e-01,1.000069183746429946e+00
3.982649999999999801e-01,1.000173802540700096e+00
3.982649999999999801e-01,9.965596186191040262e-01
3.982649999999999801e-01,1.003506686104630008e+00
3.743691000000000102e-01,1.001642481365609960e+00
3.504731999999999847e-01,9.985703000993320089e-01
3.265773000000000148e-01,9.998750717978039937e-01
3.265773000000000148e-01,9.995057417602709604e-01
3.345426000000000233e-01,1.002496223273040110e+00
3.106466999999999978e-01,9.994990940088329667e-01
3.106466999999999978e-01,9.976209588003499551e-01
2.867507999999999724e-01,1.000104104555110007e+00
3.026813999999999893e-01,1.009848885026749965e+00
2.787855000000000194e-01,1.003248331150840000e+00
2.867507999999999724e-01,9.966554972392700495e-01
3.345426000000000233e-01,9.946373406664600347e-01
4.221609000000000056e-01,1.005915326571080071e+00
3.902997000000000272e-01,1.002969092949119956e+00
3.504731999999999847e-01,9.947879390866940508e-01
3.664038000000000017e-01,1.000234469426509953e+00
4.062302999999999886e-01,9.949747332250770127e-01
3.743691000000000102e-01,9.993525151214459612e-01
4.301262000000000141e-01,1.002386378720969917e+00
4.221609000000000056e-01,1.007346723492569929e+00
4.141955999999999971e-01,9.967752940994030197e-01
3.584384999999999932e-01,9.970362061783349938e-01
3.664038000000000017e-01,1.001277613421790003e+00
4.141955999999999971e-01,1.001809107134109977e+00
4.062302999999999886e-01,9.953403087641790048e-01
3.902997000000000272e-01,9.962647337521229884e-01
4.141955999999999971e-01,9.978267810444869657e-01
4.221609000000000056e-01,1.007580164712009951e+00
4.540220999999999840e-01,9.967971040619370005e-01
4.540220999999999840e-01,9.968364778046879815e-01
3.982649999999999801e-01,1.002743101728019948e+00
4.062302999999999886e-01,1.001841943752550090e+00
4.221609000000000056e-01,9.960865596267980404e-01
3.664038000000000017e-01,1.008235292832710073e+00
4.062302999999999886e-01,1.000846392580879929e+00
3.584384999999999932e-01,1.003022240945339982e+00
3.504731999999999847e-01,9.981860191195679466e-01
3.902997000000000272e-01,9.986937276553320419e-01
4.619873999999999925e-01,9.967190799297690473e-01
4.619873999999999925e-01,9.967721508889060278e-01
4.540220999999999840e-01,9.980757505116080175e-01
4.221609000000000056e-01,1.000989505152650061e+00
3.902997000000000272e-01,1.006330945741009897e+00
4.221609000000000056e-01,1.008737334010890052e+00
4.540220999999999840e-01,9.847945191882070404e-01
4.062302999999999886e-01,1.001269496655559976e+00
4.380915000000000226e-01,9.989056926120070123e-01
3.823344000000000187e-01,9.992728847160610162e-01
4.062302999999999886e-01,9.927825679070729770e-01
4.062302999999999886e-01,1.007612623921150030e+00
4.619873999999999925e-01,9.977583985762999985e-01
4.540220999999999840e-01,1.006305275904499918e+00
4.460567999999999755e-01,9.967226830178079755e-01
4.779180000000000095e-01,1.001418982231639943e+00
4.460567999999999755e-01,9.999625097675139962e-01
4.460567999999999755e-01,1.006150725941370006e+00
4.301262000000000141e-01,1.000915841349200086e+00
4.540220999999999840e-01,1.005568915191070056e+00
4.540220999999999840e-01,1.000039601204069983e+00
5.257098000000000049e-01,9.975706370425330149e-01
4.858833000000000180e-01,1.004506897845810043e+00
5.336750999999999578e-01,1.001507701638790104e+00
5.177445000000000519e-01,1.001257850094680046e+00
5.257098000000000049e-01,1.000257386275150040e+00
4.619873999999999925e-01,9.982569350785499562e-01
4.380915000000000226e-01,1.002253341321690083e+00
4.380915000000000226e-01,1.003084041539000104e+00
4.062302999999999886e-01,1.001040774607899975e+00
4.540220999999999840e-01,1.001987437350480015e+00
4.141955999999999971e-01,1.003622922983949950e+00
4.540220999999999840e-01,9.975425465932199476e-01
4.380915000000000226e-01,1.001397181720780072e+00
4.141955999999999971e-01,1.006904442218830020e+00
4.301262000000000141e-01,1.004901502170320038e+00
3.902997000000000272e-01,9.996511873076580068e-01
5.018139000000000349e-01,9.909371513663239872e-01
4.301262000000000141e-01,9.999140447160479450e-01
4.540220999999999840e-01,1.004018891346110109e+00
4.221609000000000056e-01,9.985064609427659610e-01
4.301262000000000141e-01,9.973603690297230262e-01
4.141955999999999971e-01,9.995657816705210141e-01
4.141955999999999971e-01,9.944902457511239913e-01
4.540220999999999840e-01,9.935665072959000144e-01
4.380915000000000226e-01,9.983214022893760475e-01
4.221609000000000056e-01,1.002508345684880009e+00
4.141955999999999971e-01,1.000358714993039966e+00
4.062302999999999886e-01,9.974928110231360279e-01
4.221609000000000056e-01,9.963993978692859965e-01
4.062302999999999886e-01,1.004261008939109967e+00
4.619873999999999925e-01,9.961761220490930047e-01
4.141955999999999971e-01,9.982811660008189536e-01
4.460567999999999755e-01,9.987989696496359926e-01
4.779180000000000095e-01,1.000555823148640000e+00
4.619873999999999925e-01,1.001406373819820006e+00
4.858833000000000180e-01,9.920180295663809655e-01
3.982649999999999801e-01,9.960446406514780193e-01
3.982649999999999801e-01,1.002638015059869936e+00
4.619873999999999925e-01,1.000971819705960053e+00
4.858833000000000180e-01,9.997097461484729664e-01
5.018139000000000349e-01,9.953445479858570311e-01
4.858833000000000180e-01,9.996086271578510374e-01
4.540220999999999840e-01,1.007469969550889966e+00
4.619873999999999925e-01,9.991705053948599646e-01
4.141955999999999971e-01,9.987118172192199772e-01
4.540220999999999840e-01,9.985425641381550088e-01
4.460567999999999755e-01,9.981122750255480014e-01
4.699527000000000010e-01,1.006340497713470006e+00
4.619873999999999925e-01,9.988160438848650013e-01
4.699527000000000010e-01,9.974061182435840500e-01
5.097791999999999879e-01,9.977621037233880275e-01
5.097791999999999879e-01,9.972180342108190043e-01
4.540220999999999840e-01,9.985687951611460500e-01
4.380915000000000226e-01,1.001093756537539958e+00
4.141955999999999971e-01,9.994111812829670205e-01
4.380915000000000226e-01,9.991952798986100115e-01
4.540220999999999840e-01,1.005108056200989974e+00
3.902997000000000272e-01,9.971273659420080149e-01
3.186120000000000063e-01,9.959262869018820075e-01
3.504731999999999847e-01,9.972899398555149508e-01
3.584384999999999932e-01,1.004170220986190021e+00
2.867507999999999724e-01,1.003825227573809986e+00
2.867507999999999724e-01,9.981543155608270101e-01
2.548895999999999940e-01,1.002593358549699998e+00
3.345426000000000233e-01,1.006485772422990088e+00
3.345426000000000233e-01,9.960736115281789704e-01
3.345426000000000233e-01,1.002500481161759938e+00
3.026813999999999893e-01,9.946062613648439799e-01
2.230283999999999878e-01,1.000938112282389936e+00
2.070977999999999986e-01,1.002662111448090032e+00
2.947160999999999809e-01,9.989841779584009984e-01
3.106466999999999978e-01,1.004768169972600100e+00
3.425078999999999763e-01,1.008908842449379950e+00
3.425078999999999763e-01,9.999905615618950305e-01
3.026813999999999893e-01,1.001821259260119890e+00
2.787855000000000194e-01,1.009365282047020029e+00
3.106466999999999978e-01,9.949238612340219889e-01
3.345426000000000233e-01,9.977211887221300035e-01
3.186120000000000063e-01,9.919717545969090056e-01
2.708202000000000109e-01,9.561199570866329989e-01
2.867507999999999724e-01,8.978280228178719957e-01
2.708202000000000109e-01,8.412506884316039990e-01
2.628549000000000024e-01,7.752836807574210454e-01
3.186120000000000063e-01,6.920239418187570379e-01
3.345426000000000233e-01,6.209940803936699893e-01
3.186120000000000063e-01,5.477831581575349773e-01
3.425078999999999763e-01,4.607150093726469775e-01
3.743691000000000102e-01,3.432864891333480273e-01
2.230283999999999878e-01,1.959253813105769904e-01
2.469243000000000132e-01,1.141806320721610035e-01
2.867507999999999724e-01,1.035919779506819932e-01
3.186120000000000063e-01,6.797186524935990015e-02
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
2.787855000000000194e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.708202000000000109e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
2.230283999999999878e-01,6.978401822552850187e-02
2.548895999999999940e-01,8.709648664519249739e-02
2.708202000000000109e-01,1.229460870231949970e-01
2.548895999999999940e-01,1.653425592090760066e-01
2.309936999999999963e-01,2.016604308717669936e-01
2.309936999999999963e-01,2.290389635702299864e-01
2.309936999999999963e-01,2.833140304123780151e-01
2.708202000000000109e-01,3.333064000295429818e-01
2.469243000000000132e-01,3.727892528943809736e-01
2.628549000000000024e-01,4.245771424369619851e-01
2.628549000000000024e-01,4.897896086487509848e-01
1.991324999999999901e-01,5.410558109014389494e-01
3.504731999999999847e-01,6.144064254214000043e-01
3.664038000000000017e-01,6.823533851800029915e-01
3.106466999999999978e-01,7.052381578781300453e-01
2.070977999999999986e-01,7.241958239559089794e-01
2.150631000000000070e-01,7.878291561459139780e-01
2.708202000000000109e-01,8.308559881520040102e-01
2.070977999999999986e-01,8.608778040442469637e-01
2.389590000000000047e-01,9.080906340563650314e-01
