x,y,z
-7.872567348100000117e+01,2.745305379022000238e+02,2.392298342719999837e+01
-7.872578792100000555e+01,2.745325416942000061e+02,2.392497634520000105e+01
-7.872584491899999648e+01,2.745335400622000179e+02,2.392497281019999988e+01
-7.872490332099999932e+01,2.745345919011999740e+02,2.392396930219999973e+01
-7.872296379299990576e+01,2.745357077951999827e+02,2.392496580319999921e+01
-7.872096637900000360e+01,2.745358112092000056e+02,2.392196586320000051e+01
-7.872290612899989526e+01,2.745346988431999762e+02,2.392196935620000176e+01
-7.872490332099999932e+01,2.745345919011999740e+02,2.392396930219999973e+01
-7.872484632299999419e+01,2.745335935332000190e+02,2.392397283720000090e+01
-7.872578792100000555e+01,2.745325416942000061e+02,2.392497634520000105e+01
-7.872473232699999812e+01,2.745315967971999953e+02,2.392397990719999967e+01
-7.872573092300000042e+01,2.745315433261999942e+02,2.392497988019999866e+01
-7.872672929699990618e+01,2.745314863272000139e+02,2.392497985920000048e+01
-7.872672974099990029e+01,2.745314933831999724e+02,2.392697984719999837e+01
-7.872578836499999966e+01,2.745325487502000215e+02,2.392697633319999895e+01
-7.872396194499999922e+01,2.745356472682000231e+02,2.392396578820000030e+01
-7.872207830499999659e+01,2.745377438901999767e+02,2.391995878419999855e+01
-7.872013855500000545e+01,2.745388562562000061e+02,2.391995529120000086e+01
-7.872196453099989810e+01,2.745357506821999891e+02,2.392096584820000160e+01
-7.872373373099999583e+01,2.745316502681999964e+02,2.392297993420000068e+01
-7.872761367500000063e+01,2.745294325922000098e+02,2.392498690820000107e+01
-7.872966786499999614e+01,2.745303240182000195e+02,2.392698331920000143e+01
-7.872872671099999309e+01,2.745313829131999910e+02,2.392797979919999918e+01
-7.872678696099990248e+01,2.745324952792000204e+02,2.392797630620000149e+01
-7.872578836499999966e+01,2.745325487502000215e+02,2.392697633319999895e+01
-7.872478976899999736e+01,2.745326022212000225e+02,2.392597636019999996e+01
-7.872290612899989526e+01,2.745346988431999762e+02,2.392196935620000176e+01
-7.872107970899999430e+01,2.745377973611999778e+02,2.391895881119999956e+01
