x,y,z
-7.872363774500000488e+01,2.620383876362000137e+02,2.395705709719999987e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872457889899999373e+01,2.620373287411999854e+02,2.395606061719999857e+01
-7.872457889899999373e+01,2.620373287411999854e+02,2.395606061719999857e+01
-7.872463611899999592e+01,2.620383306371999765e+02,2.395705707620000169e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872363796700000194e+01,2.620383911641999930e+02,2.395805709120000060e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872463656300000423e+01,2.620383376931999919e+02,2.395905706419999959e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872457934300000204e+01,2.620373357972000008e+02,2.395806060520000003e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872463611899999592e+01,2.620383306371999765e+02,2.395705707620000169e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872563471499989873e+01,2.620382771661999755e+02,2.395805704920000068e+01
-7.872657586899990179e+01,2.620372182712000040e+02,2.395706056919999938e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872657609099989884e+01,2.620372217991999833e+02,2.395806056320000010e+01
-7.872557793900000433e+01,2.620372823261999997e+02,2.395906057819999901e+01
-7.872457934300000204e+01,2.620373357972000008e+02,2.395806060520000003e+01
-7.872563493699989579e+01,2.620382806942000116e+02,2.395905704320000140e+01
-7.872363796700000194e+01,2.620383911641999930e+02,2.395805709120000060e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872563493699989579e+01,2.620382806942000116e+02,2.395905704320000140e+01
-7.872657609099989884e+01,2.620372217991999833e+02,2.395806056320000010e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872457956499999909e+01,2.620373393251999801e+02,2.395906059920000075e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872463634099999297e+01,2.620383341652000126e+02,2.395805707019999886e+01
-7.872463656300000423e+01,2.620383376931999919e+02,2.395905706419999959e+01
-7.872563471499989873e+01,2.620382771661999755e+02,2.395805704920000068e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557749499999602e+01,2.620372752701999843e+02,2.395706059020000112e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872457912100000499e+01,2.620373322692000215e+02,2.395706061119999930e+01
-7.872557793900000433e+01,2.620372823261999997e+02,2.395906057819999901e+01
-7.872557793900000433e+01,2.620372823261999997e+02,2.395906057819999901e+01
-7.872557771699999307e+01,2.620372787982000204e+02,2.395806058419999829e+01
-7.872557793900000433e+01,2.620372823261999997e+02,2.395906057819999901e+01
-7.872457956499999909e+01,2.620373393251999801e+02,2.395906059920000075e+01
-7.872363818899999899e+01,2.620383946921999723e+02,2.395905708520000132e+01
-7.872457934300000204e+01,2.620373357972000008e+02,2.395806060520000003e+01
