width_LLS_B,Weights,error_LLS_B
6.136376781130699953e+00,9.962390350493729452e-01,-2.136232188692996914e-01
6.148387186897069867e+00,9.970205746111979739e-01,-2.016128131029297776e-01
6.196290503196250299e+00,9.906071898845160151e-01,-1.537094968037493459e-01
6.234318326810080357e+00,9.888158078266600093e-01,-1.156816731899192874e-01
6.244297958938219928e+00,9.868197710516819487e-01,-1.057020410617797168e-01
6.230288917859270192e+00,1.006026065617459997e+00,-1.197110821407294523e-01
6.268379774710529873e+00,1.001541892355400032e+00,-8.162022528946977218e-02
6.308572659484870115e+00,1.002360915891199911e+00,-4.142734051512952931e-02
6.208234853805070230e+00,1.004956901179330009e+00,-1.417651461949294145e-01
6.275509939439189999e+00,9.998777249771300113e-01,-7.449006056080964555e-02
6.291249240015850397e+00,1.002716139703990095e+00,-5.875075998414924783e-02
6.290412069173210163e+00,1.007091250686150019e+00,-5.958793082678948139e-02
6.279379109434310102e+00,1.000039983683350009e+00,-7.062089056568954248e-02
6.277121155434230104e+00,9.952141310253139750e-01,-7.287884456576954051e-02
6.290335841590650290e+00,9.991265652081019466e-01,-5.966415840934935488e-02
6.312355582506420149e+00,9.941531074948519731e-01,-3.764441749357949618e-02
6.312410633030779650e+00,9.914553980617279993e-01,-3.758936696921999498e-02
6.260259499413740159e+00,9.946529293425030449e-01,-8.974050058625948623e-02
6.233260623461849725e+00,9.962312730421569729e-01,-1.167393765381499193e-01
6.287231902832919772e+00,9.945894264416530461e-01,-6.276809716707987263e-02
6.262550039720239603e+00,9.972635092495230058e-01,-8.744996027976004171e-02
6.223349982123780322e+00,1.005754963073210106e+00,-1.266500178762193229e-01
6.264316802333680378e+00,1.005071626150390030e+00,-8.568319766631926626e-02
6.239500140235599623e+00,1.008181246376020024e+00,-1.104998597644000213e-01
6.251499180196700145e+00,1.004594869450659900e+00,-9.850081980329949971e-02
6.264766555906129852e+00,9.982603266585140522e-01,-8.523344409386979237e-02
6.264347691499890125e+00,9.928746297533029841e-01,-8.565230850010951968e-02
6.222514282828120358e+00,9.982591427861690070e-01,-1.274857171718792870e-01
6.232404431678030043e+00,9.981539998503180522e-01,-1.175955683219696013e-01
6.243677842425889857e+00,9.996405462466649849e-01,-1.063221575741097880e-01
6.282346695304229733e+00,9.974528679426609701e-01,-6.765330469576991135e-02
6.267523434339910438e+00,9.925550320986680219e-01,-8.247656566008920720e-02
6.267390924459720125e+00,9.989736107196830472e-01,-8.260907554027951960e-02
6.281191129077350332e+00,1.003210141118320076e+00,-6.880887092264931226e-02
6.245403589841090231e+00,9.997237616493219736e-01,-1.045964101589094142e-01
6.246450271954460121e+00,9.961519750370050330e-01,-1.035497280455395241e-01
6.209465113840320072e+00,1.002328858073000095e+00,-1.405348861596795729e-01
6.158468965579030119e+00,1.007928999263669967e+00,-1.915310344209695259e-01
6.196320279004310372e+00,9.999987634645279844e-01,-1.536797209956892729e-01
6.243438555795999712e+00,9.975653636264160129e-01,-1.065614442039999332e-01
6.268277674130270150e+00,9.933804383562639950e-01,-8.172232586972949520e-02
6.290459124738029928e+00,9.982996911021919662e-01,-5.954087526196971680e-02
6.302324967819419754e+00,1.001424228090080026e+00,-4.767503218057989045e-02
6.247297815856070358e+00,1.004285603575469921e+00,-1.027021841439292871e-01
6.223553486554120440e+00,1.000913243166990041e+00,-1.264465134458792051e-01
6.236225220435840377e+00,1.004116118858489948e+00,-1.137747795641592674e-01
6.224155525049160254e+00,1.000956856651139981e+00,-1.258444749508393912e-01
6.213270716780329828e+00,9.990539837421069658e-01,-1.367292832196698171e-01
6.252348358816870011e+00,1.007006588970380090e+00,-9.765164118312963382e-02
6.290295780009079962e+00,1.009277941473609941e+00,-5.970421999091968246e-02
6.316376888691809910e+00,1.002185692303900089e+00,-3.362311130818973481e-02
6.315294609121569813e+00,1.004558323230150041e+00,-3.470539087842983150e-02
6.339333245697059915e+00,9.938136066855990380e-01,-1.066675430293972937e-02
6.300533628193729641e+00,9.943762755881649928e-01,-4.946637180627000419e-02
6.276306238545090288e+00,1.004955995460810048e+00,-7.369376145490935670e-02
6.235177142631959768e+00,1.009363211636800095e+00,-1.148228573680398767e-01
6.197209856056190347e+00,1.002711505469070064e+00,-1.527901439438092979e-01
6.170179008748450045e+00,9.931404929671250326e-01,-1.798209912515496001e-01
6.210243554000119737e+00,9.999447316927939644e-01,-1.397564459998799080e-01
6.220148631664679684e+00,1.001774813233170081e+00,-1.298513683353199610e-01
6.193149279647630401e+00,1.008085491612980000e+00,-1.568507203523692439e-01
6.232148345474460172e+00,9.983769102093500436e-01,-1.178516545255394732e-01
6.206299783284720206e+00,9.928002634325150400e-01,-1.437002167152794385e-01
6.204351053897579682e+00,1.002473136555160016e+00,-1.456489461024199628e-01
6.152364829884519715e+00,1.006382421616520029e+00,-1.976351701154799301e-01
6.153282863642790090e+00,1.006978932670020033e+00,-1.967171363572095544e-01
6.141283416355250324e+00,1.003689704260319893e+00,-2.087165836447493206e-01
