x,y,z
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870087987300000520e+01,2.870089300221999906e+02,2.381396377820000154e+01
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870281984499989392e+01,2.870078211841999973e+02,2.381496726519999996e+01
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870187824699999624e+01,2.870088730232000103e+02,2.381396375719999980e+01
-7.870088031699999931e+01,2.870089370782000060e+02,2.381596376619999944e+01
-7.869988194299999407e+01,2.870089940771999864e+02,2.381596378720000118e+01
-7.869988194299999407e+01,2.870089940771999864e+02,2.381596378720000118e+01
-7.869988194299999407e+01,2.870089940771999864e+02,2.381596378720000118e+01
-7.869988172099999701e+01,2.870089905492000071e+02,2.381496379320000045e+01
-7.870088031699999931e+01,2.870089370782000060e+02,2.381596376619999944e+01
-7.870088053899999636e+01,2.870089406061999853e+02,2.381696376020000017e+01
-7.870088009500000226e+01,2.870089335502000267e+02,2.381496377219999871e+01
-7.870088031699999931e+01,2.870089370782000060e+02,2.381596376619999944e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.870088053899999636e+01,2.870089406061999853e+02,2.381696376020000017e+01
-7.870088053899999636e+01,2.870089406061999853e+02,2.381696376020000017e+01
-7.870088031699999931e+01,2.870089370782000060e+02,2.381596376619999944e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869988194299999407e+01,2.870089940771999864e+02,2.381596378720000118e+01
-7.869894078900000522e+01,2.870100529722000147e+02,2.381696026719999892e+01
-7.869988194299999407e+01,2.870089940771999864e+02,2.381596378720000118e+01
-7.869894056699999396e+01,2.870100494441999786e+02,2.381596027320000175e+01
-7.869888379100000009e+01,2.870090546042000028e+02,2.381696380220000009e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869993960700000457e+01,2.870100030291999929e+02,2.381896023419999864e+01
-7.869993960700000457e+01,2.870100030291999929e+02,2.381896023419999864e+01
-7.869894123299999933e+01,2.870100600281999732e+02,2.381896025520000038e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869888379100000009e+01,2.870090546042000028e+02,2.381696380220000009e+01
-7.869988194299999407e+01,2.870089940771999864e+02,2.381596378720000118e+01
-7.869888379100000009e+01,2.870090546042000028e+02,2.381696380220000009e+01
-7.869894078900000522e+01,2.870100529722000147e+02,2.381696026719999892e+01
-7.869894123299999933e+01,2.870100600281999732e+02,2.381896025520000038e+01
-7.869894145499999638e+01,2.870100635562000093e+02,2.381996024920000110e+01
-7.869993960700000457e+01,2.870100030291999929e+02,2.381896023419999864e+01
-7.869894101100000228e+01,2.870100565001999939e+02,2.381796026119999965e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869888401299999714e+01,2.870090581321999821e+02,2.381796379620000081e+01
-7.869888379100000009e+01,2.870090546042000028e+02,2.381696380220000009e+01
-7.869982516700000019e+01,2.870079992372000106e+02,2.381696731619999952e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869894123299999933e+01,2.870100600281999732e+02,2.381896025520000038e+01
-7.869794263699989756e+01,2.870101134991999743e+02,2.381796028220000139e+01
-7.869894101100000228e+01,2.870100565001999939e+02,2.381796026119999965e+01
-7.869894101100000228e+01,2.870100565001999939e+02,2.381796026119999965e+01
-7.869894123299999933e+01,2.870100600281999732e+02,2.381896025520000038e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869894123299999933e+01,2.870100600281999732e+02,2.381896025520000038e+01
-7.869993938499999331e+01,2.870099995012000136e+02,2.381796024020000146e+01
-7.869894101100000228e+01,2.870100565001999939e+02,2.381796026119999965e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869888423499999419e+01,2.870090616602000182e+02,2.381896379020000154e+01
-7.869988238700000238e+01,2.870090011332000017e+02,2.381796377519999908e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.870088076099999341e+01,2.870089441342000214e+02,2.381796375420000089e+01
-7.869988260899999943e+01,2.870090046611999810e+02,2.381896376919999980e+01
-7.870088120500000173e+01,2.870089511901999799e+02,2.381996374219999879e+01
-7.869993982900000162e+01,2.870100065571999721e+02,2.381996022819999936e+01
-7.869993982900000162e+01,2.870100065571999721e+02,2.381996022819999936e+01
-7.869993960700000457e+01,2.870100030291999929e+02,2.381896023419999864e+01
-7.869993938499999331e+01,2.870099995012000136e+02,2.381796024020000146e+01
-7.869988216500000533e+01,2.870089976052000225e+02,2.381696378119999835e+01
-7.869982561099999430e+01,2.870080062932000260e+02,2.381896730420000097e+01
-7.869982538899999724e+01,2.870080027651999899e+02,2.381796731020000024e+01
-7.869988260899999943e+01,2.870090046611999810e+02,2.381896376919999980e+01
-7.870088098300000468e+01,2.870089476622000007e+02,2.381896374820000162e+01
-7.870088098300000468e+01,2.870089476622000007e+02,2.381896374820000162e+01
-7.869988260899999943e+01,2.870090046611999810e+02,2.381896376919999980e+01
-7.870088120500000173e+01,2.870089511901999799e+02,2.381996374219999879e+01
-7.869988260899999943e+01,2.870090046611999810e+02,2.381896376919999980e+01
-7.870088120500000173e+01,2.870089511901999799e+02,2.381996374219999879e+01
-7.870088098300000468e+01,2.870089476622000007e+02,2.381896374820000162e+01
-7.870088076099999341e+01,2.870089441342000214e+02,2.381796375420000089e+01
-7.870088076099999341e+01,2.870089441342000214e+02,2.381796375420000089e+01
-7.870082376300000249e+01,2.870079457662000095e+02,2.381796728919999850e+01
-7.870088053899999636e+01,2.870089406061999853e+02,2.381696376020000017e+01
-7.870187913499989918e+01,2.870088871351999842e+02,2.381796373319999915e+01
-7.870187913499989918e+01,2.870088871351999842e+02,2.381796373319999915e+01
-7.870187957900000697e+01,2.870088941911999996e+02,2.381996372120000061e+01
-7.870088120500000173e+01,2.870089511901999799e+02,2.381996374219999879e+01
-7.870187957900000697e+01,2.870088941911999996e+02,2.381996372120000061e+01
-7.870187957900000697e+01,2.870088941911999996e+02,2.381996372120000061e+01
-7.870187913499989918e+01,2.870088871351999842e+02,2.381796373319999915e+01
-7.870187913499989918e+01,2.870088871351999842e+02,2.381796373319999915e+01
-7.870187913499989918e+01,2.870088871351999842e+02,2.381796373319999915e+01
-7.870182191499989699e+01,2.870078852391999931e+02,2.381696727419999959e+01
-7.870088098300000468e+01,2.870089476622000007e+02,2.381896374820000162e+01
-7.870088098300000468e+01,2.870089476622000007e+02,2.381896374820000162e+01
-7.870187957900000697e+01,2.870088941911999996e+02,2.381996372120000061e+01
-7.870193679899999495e+01,2.870098960871999907e+02,2.382096018020000017e+01
-7.870193679899999495e+01,2.870098960871999907e+02,2.382096018020000017e+01
-7.870093775899999855e+01,2.870099425021999764e+02,2.381796021919999973e+01
-7.870187935699999571e+01,2.870088906632000203e+02,2.381896372719999988e+01
