time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.596999999999999975e+00,8.224999999999999645e+00,4.628000000000000114e+00,1.781727990000140094e-01,4.742712490302000106e+02,-3.113175358000079829e-01
1.000000000000000021e-02,3.620666666666666700e+00,8.311888888888889326e+00,4.691222222222221738e+00,6.696000910000049489e-01,4.742602245481999717e+02,-3.161693508000040231e-01
2.000000000000000042e-02,3.687000000000000277e+00,8.444333333333334579e+00,4.757333333333333414e+00,1.165304315000029955e+00,4.742444609181999908e+02,-3.140034487999949775e-01
2.999999999999999889e-02,3.632555555555555760e+00,8.429666666666667751e+00,4.797111111111111548e+00,1.654448981000030017e+00,4.742383283902000244e+02,-3.148730047999709902e-01
4.000000000000000083e-02,3.613250000000000295e+00,8.443000000000001393e+00,4.829750000000000654e+00,2.152722639000039795e+00,4.742477378442000031e+02,-3.167953697999800200e-01
5.000000000000000278e-02,3.603555555555555401e+00,8.466222222222221205e+00,4.862666666666666693e+00,2.638731485000009869e+00,4.742614445661999980e+02,-3.217356437999759899e-01
5.999999999999999778e-02,3.572000000000000064e+00,8.477000000000000313e+00,4.905000000000000249e+00,3.140511693000000104e+00,4.742620644012000071e+02,-3.166261727999800102e-01
7.000000000000000666e-02,3.636888888888889060e+00,8.571555555555557149e+00,4.934666666666666757e+00,3.637471025000039937e+00,4.742594041372000220e+02,-3.115062017999850053e-01
8.000000000000000167e-02,3.636000000000000121e+00,8.595111111111110702e+00,4.959111111111111470e+00,4.141305201000020197e+00,4.742591360742000006e+02,-3.073931477999650164e-01
8.999999999999999667e-02,3.669750000000000068e+00,8.644249999999999545e+00,4.974499999999999922e+00,4.644399957000009849e+00,4.742718220991999942e+02,-3.103260068000079919e-01
1.000000000000000056e-01,3.732666666666666799e+00,8.720777777777778184e+00,4.988111111111111384e+00,5.153712505000020094e+00,4.742808637022000084e+02,-3.112446117999850270e-01
1.100000000000000006e-01,3.686666666666666536e+00,8.705666666666665776e+00,5.019000000000000128e+00,5.677855483000040060e+00,4.742757559951999724e+02,-3.041099457999800193e-01
1.199999999999999956e-01,3.674125000000000085e+00,8.717499999999999361e+00,5.043375000000000163e+00,6.182374523000039979e+00,4.742634934042000054e+02,-3.039544477999789884e-01
1.300000000000000044e-01,3.649999999999999911e+00,8.733999999999999986e+00,5.083999999999999631e+00,6.686521723000049988e+00,4.742401988222000000e+02,-3.017600977999689849e-01
1.400000000000000133e-01,3.623750000000000249e+00,8.759499999999999176e+00,5.135750000000000703e+00,7.170188904999999835e+00,4.742247425162000241e+02,-3.015979707999710269e-01
1.499999999999999944e-01,3.717333333333333378e+00,8.873333333333333073e+00,5.155999999999999694e+00,7.663701349000009877e+00,4.742298311672000182e+02,-3.155062287999800263e-01
1.600000000000000033e-01,3.691777777777777825e+00,8.875333333333333741e+00,5.183555555555555472e+00,8.169906333000039211e+00,4.742406738131999759e+02,-3.234319247999610236e-01
1.700000000000000122e-01,3.656222222222222040e+00,8.868111111111110390e+00,5.211888888888888793e+00,8.658594793000030876e+00,4.742425317572000267e+02,-3.233297667999620040e-01
1.799999999999999933e-01,3.691250000000000142e+00,8.915000000000000924e+00,5.223749999999999893e+00,9.157778643000030527e+00,4.742359955471999911e+02,-3.171956197999890037e-01
