x,y,z
-7.859752651499999843e+01,4.371327901302000214e+02,2.324033777720000060e+01
-7.859652791899999613e+01,4.371328436012000225e+02,2.323933780420000161e+01
-7.859752651499999843e+01,4.371327901302000214e+02,2.324033777720000060e+01
-7.859752651499999843e+01,4.371327901302000214e+02,2.324033777720000060e+01
-7.859758373500000062e+01,4.371337920262000125e+02,2.324133423620000016e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859564398499999527e+01,4.371349043921999851e+02,2.324133074319999892e+01
-7.859564376299989874e+01,4.371349008642000058e+02,2.324033074920000175e+01
-7.859558632099999897e+01,4.371338954401999786e+02,2.323833429620000146e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859758329100000651e+01,4.371337849701999971e+02,2.323933424819999871e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859752673699999548e+01,4.371327936582000007e+02,2.324133777120000133e+01
-7.859752695900000674e+01,4.371327971861999799e+02,2.324233776519999850e+01
-7.859658558300000664e+01,4.371338525531999721e+02,2.324233425119999907e+01
-7.859658536100009485e+01,4.371338490251999929e+02,2.324133425719999835e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859558632099999897e+01,4.371338954401999786e+02,2.323833429620000146e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859758351300000356e+01,4.371337884981999764e+02,2.324033424219999944e+01
-7.859758351300000356e+01,4.371337884981999764e+02,2.324033424219999944e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859758351300000356e+01,4.371337884981999764e+02,2.324033424219999944e+01
-7.859758351300000356e+01,4.371337884981999764e+02,2.324033424219999944e+01
-7.859852511100000072e+01,4.371327366592000203e+02,2.324133775019999959e+01
-7.859752629300000137e+01,4.371327866021999853e+02,2.323933778319999988e+01
-7.859552954499990562e+01,4.371329006002000028e+02,2.323933782519999980e+01
-7.859558654299999603e+01,4.371338989682000147e+02,2.323933429019999863e+01
-7.859658491700000127e+01,4.371338419691999775e+02,2.323933426920000045e+01
-7.859758329100000651e+01,4.371337849701999971e+02,2.323933424819999871e+01
-7.859758329100000651e+01,4.371337849701999971e+02,2.323933424819999871e+01
-7.859758351300000356e+01,4.371337884981999764e+02,2.324033424219999944e+01
-7.859658513899999832e+01,4.371338454972000136e+02,2.324033426320000117e+01
-7.859658469500000422e+01,4.371338384411999982e+02,2.323833427519999972e+01
-7.859758373500000062e+01,4.371337920262000125e+02,2.324133423620000016e+01
-7.859852488900000367e+01,4.371327331311999842e+02,2.324033775619999886e+01
-7.859752607100000432e+01,4.371327830742000060e+02,2.323833778919999915e+01
-7.859752607100000432e+01,4.371327830742000060e+02,2.323833778919999915e+01
-7.859652747500000203e+01,4.371328365452000071e+02,2.323733781620000016e+01
-7.859658469500000422e+01,4.371338384411999982e+02,2.323833427519999972e+01
-7.859852466700000662e+01,4.371327296032000049e+02,2.323933776220000169e+01
-7.859652769699999908e+01,4.371328400731999864e+02,2.323833781020000089e+01
-7.859758284699999820e+01,4.371337779141999818e+02,2.323733426020000081e+01
-7.859758306899999525e+01,4.371337814422000179e+02,2.323833425420000154e+01
-7.859858144300000049e+01,4.371337244431999807e+02,2.323833423319999980e+01
-7.859852444499999535e+01,4.371327260752000257e+02,2.323833776820000097e+01
-7.859852422299999830e+01,4.371327225471999895e+02,2.323733777420000024e+01
-7.859752562699999601e+01,4.371327760181999906e+02,2.323633780120000125e+01
-7.859852400100000125e+01,4.371327190192000103e+02,2.323633778019999951e+01
-7.859852400100000125e+01,4.371327190192000103e+02,2.323633778019999951e+01
-7.859852422299999830e+01,4.371327225471999895e+02,2.323733777420000024e+01
-7.859752562699999601e+01,4.371327760181999906e+02,2.323633780120000125e+01
-7.859752562699999601e+01,4.371327760181999906e+02,2.323633780120000125e+01
-7.859752562699999601e+01,4.371327760181999906e+02,2.323633780120000125e+01
-7.859852400100000125e+01,4.371327190192000103e+02,2.323633778019999951e+01
-7.859952215299999523e+01,4.371326584921999938e+02,2.323533776520000060e+01
-7.859852377900000420e+01,4.371327154911999742e+02,2.323533778619999879e+01
-7.859746796299999971e+01,4.371317670661999841e+02,2.323334135420000024e+01
-7.859846633700000496e+01,4.371317100672000038e+02,2.323334133319999850e+01
-7.859846633700000496e+01,4.371317100672000038e+02,2.323334133319999850e+01
-7.859846633700000496e+01,4.371317100672000038e+02,2.323334133319999850e+01
-7.859852377900000420e+01,4.371327154911999742e+02,2.323533778619999879e+01
-7.859752496100000485e+01,4.371327654341999960e+02,2.323333781919999907e+01
-7.859752496100000485e+01,4.371327654341999960e+02,2.323333781919999907e+01
-7.859752496100000485e+01,4.371327654341999960e+02,2.323333781919999907e+01
-7.859752540499999895e+01,4.371327724902000114e+02,2.323533780720000053e+01
-7.859652680899999666e+01,4.371328259612000124e+02,2.323433783420000154e+01
-7.859652680899999666e+01,4.371328259612000124e+02,2.323433783420000154e+01
-7.859652680899999666e+01,4.371328259612000124e+02,2.323433783420000154e+01
-7.859752540499999895e+01,4.371327724902000114e+02,2.323533780720000053e+01
-7.859652680899999666e+01,4.371328259612000124e+02,2.323433783420000154e+01
-7.859552865699990321e+01,4.371328864881999721e+02,2.323533784920000045e+01
-7.859453072700000575e+01,4.371329505432000246e+02,2.323733785820000008e+01
-7.859453050499999449e+01,4.371329470151999885e+02,2.323633786419999936e+01
-7.859458772499999668e+01,4.371339489111999796e+02,2.323733432319999892e+01
-7.859458772499999668e+01,4.371339489111999796e+02,2.323733432319999892e+01
-7.859458772499999668e+01,4.371339489111999796e+02,2.323733432319999892e+01
-7.859458794699999373e+01,4.371339524392000158e+02,2.323833431719999965e+01
-7.859458772499999668e+01,4.371339489111999796e+02,2.323733432319999892e+01
-7.859558609900000192e+01,4.371338919121999993e+02,2.323733430220000074e+01
-7.859458772499999668e+01,4.371339489111999796e+02,2.323733432319999892e+01
-7.859558632099999897e+01,4.371338954401999786e+02,2.323833429620000146e+01
-7.859453072700000575e+01,4.371329505432000246e+02,2.323733785820000008e+01
-7.859458772499999668e+01,4.371339489111999796e+02,2.323733432319999892e+01
-7.859358957300000270e+01,4.371340094381999961e+02,2.323833433820000138e+01
