x,y,z
-7.869757563499989317e+01,2.245106943332000071e+02,2.397546278820000154e+01
-7.869657726100000161e+01,2.245107513321999875e+02,2.397546280919999973e+01
-7.869663425899989306e+01,2.245117497001999993e+02,2.397545927419999856e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869663403699999549e+01,2.245117461721999916e+02,2.397445928020000139e+01
-7.869463706700000216e+01,2.245118566422000015e+02,2.397345932820000058e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869663403699999549e+01,2.245117461721999916e+02,2.397445928020000139e+01
-7.869563588500000151e+01,2.245118066992000081e+02,2.397545929520000030e+01
-7.869663425899989306e+01,2.245117497001999993e+02,2.397545927419999856e+01
-7.869663425899989306e+01,2.245117497001999993e+02,2.397545927419999856e+01
-7.869663403699999549e+01,2.245117461721999916e+02,2.397445928020000139e+01
-7.869663403699999549e+01,2.245117461721999916e+02,2.397445928020000139e+01
-7.869563566300000446e+01,2.245118031712000004e+02,2.397445930119999957e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869663403699999549e+01,2.245117461721999916e+02,2.397445928020000139e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869663381499999844e+01,2.245117426442000124e+02,2.397345928620000066e+01
-7.869563566300000446e+01,2.245118031712000004e+02,2.397445930119999957e+01
-7.869563566300000446e+01,2.245118031712000004e+02,2.397445930119999957e+01
-7.869563588500000151e+01,2.245118066992000081e+02,2.397545929520000030e+01
-7.869563588500000151e+01,2.245118066992000081e+02,2.397545929520000030e+01
-7.869563588500000151e+01,2.245118066992000081e+02,2.397545929520000030e+01
-7.869557866499999932e+01,2.245108048031999886e+02,2.397446283620000074e+01
-7.869557866499999932e+01,2.245108048031999886e+02,2.397446283620000074e+01
-7.869657703900000456e+01,2.245107478042000082e+02,2.397446281519999900e+01
-7.869557844300000227e+01,2.245108012752000093e+02,2.397346284220000001e+01
-7.869557844300000227e+01,2.245108012752000093e+02,2.397346284220000001e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869563566300000446e+01,2.245118031712000004e+02,2.397445930119999957e+01
-7.869369613499989669e+01,2.245129190652000091e+02,2.397545580219999906e+01
-7.869469450900000140e+01,2.245128620662000003e+02,2.397545578120000087e+01
-7.869569266099999538e+01,2.245128015392000123e+02,2.397445576619999841e+01
-7.869663425899989306e+01,2.245117497001999993e+02,2.397545927419999856e+01
-7.869557844300000227e+01,2.245108012752000093e+02,2.397346284220000001e+01
-7.869657681699999330e+01,2.245107442762000005e+02,2.397346282119999827e+01
-7.869657681699999330e+01,2.245107442762000005e+02,2.397346282119999827e+01
-7.869557844300000227e+01,2.245108012752000093e+02,2.397346284220000001e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869557844300000227e+01,2.245108012752000093e+02,2.397346284220000001e+01
-7.869463728899999921e+01,2.245118601702000092e+02,2.397445932220000131e+01
-7.869563588500000151e+01,2.245118066992000081e+02,2.397545929520000030e+01
-7.869569288300000665e+01,2.245128050671999915e+02,2.397545576019999913e+01
-7.869663403699999549e+01,2.245117461721999916e+02,2.397445928020000139e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869651937499999406e+01,2.245097388522000017e+02,2.397146636820000154e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869469428700000435e+01,2.245128585381999926e+02,2.397445578720000015e+01
-7.869469428700000435e+01,2.245128585381999926e+02,2.397445578720000015e+01
-7.869569243899999833e+01,2.245127980112000046e+02,2.397345577220000123e+01
-7.869569288300000665e+01,2.245128050671999915e+02,2.397545576019999913e+01
-7.869563566300000446e+01,2.245118031712000004e+02,2.397445930119999957e+01
-7.869557799899999395e+01,2.245107942191999939e+02,2.397146285419999856e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869751819299989393e+01,2.245096889092000083e+02,2.397346633520000125e+01
-7.869651937499999406e+01,2.245097388522000017e+02,2.397146636820000154e+01
-7.869452284899999484e+01,2.245098563781999985e+02,2.397246640419999864e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869569243899999833e+01,2.245127980112000046e+02,2.397345577220000123e+01
-7.869569243899999833e+01,2.245127980112000046e+02,2.397345577220000123e+01
-7.869369546899990553e+01,2.245129084811999860e+02,2.397245582020000043e+01
-7.869363847099990039e+01,2.245119101132000026e+02,2.397245935520000160e+01
-7.869463662299999385e+01,2.245118495861999861e+02,2.397145934019999913e+01
-7.869457962500000292e+01,2.245108512182000027e+02,2.397146287520000030e+01
-7.869651915299999700e+01,2.245097353241999940e+02,2.397046637420000081e+01
-7.869452284899999484e+01,2.245098563781999985e+02,2.397246640419999864e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869463706700000216e+01,2.245118566422000015e+02,2.397345932820000058e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869469384299999604e+01,2.245128514822000056e+02,2.397245579919999869e+01
-7.869469406499999309e+01,2.245128550102000133e+02,2.397345579319999942e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869557799899999395e+01,2.245107942191999939e+02,2.397146285419999856e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869557777699999690e+01,2.245107906911999862e+02,2.397046286020000139e+01
-7.869557755499999985e+01,2.245107871632000069e+02,2.396946286620000066e+01
-7.869457962500000292e+01,2.245108512182000027e+02,2.397146287520000030e+01
-7.869457962500000292e+01,2.245108512182000027e+02,2.397146287520000030e+01
-7.869463706700000216e+01,2.245118566422000015e+02,2.397345932820000058e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869469406499999309e+01,2.245128550102000133e+02,2.397345579319999942e+01
-7.869363847099990039e+01,2.245119101132000026e+02,2.397245935520000160e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869457962500000292e+01,2.245108512182000027e+02,2.397146287520000030e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869363869299989744e+01,2.245119136412000103e+02,2.397345934919999877e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869463640099999679e+01,2.245118460582000068e+02,2.397045934619999841e+01
-7.869463640099999679e+01,2.245118460582000068e+02,2.397045934619999841e+01
-7.869363802699990629e+01,2.245119030571999872e+02,2.397045936720000014e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869363824899990334e+01,2.245119065851999949e+02,2.397145936120000087e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869457984699999997e+01,2.245108547462000104e+02,2.397246286920000102e+01
-7.869458029099999408e+01,2.245108618021999973e+02,2.397446285719999892e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869463662299999385e+01,2.245118495861999861e+02,2.397145934019999913e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869358125099989820e+01,2.245109082172000114e+02,2.397146289619999848e+01
-7.869457962500000292e+01,2.245108512182000027e+02,2.397146287520000030e+01
-7.869463640099999679e+01,2.245118460582000068e+02,2.397045934619999841e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869363847099990039e+01,2.245119101132000026e+02,2.397245935520000160e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869557822100000521e+01,2.245107977472000016e+02,2.397246284819999929e+01
-7.869557799899999395e+01,2.245107942191999939e+02,2.397146285419999856e+01
-7.869457940300000587e+01,2.245108476901999950e+02,2.397046288119999957e+01
-7.869557777699999690e+01,2.245107906911999862e+02,2.397046286020000139e+01
-7.869457962500000292e+01,2.245108512182000027e+02,2.397146287520000030e+01
-7.869463662299999385e+01,2.245118495861999861e+02,2.397145934019999913e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869463706700000216e+01,2.245118566422000015e+02,2.397345932820000058e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869657681699999330e+01,2.245107442762000005e+02,2.397346282119999827e+01
-7.869651959700000532e+01,2.245097423802000094e+02,2.397246636219999871e+01
-7.869452240500000073e+01,2.245098493222000116e+02,2.397046641620000074e+01
-7.869557799899999395e+01,2.245107942191999939e+02,2.397146285419999856e+01
-7.869563477500000204e+01,2.245117890591999981e+02,2.397045932520000022e+01
-7.869563499699999909e+01,2.245117925872000058e+02,2.397145931920000095e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869463684500000511e+01,2.245118531141999938e+02,2.397245933419999986e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869757496899990201e+01,2.245106837492000125e+02,2.397246280619999936e+01
-7.869651981900000237e+01,2.245097459081999887e+02,2.397346635619999944e+01
-7.869651981900000237e+01,2.245097459081999887e+02,2.397346635619999944e+01
-7.869552122300000008e+01,2.245097993791999897e+02,2.397246638320000045e+01
-7.869657637299999919e+01,2.245107372202000136e+02,2.397146283320000038e+01
-7.869669014699999821e+01,2.245127304282000011e+02,2.397045576920000087e+01
-7.869569221700000128e+01,2.245127944831999969e+02,2.397245577820000051e+01
-7.869563521899999614e+01,2.245117961152000134e+02,2.397245931320000167e+01
-7.869563544099999319e+01,2.245117996431999927e+02,2.397345930719999885e+01
-7.869669036899999526e+01,2.245127339562000088e+02,2.397145576320000160e+01
-7.869868756099999985e+01,2.245126270142000067e+02,2.397345570919999957e+01
-7.869957193899999481e+01,2.245105732792000026e+02,2.397346275820000017e+01
-7.869851656699999864e+01,2.245096319101999995e+02,2.397346631419999952e+01
-7.869857334300000673e+01,2.245106267502000037e+02,2.397246278520000118e+01
-7.869763174499989589e+01,2.245116785891999882e+02,2.397145927720000103e+01
-7.869763196699989294e+01,2.245116821171999959e+02,2.397245927120000175e+01
