TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-8.376710518668639693e+00,nan,nan,nan,nan,2.907150234804189992e-01,3.138328200000000123e+00,-3.202050600000000191e+00,6.340378799999999870e+00,-3.186119999999999924e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-7.521852264418620315e+00,nan,nan,nan,nan,2.803316569804270020e-01,3.138328200000000123e+00,-3.217981200000000097e+00,6.356309399999999776e+00,-3.982650000000000079e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000155e-02,nan,-6.667046616830409889e+00,nan,nan,nan,nan,2.699489294568340192e-01,3.090536399999999961e+00,-3.217981200000000097e+00,6.308517600000000058e+00,-6.372239999999999849e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.399999999999999745e-02,5.930000000000000000e+02,-6.097686455000020267e+00,3.116817989791999821e+02,-1.400879777999629872e-01,-8.182010207998470230e-01,5.260666180000119851e+01,2.630333090000059881e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,-5.812188362580389622e+00,nan,nan,nan,nan,2.595655629568420220e-01,3.186119999999999841e+00,-3.106466999999999867e+00,6.292587000000000153e+00,3.982650000000000079e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.399999999999999939e-02,5.940000000000000000e+02,-5.571619837000009845e+00,3.115728023482000140e+02,-8.458604380001209788e-02,-9.271976517999860334e-01,5.132870900000219905e+01,2.566435450000110197e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.400000000000000133e-02,5.950000000000000000e+02,-5.058332746999989915e+00,3.115122016231999851e+02,-1.625761279997100031e-02,-9.877983768001290521e-01,5.603461440000099714e+01,2.801730720000050190e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-4.964416881128959957e+00,nan,nan,nan,nan,2.824815940045010132e-01,3.170189399999999935e+00,-3.170189399999999935e+00,6.340378799999999870e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.399999999999999634e-02,5.960000000000000000e+02,-4.497986602999979766e+00,3.115922848352000187e+02,-1.241547280000969943e-02,-9.077151647998680239e-01,5.878935959999750338e+01,2.939467979999880187e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-4.032020195619970160e+00,nan,nan,nan,nan,3.171952463423540203e-01,3.186119999999999841e+00,-3.138328200000000123e+00,6.324448199999999964e+00,2.389590000000000117e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.400000000000000522e-02,5.970000000000000000e+02,-3.910093006999999954e+00,3.116459945011999935e+02,1.952602520002959946e-02,-8.540054987999500247e-01,6.465571120000349481e+01,3.232785560000179803e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.400000000000000022e-02,5.980000000000000000e+02,-3.263535894999970211e+00,3.116020028422000223e+02,8.382547919999440433e-02,-8.979971578000349730e-01,6.672769299999769999e+01,3.336384649999890040e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.800000000000000377e-02,nan,-2.984945571145300125e+00,nan,nan,nan,nan,3.299792159474829734e-01,3.170189399999999935e+00,-3.154258800000000029e+00,6.324448199999999964e+00,7.965299999999999811e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.039999999999999952e-01,5.990000000000000000e+02,-2.596258964999989871e+00,3.115810775531999752e+02,1.050478832000100032e-01,-9.189224468002520352e-01,6.497477320000139400e+01,3.248738660000070055e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
