width_LLS_A,Weights,error_LLS_A
6.192005272037690133e+00,9.973654086979989453e-01,-1.579947279623095113e-01
6.255168424886649703e+00,9.961733304764770480e-01,-9.483157511334994183e-02
6.191909787115569941e+00,1.001256030374489958e+00,-1.580902128844297039e-01
6.193018875997609918e+00,1.003066149876810087e+00,-1.569811240023897270e-01
6.119083708542000011e+00,1.003337249364490091e+00,-2.309162914579996340e-01
6.169568867584509952e+00,9.925393514978489984e-01,-1.804311324154896923e-01
6.134516293516609764e+00,9.991028666884470555e-01,-2.154837064833898808e-01
6.194059003603750391e+00,1.003120873668849944e+00,-1.559409963962492540e-01
6.195615387501789861e+00,1.002040615938069923e+00,-1.543846124982097834e-01
6.143422326954850021e+00,9.997484456119809515e-01,-2.065776730451496235e-01
6.193692013919900319e+00,9.980514421845729789e-01,-1.563079860800993259e-01
6.150024425308229681e+00,9.970181282979629911e-01,-1.999755746917699639e-01
6.105782112809330364e+00,9.981114479775770043e-01,-2.442178871906692805e-01
6.200157414908919584e+00,1.007956012367920096e+00,-1.498425850910800605e-01
6.173377029627880042e+00,9.960878409217850393e-01,-1.766229703721196032e-01
6.109031141433630019e+00,9.987085613491539782e-01,-2.409688585663696259e-01
6.145279330909359849e+00,9.988177232333099731e-01,-2.047206690906397952e-01
6.160074563128129732e+00,1.007487731458690083e+00,-1.899254368718699126e-01
6.256654441932050226e+00,1.004297709171199982e+00,-9.334555806794941901e-02
6.108526124703909765e+00,1.003456473668389970e+00,-2.414738752960898793e-01
6.055933877419009903e+00,1.002623913632679997e+00,-2.940661225809897417e-01
6.088473175431600382e+00,9.970652238934060163e-01,-2.615268245683992632e-01
6.106415749151829608e+00,1.003329838619190006e+00,-2.435842508481700364e-01
6.167312907522499721e+00,9.965546574773349597e-01,-1.826870924774999239e-01
6.106212837625940359e+00,9.985130896527399935e-01,-2.437871623740592852e-01
6.056448380067370074e+00,9.980467417073529690e-01,-2.935516199326295705e-01
6.143060323227199859e+00,1.007292863248770098e+00,-2.069396767727997855e-01
6.209119999326009776e+00,1.003065702505530066e+00,-1.408800006739898691e-01
6.146392881166310218e+00,9.962634930814350254e-01,-2.036071188336894267e-01
6.112056736242189814e+00,1.001881323213269948e+00,-2.379432637578098308e-01
6.089815644332749578e+00,1.002290442642949975e+00,-2.601843556672500668e-01
6.174693705207039862e+00,1.004131028852550012e+00,-1.753062947929597826e-01
6.213487931079850313e+00,9.972015324053230545e-01,-1.365120689201493320e-01
6.160845717849750436e+00,1.002177379089300047e+00,-1.891542821502492089e-01
6.178731305469270296e+00,1.005354907785990015e+00,-1.712686945307293485e-01
6.157658474667620396e+00,1.002107062530890103e+00,-1.923415253323792484e-01
6.192148932846549769e+00,9.950212151544469696e-01,-1.578510671534498755e-01
6.215788967507109852e+00,1.000757679754769924e+00,-1.342110324928897924e-01
6.207898973471359660e+00,9.988035401088459775e-01,-1.421010265286399843e-01
6.164646709199059771e+00,1.003317746810550082e+00,-1.853532908009398739e-01
6.129331467233459563e+00,1.002516254492169967e+00,-2.206685327665400820e-01
6.128183326741710069e+00,9.999498801532019643e-01,-2.218166732582895762e-01
6.132099104330439587e+00,9.927948631179900341e-01,-2.179008956695600574e-01
6.141352529998309606e+00,9.981078716454070410e-01,-2.086474700016900385e-01
6.144927875370750137e+00,1.002635331673439989e+00,-2.050721246292495081e-01
6.075589302249479573e+00,9.992774568843749705e-01,-2.744106977505200717e-01
6.104254819423900358e+00,1.000005242624190105e+00,-2.457451805760992869e-01
6.105527209282730183e+00,9.940860828789159775e-01,-2.444727907172694614e-01
6.091666048969189617e+00,9.982877976656520103e-01,-2.583339510308100273e-01
6.108319510068730196e+00,9.950780853466639764e-01,-2.416804899312694488e-01
6.128793229271599863e+00,1.001170740581089902e+00,-2.212067707283997819e-01
6.162247578967670059e+00,1.002968032284329958e+00,-1.877524210323295861e-01
6.078870034161229619e+00,9.961658616745879824e-01,-2.711299658387700262e-01
6.165601161590919865e+00,9.982454589436490222e-01,-1.843988384090797794e-01
6.165847488724179648e+00,9.986194667255320345e-01,-1.841525112758199967e-01
6.204804515373139928e+00,9.975497113477359568e-01,-1.451954846268597166e-01
6.177682600840020299e+00,9.953174481749209601e-01,-1.723173991599793453e-01
6.090626631053130069e+00,9.899741709801720413e-01,-2.593733689468695758e-01
6.116441516619180341e+00,1.002902991149489997e+00,-2.335584833808193039e-01
6.103706924962380320e+00,9.978209783471619909e-01,-2.462930750376193245e-01
6.115356547176889812e+00,1.000907530081809993e+00,-2.346434528231098327e-01
6.093309199885079686e+00,1.003107252500410107e+00,-2.566908001149199592e-01
6.115152396781009969e+00,9.985144392723810380e-01,-2.348476032189896756e-01
6.143586311844719816e+00,1.000753921358370047e+00,-2.064136881552798286e-01
6.140322454442110001e+00,9.981622757922430367e-01,-2.096775455578896441e-01
6.071503990460610289e+00,1.005529689639570012e+00,-2.784960095393893553e-01
6.103599525405369874e+00,9.927712065066810476e-01,-2.464004745946297703e-01
6.088767897842229715e+00,9.946358308523139957e-01,-2.612321021577699298e-01
6.188831824815250293e+00,1.000298038506409970e+00,-1.611681751847493516e-01
6.176993003641800151e+00,1.002155398945020037e+00,-1.730069963581994941e-01
6.106192810347610411e+00,1.002384483778699931e+00,-2.438071896523892335e-01
6.086223327558410112e+00,9.940652989612830392e-01,-2.637766724415895325e-01
6.062864159170610279e+00,1.000645898793639965e+00,-2.871358408293893660e-01
6.077484888167630217e+00,1.004849694568600071e+00,-2.725151118323694277e-01
6.090252597172219673e+00,9.974582784166550198e-01,-2.597474028277799718e-01
6.130622634324240039e+00,9.900584194115029657e-01,-2.193773656757596058e-01
6.119267237231549750e+00,9.902223004815049467e-01,-2.307327627684498950e-01
6.127391557141449674e+00,1.000922362456480030e+00,-2.226084428585499708e-01
6.146027250473400372e+00,1.001778953070119993e+00,-2.039727495265992729e-01
6.160899149514749595e+00,9.992363208719979850e-01,-1.891008504852500494e-01
6.204446501490269661e+00,1.003047665318109960e+00,-1.455534985097299838e-01
6.240039041777910356e+00,9.919299991122290105e-01,-1.099609582220892889e-01
6.177581263569369874e+00,1.000225066738239965e+00,-1.724187364306297710e-01
6.164874005395059697e+00,1.008217589217319965e+00,-1.851259946049399474e-01
6.081539936078010022e+00,1.000484056503609942e+00,-2.684600639219896223e-01
6.073698856686799985e+00,9.895404572260969589e-01,-2.763011433131996597e-01
6.042162923788319873e+00,9.969318179649869771e-01,-3.078370762116797721e-01
6.093353113610589844e+00,1.001818131366980058e+00,-2.566468863894098007e-01
6.024073917362770203e+00,1.004671301484749923e+00,-3.259260826372294417e-01
6.030891710803969907e+00,9.973996261837729804e-01,-3.191082891960297374e-01
6.184812216798460049e+00,9.919742814247950458e-01,-1.651877832015395953e-01
6.213118647564449759e+00,9.979487744712099984e-01,-1.368813524355498856e-01
6.255011821560960250e+00,1.004041556279559932e+00,-9.498817843903939462e-02
6.247536925022109777e+00,9.997513450649080369e-01,-1.024630749778898675e-01
6.153718634412649990e+00,9.967804812042050377e-01,-1.962813655873496543e-01
6.179135334038719840e+00,9.986797104622670007e-01,-1.708646659612798047e-01
6.224546278093820106e+00,9.997405243231569649e-01,-1.254537219061795383e-01
6.188003616323750400e+00,1.002428085692810056e+00,-1.619963836762492448e-01
6.123010171515709921e+00,9.981299582104440349e-01,-2.269898284842897240e-01
6.142659492727630344e+00,1.006770487236900102e+00,-2.073405072723693010e-01
6.103173380279759641e+00,9.983551471332220428e-01,-2.468266197202400036e-01
6.209753429713419592e+00,1.002014304701740022e+00,-1.402465702865800523e-01
6.106547559816959847e+00,1.005592251712770002e+00,-2.434524401830397977e-01
6.092766542134340213e+00,9.973638675637479523e-01,-2.572334578656594317e-01
6.100497980276480270e+00,1.001762066794370076e+00,-2.495020197235193748e-01
6.190133336585240009e+00,1.008025217085499969e+00,-1.598666634147596355e-01
6.222531759630379966e+00,1.002477005545699962e+00,-1.274682403696196786e-01
6.150952092143209704e+00,1.000183899879210081e+00,-1.990479078567899407e-01
6.169205049680909880e+00,1.002136019903399955e+00,-1.807949503190897644e-01
6.176570117516989811e+00,1.001162694080689919e+00,-1.734298824830098340e-01
6.161007542517800140e+00,1.001810243024279901e+00,-1.889924574821995051e-01
6.230734104860590428e+00,1.001008454997869945e+00,-1.192658951394092171e-01
6.190469499220060179e+00,1.002520461359480031e+00,-1.595305007799394659e-01
6.144088901922120094e+00,1.010211280061350081e+00,-2.059110980778795508e-01
6.106620587742959572e+00,1.001727923622649952e+00,-2.433794122570400731e-01
6.083454410170170412e+00,1.001537242645949899e+00,-2.665455898298292325e-01
6.047657804339410248e+00,1.007028516715209987e+00,-3.023421956605893968e-01
6.124305385011109770e+00,1.005041918376220034e+00,-2.256946149888898745e-01
6.080611233530500037e+00,9.946229925849340292e-01,-2.693887664694996076e-01
6.134060409247489964e+00,1.003718909744460097e+00,-2.159395907525096803e-01
6.119209602579149809e+00,1.009957202496519990e+00,-2.307903974208498354e-01
6.091847247969900181e+00,9.942152225995040116e-01,-2.581527520300994638e-01
6.054760298903429927e+00,1.004075484853000022e+00,-2.952397010965697177e-01
6.214195894224239680e+00,1.001080568586760089e+00,-1.358041057757599646e-01
6.180234733206550146e+00,9.969951414509770071e-01,-1.697652667934494986e-01
6.180194690170729643e+00,9.983147011922289815e-01,-1.698053098292700014e-01
5.984186313634619836e+00,9.994170284605300436e-01,-3.658136863653798088e-01
6.124172472838130155e+00,9.977568268309709998e-01,-2.258275271618694902e-01
6.024963716041059847e+00,9.991562946949740232e-01,-3.250362839589397979e-01
6.184678018063070049e+00,9.965413946991059646e-01,-1.653219819369295962e-01
6.137485519328220285e+00,9.951864454270900051e-01,-2.125144806717793600e-01
6.121618632893819800e+00,1.003728099717319910e+00,-2.283813671061798445e-01
6.159996620080209873e+00,1.000752377800119941e+00,-1.900033799197897721e-01
6.145084404521109711e+00,9.991897827183190417e-01,-2.049155954788899336e-01
6.090237790002479557e+00,1.005597278550329987e+00,-2.597622099975200882e-01
6.096887900424960094e+00,9.986864614014540065e-01,-2.531120995750395508e-01
6.071195656566679588e+00,9.914740117734720526e-01,-2.788043434333200565e-01
6.185397726976150423e+00,9.999269548563850529e-01,-1.646022730238492215e-01
6.130257939655179733e+00,9.965774579051619453e-01,-2.197420603448199117e-01
6.097310989196469855e+00,9.913096353950180406e-01,-2.526890108035297899e-01
6.090460850003459825e+00,9.985210588788180353e-01,-2.595391499965398197e-01
6.086943433311509999e+00,1.004710464565109929e+00,-2.630565666884896459e-01
6.104221805221779817e+00,1.001818965224279934e+00,-2.457781947782198273e-01
6.256097206546369804e+00,1.000980054990129986e+00,-9.390279345362984031e-02
6.156021813724479763e+00,1.002494732600420102e+00,-1.939781862755198816e-01
6.151149143319700308e+00,9.963008256767159621e-01,-1.988508566802993371e-01
6.150071701393510004e+00,1.002298756211809971e+00,-1.999282986064896406e-01
5.976821221384869709e+00,9.992070362035000430e-01,-3.731787786151299358e-01
6.215075838498080429e+00,9.934042887286339552e-01,-1.349241615019192153e-01
6.077436118092560235e+00,9.982038624995980269e-01,-2.725638819074394092e-01
6.074801306917730237e+00,9.989256333147380484e-01,-2.751986930822694077e-01
6.118710487246909580e+00,1.003023609833249896e+00,-2.312895127530900652e-01
6.129420517586770423e+00,1.003744901550710056e+00,-2.205794824132292220e-01
6.085891248274250209e+00,1.005305285538290017e+00,-2.641087517257494355e-01
6.169561547220330233e+00,1.000549496855950071e+00,-1.804384527796694115e-01
6.099456235770910340e+00,9.967980755397589654e-01,-2.505437642290893052e-01
6.056525670917849880e+00,1.001119935203989897e+00,-2.934743290821497652e-01
6.117248937243710216e+00,9.983484609258449494e-01,-2.327510627562894285e-01
6.078736258253580438e+00,1.001772934412779925e+00,-2.712637417464192069e-01
6.058142437051180273e+00,9.989496952086930337e-01,-2.918575629488193712e-01
6.131163099980930120e+00,1.008024951067540087e+00,-2.188369000190695246e-01
6.068669748896260430e+00,1.003141839309489969e+00,-2.813302511037392151e-01
6.069841842164350076e+00,9.980544966308639854e-01,-2.801581578356495683e-01
5.914993764381019759e+00,1.001581546494340058e+00,-4.350062356189798862e-01
6.104559194984839898e+00,9.982298644952589672e-01,-2.454408050151597465e-01
6.078264514176740185e+00,9.922405313297519847e-01,-2.717354858232594594e-01
6.176895436232539893e+00,9.960932483060329634e-01,-1.731045637674597515e-01
6.143103710135759954e+00,9.977625835730620230e-01,-2.068962898642396908e-01
6.102549863445919875e+00,9.848203845059030348e-01,-2.474501365540797693e-01
6.121099141315419878e+00,9.608880976991810430e-01,-2.289008586845797666e-01
6.161058250453280039e+00,9.303916986074950435e-01,-1.889417495467196062e-01
6.190244004922809573e+00,8.917218187839710541e-01,-1.597559950771900716e-01
6.153381721303070151e+00,8.414968577477159872e-01,-1.966182786969294938e-01
6.196078552445420051e+00,8.018111414021660277e-01,-1.539214475545795935e-01
6.139773609396280030e+00,7.408799098381879666e-01,-2.102263906037196151e-01
6.092146396336439729e+00,6.805544411120030279e-01,-2.578536036635599160e-01
6.117041862751110060e+00,6.192854726503870255e-01,-2.329581372488895852e-01
6.100252377924349823e+00,5.374543551374779682e-01,-2.497476220756498222e-01
6.150234724434650246e+00,4.813177873414570263e-01,-1.997652755653493983e-01
6.122687489264589722e+00,3.916996692627199850e-01,-2.273125107354099228e-01
6.151560256408079574e+00,2.631284264139330253e-01,-1.984397435919200703e-01
6.109340927821979683e+00,1.620159121189179985e-01,-2.406590721780199615e-01
6.101812556476369664e+00,1.209714704731640056e-01,-2.481874435236299803e-01
6.099875454026959964e+00,1.238740682621349981e-01,-2.501245459730396803e-01
6.112249578663959682e+00,6.212115979133390337e-02,-2.377504213360399632e-01
6.131151260900489675e+00,0.000000000000000000e+00,-2.188487390995099702e-01
6.124733968940279993e+00,0.000000000000000000e+00,-2.252660310597196514e-01
6.139442849880530240e+00,8.278849620663499345e-03,-2.105571501194694051e-01
6.075977559881460266e+00,2.914225449891650124e-02,-2.740224401185393788e-01
6.101197358689120165e+00,0.000000000000000000e+00,-2.488026413108794799e-01
6.051991463793919834e+00,0.000000000000000000e+00,-2.980085362060798104e-01
6.076831124149279617e+00,0.000000000000000000e+00,-2.731688758507200276e-01
6.102325376608890295e+00,0.000000000000000000e+00,-2.476746233911093498e-01
6.112673579818260094e+00,0.000000000000000000e+00,-2.373264201817395502e-01
6.063788174686050247e+00,0.000000000000000000e+00,-2.862118253139493973e-01
6.052997680563059646e+00,0.000000000000000000e+00,-2.970023194369399988e-01
6.086653118260369588e+00,0.000000000000000000e+00,-2.633468817396300565e-01
6.051299086105839997e+00,0.000000000000000000e+00,-2.987009138941596476e-01
6.063670158047750114e+00,0.000000000000000000e+00,-2.863298419522495308e-01
6.090685390139250366e+00,0.000000000000000000e+00,-2.593146098607492789e-01
6.102374218321950039e+00,0.000000000000000000e+00,-2.476257816780496057e-01
6.111160348975769985e+00,0.000000000000000000e+00,-2.388396510242296600e-01
6.109861423924559887e+00,0.000000000000000000e+00,-2.401385760754397580e-01
6.077068391792740165e+00,0.000000000000000000e+00,-2.729316082072594796e-01
6.089838653093940124e+00,0.000000000000000000e+00,-2.601613469060595207e-01
6.076767537076530168e+00,0.000000000000000000e+00,-2.732324629234694768e-01
6.110011129493449822e+00,0.000000000000000000e+00,-2.399888705065498229e-01
6.063345144365469785e+00,0.000000000000000000e+00,-2.866548556345298593e-01
6.063062829141929733e+00,0.000000000000000000e+00,-2.869371708580699121e-01
6.088585924592170073e+00,0.000000000000000000e+00,-2.614140754078295714e-01
6.064475158848130043e+00,0.000000000000000000e+00,-2.855248411518696017e-01
6.087977148620289825e+00,0.000000000000000000e+00,-2.620228513797098202e-01
6.076138961715719766e+00,0.000000000000000000e+00,-2.738610382842798785e-01
6.076228043138399926e+00,0.000000000000000000e+00,-2.737719568615997190e-01
6.089477145390350010e+00,0.000000000000000000e+00,-2.605228546096496345e-01
6.076189989826810134e+00,0.000000000000000000e+00,-2.738100101731895109e-01
6.076674673040019847e+00,0.000000000000000000e+00,-2.733253269599797974e-01
6.076602154934169775e+00,0.000000000000000000e+00,-2.733978450658298698e-01
6.089637884973040372e+00,0.000000000000000000e+00,-2.603621150269592732e-01
6.076894449593470249e+00,0.000000000000000000e+00,-2.731055504065293960e-01
6.076520614196099679e+00,0.000000000000000000e+00,-2.734793858038999659e-01
6.077531093349810121e+00,0.000000000000000000e+00,-2.724689066501895240e-01
6.076238421707650161e+00,0.000000000000000000e+00,-2.737615782923494834e-01
6.077650163245260195e+00,0.000000000000000000e+00,-2.723498367547394494e-01
6.101755349210449708e+00,0.000000000000000000e+00,-2.482446507895499366e-01
