x,Weights,y,Weights,error_LT
9.893285098100000141e+01,9.992552969999829449e-01,-8.543174927998510304e-01,9.992552969999829449e-01,-8.543174927998510304e-01
1.009313615749999968e+02,9.989116440000249675e-01,-8.764571747997820239e-01,9.989116440000249675e-01,-8.764571747997820239e-01
1.029291848630000032e+02,9.959168759999670328e-01,-8.865635208000529621e-01,9.959168759999670328e-01,-8.865635208000529621e-01
1.049210186149999942e+02,9.976683749999960549e-01,-8.619373427999900139e-01,9.976683749999960549e-01,-8.619373427999900139e-01
1.069163553650000011e+02,9.896244960000190050e-01,-8.460443357999449798e-01,9.896244960000190050e-01,-8.460443357999449798e-01
1.088956043569999963e+02,9.885814759999860257e-01,-8.290701047999390338e-01,9.885814759999860257e-01,-8.290701047999390338e-01
1.108727673089999968e+02,9.859611910000299906e-01,-8.281948948000490418e-01,9.859611910000299906e-01,-8.281948948000490418e-01
1.128446896909999992e+02,1.006699364999990021e+00,-8.056929528002000351e-01,1.006699364999990021e+00,-8.056929528002000351e-01
1.148580884210000050e+02,1.001450649999999998e+00,-8.079057947999219724e-01,1.001450649999999998e+00,-8.079057947999219724e-01
1.168609897209999957e+02,1.001796877000000086e+00,-8.367778327999529919e-01,1.001796877000000086e+00,-8.367778327999529919e-01
1.188645834750000034e+02,1.005308220999989954e+00,-8.426792487998679970e-01,1.005308220999989954e+00,-8.426792487998679970e-01
1.208751999170000033e+02,9.992018510000020282e-01,-8.312265047999860546e-01,9.992018510000020282e-01,-8.312265047999860546e-01
1.228736036189999936e+02,1.001867669999980004e+00,-8.514823467999119710e-01,1.001867669999980004e+00,-8.514823467999119710e-01
1.248773389589999994e+02,1.007474298000009982e+00,-8.774081217997600213e-01,1.007474298000009982e+00,-8.774081217997600213e-01
1.268922875549999958e+02,9.996142300000200320e-01,-8.716646698001679905e-01,9.996142300000200320e-01,-8.716646698001679905e-01
1.288915160150000077e+02,9.943899070000129514e-01,-8.537409708001749697e-01,9.943899070000129514e-01,-8.537409708001749697e-01
1.308802958290000049e+02,1.001790549999999946e+00,-8.633442998003030278e-01,1.001790549999999946e+00,-8.633442998003030278e-01
1.328838769289999959e+02,9.897958229999800350e-01,-8.690446198001500200e-01,9.897958229999800350e-01,-8.690446198001500200e-01
1.348634685750000131e+02,9.936194350000140396e-01,-8.580711807999820140e-01,9.936194350000140396e-01,-8.580711807999820140e-01
1.368507074450000118e+02,9.967414599999809832e-01,-8.406868218000339565e-01,9.967414599999809832e-01,-8.406868218000339565e-01
1.388441903650000029e+02,9.945041250000199451e-01,-8.449533397999290374e-01,9.945041250000199451e-01,-8.449533397999290374e-01
1.408331986149999864e+02,9.978580479999830111e-01,-8.585571967998929521e-01,9.978580479999830111e-01,-8.585571967998929521e-01
1.428289147110000101e+02,1.005959924000010108e+00,-8.668372528001669908e-01,1.005959924000010108e+00,-8.668372528001669908e-01
1.448408345590000010e+02,1.005019879999990096e+00,-8.782270207999549605e-01,1.005019879999990096e+00,-8.782270207999549605e-01
1.468508743190000132e+02,1.008485024000020047e+00,-8.917698588001029547e-01,1.008485024000020047e+00,-8.917698588001029547e-01
1.488678443670000036e+02,1.003678407999980093e+00,-9.038941678000470548e-01,1.003678407999980093e+00,-9.038941678000470548e-01
1.508752011830000015e+02,9.947484859999780049e-01,-9.055353077999940270e-01,9.947484859999780049e-01,-9.055353077999940270e-01
1.528646981550000135e+02,9.910248530000269618e-01,-9.101497738000150495e-01,9.910248530000269618e-01,-9.101497738000150495e-01
1.548467478610000114e+02,1.000080921999999983e+00,-9.071339528000520458e-01,1.000080921999999983e+00,-9.071339528000520458e-01
1.568469097050000016e+02,9.973136809999799679e-01,-8.880278787999029699e-01,9.973136809999799679e-01,-8.880278787999029699e-01
1.588415370669999902e+02,1.001235364000010009e+00,-8.772472147999219594e-01,1.001235364000010009e+00,-8.772472147999219594e-01
1.608440077950000102e+02,9.935212319999779940e-01,-8.810395497998799730e-01,9.935212319999779940e-01,-8.810395497998799730e-01
1.628310502589999942e+02,9.910267400000379867e-01,-8.777528457999890232e-01,9.910267400000379867e-01,-8.777528457999890232e-01
1.648131037390000131e+02,1.004661634000000081e+00,-8.747970008001290099e-01,1.004661634000000081e+00,-8.747970008001290099e-01
1.668224270069999875e+02,1.001639788999979963e+00,-8.933392857999250536e-01,1.001639788999979963e+00,-8.933392857999250536e-01
1.688257065850000060e+02,9.965619780000030126e-01,-9.112816447999989578e-01,9.965619780000030126e-01,-9.112816447999989578e-01
1.708188305410000112e+02,9.950674350000100477e-01,-9.267847777999239645e-01,9.950674350000100477e-01,-9.267847777999239645e-01
1.728089654110000026e+02,1.010509604999999977e+00,-9.074690618000430531e-01,1.010509604999999977e+00,-9.074690618000430531e-01
1.748299846209999941e+02,1.003474787000020019e+00,-9.203425748001450302e-01,1.003474787000020019e+00,-9.203425748001450302e-01
1.768369341949999978e+02,9.982282229999840384e-01,-9.499497047999060362e-01,9.982282229999840384e-01,-9.499497047999060362e-01
1.788333906409999940e+02,9.970446159999819535e-01,-9.361128587997880057e-01,9.970446159999819535e-01,-9.361128587997880057e-01
1.808274798729999873e+02,9.890255520000149625e-01,-8.983580677998479480e-01,9.890255520000149625e-01,-8.983580677998479480e-01
1.828055309769999894e+02,1.001347805999980078e+00,-8.954890987999419849e-01,1.001347805999980078e+00,-8.954890987999419849e-01
1.848082265889999860e+02,1.001465264000030109e+00,-9.032255137998389527e-01,1.001465264000030109e+00,-9.032255137998389527e-01
1.868111571169999934e+02,1.006629459999970111e+00,-8.799796668001820255e-01,1.006629459999970111e+00,-8.799796668001820255e-01
1.888244160369999918e+02,9.989291229999960331e-01,-8.621963737999750466e-01,9.989291229999960331e-01,-8.621963737999750466e-01
1.908222742830000129e+02,1.007044794000039989e+00,-8.553616647998869560e-01,1.007044794000039989e+00,-8.553616647998869560e-01
1.928363638710000032e+02,9.974760759999840021e-01,-8.696642908002449879e-01,9.974760759999840021e-01,-8.696642908002449879e-01
1.948313160229999994e+02,9.993720679999710255e-01,-8.820971297999450345e-01,9.993720679999710255e-01,-8.820971297999450345e-01
1.968300601589999985e+02,1.009841311000029940e+00,-9.083184837998600214e-01,1.009841311000029940e+00,-9.083184837998600214e-01
1.988497427810000033e+02,1.008941694999990091e+00,-9.153187638002010518e-01,1.008941694999990091e+00,-9.153187638002010518e-01
2.008676261710000119e+02,1.000725045999999896e+00,-9.083530267998299879e-01,1.000725045999999896e+00,-9.083530267998299879e-01
2.028690762630000108e+02,1.006057682999980107e+00,-8.942594098002130121e-01,1.006057682999980107e+00,-8.942594098002130121e-01
2.048811916289999999e+02,9.938045570000330065e-01,-8.915374107998560449e-01,9.938045570000330065e-01,-8.915374107998560449e-01
2.068688007430000084e+02,9.944315559999949983e-01,-8.981814668002240376e-01,9.944315559999949983e-01,-8.981814668002240376e-01
2.088576638549999984e+02,1.007441824000010033e+00,-8.917045168001890287e-01,1.007441824000010033e+00,-8.917045168001890287e-01
2.108725475029999927e+02,1.010137140999999961e+00,-8.497505868000989615e-01,1.010137140999999961e+00,-8.497505868000989615e-01
2.128928217849999953e+02,1.002733480000000066e+00,-8.144967098000389649e-01,1.002733480000000066e+00,-8.144967098000389649e-01
2.148982887450000021e+02,9.900558659999919575e-01,-8.181356877999520494e-01,9.900558659999919575e-01,-8.181356877999520494e-01
2.168784004770000138e+02,1.000426683999990018e+00,-8.162604568002510552e-01,1.000426683999990018e+00,-8.162604568002510552e-01
2.188792538449999938e+02,9.979441000000119910e-01,-8.092547508002779777e-01,9.979441000000119910e-01,-8.092547508002779777e-01
2.208751420449999898e+02,1.007770640999980039e+00,-8.205475508002559870e-01,1.007770640999980039e+00,-8.205475508002559870e-01
2.228906833270000050e+02,1.008584558999980008e+00,-8.427377857999549526e-01,1.008584558999980008e+00,-8.427377857999549526e-01
2.249078524450000032e+02,9.910556830000419870e-01,-8.408067758002739644e-01,9.910556830000419870e-01,-8.408067758002739644e-01
2.268899638110000012e+02,9.946914879999869674e-01,-8.388634108001159495e-01,9.946914879999869674e-01,-8.388634108001159495e-01
2.288793467870000029e+02,1.004731892999999987e+00,-8.414811408001130477e-01,1.004731892999999987e+00,-8.414811408001130477e-01
2.308888105730000007e+02,1.007186088999989959e+00,-8.449450428000200297e-01,1.007186088999989959e+00,-8.449450428000200297e-01
2.329031827510000028e+02,1.006972114000020069e+00,-8.291155988001720489e-01,1.006972114000020069e+00,-8.291155988001720489e-01
2.349171269789999883e+02,1.003178443999990010e+00,-8.233338898000970296e-01,1.003178443999990010e+00,-8.233338898000970296e-01
2.369234838669999874e+02,9.977441630000070116e-01,-8.250073328001119588e-01,9.977441630000070116e-01,-8.250073328001119588e-01
2.389189721930000019e+02,9.933799579999770257e-01,-8.292974448000339782e-01,9.933799579999770257e-01,-8.292974448000339782e-01
2.409057321090000130e+02,1.001895412999989965e+00,-8.210577088000829971e-01,1.001895412999989965e+00,-8.210577088000829971e-01
2.429095229350000125e+02,1.008254812000020095e+00,-8.128720537998219697e-01,1.008254812000020095e+00,-8.128720537998219697e-01
2.449260325589999923e+02,9.959169660000239954e-01,-8.169388587999719675e-01,9.959169660000239954e-01,-8.169388587999719675e-01
2.469178664910000123e+02,1.001123587999970033e+00,-8.274013108002690187e-01,1.001123587999970033e+00,-8.274013108002690187e-01
2.489201136670000096e+02,9.941188230000359560e-01,-8.272707338002760480e-01,9.941188230000359560e-01,-8.272707338002760480e-01
2.509083513129999972e+02,9.970844469999780024e-01,-8.449215338001180298e-01,9.970844469999780024e-01,-8.449215338001180298e-01
2.529025202070000091e+02,9.909106350000199681e-01,-8.612002198002529640e-01,9.909106350000199681e-01,-8.612002198002529640e-01
2.548843414769999924e+02,1.001637034999999898e+00,-8.541838707999429570e-01,1.001637034999999898e+00,-8.541838707999429570e-01
2.568876155469999958e+02,1.003547265999970017e+00,-8.369529278002120209e-01,1.003547265999970017e+00,-8.369529278002120209e-01
2.588947100789999922e+02,9.990961000000310177e-01,-8.515522348000670316e-01,9.990961000000310177e-01,-8.515522348000670316e-01
2.608929022789999976e+02,9.923101039999839834e-01,-8.856658278002670359e-01,9.923101039999839834e-01,-8.856658278002670359e-01
2.628775224870000216e+02,9.991997629999790353e-01,-8.925796648001099731e-01,9.991997629999790353e-01,-8.925796648001099731e-01
2.648759220129999790e+02,1.006728197000029912e+00,-8.776833727998220036e-01,1.006728197000029912e+00,-8.776833727998220036e-01
2.668893784069999811e+02,1.005729711999999942e+00,-8.809051668001760538e-01,1.005729711999999942e+00,-8.809051668001760538e-01
2.689008378309999898e+02,1.007157478999969991e+00,-8.842374308001690331e-01,1.007157478999969991e+00,-8.842374308001690331e-01
2.709151527889999898e+02,9.979283070000239952e-01,-8.674060908001020032e-01,9.979283070000239952e-01,-8.674060908001020032e-01
2.729110094029999800e+02,9.900964950000169518e-01,-8.606077638000899643e-01,9.900964950000169518e-01,-8.606077638000899643e-01
2.748912023930000146e+02,1.005286634999950079e+00,-8.777056038001660454e-01,1.005286634999950079e+00,-8.777056038001660454e-01
2.769017756630000235e+02,9.997540610000329453e-01,-8.830633788000450402e-01,9.997540610000329453e-01,-8.830633788000450402e-01
2.789012837849999755e+02,1.010521978000010090e+00,-8.700468478002110206e-01,1.010521978000010090e+00,-8.700468478002110206e-01
2.809223277410000037e+02,9.923091050000040214e-01,-8.658170178000550443e-01,9.923091050000040214e-01,-8.658170178000550443e-01
2.829069459510000115e+02,9.996392669999919489e-01,-8.726991027999130290e-01,9.996392669999919489e-01,-8.726991027999130290e-01
2.849062244849999956e+02,9.863474709999590084e-01,-8.907495058000449717e-01,9.863474709999590084e-01,-8.907495058000449717e-01
2.868789194270000280e+02,1.000097824999979901e+00,-8.993174748001140362e-01,1.000097824999979901e+00,-8.993174748001140362e-01
2.888791150769999945e+02,9.998131680000600374e-01,-8.983378077999759626e-01,9.998131680000600374e-01,-8.983378077999759626e-01
2.908787414130000002e+02,1.011549849999989981e+00,-8.873850447999980240e-01,1.011549849999989981e+00,-8.873850447999980240e-01
2.929018411129999890e+02,9.973853619999889508e-01,-8.840713368000480132e-01,9.973853619999889508e-01,-8.840713368000480132e-01
2.948966118370000231e+02,9.901405859999949932e-01,-8.933432558001750401e-01,9.901405859999949932e-01,-8.933432558001750401e-01
2.968768930090000140e+02,9.991403230000059921e-01,-8.944384328001999673e-01,9.991403230000059921e-01,-8.944384328001999673e-01
2.988751736550000260e+02,9.954747979999749585e-01,-8.774677887999470238e-01,9.954747979999749585e-01,-8.774677887999470238e-01
3.008661232509999763e+02,1.002919067000050068e+00,-8.548988737998119980e-01,1.002919067000050068e+00,-8.548988737998119980e-01
3.028719613850000201e+02,9.983995499999589462e-01,-8.474952768002590453e-01,9.983995499999589462e-01,-8.474952768002590453e-01
3.048687604849999957e+02,1.004675783000039901e+00,-8.396592228000370195e-01,1.004675783000039901e+00,-8.396592228000370195e-01
3.068781120510000164e+02,9.978144009999709851e-01,-8.411546127999830480e-01,9.978144009999709851e-01,-8.411546127999830480e-01
3.088737408530000152e+02,1.000468200999989898e+00,-8.654514437998840348e-01,1.000468200999989898e+00,-8.654514437998840348e-01
3.108746772549999946e+02,1.000869539000009967e+00,-8.774470328001480190e-01,1.000869539000009967e+00,-8.774470328001480190e-01
3.128764163330000088e+02,1.004148429999990100e+00,-8.684087598001609676e-01,1.004148429999990100e+00,-8.684087598001609676e-01
3.148847131929999819e+02,9.990838590000240549e-01,-8.689733647999560162e-01,9.990838590000240549e-01,-8.689733647999560162e-01
3.168828809109999725e+02,1.004034434000000031e+00,-8.851087268000129571e-01,1.004034434000000031e+00,-8.851087268000129571e-01
3.188909497789999818e+02,1.002122294999989949e+00,-8.816798597999310205e-01,1.002122294999989949e+00,-8.816798597999310205e-01
3.208951943690000235e+02,9.920650770000070118e-01,-8.814458687999719988e-01,9.920650770000070118e-01,-8.814458687999719988e-01
3.228793245229999798e+02,9.969587649999880341e-01,-8.973279287998250364e-01,9.969587649999880341e-01,-8.973279287998250364e-01
3.248732420530000127e+02,1.005988443999970006e+00,-8.916525518000639750e-01,1.005988443999970006e+00,-8.916525518000639750e-01
3.268852189410000051e+02,1.002292068000000036e+00,-8.689555858001090094e-01,1.002292068000000036e+00,-8.689555858001090094e-01
3.288898030770000105e+02,9.962738800000180417e-01,-8.746729948000510069e-01,9.962738800000180417e-01,-8.746729948000510069e-01
3.308823508369999900e+02,1.003607171000000076e+00,-8.800936638001529699e-01,1.003607171000000076e+00,-8.800936638001529699e-01
3.328895651789999874e+02,9.956614740000020447e-01,-8.616963328001929767e-01,9.956614740000020447e-01,-8.616963328001929767e-01
3.348808881269999915e+02,1.006043090000019902e+00,-8.632052247999699723e-01,1.006043090000019902e+00,-8.632052247999699723e-01
3.368929743069999745e+02,1.001537721999989916e+00,-8.775160087998300495e-01,1.001537721999989916e+00,-8.775160087998300495e-01
3.388960497510000209e+02,1.002393379000009910e+00,-8.743474408001360443e-01,1.002393379000009910e+00,-8.743474408001360443e-01
3.409008365089999870e+02,1.002933638999959909e+00,-8.660659787999519521e-01,1.002933638999959909e+00,-8.660659787999519521e-01
3.429067037870000263e+02,1.004017732000050067e+00,-8.767147007999369634e-01,1.004017732000050067e+00,-8.767147007999369634e-01
3.449147392510000145e+02,9.983713839999950324e-01,-8.902515848001260057e-01,9.983713839999950324e-01,-8.902515848001260057e-01
3.469114820190000046e+02,9.874454909999880181e-01,-8.814277468000569771e-01,9.874454909999880181e-01,-8.814277468000569771e-01
3.488863730009999813e+02,9.958757819999850547e-01,-8.758299268001219495e-01,9.958757819999850547e-01,-8.758299268001219495e-01
3.508781245650000074e+02,9.978858810000019730e-01,-8.673016678001199686e-01,9.978858810000019730e-01,-8.673016678001199686e-01
3.528738963270000113e+02,1.014859126999990036e+00,-8.765589238001889605e-01,1.014859126999990036e+00,-8.765589238001889605e-01
3.549036145809999994e+02,1.016328743999989959e+00,-8.839064378001919575e-01,1.016328743999989959e+00,-8.839064378001919575e-01
3.569362720689999833e+02,9.934792500000070303e-01,-8.901022268000250426e-01,9.934792500000070303e-01,-8.901022268000250426e-01
3.589232305689999976e+02,9.921388880000280297e-01,-9.028852178002469975e-01,9.921388880000280297e-01,-9.028852178002469975e-01
3.609075083449999966e+02,9.930383029999629851e-01,-9.038017907998320277e-01,9.930383029999629851e-01,-9.038017907998320277e-01
3.628935849509999798e+02,1.003034839000009892e+00,-8.835922228001320544e-01,1.003034839000009892e+00,-8.835922228001320544e-01
3.648996546289999969e+02,1.009139301000000044e+00,-8.802385458000120400e-01,1.009139301000000044e+00,-8.802385458000120400e-01
3.669179332310000063e+02,1.012049258999980106e+00,-8.802014088002469983e-01,1.012049258999980106e+00,-8.802014088002469983e-01
3.689420317490000230e+02,1.001124587000020050e+00,-8.768377577998189842e-01,1.001124587000020050e+00,-8.768377577998189842e-01
3.709442809230000080e+02,9.986127270000220157e-01,-8.767389327998670323e-01,9.986127270000220157e-01,-8.767389327998670323e-01
3.729415063769999961e+02,9.968582310000040358e-01,-8.939155498001699618e-01,9.968582310000040358e-01,-8.939155498001699618e-01
3.749352228390000050e+02,9.965893879999609961e-01,-9.022637398001049913e-01,9.965893879999609961e-01,-9.022637398001049913e-01
3.769284016149999843e+02,1.004333462000029931e+00,-8.836448587998689819e-01,1.004333462000029931e+00,-8.836448587998689819e-01
3.789370685389999949e+02,1.003133242999979968e+00,-8.731492488001320051e-01,1.003133242999979968e+00,-8.731492488001320051e-01
3.809433350250000103e+02,9.957754699999840087e-01,-8.907900748001790214e-01,9.957754699999840087e-01,-8.907900748001790214e-01
3.829348859649999781e+02,9.964453180000419907e-01,-8.962924387998899567e-01,9.964453180000419907e-01,-8.962924387998899567e-01
3.849277766010000050e+02,9.945334009999839964e-01,-9.077174277998669716e-01,9.945334009999839964e-01,-9.077174277998669716e-01
3.869168434029999730e+02,1.000323596999999953e+00,-9.223443488000380164e-01,1.000323596999999953e+00,-9.223443488000380164e-01
3.889174905969999827e+02,9.991127119999989592e-01,-9.292810658001260382e-01,9.991127119999989592e-01,-9.292810658001260382e-01
3.909157160209999802e+02,9.996688969999639740e-01,-9.113402778000929683e-01,9.996688969999639740e-01,-9.113402778000929683e-01
3.929150538150000216e+02,9.932491490000070478e-01,-8.953392268001040266e-01,9.932491490000070478e-01,-8.953392268001040266e-01
3.949015521129999797e+02,9.957457500000259643e-01,-9.000682418000569562e-01,9.957457500000259643e-01,-9.000682418000569562e-01
3.968930436129999748e+02,9.980994119999879732e-01,-9.045334297999829687e-01,9.980994119999879732e-01,-9.045334297999829687e-01
3.988892424370000072e+02,1.000680511000010098e+00,-9.037288388002480133e-01,1.000680511000010098e+00,-9.037288388002480133e-01
4.008906034589999763e+02,1.004589398000010014e+00,-9.056237728001970133e-01,1.004589398000010014e+00,-9.056237728001970133e-01
4.028997822549999910e+02,9.971870899999829563e-01,-9.040958348000459610e-01,9.971870899999829563e-01,-9.040958348000459610e-01
