x_LE,y_LE,x_RE,y_RE
1.762838059783203987e-02,4.221829999999999927e+02,1.790994811136528697e-02,4.285790000000000077e+02
1.812109931019380629e-02,4.222080000000000268e+02,1.841209618925403191e-02,4.285919999999999845e+02
1.861381802255557272e-02,4.221940000000000168e+02,1.891424426714278031e-02,4.285779999999999745e+02
1.905179021132158076e-02,4.222080000000000268e+02,1.941639234503152525e-02,4.285539999999999736e+02
1.954450892368334719e-02,4.222590000000000146e+02,1.986274619204374259e-02,4.285400000000000205e+02
2.003722763604511362e-02,4.223100000000000023e+02,2.036489426993249099e-02,4.285640000000000214e+02
2.047519982481112513e-02,4.223220000000000027e+02,2.086704234782123593e-02,4.285400000000000205e+02
2.096791853717289156e-02,4.222850000000000250e+02,2.131339619483345674e-02,4.285000000000000000e+02
2.140589072593890654e-02,4.222710000000000150e+02,2.181554427272220167e-02,4.284750000000000227e+02
2.189860943830067297e-02,4.222730000000000246e+02,2.231769235061095008e-02,4.284510000000000218e+02
2.239132815066243246e-02,4.222599999999999909e+02,2.281984042849969502e-02,4.284750000000000227e+02
2.282930033942844744e-02,4.222730000000000246e+02,2.326619427551191235e-02,4.284870000000000232e+02
2.332201905179021387e-02,4.222599999999999909e+02,2.376834235340066076e-02,4.284889999999999759e+02
2.381473776415198029e-02,4.222350000000000136e+02,2.427049043128940570e-02,4.284889999999999759e+02
2.430745647651374325e-02,4.222339999999999804e+02,2.477263850917815410e-02,4.285149999999999864e+02
2.474542866527975823e-02,4.221949999999999932e+02,2.521899235619037144e-02,4.285539999999999736e+02
2.523814737764152466e-02,4.221580000000000155e+02,2.572114043407911985e-02,4.285269999999999868e+02
2.573086609000328762e-02,4.221440000000000055e+02,2.622328851196786478e-02,4.285140000000000100e+02
2.616883827876929913e-02,4.221580000000000155e+02,2.666964235898008212e-02,4.285260000000000105e+02
2.666155699113106556e-02,4.221449999999999818e+02,2.717179043686883053e-02,4.285129999999999768e+02
2.715427570349283198e-02,4.221580000000000155e+02,2.767393851475757546e-02,4.285140000000000100e+02
2.764699441585459494e-02,4.221960000000000264e+02,2.817608659264632387e-02,4.285140000000000100e+02
2.808496660462060993e-02,4.221960000000000264e+02,2.862244043965854121e-02,4.285140000000000100e+02
2.857768531698237635e-02,4.222210000000000036e+02,2.912458851754728961e-02,4.284769999999999754e+02
2.907040402934414278e-02,4.222219999999999800e+02,2.962673659543603455e-02,4.284390000000000214e+02
2.956312274170590573e-02,4.222219999999999800e+02,3.007309044244825535e-02,4.284399999999999977e+02
3.000109493047192072e-02,4.221840000000000259e+02,3.057523852033700376e-02,4.284139999999999873e+02
3.049381364283368714e-02,4.221580000000000155e+02,3.107738659822574870e-02,4.284139999999999873e+02
3.098653235519544663e-02,4.221840000000000259e+02,3.157953467611449017e-02,4.284289999999999736e+02
3.142450454396145815e-02,4.221580000000000155e+02,3.202588852312671097e-02,4.284540000000000077e+02
3.191722325632322804e-02,4.221580000000000155e+02,3.252803660101545591e-02,4.285059999999999718e+02
3.240994196868499100e-02,4.221709999999999923e+02,3.303018467890420085e-02,4.285289999999999964e+02
3.284791415745100251e-02,4.221449999999999818e+02,3.353233275679294578e-02,4.284920000000000186e+02
3.334063286981277241e-02,4.221320000000000050e+02,3.397868660380516659e-02,4.284540000000000077e+02
3.383335158217453537e-02,4.221200000000000045e+02,3.442504045081738739e-02,4.284399999999999977e+02
3.432607029453629832e-02,4.221070000000000277e+02,3.492718852870613233e-02,4.284409999999999741e+02
3.476404248330231678e-02,4.221329999999999814e+02,3.537354237571835314e-02,4.284150000000000205e+02
3.520201467206832829e-02,4.221580000000000155e+02,3.587569045360709807e-02,4.284289999999999736e+02
3.569473338443009125e-02,4.221840000000000259e+02,3.637783853149584995e-02,4.284669999999999845e+02
3.618745209679186114e-02,4.221970000000000027e+02,3.687998660938459489e-02,4.284800000000000182e+02
3.662542428555787266e-02,4.221960000000000264e+02,3.732634045639681569e-02,4.284689999999999941e+02
3.717288952151538706e-02,4.222219999999999800e+02,3.782848853428556063e-02,4.284580000000000268e+02
3.761086171028140551e-02,4.221829999999999927e+02,3.833063661217430557e-02,4.284580000000000268e+02
3.810358042264316153e-02,4.221320000000000050e+02,3.883278469006305050e-02,4.284460000000000264e+02
3.859629913500493142e-02,4.220930000000000177e+02,3.927913853707526437e-02,4.284599999999999795e+02
3.908901784736669438e-02,4.220939999999999941e+02,3.978128661496401625e-02,4.284710000000000036e+02
3.952699003613270590e-02,4.221070000000000277e+02,4.028343469285276118e-02,4.284839999999999804e+02
4.001970874849447579e-02,4.221070000000000277e+02,4.072978853986498199e-02,4.285070000000000050e+02
4.045768093726048731e-02,4.220930000000000177e+02,4.123193661775372693e-02,4.284830000000000041e+02
4.095039964962225026e-02,4.220939999999999941e+02,4.173408469564247186e-02,4.284580000000000268e+02
4.144311836198402016e-02,4.220819999999999936e+02,4.223623277353122374e-02,4.284429999999999836e+02
4.188109055075003168e-02,4.221070000000000277e+02,4.268258662054343761e-02,4.284329999999999927e+02
4.237380926311179463e-02,4.220950000000000273e+02,4.318473469843218948e-02,4.284440000000000168e+02
4.286652797547356453e-02,4.220819999999999936e+02,4.368688277632093442e-02,4.284309999999999832e+02
4.335924668783532748e-02,4.221190000000000282e+02,4.418903085420967936e-02,4.284329999999999927e+02
4.379721887660134594e-02,4.221460000000000150e+02,4.463538470122190016e-02,4.284730000000000132e+02
4.428993758896310889e-02,4.221709999999999923e+02,4.513753277911064510e-02,4.284730000000000132e+02
4.478265630132486491e-02,4.221580000000000155e+02,4.563968085699939004e-02,4.284599999999999795e+02
4.527537501368663481e-02,4.221580000000000155e+02,4.608603470401160390e-02,4.284610000000000127e+02
4.598707982043140352e-02,4.221580000000000155e+02,4.658818278190035578e-02,4.284490000000000123e+02
4.642505200919742198e-02,4.221329999999999814e+02,4.709033085978910071e-02,4.284610000000000127e+02
4.691777072155918493e-02,4.221580000000000155e+02,4.759247893767784565e-02,4.284850000000000136e+02
4.741048943392094789e-02,4.221569999999999823e+02,4.803883278469006646e-02,4.285090000000000146e+02
4.784846162268696634e-02,4.221580000000000155e+02,4.854098086257881139e-02,4.285079999999999814e+02
4.834118033504872930e-02,4.221840000000000259e+02,4.904312894046756327e-02,4.284950000000000045e+02
4.883389904741049226e-02,4.222090000000000032e+02,4.954527701835630821e-02,4.285090000000000146e+02
4.927187123617651071e-02,4.221949999999999932e+02,4.999163086536852901e-02,4.285190000000000055e+02
4.976458994853827367e-02,4.221580000000000155e+02,5.049377894325727395e-02,4.284830000000000041e+02
5.020256213730428518e-02,4.221709999999999923e+02,5.094013279026949476e-02,4.284580000000000268e+02
5.069528084966605508e-02,4.222090000000000032e+02,5.138648663728170862e-02,4.284350000000000023e+02
5.118799956202781803e-02,4.222090000000000032e+02,5.188863471517046050e-02,4.284449999999999932e+02
5.168071827438958099e-02,4.222470000000000141e+02,5.239078279305919850e-02,4.284479999999999791e+02
5.217343698675134395e-02,4.222479999999999905e+02,5.289293087094794343e-02,4.284719999999999800e+02
5.266615569911310690e-02,4.222219999999999800e+02,5.333928471796016424e-02,4.284710000000000036e+02
5.310412788787912536e-02,4.222210000000000036e+02,5.384143279584890918e-02,4.284350000000000023e+02
5.354210007664513687e-02,4.221970000000000027e+02,5.434358087373766105e-02,4.284599999999999795e+02
5.403481878900689983e-02,4.221589999999999918e+02,5.478993472074987492e-02,4.284710000000000036e+02
5.447279097777291829e-02,4.221329999999999814e+02,5.529208279863862679e-02,4.284460000000000264e+02
5.496550969013468124e-02,4.221580000000000155e+02,5.579423087652737173e-02,4.284569999999999936e+02
5.545822840249644420e-02,4.222099999999999795e+02,5.629637895441610973e-02,4.284560000000000173e+02
5.595094711485821409e-02,4.221709999999999923e+02,5.674273280142833054e-02,4.284680000000000177e+02
5.638891930362422561e-02,4.221850000000000023e+02,5.724488087931708241e-02,4.284830000000000041e+02
5.688163801598598857e-02,4.222099999999999795e+02,5.774702895720582735e-02,4.284830000000000041e+02
5.737435672834775846e-02,4.221970000000000027e+02,5.824917703509457922e-02,4.284830000000000041e+02
5.781232891711376998e-02,4.221979999999999791e+02,5.869553088210680003e-02,4.284700000000000273e+02
5.830504762947553293e-02,4.221850000000000023e+02,5.919767895999553803e-02,4.284700000000000273e+02
5.879776634183730283e-02,4.221850000000000023e+02,5.969982703788428990e-02,4.284590000000000032e+02
5.929048505419906578e-02,4.221960000000000264e+02,6.014618088489651071e-02,4.284359999999999786e+02
5.972845724296507730e-02,4.222099999999999795e+02,6.064832896278524871e-02,4.284340000000000259e+02
6.022117595532684720e-02,4.222610000000000241e+02,6.115047704067400752e-02,4.284359999999999786e+02
6.071389466768861015e-02,4.222110000000000127e+02,6.165262511856274552e-02,4.284359999999999786e+02
6.120661338005038005e-02,4.221600000000000250e+02,6.209897896557496633e-02,4.284580000000000268e+02
6.164458556881637769e-02,4.221859999999999786e+02,6.260112704346371126e-02,4.284350000000000023e+02
6.213730428117815452e-02,4.221469999999999914e+02,6.310327512135245620e-02,4.284340000000000259e+02
6.263002299353991054e-02,4.221469999999999914e+02,6.360542319924120114e-02,4.283960000000000150e+02
6.312274170590168043e-02,4.221610000000000014e+02,6.405177704625342194e-02,4.283969999999999914e+02
6.356071389466769195e-02,4.221480000000000246e+02,6.455392512414216688e-02,4.284580000000000268e+02
6.405343260702946184e-02,4.221730000000000018e+02,6.505607320203091182e-02,4.284830000000000041e+02
6.454615131939123174e-02,4.221720000000000255e+02,6.550242704904313262e-02,4.284979999999999905e+02
6.503887003175298775e-02,4.222110000000000127e+02,6.600457512693187756e-02,4.285350000000000250e+02
6.547684222051899927e-02,4.221850000000000023e+02,6.650672320482062250e-02,4.285369999999999777e+02
6.596956093288076917e-02,4.221089999999999804e+02,6.700887128270938131e-02,4.285230000000000246e+02
6.646227964524253906e-02,4.221600000000000250e+02,6.739943089884506411e-02,4.284479999999999791e+02
6.690025183400855058e-02,4.222110000000000127e+02,6.790157897673380905e-02,4.284479999999999791e+02
6.739297054637032047e-02,4.221709999999999923e+02,6.840372705462255398e-02,4.284710000000000036e+02
6.788568925873207649e-02,4.221600000000000250e+02,6.890587513251131280e-02,4.284590000000000032e+02
6.837840797109384638e-02,4.221990000000000123e+02,6.935222897952353360e-02,4.284719999999999800e+02
6.881638015985984402e-02,4.222370000000000232e+02,6.985437705741226466e-02,4.284630000000000223e+02
6.925435234862586942e-02,4.222479999999999905e+02,7.035652513530100960e-02,4.284479999999999791e+02
6.980181758458338381e-02,4.222110000000000127e+02,7.080287898231323040e-02,4.284719999999999800e+02
7.023978977334939533e-02,4.221850000000000023e+02,7.130502706020198922e-02,4.284730000000000132e+02
7.067776196211540685e-02,4.221349999999999909e+02,7.180717513809072028e-02,4.284750000000000227e+02
7.144421329245592700e-02,4.221349999999999909e+02,7.230932321597947909e-02,4.284979999999999905e+02
7.188218548122195239e-02,4.221859999999999786e+02,7.275567706299169990e-02,4.285249999999999773e+02
7.237490419358372229e-02,4.221460000000000150e+02,7.325782514088043096e-02,4.285889999999999986e+02
7.286762290594547831e-02,4.221730000000000018e+02,7.375997321876918977e-02,4.285629999999999882e+02
7.330559509471148982e-02,4.221850000000000023e+02,7.420632706578141058e-02,4.285500000000000114e+02
7.379831380707325972e-02,4.222239999999999895e+02,7.470847514367015552e-02,4.285679999999999836e+02
7.423628599583927123e-02,4.222479999999999905e+02,7.521062322155890045e-02,4.285400000000000205e+02
7.472900470820104113e-02,4.221979999999999791e+02,7.571277129944764539e-02,4.285269999999999868e+02
7.522172342056281102e-02,4.222110000000000127e+02,7.615912514645986620e-02,4.285280000000000200e+02
7.565969560932880866e-02,4.221990000000000123e+02,7.666127322434861113e-02,4.284889999999999759e+02
7.620716084528632306e-02,4.222119999999999891e+02,7.716342130223735607e-02,4.285020000000000095e+02
7.664513303405233458e-02,4.222620000000000005e+02,7.766556938012610101e-02,4.285140000000000100e+02
7.713785174641411835e-02,4.222479999999999905e+02,7.811192322713832181e-02,4.285409999999999968e+02
7.763057045877587437e-02,4.222749999999999773e+02,7.861407130502706675e-02,4.285419999999999732e+02
7.806854264754188588e-02,4.222749999999999773e+02,7.911621938291581169e-02,4.284800000000000182e+02
7.856126135990365578e-02,4.222730000000000246e+02,7.956257322992803249e-02,4.285199999999999818e+02
7.905398007226541179e-02,4.222490000000000236e+02,8.006472130781677743e-02,4.285310000000000059e+02
7.949195226103143719e-02,4.221970000000000027e+02,8.056686938570552237e-02,4.285190000000000055e+02
7.998467097339320708e-02,4.221850000000000023e+02,8.106901746359428118e-02,4.285439999999999827e+02
8.042264316215921860e-02,4.222110000000000127e+02,8.151537131060648811e-02,4.285439999999999827e+02
8.091536187452097462e-02,4.222110000000000127e+02,8.201751938849523305e-02,4.285699999999999932e+02
8.146282711047848901e-02,4.222500000000000000e+02,8.251966746638399186e-02,4.285939999999999941e+02
8.190079929924450053e-02,4.222620000000000005e+02,8.302181554427272292e-02,4.286179999999999950e+02
8.239351801160627042e-02,4.222869999999999777e+02,8.346816939128494373e-02,4.286179999999999950e+02
8.283149020037228194e-02,4.223000000000000114e+02,8.397031746917368866e-02,4.285419999999999732e+02
8.332420891273405184e-02,4.222749999999999773e+02,8.441667131618590947e-02,4.285299999999999727e+02
8.376218110150006335e-02,4.222620000000000005e+02,8.486302516319813027e-02,4.285419999999999732e+02
8.425489981386181937e-02,4.222370000000000232e+02,8.536517324108687521e-02,4.285169999999999959e+02
8.474761852622358926e-02,4.222230000000000132e+02,8.586732131897562015e-02,4.285040000000000191e+02
8.524033723858535916e-02,4.222749999999999773e+02,8.636946939686437896e-02,4.284950000000000045e+02
8.567830942735137068e-02,4.222610000000000241e+02,8.681582324387659977e-02,4.285330000000000155e+02
8.617102813971314057e-02,4.222610000000000241e+02,8.731797132176533083e-02,4.285720000000000027e+02
8.666374685207489659e-02,4.222869999999999777e+02,8.782011939965408964e-02,4.285819999999999936e+02
8.715646556443666648e-02,4.222869999999999777e+02,8.832226747754282070e-02,4.285710000000000264e+02
8.759443775320269188e-02,4.222749999999999773e+02,8.876862132455504151e-02,4.285579999999999927e+02
8.808715646556444789e-02,4.222740000000000009e+02,8.927076940244380032e-02,4.285180000000000291e+02
8.857987517792621779e-02,4.222880000000000109e+02,8.977291748033254526e-02,4.285570000000000164e+02
8.901784736669221543e-02,4.223129999999999882e+02,9.021927132734476606e-02,4.285699999999999932e+02
8.951056607905398532e-02,4.223380000000000223e+02,9.072141940523349712e-02,4.285280000000000200e+02
9.000328479141575522e-02,4.223509999999999991e+02,9.122356748312225594e-02,4.285199999999999818e+02
9.049600350377752511e-02,4.223759999999999764e+02,9.172571556101098700e-02,4.285439999999999827e+02
9.093397569254353663e-02,4.223890000000000100e+02,9.217206940802320780e-02,4.285550000000000068e+02
9.137194788130954815e-02,4.223750000000000000e+02,9.267421748591196662e-02,4.285439999999999827e+02
9.191941311726706254e-02,4.223629999999999995e+02,9.317636556380071156e-02,4.285190000000000055e+02
9.235738530603307406e-02,4.223129999999999882e+02,9.367851364168945649e-02,4.285090000000000146e+02
9.285010401839484395e-02,4.223120000000000118e+02,9.412486748870167730e-02,4.284839999999999804e+02
9.328807620716085547e-02,4.223240000000000123e+02,9.462701556659042224e-02,4.285090000000000146e+02
9.383554144311836986e-02,4.223249999999999886e+02,9.512916364447916717e-02,4.285729999999999791e+02
9.427351363188438138e-02,4.222989999999999782e+02,9.557551749149138798e-02,4.285830000000000268e+02
9.476623234424615128e-02,4.222869999999999777e+02,9.607766556938013292e-02,4.286200000000000045e+02
9.520420453301216279e-02,4.223249999999999886e+02,9.657981364726889173e-02,4.286580000000000155e+02
9.569692324537393269e-02,4.223380000000000223e+02,9.708196172515762279e-02,4.286449999999999818e+02
9.618964195773568870e-02,4.223120000000000118e+02,9.752831557216984359e-02,4.286440000000000055e+02
9.668236067009745860e-02,4.223249999999999886e+02,9.803046365005858853e-02,4.286030000000000086e+02
9.712033285886347012e-02,4.223509999999999991e+02,9.853261172794733347e-02,4.285779999999999745e+02
9.761305157122522613e-02,4.223629999999999995e+02,9.897896557495955427e-02,4.286050000000000182e+02
9.810577028358700991e-02,4.223750000000000000e+02,9.948111365284829921e-02,4.286050000000000182e+02
9.854374247235302142e-02,4.223380000000000223e+02,9.998326173073705803e-02,4.286059999999999945e+02
9.903646118471477744e-02,4.223380000000000223e+02,1.004854098086257891e-01,4.286069999999999709e+02
9.952917989707654733e-02,4.223890000000000100e+02,1.008759694247614858e-01,4.285950000000000273e+02
9.996715208584255885e-02,4.223750000000000000e+02,1.013781175026502307e-01,4.285969999999999800e+02
1.004598707982043287e-01,4.223620000000000232e+02,1.018802655805389895e-01,4.285729999999999791e+02
1.009525895105660986e-01,4.222860000000000014e+02,1.023824136584277206e-01,4.285590000000000259e+02
1.014453082229278547e-01,4.222350000000000136e+02,1.028287675054399414e-01,4.285579999999999927e+02
1.018832804116938662e-01,4.222479999999999905e+02,1.033309155833287002e-01,4.285699999999999932e+02
1.023759991240556361e-01,4.222610000000000241e+02,1.038330636612174313e-01,4.286059999999999945e+02
1.028139713128216337e-01,4.222610000000000241e+02,1.042794175082296521e-01,4.286069999999999709e+02
1.033066900251834175e-01,4.222730000000000246e+02,1.047815655861183970e-01,4.285939999999999941e+02
1.037994087375451735e-01,4.222869999999999777e+02,1.052837136640071558e-01,4.286309999999999718e+02
1.042921274499069434e-01,4.223249999999999886e+02,1.057858617418958869e-01,4.286309999999999718e+02
1.047300996386729549e-01,4.223120000000000118e+02,1.062322155889081077e-01,4.286190000000000282e+02
1.052228183510347109e-01,4.223120000000000118e+02,1.067343636667968665e-01,4.285830000000000268e+02
1.057155370633964947e-01,4.223120000000000118e+02,1.072365117446856114e-01,4.285459999999999923e+02
1.061535092521625062e-01,4.222980000000000018e+02,1.077386598225743564e-01,4.285459999999999923e+02
1.066462279645242622e-01,4.223109999999999786e+02,1.081850136695865772e-01,4.285470000000000255e+02
1.070842001532902737e-01,4.223369999999999891e+02,1.086871617474753221e-01,4.285470000000000255e+02
1.076316653892477881e-01,4.223360000000000127e+02,1.091893098253640670e-01,4.285729999999999791e+02
1.080696375780137997e-01,4.223369999999999891e+02,1.096356636723762878e-01,4.285969999999999800e+02
1.085623562903755834e-01,4.223369999999999891e+02,1.101378117502650328e-01,4.285969999999999800e+02
1.090550750027373395e-01,4.222989999999999782e+02,1.106399598281537777e-01,4.285960000000000036e+02
1.095477937150990955e-01,4.222980000000000018e+02,1.111421079060425227e-01,4.285819999999999936e+02
1.099857659038651070e-01,4.222730000000000246e+02,1.115884617530547435e-01,4.285810000000000173e+02
1.104784846162268630e-01,4.222869999999999777e+02,1.120906098309434884e-01,4.285810000000000173e+02
1.109164568049928884e-01,4.222989999999999782e+02,1.125927579088322195e-01,4.285799999999999841e+02
1.114091755173546722e-01,4.223000000000000114e+02,1.130949059867209922e-01,4.285690000000000168e+02
1.118471477061206837e-01,4.223129999999999882e+02,1.135412598337332130e-01,4.285690000000000168e+02
1.123398664184824397e-01,4.223240000000000123e+02,1.140434079116219440e-01,4.285799999999999841e+02
1.128325851308441957e-01,4.223380000000000223e+02,1.145455559895106890e-01,4.286309999999999718e+02
1.132705573196102072e-01,4.223380000000000223e+02,1.149919098365229098e-01,4.285950000000000273e+02
1.138180225555677494e-01,4.223249999999999886e+02,1.154940579144116547e-01,4.285690000000000168e+02
1.142559947443337609e-01,4.223120000000000118e+02,1.159962059923004135e-01,4.285830000000000268e+02
1.147487134566955169e-01,4.222989999999999782e+02,1.164983540701891584e-01,4.285720000000000027e+02
1.152414321690572729e-01,4.222599999999999909e+02,1.169447079172013793e-01,4.285960000000000036e+02
1.159531369758020486e-01,4.222610000000000241e+02,1.173910617642136001e-01,4.285830000000000268e+02
1.163911091645680601e-01,4.222730000000000246e+02,1.178932098421023311e-01,4.285450000000000159e+02
1.168838278769298161e-01,4.222479999999999905e+02,1.183953579199910761e-01,4.285699999999999932e+02
1.173765465892915999e-01,4.222869999999999777e+02,1.188417117670032969e-01,4.286170000000000186e+02
1.178145187780576114e-01,4.222989999999999782e+02,1.193438598448920418e-01,4.286170000000000186e+02
1.183072374904193674e-01,4.223249999999999886e+02,1.198460079227808006e-01,4.286159999999999854e+02
1.187999562027811373e-01,4.223380000000000223e+02,1.202923617697930214e-01,4.285539999999999736e+02
1.192379283915471488e-01,4.222989999999999782e+02,1.210176867711878768e-01,4.285400000000000205e+02
1.197306471039089049e-01,4.222749999999999773e+02,1.215198348490766078e-01,4.285659999999999741e+02
1.202781123398664331e-01,4.222980000000000018e+02,1.220219829269653528e-01,4.285280000000000200e+02
1.207160845286324447e-01,4.223240000000000123e+02,1.225241310048541116e-01,4.285169999999999959e+02
1.211540567173984562e-01,4.223249999999999886e+02,1.229704848518663324e-01,4.285180000000000291e+02
1.216467754297602261e-01,4.223249999999999886e+02,1.234726329297550773e-01,4.285330000000000155e+02
1.221394941421219821e-01,4.222860000000000014e+02,1.239747810076438223e-01,4.285439999999999827e+02
1.226322128544837659e-01,4.222730000000000246e+02,1.244211348546560431e-01,4.285070000000000050e+02
1.230701850432497774e-01,4.222610000000000241e+02,1.249232829325447741e-01,4.285070000000000050e+02
1.235629037556115334e-01,4.222099999999999795e+02,1.254254310104335468e-01,4.285180000000000291e+02
1.240556224679733033e-01,4.221850000000000023e+02,1.259275790883222779e-01,4.285160000000000196e+02
1.244935946567393148e-01,4.221979999999999791e+02,1.263739329353344987e-01,4.285180000000000291e+02
1.249863133691010708e-01,4.221970000000000027e+02,1.268760810132232575e-01,4.285169999999999959e+02
1.254790320814628268e-01,4.222110000000000127e+02,1.273782290911119885e-01,4.285419999999999732e+02
1.259717507938246106e-01,4.221970000000000027e+02,1.278245829381242094e-01,4.285790000000000077e+02
1.264097229825906221e-01,4.222110000000000127e+02,1.283267310160129404e-01,4.285659999999999741e+02
1.269024416949523781e-01,4.221970000000000027e+02,1.288288790939016992e-01,4.285299999999999727e+02
1.273404138837183897e-01,4.221600000000000250e+02,1.293310271717904580e-01,4.285049999999999955e+02
1.278878791196759179e-01,4.221469999999999914e+02,1.298331752496791891e-01,4.284669999999999845e+02
1.285448374028249352e-01,4.221340000000000146e+02,1.302795290966914099e-01,4.284429999999999836e+02
1.290375561151867190e-01,4.221340000000000146e+02,1.307816771745801410e-01,4.284449999999999932e+02
1.295302748275484750e-01,4.221340000000000146e+02,1.312838252524689275e-01,4.284060000000000059e+02
1.299682470163144865e-01,4.221329999999999814e+02,1.317301790994811483e-01,4.284220000000000255e+02
1.306799518230592483e-01,4.221460000000000150e+02,1.322323271773698794e-01,4.284220000000000255e+02
1.311726705354210043e-01,4.221460000000000150e+02,1.327344752552586105e-01,4.284449999999999932e+02
1.316653892477827603e-01,4.221600000000000250e+02,1.332366233331473693e-01,4.284200000000000159e+02
1.321581079601445441e-01,4.221469999999999914e+02,1.336829771801595901e-01,4.284060000000000059e+02
1.325960801489105556e-01,4.220950000000000273e+02,1.341851252580483211e-01,4.283809999999999718e+02
1.330887988612723394e-01,4.220960000000000036e+02,1.349104502594432042e-01,4.283790000000000191e+02
1.335267710500383509e-01,4.220960000000000036e+02,1.354125983373319353e-01,4.283899999999999864e+02
1.340194897624001069e-01,4.221209999999999809e+02,1.359147464152206664e-01,4.283809999999999718e+02
1.344574619511661184e-01,4.221209999999999809e+02,1.363053060313563769e-01,4.283910000000000196e+02
1.350049271871236467e-01,4.221089999999999804e+02,1.368074541092451080e-01,4.284039999999999964e+02
1.354428993758896582e-01,4.221080000000000041e+02,1.373096021871338668e-01,4.284080000000000155e+02
1.359356180882514142e-01,4.221340000000000146e+02,1.377559560341460598e-01,4.284069999999999823e+02
1.364283368006131703e-01,4.220830000000000268e+02,1.382581041120348464e-01,4.284220000000000255e+02
1.369210555129749263e-01,4.220579999999999927e+02,1.387602521899235775e-01,4.284209999999999923e+02
1.373590277017409378e-01,4.220439999999999827e+02,1.392624002678123085e-01,4.283709999999999809e+02
1.378517464141026938e-01,4.220330000000000155e+02,1.397087541148245293e-01,4.283809999999999718e+02
1.382897186028687331e-01,4.220590000000000259e+02,1.402109021927132881e-01,4.283940000000000055e+02
1.390014234096135226e-01,4.220840000000000032e+02,1.407130502706020192e-01,4.284180000000000064e+02
