width_LLS_B,Weights,error_LLS_B
6.238192446534490010e+00,1.001017047833320017e+00,-1.118075534655096348e-01
6.241370442458929801e+00,1.006732691340360031e+00,-1.086295575410698433e-01
6.252414573586749569e+00,9.986458604973299513e-01,-9.758542641325007594e-02
6.240288454871300239e+00,9.997790579825219792e-01,-1.097115451286994059e-01
6.289160993328120064e+00,9.950232465800969983e-01,-6.083900667187958078e-02
6.300153648920000293e+00,9.976731764143379477e-01,-4.984635107999935144e-02
6.337174291433050222e+00,1.003464995923599945e+00,-1.282570856694942307e-02
6.361332093201860438e+00,1.004496250342860053e+00,1.133209320186079339e-02
6.375237250487230334e+00,1.000548118377859952e+00,2.523725048723068909e-02
6.389394494003320268e+00,9.965610530233369735e-01,3.939449400332062368e-02
6.364477983307040176e+00,1.001295889948329965e+00,1.447798330704053171e-02
6.340213245625100136e+00,1.002244480129609983e+00,-9.786754374899508946e-03
6.329256670415570163e+00,1.001463001644530060e+00,-2.074332958442948183e-02
6.318146326257410017e+00,1.003370106764019942e+00,-3.185367374258962769e-02
6.321304058499319645e+00,1.004749759232840045e+00,-2.869594150068000005e-02
6.349385875815079849e+00,1.003005168559039983e+00,-6.141241849197953684e-04
6.321239277230369602e+00,1.001219872214919926e+00,-2.876072276963004271e-02
6.346238334635719625e+00,9.988178916936749641e-01,-3.761665364280020185e-03
6.307214361348440157e+00,9.915758029770560533e-01,-4.278563865155948776e-02
6.305139887425180056e+00,9.912533671958050352e-01,-4.486011257481958836e-02
6.264461030288240195e+00,9.954862248357410071e-01,-8.553896971175944941e-02
6.250233275646600362e+00,9.959174920164399758e-01,-9.976672435339928313e-02
6.274161378224180297e+00,9.947826892720049718e-01,-7.583862177581934816e-02
6.299367031694529828e+00,9.998596461721269701e-01,-5.063296830546981653e-02
6.283336215737620023e+00,1.006536386145270079e+00,-6.666378426237962174e-02
6.271154359446110327e+00,9.991173000934570059e-01,-7.884564055388931791e-02
6.273249955166780190e+00,9.990366044818660418e-01,-7.675004483321945514e-02
6.249369968244799622e+00,1.001185984646939975e+00,-1.006300317552000223e-01
6.239208443384470115e+00,1.000751615606199962e+00,-1.107915566155295295e-01
6.277412922534249873e+00,9.997840071602209777e-01,-7.258707746574977193e-02
6.277306189760060384e+00,1.001741741745830083e+00,-7.269381023993926050e-02
6.303139931811760022e+00,1.004271191939670071e+00,-4.686006818823962305e-02
6.276081580094380108e+00,9.935139677178600470e-01,-7.391841990561953679e-02
6.275109082717209574e+00,9.957047337619400196e-01,-7.489091728279007043e-02
6.275207247573580283e+00,1.000866259848109951e+00,-7.479275242641936217e-02
6.248392113176000073e+00,9.915952466706949853e-01,-1.016078868239995714e-01
6.195178286377240440e+00,9.916074798355960507e-01,-1.548217136227592050e-01
6.168254210066249854e+00,9.976972348155600523e-01,-1.817457899337497906e-01
6.195209923804039676e+00,1.000556753997859927e+00,-1.547900761959599691e-01
6.232177227903579642e+00,1.005167099384639995e+00,-1.178227720964200032e-01
6.221058591590339582e+00,1.004942209967129907e+00,-1.289414084096600632e-01
6.273241108071649919e+00,1.007927382403499994e+00,-7.675889192834972619e-02
6.275509939439189999e+00,1.000888860944540104e+00,-7.449006056080964555e-02
6.275347082034589796e+00,1.002150824038670063e+00,-7.465291796540984848e-02
6.224360609733340155e+00,1.000780051281140004e+00,-1.256393902666594897e-01
6.236148250322470332e+00,9.968907690326760385e-01,-1.138517496775293125e-01
6.223298964375730158e+00,9.990551384316640471e-01,-1.267010356242694868e-01
6.221360783622819746e+00,9.993309095361719852e-01,-1.286392163771798991e-01
6.242426851794100173e+00,1.005496748501129911e+00,-1.075731482058994715e-01
6.241438696326349955e+00,9.997359139894980151e-01,-1.085613036736496895e-01
6.254348247419549978e+00,9.972350914798679966e-01,-9.565175258044966711e-02
6.252216247059919851e+00,9.976354975893479970e-01,-9.778375294007979335e-02
6.229208778007039982e+00,9.983630718536049553e-01,-1.207912219929596631e-01
6.230328723269740188e+00,1.003069654560790003e+00,-1.196712767302594571e-01
6.201271240640910065e+00,1.010766039245349912e+00,-1.487287593590895796e-01
6.205243750248659929e+00,1.003838452881729904e+00,-1.447562497513397162e-01
6.219299156657440264e+00,1.003351512872939999e+00,-1.307008433425593807e-01
6.233404366796690077e+00,9.972284305608040134e-01,-1.165956332033095677e-01
6.219185236025699837e+00,1.003516509533959988e+00,-1.308147639742998081e-01
6.233141503287090046e+00,1.003122750358659943e+00,-1.168584967129095986e-01
6.218350263534530242e+00,9.989723914750010536e-01,-1.316497364654694024e-01
6.242298054402719565e+00,1.000409706045330083e+00,-1.077019455972800799e-01
6.228087427132019904e+00,1.005071522871660017e+00,-1.219125728679797405e-01
6.226169930221949755e+00,9.997022065453570194e-01,-1.238300697780498894e-01
6.238338641016530239e+00,1.001500671383990015e+00,-1.116613589834694054e-01
