Gap_time,Gap_leftedge,Gap_rightedge,Gap_gap,Gap_x,LT_time,LT_y,LT_z
nan,3.128000000000000114e+00,9.167999999999999261e+00,6.040000000000000036e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.113999999999999879e+00,9.153999999999999915e+00,6.040000000000000036e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.115000000000000213e+00,9.140000000000000568e+00,6.025000000000000355e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100999999999999979e+00,9.115000000000000213e+00,6.014000000000000234e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.088999999999999968e+00,9.114000000000000767e+00,6.025000000000000355e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.051000000000000156e+00,9.089000000000000412e+00,6.038000000000000256e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.025999999999999801e+00,9.041000000000000369e+00,6.014999999999999680e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.049999999999999822e+00,9.102999999999999758e+00,6.052999999999999936e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.063000000000000167e+00,9.117000000000000881e+00,6.054000000000000270e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.076999999999999957e+00,9.130000000000000782e+00,6.052999999999999936e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.088999999999999968e+00,9.166000000000000369e+00,6.076999999999999957e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.076000000000000068e+00,9.153999999999999915e+00,6.078000000000000291e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.063000000000000167e+00,9.143000000000000682e+00,6.080000000000000071e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.063000000000000167e+00,9.128999999999999559e+00,6.065999999999999837e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.037999999999999812e+00,9.115999999999999659e+00,6.078000000000000291e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.051000000000000156e+00,9.115999999999999659e+00,6.065000000000000391e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.063000000000000167e+00,9.102999999999999758e+00,6.040000000000000036e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.088000000000000078e+00,9.127000000000000668e+00,6.038999999999999702e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100999999999999979e+00,9.138999999999999346e+00,6.038000000000000256e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.088000000000000078e+00,9.089999999999999858e+00,6.001999999999999780e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.101999999999999869e+00,9.115000000000000213e+00,6.012999999999999901e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.076000000000000068e+00,9.079000000000000625e+00,6.003000000000000114e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.052000000000000046e+00,9.041000000000000369e+00,5.988999999999999879e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.051000000000000156e+00,9.053000000000000824e+00,6.001999999999999780e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.112999999999999989e+00,9.090999999999999304e+00,5.977999999999999758e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.138999999999999790e+00,9.114000000000000767e+00,5.974999999999999645e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.138999999999999790e+00,9.090999999999999304e+00,5.951999999999999957e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.150999999999999801e+00,9.102000000000000313e+00,5.950999999999999623e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.137999999999999901e+00,9.079000000000000625e+00,5.940999999999999837e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.138999999999999790e+00,9.076999999999999957e+00,5.937999999999999723e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.137999999999999901e+00,9.050000000000000711e+00,5.911999999999999922e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.112999999999999989e+00,9.051000000000000156e+00,5.937999999999999723e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.125999999999999890e+00,9.051999999999999602e+00,5.926000000000000156e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.126999999999999780e+00,9.064000000000000057e+00,5.937000000000000277e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.164000000000000146e+00,9.114000000000000767e+00,5.950000000000000178e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.164000000000000146e+00,9.114000000000000767e+00,5.950000000000000178e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.126999999999999780e+00,9.101000000000000867e+00,5.974000000000000199e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.152000000000000135e+00,9.115000000000000213e+00,5.963000000000000078e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.088000000000000078e+00,9.073999999999999844e+00,5.985999999999999766e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.088000000000000078e+00,9.064999999999999503e+00,5.977000000000000313e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.126999999999999780e+00,9.064000000000000057e+00,5.937000000000000277e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.087000000000000188e+00,9.099000000000000199e+00,6.011999999999999567e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.125000000000000000e+00,9.125000000000000000e+00,6.000000000000000000e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.138999999999999790e+00,9.125000000000000000e+00,5.985999999999999766e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.150999999999999801e+00,9.137999999999999901e+00,5.987000000000000099e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.112999999999999989e+00,9.137999999999999901e+00,6.025000000000000355e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.087000000000000188e+00,9.125000000000000000e+00,6.038000000000000256e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100999999999999979e+00,9.162000000000000810e+00,6.060999999999999943e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.061999999999999833e+00,9.148999999999999133e+00,6.086999999999999744e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.061999999999999833e+00,9.151999999999999247e+00,6.089999999999999858e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.061999999999999833e+00,9.162000000000000810e+00,6.099999999999999645e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100999999999999979e+00,9.185999999999999943e+00,6.084999999999999964e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100000000000000089e+00,9.185999999999999943e+00,6.086000000000000298e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100000000000000089e+00,9.188000000000000611e+00,6.088000000000000078e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100000000000000089e+00,9.186999999999999389e+00,6.086999999999999744e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.061999999999999833e+00,9.160999999999999588e+00,6.099000000000000199e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.036999999999999922e+00,9.135999999999999233e+00,6.099000000000000199e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.049999999999999822e+00,9.135999999999999233e+00,6.086000000000000298e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.036000000000000032e+00,9.121000000000000441e+00,6.084999999999999964e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.134000000000000341e+00,6.073000000000000398e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.087000000000000188e+00,9.146000000000000796e+00,6.059000000000000163e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.073999999999999844e+00,9.157999999999999474e+00,6.083999999999999631e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.085999999999999854e+00,9.170999999999999375e+00,6.084999999999999964e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.134999999999999787e+00,6.073999999999999844e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.087000000000000188e+00,9.173000000000000043e+00,6.086000000000000298e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.087000000000000188e+00,9.147999999999999687e+00,6.060999999999999943e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.048999999999999932e+00,9.122999999999999332e+00,6.073999999999999844e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.134999999999999787e+00,6.073999999999999844e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.122999999999999332e+00,6.062000000000000277e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.112000000000000099e+00,9.173000000000000043e+00,6.060999999999999943e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.085999999999999854e+00,9.169000000000000483e+00,6.083000000000000185e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.073999999999999844e+00,9.157999999999999474e+00,6.083999999999999631e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.075000000000000178e+00,9.156000000000000583e+00,6.081000000000000405e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.048999999999999932e+00,9.131000000000000227e+00,6.081999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.073999999999999844e+00,9.146000000000000796e+00,6.072000000000000064e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.035000000000000142e+00,9.106999999999999318e+00,6.072000000000000064e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.023000000000000131e+00,9.085000000000000853e+00,6.062000000000000277e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.121999999999999886e+00,6.060999999999999943e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.108999999999999986e+00,6.048000000000000043e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.085999999999999854e+00,9.132999999999999119e+00,6.046999999999999709e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.073999999999999844e+00,9.119999999999999218e+00,6.046000000000000263e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.048000000000000043e+00,9.095000000000000639e+00,6.046999999999999709e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.093999999999999417e+00,6.033000000000000362e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.048999999999999932e+00,9.092999999999999972e+00,6.043999999999999595e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.085999999999999854e+00,9.119999999999999218e+00,6.033999999999999808e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.085999999999999854e+00,9.130000000000000782e+00,6.043999999999999595e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060999999999999943e+00,9.119999999999999218e+00,6.059000000000000163e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.100000000000000089e+00,9.146000000000000796e+00,6.046000000000000263e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.073999999999999844e+00,9.132999999999999119e+00,6.059000000000000163e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.075000000000000178e+00,9.132999999999999119e+00,6.057999999999999829e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.035000000000000142e+00,9.117000000000000881e+00,6.081999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.996999999999999886e+00,9.069000000000000838e+00,6.072000000000000064e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.998000000000000220e+00,9.054999999999999716e+00,6.057000000000000384e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.021999999999999797e+00,9.092999999999999972e+00,6.070999999999999730e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.035000000000000142e+00,9.118000000000000327e+00,6.083000000000000185e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.009999999999999787e+00,9.106999999999999318e+00,6.097000000000000419e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.036000000000000032e+00,9.121999999999999886e+00,6.086000000000000298e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.998000000000000220e+00,9.080000000000000071e+00,6.081999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.023000000000000131e+00,9.105000000000000426e+00,6.081999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.009999999999999787e+00,9.102000000000000313e+00,6.091999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.996999999999999886e+00,9.079000000000000625e+00,6.081999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.998000000000000220e+00,9.079000000000000625e+00,6.081000000000000405e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983999999999999986e+00,9.066000000000000725e+00,6.081999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.060000000000000053e+00,9.128999999999999559e+00,6.068999999999999950e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.047000000000000153e+00,9.117000000000000881e+00,6.070000000000000284e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.035000000000000142e+00,9.118000000000000327e+00,6.083000000000000185e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.035000000000000142e+00,9.118000000000000327e+00,6.083000000000000185e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.008999999999999897e+00,9.118000000000000327e+00,6.108999999999999986e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.009999999999999787e+00,9.131999999999999673e+00,6.121999999999999886e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.009999999999999787e+00,9.117000000000000881e+00,6.107000000000000206e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983999999999999986e+00,9.103999999999999204e+00,6.120000000000000107e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.998000000000000220e+00,9.141000000000000014e+00,6.142999999999999794e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.996999999999999886e+00,9.140000000000000568e+00,6.142999999999999794e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.035000000000000142e+00,9.166999999999999815e+00,6.131999999999999673e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.020999999999999908e+00,9.166000000000000369e+00,6.144999999999999574e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.995999999999999996e+00,9.127000000000000668e+00,6.131000000000000227e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.021999999999999797e+00,9.164999999999999147e+00,6.142999999999999794e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.995999999999999996e+00,9.138999999999999346e+00,6.142999999999999794e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983999999999999986e+00,9.115999999999999659e+00,6.131999999999999673e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.995999999999999996e+00,9.141000000000000014e+00,6.144999999999999574e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.008999999999999897e+00,9.153000000000000469e+00,6.144000000000000128e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.048000000000000043e+00,9.192000000000000171e+00,6.144000000000000128e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.995999999999999996e+00,9.153999999999999915e+00,6.158000000000000362e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.033999999999999808e+00,9.214999999999999858e+00,6.181000000000000050e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.166000000000000369e+00,6.182999999999999829e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.958000000000000185e+00,9.140000000000000568e+00,6.182000000000000384e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.971000000000000085e+00,9.137999999999999901e+00,6.166999999999999815e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.958000000000000185e+00,9.138999999999999346e+00,6.181000000000000050e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.189999999999999503e+00,6.206999999999999851e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.958000000000000185e+00,9.150000000000000355e+00,6.192000000000000171e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.189000000000000057e+00,6.206000000000000405e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.971999999999999975e+00,9.164999999999999147e+00,6.192999999999999616e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.958000000000000185e+00,9.178000000000000824e+00,6.219999999999999751e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.971000000000000085e+00,9.199999999999999289e+00,6.229000000000000092e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.931999999999999940e+00,9.162000000000000810e+00,6.230000000000000426e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.173999999999999488e+00,6.190999999999999837e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.008000000000000007e+00,9.186999999999999389e+00,6.179000000000000270e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.020000000000000018e+00,9.210000000000000853e+00,6.190000000000000391e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.020000000000000018e+00,9.237000000000000099e+00,6.216999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.982000000000000206e+00,9.186999999999999389e+00,6.205000000000000071e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.199999999999999289e+00,6.216999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.944999999999999840e+00,9.163000000000000256e+00,6.217999999999999972e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.931999999999999940e+00,9.135999999999999233e+00,6.203999999999999737e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.906000000000000139e+00,9.122999999999999332e+00,6.216999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.894000000000000128e+00,9.111000000000000654e+00,6.216999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.198999999999999844e+00,6.216000000000000192e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.956999999999999851e+00,9.172000000000000597e+00,6.214999999999999858e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.982000000000000206e+00,9.188000000000000611e+00,6.206000000000000405e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.983000000000000096e+00,9.186999999999999389e+00,6.203999999999999737e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.982000000000000206e+00,9.186999999999999389e+00,6.205000000000000071e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.021999999999999797e+00,9.188000000000000611e+00,6.166000000000000369e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.970000000000000195e+00,9.135999999999999233e+00,6.166000000000000369e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.020999999999999908e+00,9.198999999999999844e+00,6.177999999999999936e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.994000000000000217e+00,9.198000000000000398e+00,6.203999999999999737e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.970000000000000195e+00,9.135999999999999233e+00,6.166000000000000369e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.995999999999999996e+00,9.160999999999999588e+00,6.165000000000000036e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.980999999999999872e+00,9.134000000000000341e+00,6.152999999999999581e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.995000000000000107e+00,9.134000000000000341e+00,6.139000000000000234e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.955999999999999961e+00,9.109999999999999432e+00,6.153999999999999915e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.943999999999999950e+00,9.096999999999999531e+00,6.152999999999999581e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.968999999999999861e+00,9.109999999999999432e+00,6.141000000000000014e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.944999999999999840e+00,9.060000000000000497e+00,6.115000000000000213e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.971000000000000085e+00,9.073999999999999844e+00,6.102999999999999758e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.007000000000000117e+00,9.121999999999999886e+00,6.115000000000000213e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.007000000000000117e+00,9.098000000000000753e+00,6.091000000000000192e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,3.020999999999999908e+00,9.135999999999999233e+00,6.115000000000000213e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.967999999999999972e+00,9.119999999999999218e+00,6.152000000000000135e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.982000000000000206e+00,9.121999999999999886e+00,6.139999999999999680e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.894000000000000128e+00,9.082000000000000739e+00,6.187999999999999723e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.879999999999999893e+00,9.070000000000000284e+00,6.190000000000000391e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.894000000000000128e+00,9.070999999999999730e+00,6.176999999999999602e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.854999999999999982e+00,9.035000000000000142e+00,6.179999999999999716e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.919000000000000039e+00,9.099999999999999645e+00,6.181000000000000050e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.956999999999999851e+00,9.148999999999999133e+00,6.192000000000000171e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.919000000000000039e+00,9.135999999999999233e+00,6.216999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.946000000000000174e+00,9.137999999999999901e+00,6.192000000000000171e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.869000000000000217e+00,9.058999999999999275e+00,6.190000000000000391e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.892999999999999794e+00,9.085000000000000853e+00,6.192000000000000171e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.854999999999999982e+00,9.057999999999999829e+00,6.203000000000000291e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.842999999999999972e+00,9.058999999999999275e+00,6.216000000000000192e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.895000000000000018e+00,9.098000000000000753e+00,6.203000000000000291e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.880999999999999783e+00,9.096999999999999531e+00,6.216000000000000192e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.931999999999999940e+00,9.175000000000000711e+00,6.243000000000000327e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.958000000000000185e+00,9.201000000000000512e+00,6.243000000000000327e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.944999999999999840e+00,9.185999999999999943e+00,6.240999999999999659e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.970000000000000195e+00,9.198999999999999844e+00,6.229000000000000092e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.956999999999999851e+00,9.173999999999999488e+00,6.216999999999999638e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.931000000000000050e+00,9.162000000000000810e+00,6.230999999999999872e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.894000000000000128e+00,9.135999999999999233e+00,6.241999999999999993e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.880999999999999783e+00,9.122999999999999332e+00,6.241999999999999993e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.907000000000000028e+00,9.148999999999999133e+00,6.241999999999999993e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.907000000000000028e+00,9.162000000000000810e+00,6.254999999999999893e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.907000000000000028e+00,9.176000000000000156e+00,6.269000000000000128e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.931999999999999940e+00,9.224999999999999645e+00,6.293000000000000149e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.919999999999999929e+00,9.211000000000000298e+00,6.291000000000000369e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.907000000000000028e+00,9.201999999999999957e+00,6.294999999999999929e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.870000000000000107e+00,9.148999999999999133e+00,6.278999999999999915e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.855999999999999872e+00,9.150000000000000355e+00,6.293999999999999595e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.920999999999999819e+00,9.198000000000000398e+00,6.277000000000000135e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.880999999999999783e+00,9.147999999999999687e+00,6.267000000000000348e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.931999999999999940e+00,9.198999999999999844e+00,6.267000000000000348e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
nan,2.919000000000000039e+00,9.173000000000000043e+00,6.253999999999999559e+00,nan,nan,4.993060500551999894e+02,3.493799049199989959e+00
