center_CAM,Weights
4.062302999999999886e-01,1.001027052138989903e+00
3.584384999999999932e-01,9.980810146971029750e-01
4.460567999999999755e-01,1.000802293037980073e+00
4.221609000000000056e-01,9.980974713505379459e-01
4.301262000000000141e-01,9.989558836256500207e-01
3.743691000000000102e-01,1.002160824152880103e+00
3.982649999999999801e-01,1.001804317835440106e+00
3.743691000000000102e-01,9.950811381363500185e-01
3.982649999999999801e-01,9.911334369079709550e-01
3.584384999999999932e-01,1.005613269172779933e+00
4.699527000000000010e-01,1.001636649459179962e+00
5.177445000000000519e-01,9.957275779593539600e-01
5.018139000000000349e-01,1.000609802697500106e+00
5.336750999999999578e-01,1.008784175959120066e+00
5.177445000000000519e-01,9.965429888897440192e-01
5.018139000000000349e-01,1.001253412830219958e+00
5.177445000000000519e-01,1.006355871769339938e+00
5.735015999999999448e-01,9.966102908495340085e-01
5.336750999999999578e-01,1.000823707575640098e+00
5.257098000000000049e-01,9.957428782192070393e-01
5.336750999999999578e-01,1.003688724900549945e+00
5.655362999999999918e-01,1.001233509284549905e+00
5.735015999999999448e-01,9.950938594961069583e-01
5.894321999999999617e-01,1.000338729630650070e+00
5.257098000000000049e-01,1.008148781009249983e+00
5.735015999999999448e-01,9.982781536565950020e-01
4.938486000000000264e-01,9.979394701567070314e-01
5.735015999999999448e-01,9.993511398376949684e-01
5.336750999999999578e-01,1.000086885834619910e+00
5.097791999999999879e-01,9.909538377756780259e-01
4.699527000000000010e-01,1.001693581856289983e+00
4.460567999999999755e-01,1.001225165367300107e+00
5.018139000000000349e-01,1.006693637252680018e+00
5.257098000000000049e-01,1.000096854046579997e+00
5.416404000000000218e-01,1.008627708280050106e+00
5.814669000000000088e-01,1.002608275488680034e+00
5.177445000000000519e-01,9.956584699418159490e-01
5.336750999999999578e-01,9.938701200236009781e-01
5.257098000000000049e-01,1.002491024677159892e+00
5.336750999999999578e-01,9.998323690759299831e-01
5.336750999999999578e-01,9.968415104951200423e-01
4.380915000000000226e-01,9.990270144059809621e-01
4.699527000000000010e-01,1.002279702995060084e+00
4.699527000000000010e-01,1.004033598000100058e+00
4.858833000000000180e-01,9.925167046847580554e-01
4.858833000000000180e-01,1.002693732895520107e+00
4.540220999999999840e-01,1.002042367989210092e+00
4.141955999999999971e-01,1.000370257207729985e+00
4.221609000000000056e-01,9.981788092473210527e-01
4.460567999999999755e-01,9.954432191838760158e-01
4.779180000000000095e-01,1.004765416821149948e+00
4.540220999999999840e-01,9.963316650340660052e-01
4.619873999999999925e-01,9.979334624180500324e-01
4.380915000000000226e-01,1.001496298820250042e+00
5.097791999999999879e-01,1.006243087102949962e+00
5.097791999999999879e-01,1.002639614896299936e+00
5.097791999999999879e-01,1.001875097352799893e+00
4.460567999999999755e-01,1.002256765105169922e+00
4.301262000000000141e-01,9.992033517021200462e-01
4.938486000000000264e-01,9.983525780815259987e-01
5.097791999999999879e-01,9.980114699261809497e-01
4.779180000000000095e-01,1.008964112530390089e+00
4.460567999999999755e-01,9.964127931590990306e-01
4.699527000000000010e-01,1.000925283084109996e+00
4.619873999999999925e-01,1.002433313926109903e+00
4.141955999999999971e-01,1.001352894784139913e+00
4.301262000000000141e-01,9.978883478740170343e-01
4.699527000000000010e-01,1.005405295679240085e+00
5.257098000000000049e-01,1.001505694918030098e+00
4.938486000000000264e-01,9.953708022009629675e-01
4.619873999999999925e-01,9.984875563960859957e-01
4.938486000000000264e-01,1.002075059471410068e+00
5.336750999999999578e-01,1.002483490354789897e+00
5.336750999999999578e-01,9.975487195715090349e-01
4.699527000000000010e-01,9.934102390072929722e-01
4.460567999999999755e-01,1.003260595545570011e+00
4.221609000000000056e-01,9.993755548390700350e-01
4.540220999999999840e-01,9.989309904084709979e-01
4.619873999999999925e-01,9.943164257956650376e-01
4.540220999999999840e-01,9.983991275634600537e-01
3.823344000000000187e-01,1.001125349122109931e+00
4.699527000000000010e-01,9.988177831556109831e-01
4.380915000000000226e-01,9.973542449752720307e-01
4.779180000000000095e-01,9.999331170455999507e-01
4.141955999999999971e-01,9.976411368576140193e-01
4.779180000000000095e-01,9.931425093140330285e-01
4.460567999999999755e-01,1.001213733567589914e+00
5.018139000000000349e-01,9.995853328366329782e-01
4.540220999999999840e-01,1.000455930555190109e+00
5.336750999999999578e-01,1.000492944013610108e+00
4.460567999999999755e-01,9.995393614543219840e-01
5.177445000000000519e-01,9.946345856558640453e-01
5.018139000000000349e-01,1.005658561304829890e+00
5.655362999999999918e-01,9.918344182428889821e-01
5.097791999999999879e-01,9.972917706399110349e-01
5.973975000000000257e-01,1.002385298653770018e+00
5.735015999999999448e-01,1.003111666191180085e+00
5.735015999999999448e-01,9.925909095560550011e-01
5.257098000000000049e-01,1.004186889837950014e+00
5.973975000000000257e-01,1.001147726641270053e+00
5.575710000000000388e-01,9.902577099017300100e-01
5.894321999999999617e-01,9.919125028048709769e-01
5.575710000000000388e-01,1.004438628914859910e+00
5.575710000000000388e-01,9.988715015196929503e-01
5.257098000000000049e-01,1.004176726642920014e+00
5.575710000000000388e-01,9.923982788319020143e-01
5.496056999999999748e-01,1.003731754984080071e+00
5.177445000000000519e-01,1.007188256367020029e+00
5.257098000000000049e-01,9.898899678163569638e-01
4.938486000000000264e-01,9.974238122569000220e-01
5.018139000000000349e-01,1.005287761953540082e+00
5.018139000000000349e-01,1.000484231267859903e+00
5.336750999999999578e-01,9.917168566724959833e-01
5.097791999999999879e-01,9.997316632945389969e-01
4.938486000000000264e-01,1.003102715510169940e+00
4.858833000000000180e-01,9.964141568864050003e-01
5.257098000000000049e-01,9.983653176252249573e-01
5.416404000000000218e-01,1.000142408362489910e+00
4.858833000000000180e-01,1.001777224940979982e+00
5.018139000000000349e-01,1.001063562637009907e+00
4.221609000000000056e-01,9.992530768084409987e-01
4.938486000000000264e-01,1.003871972461459983e+00
4.141955999999999971e-01,1.002587553027920020e+00
4.699527000000000010e-01,1.000347063193959940e+00
4.699527000000000010e-01,1.006318645802660061e+00
4.619873999999999925e-01,1.002251277922469930e+00
4.779180000000000095e-01,1.001336974967339977e+00
4.540220999999999840e-01,1.001762455580540001e+00
5.416404000000000218e-01,1.002069806481840075e+00
4.540220999999999840e-01,1.000997256777599986e+00
4.460567999999999755e-01,1.002293220216639913e+00
4.301262000000000141e-01,1.012338366606869933e+00
3.823344000000000187e-01,9.998750002267049464e-01
4.619873999999999925e-01,1.008556810296310058e+00
3.743691000000000102e-01,1.005071723158929897e+00
4.460567999999999755e-01,9.958858351220829519e-01
4.858833000000000180e-01,1.009552374886989901e+00
5.097791999999999879e-01,9.989466454333030265e-01
5.735015999999999448e-01,1.003976919941089951e+00
5.336750999999999578e-01,1.000038340258639913e+00
6.212933999999999957e-01,9.970367667291180069e-01
5.257098000000000049e-01,1.000365274438870022e+00
5.655362999999999918e-01,9.978796909093899936e-01
5.496056999999999748e-01,9.988124308764489978e-01
4.858833000000000180e-01,9.953385049353199454e-01
4.779180000000000095e-01,1.001222049023350102e+00
4.062302999999999886e-01,1.000759364551540020e+00
4.460567999999999755e-01,9.988597435423149928e-01
3.982649999999999801e-01,1.003840769772480046e+00
4.062302999999999886e-01,9.921339395428989683e-01
4.540220999999999840e-01,9.985749186053940463e-01
3.743691000000000102e-01,9.950630315404239701e-01
3.982649999999999801e-01,9.924446118195160427e-01
3.584384999999999932e-01,1.003349646306910037e+00
3.823344000000000187e-01,1.002057910403030050e+00
4.380915000000000226e-01,1.001009926940199968e+00
4.141955999999999971e-01,9.993046473015489983e-01
4.221609000000000056e-01,9.982035212170510263e-01
4.221609000000000056e-01,1.000384440512809947e+00
4.062302999999999886e-01,9.940824623590069908e-01
4.460567999999999755e-01,9.984956314990549586e-01
4.699527000000000010e-01,1.002283749851170080e+00
4.619873999999999925e-01,1.002183703757340005e+00
4.380915000000000226e-01,1.004949103890709905e+00
3.982649999999999801e-01,9.987173153219319754e-01
3.902997000000000272e-01,9.976750641895869576e-01
4.380915000000000226e-01,9.986942229737130194e-01
4.460567999999999755e-01,1.001434223194759943e+00
4.380915000000000226e-01,1.000130490298960062e+00
4.779180000000000095e-01,1.006728683880770081e+00
4.301262000000000141e-01,9.967708653769260518e-01
4.062302999999999886e-01,1.001692204284950094e+00
4.460567999999999755e-01,9.957367542309150110e-01
3.902997000000000272e-01,9.925021752974739764e-01
4.619873999999999925e-01,9.984122414766130049e-01
4.221609000000000056e-01,9.849691003956619895e-01
4.141955999999999971e-01,9.545504837255710529e-01
5.257098000000000049e-01,9.129522866552469695e-01
4.699527000000000010e-01,8.536569647755729573e-01
3.504731999999999847e-01,8.014483188435069794e-01
4.141955999999999971e-01,7.274335564408329624e-01
4.141955999999999971e-01,6.446389269231620478e-01
5.018139000000000349e-01,5.548039614594569846e-01
4.221609000000000056e-01,4.845248143362809734e-01
4.619873999999999925e-01,3.689299822248670035e-01
4.619873999999999925e-01,2.098167912583069894e-01
5.097791999999999879e-01,1.266377224223660114e-01
4.540220999999999840e-01,1.235250360852069990e-01
4.301262000000000141e-01,3.817885031874410084e-02
4.301262000000000141e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.699527000000000010e-01,3.030516601133649915e-02
4.460567999999999755e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.460567999999999755e-01,0.000000000000000000e+00
4.062302999999999886e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
5.097791999999999879e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.540220999999999840e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.540220999999999840e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.460567999999999755e-01,0.000000000000000000e+00
4.301262000000000141e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
4.062302999999999886e-01,0.000000000000000000e+00
4.062302999999999886e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
4.062302999999999886e-01,0.000000000000000000e+00
4.062302999999999886e-01,5.167273311408040332e-02
4.062302999999999886e-01,6.812549306659400339e-02
4.460567999999999755e-01,9.404376309690669344e-02
4.221609000000000056e-01,1.346985229236649928e-01
4.699527000000000010e-01,1.583777553470210042e-01
5.097791999999999879e-01,1.754328916786130066e-01
4.301262000000000141e-01,2.156564127728050062e-01
4.699527000000000010e-01,2.649467027413789921e-01
3.902997000000000272e-01,3.220899576907290118e-01
4.699527000000000010e-01,3.694182940957629890e-01
3.823344000000000187e-01,4.412925161089970016e-01
3.664038000000000017e-01,5.108007705393089459e-01
3.982649999999999801e-01,5.616533722021359587e-01
