width_LLS_B,Weights,error_LLS_B
6.332132737079979812e+00,9.965496040488930340e-01,-1.786726292001983296e-02
6.331197438083889573e+00,9.953153453269399931e-01,-1.880256191611007210e-02
6.268035178586670142e+00,9.959968234753340255e-01,-8.196482141332950278e-02
6.240155126276910380e+00,9.957431298476580039e-01,-1.098448737230892647e-01
6.228270064793269611e+00,9.938439733386700281e-01,-1.217299352067300333e-01
6.280315995234640347e+00,1.003719771429999907e+00,-6.968400476535929755e-02
6.306276000937479864e+00,1.008362655280000020e+00,-4.372399906251978052e-02
6.319213954282609791e+00,1.010823097025010053e+00,-3.078604571738985385e-02
6.291249240015850397e+00,1.006401854810679897e+00,-5.875075998414924783e-02
6.317304251023529993e+00,1.004802987213730070e+00,-3.269574897646965184e-02
6.369264086219070364e+00,1.002145798011990108e+00,1.926408621907071961e-02
6.431118254238530341e+00,9.969562468741189898e-01,8.111825423853069594e-02
6.432079601497480148e+00,9.966197402307900299e-01,8.207960149748050327e-02
6.394394185534699737e+00,9.991089678962830067e-01,4.439418553470009243e-02
6.370212241362139594e+00,1.006566480526660090e+00,2.021224136213994882e-02
6.319355188624859565e+00,9.987105104278499734e-01,-3.064481137514007969e-02
6.318108340318329574e+00,1.001763394498500048e+00,-3.189165968167007037e-02
6.347159522179979696e+00,1.001810101302450073e+00,-2.840477820019948751e-03
6.308257524863740251e+00,9.950830541582530442e-01,-4.174247513625939376e-02
6.307206196090310080e+00,9.910820245092339942e-01,-4.279380390968956505e-02
6.348091051646940208e+00,1.002882959638589977e+00,-1.908948353059436442e-03
6.336354235678429703e+00,1.005047554832640078e+00,-1.364576432156994201e-02
6.348332773256299966e+00,1.000920571722129893e+00,-1.667226743699679048e-03
6.373301577675420049e+00,9.983850143711849867e-01,2.330157767542040403e-02
6.387151556053759727e+00,9.997049873590859725e-01,3.715155605376008197e-02
6.361132131940039791e+00,9.998591795726109455e-01,1.113213194004014639e-02
6.359166376184849589e+00,9.940444194208040152e-01,9.166376184849944764e-03
6.307334936405389669e+00,1.002099787412860099e+00,-4.266506359460997544e-02
6.345353733244509797e+00,1.002144273402659991e+00,-4.646266755489847355e-03
6.331238899299250100e+00,9.975183271648649930e-01,-1.876110070074954450e-02
6.353181329066559968e+00,9.965588239868079512e-01,3.181329066560323326e-03
6.342189290773339927e+00,9.949168729408880418e-01,-7.810709226659717785e-03
6.342091137787280175e+00,1.004882407675470102e+00,-7.908862212719469653e-03
6.341293401191900436e+00,9.915234400478559751e-01,-8.706598808099208497e-03
6.343265168665110032e+00,9.951031657366540273e-01,-6.734831334889612720e-03
6.352212842781639779e+00,9.961256334651550359e-01,2.212842781640134149e-03
6.317182362414429875e+00,9.968544853370759906e-01,-3.281763758556976995e-02
6.291206720494879612e+00,9.976069266975410299e-01,-5.879327950512003298e-02
6.292086537866429907e+00,9.996809310788530301e-01,-5.791346213356973749e-02
6.317222332639559568e+00,1.005084150432010048e+00,-3.277766736044007700e-02
6.304114529416479762e+00,1.001402965471680062e+00,-4.588547058351988284e-02
6.341408755158430388e+00,9.974771521826729659e-01,-8.591244841569256607e-03
6.367101773962779987e+00,9.971853807829269556e-01,1.710177396278034223e-02
6.327152993250599877e+00,9.924876556141869477e-01,-2.284700674939976750e-02
6.276424539496989752e+00,9.972479008042569593e-01,-7.357546050300989293e-02
6.238308103965369611e+00,1.003217767753229905e+00,-1.116918960346300338e-01
6.262199613554329858e+00,9.992542647439760506e-01,-8.780038644566978689e-02
6.262327043519840153e+00,9.982828885314549705e-01,-8.767295648015949183e-02
6.236169657730619598e+00,1.001358625782210021e+00,-1.138303422693800471e-01
6.263232791458420046e+00,9.994423719077769608e-01,-8.676720854157959906e-02
6.287147047747489559e+00,1.002434337056449909e+00,-6.285295225251008588e-02
6.300366973438929818e+00,9.998123344430790427e-01,-4.963302656106982624e-02
6.325230509633620102e+00,1.002664651667019902e+00,-2.476949036637954293e-02
6.311153381118219663e+00,9.961915921363460047e-01,-3.884661888177998179e-02
6.273223892066980056e+00,1.005423092431769971e+00,-7.677610793301958836e-02
6.261154605981229970e+00,1.002807667510789980e+00,-8.884539401876967446e-02
6.259232940225180286e+00,9.996773741954280146e-01,-9.076705977481935861e-02
6.273277452815229971e+00,9.924473156448250233e-01,-7.672254718476967383e-02
6.271277541298900360e+00,1.002834212162009964e+00,-7.872245870109928489e-02
6.286133708409329834e+00,1.004352285035849945e+00,-6.386629159066981032e-02
6.260232903015669592e+00,1.004844120412099917e+00,-8.976709698433005258e-02
6.233208644029169854e+00,1.008107530619420045e+00,-1.167913559708297910e-01
6.259184052254740394e+00,9.987843617601289692e-01,-9.081594774525925118e-02
6.271326574178700319e+00,9.991531860829330203e-01,-7.867342582129932538e-02
6.271215591892850050e+00,9.977146753247330135e-01,-7.878440810714959497e-02
6.245025940698729627e+00,1.000234318099940012e+00,-1.049740593012700174e-01
6.243082011314600166e+00,9.991539881653179744e-01,-1.069179886853994788e-01
6.244348805119710022e+00,1.011407542637879908e+00,-1.056511948802896228e-01
6.217087581818359965e+00,1.000629077576659975e+00,-1.329124181816396799e-01
6.216032174948900035e+00,1.005201132914129936e+00,-1.339678250510996094e-01
6.242426851794100173e+00,9.959793123285289873e-01,-1.075731482058994715e-01
6.331053387865240190e+00,9.982484657404859796e-01,-1.894661213475945516e-02
6.356302384248249560e+00,9.967865322416820106e-01,6.302384248249914833e-03
6.420486040791620219e+00,1.002843590305600108e+00,7.048604079162057445e-02
6.420244232114540317e+00,9.940837587372339801e-01,7.024423211454067228e-02
6.307231167477530320e+00,1.001071265315859993e+00,-4.276883252246932443e-02
6.280045859705169597e+00,9.939583559177550542e-01,-6.995414029483004725e-02
6.257216074261780392e+00,1.001365101275440095e+00,-9.278392573821925282e-02
