time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,3.040000000000000036e+00,9.914999999999999147e+00,6.875000000000000000e+00,0.000000000000000000e+00,1.969600000000000080e+02,0.000000000000000000e+00,3.597999999999999865e+00,9.288999999999999702e+00,5.690999999999999837e+00,0.000000000000000000e+00,2.032110000000000127e+02
8.999999999999999320e-03,3.001999999999999780e+00,9.903000000000000469e+00,6.900999999999999801e+00,4.914004914004913883e-04,1.969979999999999905e+02,8.999999999999999320e-03,3.547000000000000153e+00,9.265000000000000568e+00,5.717999999999999972e+00,4.969630038652678118e-04,2.032350000000000136e+02
1.799999999999999864e-02,3.003000000000000114e+00,9.901999999999999247e+00,6.899000000000000021e+00,9.828009828009827767e-04,1.969970000000000141e+02,1.700000000000000122e-02,3.560999999999999943e+00,9.289999999999999147e+00,5.729000000000000092e+00,9.387078961899503714e-04,2.032100000000000080e+02
2.599999999999999881e-02,2.990000000000000213e+00,9.878999999999999559e+00,6.889000000000000234e+00,1.419601419601419518e-03,1.970099999999999909e+02,2.699999999999999969e-02,3.573999999999999844e+00,9.301999999999999602e+00,5.727999999999999758e+00,1.490889011595803327e-03,2.031980000000000075e+02
3.500000000000000333e-02,3.003000000000000114e+00,9.891000000000000014e+00,6.887999999999999901e+00,1.911001911001911123e-03,1.969970000000000141e+02,3.500000000000000333e-02,3.521999999999999797e+00,9.250000000000000000e+00,5.727999999999999758e+00,1.932633903920486212e-03,2.032500000000000000e+02
4.399999999999999745e-02,3.040000000000000036e+00,9.926999999999999602e+00,6.886999999999999567e+00,2.402402402402402295e-03,1.969600000000000080e+02,4.399999999999999745e-02,3.509999999999999787e+00,9.227000000000000313e+00,5.716999999999999638e+00,2.429596907785753698e-03,2.032729999999999961e+02
5.199999999999999761e-02,3.028000000000000025e+00,9.914999999999999147e+00,6.886999999999999567e+00,2.839202839202839036e-03,1.969720000000000084e+02,5.299999999999999850e-02,3.521999999999999797e+00,9.226000000000000867e+00,5.703999999999999737e+00,2.926559911651021618e-03,2.032740000000000009e+02
6.099999999999999867e-02,3.013999999999999790e+00,9.887999999999999901e+00,6.873999999999999666e+00,3.330603330603330425e-03,1.969859999999999900e+02,6.099999999999999867e-02,3.560999999999999943e+00,9.263999999999999346e+00,5.703000000000000291e+00,3.368304803975704070e-03,2.032359999999999900e+02
7.000000000000000666e-02,3.001999999999999780e+00,9.874000000000000554e+00,6.871999999999999886e+00,3.822003822003822247e-03,1.969979999999999905e+02,7.000000000000000666e-02,3.609999999999999876e+00,9.301000000000000156e+00,5.690999999999999837e+00,3.865267807840972424e-03,2.031990000000000123e+02
7.799999999999999989e-02,3.000999999999999890e+00,9.874000000000000554e+00,6.873000000000000220e+00,4.258804258804258988e-03,1.969989999999999952e+02,7.900000000000000078e-02,3.584999999999999964e+00,9.298999999999999488e+00,5.714000000000000412e+00,4.362230811706239476e-03,2.032009999999999934e+02
