width_LLS_B,Weights,error_LLS_B
6.291160942147319801e+00,9.922468772965959971e-01,-5.883905785267984356e-02
6.250269114206200349e+00,1.001302545059189919e+00,-9.973088579379929541e-02
6.275424607148109679e+00,1.007964302723469929e+00,-7.457539285188996558e-02
6.288183203438020286e+00,1.004645681536280089e+00,-6.181679656197935913e-02
6.300495297990470256e+00,1.004805002806059999e+00,-4.950470200952938882e-02
6.324313796768779916e+00,1.005727741321670088e+00,-2.568620323121972859e-02
6.399151271848480427e+00,1.012528694808340068e+00,4.915127184848078201e-02
6.416329246539640430e+00,1.008483278138810002e+00,6.632924653964078487e-02
6.377245878904149734e+00,1.002089284031999927e+00,2.724587890415008928e-02
6.365594551964489867e+00,1.001031222836129997e+00,1.559455196449022196e-02
6.340313004891790172e+00,9.983311779744860059e-01,-9.686995108209472960e-03
6.339293493757799602e+00,9.926233393574089847e-01,-1.070650624220004232e-02
6.314481768126340100e+00,9.914330104904010010e-01,-3.551823187365954482e-02
6.301276219941479795e+00,9.987866141645349582e-01,-4.872378005851984994e-02
6.300214599519610381e+00,9.974589402108019476e-01,-4.978540048038926358e-02
6.313285119492070052e+00,9.997485853529279876e-01,-3.671488050792959257e-02
6.274176041521309699e+00,1.002768201534929959e+00,-7.582395847868994565e-02
6.272191403329459902e+00,1.003778592132380076e+00,-7.780859667053974249e-02
6.273207313647460204e+00,1.008284168352469923e+00,-7.679268635253944097e-02
6.285206917834930351e+00,1.005276894225459960e+00,-6.479308216506929341e-02
6.298153697711730281e+00,1.006518111336579979e+00,-5.184630228826936360e-02
6.298114638524769937e+00,1.006275802487470061e+00,-5.188536147522970765e-02
6.299167960929439758e+00,1.003521577108329899e+00,-5.083203907055988680e-02
6.261306972190389786e+00,9.992218316024109592e-01,-8.869302780960985899e-02
6.235109782513860388e+00,1.000033695058679895e+00,-1.148902174861392567e-01
6.221289335820990196e+00,9.971176748582090132e-01,-1.287106641790094486e-01
6.206148966952049761e+00,9.969625575946590157e-01,-1.438510330479498833e-01
6.234177171046709987e+00,9.977140476921689816e-01,-1.158228289532896582e-01
6.270268255824469783e+00,9.928836662675020186e-01,-7.973174417552986171e-02
6.280215282934180188e+00,9.977299568686669451e-01,-6.978471706581945710e-02
6.267035184199939657e+00,9.984470509606360178e-01,-8.296481580005998779e-02
6.267207512122129565e+00,1.002913101958339936e+00,-8.279248787787008013e-02
6.268296818115749680e+00,9.998980909138549533e-01,-8.170318188424996464e-02
6.283258549510749802e+00,1.000793134556829944e+00,-6.674145048924984280e-02
6.270413383501919569e+00,9.986513369734529855e-01,-7.958661649808007610e-02
6.297257974706130135e+00,9.989893983084989770e-01,-5.274202529386950999e-02
6.295423258209090100e+00,9.983552641390189830e-01,-5.457674179090954425e-02
6.272277497050019690e+00,9.994147206968240216e-01,-7.772250294997995468e-02
6.246192200052769650e+00,9.956135156201709746e-01,-1.038077999472299950e-01
6.245359397184439665e+00,1.000272245024419915e+00,-1.046406028155599799e-01
6.245269329660650293e+00,9.995315168869289835e-01,-1.047306703393493521e-01
6.244233499798029996e+00,9.985457242587509885e-01,-1.057665002019696487e-01
6.256154729544340043e+00,9.970829206010880519e-01,-9.384527045565960179e-02
6.257369495243190194e+00,9.981212231106659782e-01,-9.263050475680945084e-02
6.256207876981069838e+00,1.000456736943970082e+00,-9.379212301892980719e-02
6.244081998180360138e+00,1.003977990527880060e+00,-1.059180018196395068e-01
6.206163146421469712e+00,1.005510932928000090e+00,-1.438368535785299329e-01
6.221553664479640311e+00,1.004527338077330079e+00,-1.284463355203593338e-01
6.247233387668499560e+00,9.991799043617479725e-01,-1.027666123315000846e-01
6.245260122685039939e+00,9.952862322906550485e-01,-1.047398773149597062e-01
6.245278696743639557e+00,9.970943505615980085e-01,-1.047213032563600876e-01
6.259327200266810109e+00,9.971931273866779799e-01,-9.067279973318953523e-02
6.282435833337260078e+00,1.001425247165669941e+00,-6.756416666273956650e-02
6.283296109527229945e+00,1.001780625254010015e+00,-6.670389047276970018e-02
6.269147469951559692e+00,9.967327260983329662e-01,-8.085253004843995228e-02
6.257127855494079682e+00,9.980151868889060029e-01,-9.287214450591996240e-02
6.282378928399659834e+00,1.002576154100790040e+00,-6.762107160033981046e-02
6.235208577104700112e+00,1.001078637534789983e+00,-1.147914228952995330e-01
6.220193003436469859e+00,1.001978312081299949e+00,-1.298069965635297862e-01
6.235233836834029653e+00,1.003666668918800076e+00,-1.147661631659699921e-01
6.247269243437489905e+00,1.003910883145959998e+00,-1.027307565625097396e-01
6.232141525992489939e+00,1.000682083465390004e+00,-1.178584740075097059e-01
6.192271634868739660e+00,1.003773345325059907e+00,-1.577283651312599844e-01
6.219319094563330097e+00,1.001637848295680033e+00,-1.306809054366695477e-01
6.207226272659959854e+00,9.969222342924509705e-01,-1.427737273400397910e-01
6.232360146846460225e+00,1.000704226455229939e+00,-1.176398531535394198e-01
6.242328091345410002e+00,9.974948395401339596e-01,-1.076719086545896431e-01
6.219141821827189887e+00,9.973817514618700253e-01,-1.308581781728097582e-01
6.179149617868140432e+00,9.984889942872600122e-01,-1.708503821318592131e-01
6.282389991078240143e+00,1.003240769086920059e+00,-6.761000892175950128e-02
6.384406002127369639e+00,9.997519347645740240e-01,3.440600212736999453e-02
6.369477608093149890e+00,1.001874875483329985e+00,1.947760809315024488e-02
6.230552864714339556e+00,9.959587351381310460e-01,-1.194471352856600888e-01
6.218270499101819837e+00,9.978289359563520255e-01,-1.317295008981798077e-01
6.179054701165870078e+00,9.950117587417089959e-01,-1.709452988341295665e-01
6.153302365396969620e+00,1.003796000623790041e+00,-1.966976346030300249e-01
6.180116827374710020e+00,9.987211457339769671e-01,-1.698831726252896246e-01
6.140211804164409592e+00,9.982507257649380072e-01,-2.097881958355900522e-01
6.142164846371350073e+00,9.956512748123470535e-01,-2.078351536286495715e-01
6.114100179094219989e+00,1.000654550542930066e+00,-2.358998209057796558e-01
6.167054807604680278e+00,9.960544950782239670e-01,-1.829451923953193671e-01
6.154050779770999569e+00,9.996957868270649472e-01,-1.959492202290000762e-01
6.179142739895239878e+00,9.949353328851699985e-01,-1.708572601047597672e-01
6.203098741758029888e+00,9.961337830080080336e-01,-1.469012582419697566e-01
6.252081893257639855e+00,1.001193273358869984e+00,-9.791810674235978951e-02
6.214217569412899600e+00,1.003100471171529895e+00,-1.357824305871000448e-01
6.213135279389949694e+00,1.001223718831159903e+00,-1.368647206100499503e-01
6.213217604430090191e+00,9.998845206805639929e-01,-1.367823955699094540e-01
6.224082261667179594e+00,1.001825235885350107e+00,-1.259177383328200506e-01
6.240169548978619751e+00,9.983610024910150038e-01,-1.098304510213798935e-01
6.252224644076700422e+00,1.000001111257150077e+00,-9.777535592329922309e-02
6.238208476798449809e+00,9.995323579224469901e-01,-1.117915232015498361e-01
6.264241454477949667e+00,1.003854946468119902e+00,-8.575854552204997816e-02
6.277121155434230104e+00,9.966313015748810011e-01,-7.287884456576954051e-02
6.252287901240629608e+00,9.999301626277510291e-01,-9.771209875937003630e-02
6.188178488052850312e+00,1.000258442242329959e+00,-1.618215119471493324e-01
6.177272294467839764e+00,1.006569502604490074e+00,-1.727277055321598809e-01
6.137050920434020007e+00,1.009107887824040040e+00,-2.129490795659796376e-01
6.125195996864100323e+00,9.915358421681119694e-01,-2.248040031358993218e-01
6.150164631942789839e+00,9.888393089278240122e-01,-1.998353680572098057e-01
6.162157089850920144e+00,9.971764350505449848e-01,-1.878429101490795006e-01
6.175110849207490205e+00,1.004438868859649947e+00,-1.748891507925094402e-01
6.189407241408500404e+00,1.002053457501320022e+00,-1.605927585914992406e-01
6.173202491414000015e+00,9.963981309699420086e-01,-1.767975085859996298e-01
6.226208878603419983e+00,9.953537856540329853e-01,-1.237911213965796620e-01
6.223087497376200261e+00,9.965816932543769546e-01,-1.269125026237993836e-01
6.236067430680970247e+00,9.971923806437710258e-01,-1.139325693190293975e-01
6.210067712996369949e+00,1.001106429323999958e+00,-1.399322870036296962e-01
6.183253593376229595e+00,1.003169653679730100e+00,-1.667464066237700493e-01
6.171282038604299913e+00,1.002515377253980100e+00,-1.787179613956997315e-01
6.209394575963099960e+00,1.000123773616309997e+00,-1.406054240368996844e-01
6.209148894977469801e+00,9.994608994876019725e-01,-1.408511050225298433e-01
6.233058478788720436e+00,9.974564222433810468e-01,-1.169415212112792091e-01
6.184210297200439577e+00,9.947613837882960386e-01,-1.657897027995600681e-01
6.171054772079079598e+00,9.973081020255329943e-01,-1.789452279209200469e-01
6.197253020492220266e+00,1.003013416103800015e+00,-1.527469795077793790e-01
6.247317664406059734e+00,1.003472793956089903e+00,-1.026823355939399107e-01
6.219193034469990167e+00,1.000863306465149982e+00,-1.308069655300094780e-01
6.193082673434929575e+00,1.002341190260479964e+00,-1.569173265650700699e-01
6.169129679298370306e+00,1.003225582338099997e+00,-1.808703207016293391e-01
6.205185653951059699e+00,1.005536393333340106e+00,-1.448143460489399459e-01
6.205252694290540383e+00,1.003046697918789976e+00,-1.447473057094592619e-01
6.202226455072399780e+00,1.001304227998490060e+00,-1.477735449275998647e-01
6.164263540764619798e+00,1.002020833843120018e+00,-1.857364592353798471e-01
6.152083224404560013e+00,1.000661888252520004e+00,-1.979167755954396313e-01
6.189142509265719738e+00,1.000092614382950051e+00,-1.608574907342799065e-01
6.188135825917200350e+00,1.003929132717670036e+00,-1.618641740827992948e-01
6.214217569412899600e+00,9.997127532057410448e-01,-1.357824305871000448e-01
6.190395787023639684e+00,1.000146403665399975e+00,-1.596042129763599604e-01
6.164117130619760410e+00,9.976252826148099828e-01,-1.858828693802392351e-01
6.151187283768879688e+00,1.002654254554969926e+00,-1.988127162311199569e-01
6.177136067790639729e+00,9.999707632081199504e-01,-1.728639322093599162e-01
6.227208845060520304e+00,9.980280222047399619e-01,-1.227911549394793411e-01
6.287258385019660167e+00,9.963394027007049791e-01,-6.274161498033947737e-02
6.325213751328879752e+00,1.000564641730969928e+00,-2.478624867111989261e-02
6.325294143358079602e+00,9.946799394327110466e-01,-2.470585664192004316e-02
6.352283368994180002e+00,9.946248837121010045e-01,2.283368994180356992e-03
6.312377127517019737e+00,1.001140421435330108e+00,-3.762287248297990772e-02
6.263127733010080078e+00,1.008600075310609911e+00,-8.687226698991956653e-02
6.261277984565129628e+00,1.000949866486549933e+00,-8.872201543487001629e-02
6.286367790703939917e+00,9.971125143833160509e-01,-6.363220929605972742e-02
6.275424607148109679e+00,9.974413417683920535e-01,-7.457539285188996558e-02
6.274176041521309699e+00,1.003837081412120025e+00,-7.582395847868994565e-02
6.297146814232619683e+00,1.001413798535029986e+00,-5.285318576737996210e-02
6.299133432465139570e+00,1.003642805900780033e+00,-5.086656753486007432e-02
6.274368494119549666e+00,1.005951740624319912e+00,-7.563150588044997846e-02
6.313248371480409737e+00,1.003972373321160072e+00,-3.675162851958990728e-02
6.300222932563579903e+00,1.002477538500970100e+00,-4.977706743641974185e-02
6.286062360492460144e+00,9.997672000539920001e-01,-6.393763950753950098e-02
6.301198378086500185e+00,1.000982551853639935e+00,-4.880162191349945999e-02
6.276336590719139963e+00,1.002647241089710040e+00,-7.366340928085968187e-02
6.187135847870160354e+00,1.001150676558030028e+00,-1.628641521298392902e-01
6.161219440987309781e+00,9.953885115124779803e-01,-1.887805590126898636e-01
6.188135825917200350e+00,1.003327851851550045e+00,-1.618641740827992948e-01
6.175194409895129688e+00,9.994663678285530262e-01,-1.748055901048699567e-01
6.199340771404649786e+00,1.000875605793059897e+00,-1.506592285953498589e-01
6.174291538306239779e+00,1.000722917233419995e+00,-1.757084616937598653e-01
6.162202852876560222e+00,9.957249222600089711e-01,-1.877971471234394230e-01
6.123256078264240010e+00,9.979151580254650433e-01,-2.267439217357596348e-01
6.138220263235919738e+00,1.003485645026880091e+00,-2.117797367640799067e-01
6.123144045341409658e+00,1.002526521641659896e+00,-2.268559546585899866e-01
6.110064156782639699e+00,9.954525444158559555e-01,-2.399358432173599454e-01
6.172331812208409652e+00,9.965759192837150282e-01,-1.776681877915899932e-01
6.175311247216609623e+00,1.003197647210690047e+00,-1.746887527833900222e-01
6.149211494167359682e+00,1.000249237860930007e+00,-2.007885058326399630e-01
6.135303252488830239e+00,9.977501104133540411e-01,-2.146967475111694057e-01
6.174253963030680303e+00,9.987982592065419718e-01,-1.757460369693193414e-01
6.149387123933570010e+00,9.994253135949510147e-01,-2.006128760664296351e-01
6.161364296971900245e+00,1.003551380013820049e+00,-1.886357030280993996e-01
6.212217639458549989e+00,1.002262358413970045e+00,-1.377823605414496555e-01
6.263358364328199812e+00,9.970574434033839806e-01,-8.664163567179983261e-02
6.261161713292509923e+00,9.982171080354099724e-01,-8.883828670748972200e-02
6.249278518357139767e+00,1.002759759155330110e+00,-1.007214816428598780e-01
6.274176041521309699e+00,1.000580466998739926e+00,-7.582395847868994565e-02
6.235552421397800416e+00,1.001771196745449899e+00,-1.144475786021992292e-01
