Tow Spacing (mm),Average Gap (%),Gap Std (%),Gap Min (%),Gap Max (%),Average Overlap (%),Overlap Std (%),Overlap Min (%),Overlap Max (%),Intersection Spacing (mm),Intersection Gap/Overlap (%)
5.739795918367347,0.07278631898287008,0.031661786350785905,0.019725147719150467,0.17484828720425216,8.989681924150096,0.0961412135068568,8.688407160701635,9.17879468628268,6.271675502802367,1.8065076497518997
5.76530612244898,0.08464137795719921,0.03327015031617425,0.02635387754532485,0.20178889353345367,8.543836238242532,0.10452714393573874,8.219960291369281,8.774127915464982,6.271675502802367,1.8065076497518997
5.790816326530612,0.1081728328521455,0.0413953646794422,0.03594253186583397,0.22880200456848987,8.075055841657765,0.09626151254064455,7.8189837736536125,8.323515309223882,6.271675502802367,1.8065076497518997
5.816326530612245,0.12835071279293003,0.041984389606396784,0.0598272581692519,0.26403442548267997,7.662558151252884,0.09097468612746766,7.455736162170252,7.902978016434102,6.271675502802367,1.8065076497518997
5.841836734693878,0.1622307750134114,0.04973638816554913,0.07221420939858145,0.32373025328623173,7.237888854836431,0.11403982876467415,6.959294101227521,7.524861877489963,6.271675502802367,1.8065076497518997
5.86734693877551,0.1929853950810081,0.05995789066906754,0.08115877340875291,0.41670466443472465,6.817383074774168,0.10844246479334192,6.602186997255632,7.1988445918932085,6.271675502802367,1.8065076497518997
5.892857142857143,0.2355923760609037,0.06488361111373,0.11447453876272481,0.4414786685439577,6.42472083650095,0.11594813926970254,6.152073706258636,6.761262594571855,6.271675502802367,1.8065076497518997
5.918367346938775,0.27186556058879435,0.06739019982302037,0.1421226060965265,0.48013475300743697,6.020336393083377,0.1058856503405562,5.738110765027606,6.393331288324461,6.271675502802367,1.8065076497518997
5.9438775510204085,0.3240374108362869,0.07701227089250424,0.17346799935212132,0.5554449846488798,5.630133035857234,0.11149774272241886,5.378970831056,6.051831495368525,6.271675502802367,1.8065076497518997
5.969387755102041,0.3597890250778362,0.061233246245539094,0.23627987407053747,0.5306768650681827,5.247270399191266,0.11518599698670597,4.900854227412982,5.543571021251081,6.271675502802367,1.8065076497518997
5.994897959183674,0.4524031958315939,0.09661041832732944,0.27279476852253465,0.7226395103184867,4.889629975676648,0.11473004027948482,4.621657907175312,5.303921079037479,6.271675502802367,1.8065076497518997
6.020408163265306,0.5161447146410785,0.08793877283128475,0.3204835932828721,0.7774433015548926,4.547220356171438,0.11640900398568675,4.2751284076191745,4.8808674373734755,6.271675502802367,1.8065076497518997
6.045918367346939,0.5957162855757535,0.08434280017956744,0.42029594472276327,0.8131300665364096,4.189283607855825,0.1250285852591852,3.858068197465277,4.520211203536533,6.271675502802367,1.8065076497518997
6.071428571428571,0.6809569989821385,0.09575237459817813,0.5085145536320084,1.0430858964325205,3.8430246554131218,0.12777226612148115,3.5808633043721123,4.15964939431855,6.271675502802367,1.8065076497518997
6.096938775510204,0.7718555600398689,0.10272887629240661,0.5645769792031915,1.1135335460338207,3.5398020222135194,0.12404304968949717,3.2692290453857256,3.843884879569496,6.271675502802367,1.8065076497518997
6.122448979591837,0.8987777169829714,0.10344945941802945,0.7197516921854776,1.2478937577775688,3.261409506879403,0.11528552276851445,3.036471965964126,3.7045654089915745,6.271675502802367,1.8065076497518997
6.1479591836734695,1.0210004318362877,0.11231959600784973,0.7606253330886835,1.327613471387501,2.9482539660939593,0.130616604328018,2.6858298027115954,3.2295247574560655,6.271675502802367,1.8065076497518997
6.173469387755102,1.1505506623667277,0.12524256499277836,0.871873157673976,1.6195125341010073,2.667489872399569,0.12806785747585336,2.4372879543766706,2.96380074023771,6.271675502802367,1.8065076497518997
6.198979591836735,1.2950102626940143,0.11028301794795842,1.068260721094329,1.5801034287253275,2.42191907176178,0.12387176125981064,2.1646399133775915,2.6790099484996723,6.271675502802367,1.8065076497518997
6.224489795918368,1.4696439369852021,0.13541808174235107,1.1325169888601605,1.839457821857358,2.207383909919514,0.13049614650615485,1.8978630308923545,2.4751112235085215,6.271675502802367,1.8065076497518997
6.25,1.63880656316673,0.1264263953158906,1.358417846348902,1.9514192882839552,1.9697194673979308,0.13494036373224141,1.6463336848105758,2.2790988467612943,6.271675502802367,1.8065076497518997
6.275510204081632,1.8361763304337657,0.11279238827736374,1.5481167306201666,2.109520975955683,1.7776331838802255,0.11704090841413996,1.4635779445322579,2.0997535251372463,6.271675502802367,1.8065076497518997
6.301020408163265,2.037473505420504,0.14014722861307202,1.769992271833324,2.4567418514430486,1.5785916140675778,0.12281517372493478,1.3333316606203987,1.899855955943176,6.271675502802367,1.8065076497518997
6.326530612244898,2.242118352693444,0.12268760493258035,1.9671645182493127,2.4922052204234215,1.3948193900502155,0.13288163975882575,1.169029285249305,1.803301100386233,6.271675502802367,1.8065076497518997
6.3520408163265305,2.451145449745301,0.12360087498044998,2.178023452665501,2.7967153991294227,1.2233296283692814,0.10885505116331416,0.9622890041517271,1.4490968231416193,6.271675502802367,1.8065076497518997
6.377551020408164,2.679357391590285,0.11172688262020278,2.391004833122053,2.9832528864306425,1.0763059079296091,0.09324799846085442,0.820440740831783,1.2894305269266646,6.271675502802367,1.8065076497518997
6.403061224489796,2.9414689540376844,0.10717826835669099,2.643309002534097,3.212067325383152,0.9445970418661511,0.10696799584160037,0.6875167024483103,1.2371252200081038,6.271675502802367,1.8065076497518997
6.428571428571429,3.190535328310017,0.11621386525316348,2.89545712219686,3.440185691500274,0.818561355719598,0.0962534346691374,0.5933725744945202,1.0547558861116348,6.271675502802367,1.8065076497518997
6.454081632653061,3.430867031975928,0.11174376447872532,3.1960480987473727,3.791376797050794,0.6982723969228317,0.09613562255111482,0.48648248194387717,1.0318771367099082,6.271675502802367,1.8065076497518997
6.479591836734694,3.722105571956068,0.1143115702350342,3.462391295952253,4.062132654301226,0.6076602843563303,0.09413536927847672,0.3781650591149435,0.9245209054413367,6.271675502802367,1.8065076497518997
6.505102040816326,4.010401782546778,0.10918609776518225,3.800110619286101,4.387203509024359,0.5382933490511336,0.08547645780026861,0.39382672451669704,0.8844959182865821,6.271675502802367,1.8065076497518997
6.530612244897959,4.286748422758936,0.10486635677724605,4.0572108322650795,4.547402113168155,0.45019610520749653,0.07412814291403845,0.29772743449658584,0.6409815356238178,6.271675502802367,1.8065076497518997
6.5561224489795915,4.578153274826111,0.09584880895614606,4.4045301510704356,4.941402867359143,0.38808251328472715,0.070725299248568,0.24732724512188933,0.5636916537527816,6.271675502802367,1.8065076497518997
6.581632653061225,4.8818111217190685,0.09651509131706729,4.635106956027575,5.096412428101525,0.3100693895581788,0.06628566898586556,0.15923596738644552,0.5070619629900771,6.271675502802367,1.8065076497518997
6.607142857142858,5.19297934657486,0.10555613981238533,4.93500203932598,5.548283900005377,0.2792546201104595,0.07218583381294084,0.15069026762529072,0.5556129199570209,6.271675502802367,1.8065076497518997
6.63265306122449,5.510555476780577,0.09090090480033908,5.286722439844168,5.763890424582715,0.23628227377322794,0.06267929450499705,0.10964801955464841,0.5050251885751813,6.271675502802367,1.8065076497518997
6.658163265306122,5.799645985133652,0.08999337980721313,5.574737593910384,5.979917062380452,0.1855105960263651,0.05301045139604817,0.0822714587479051,0.34782632576390354,6.271675502802367,1.8065076497518997
6.683673469387755,6.1417750343908075,0.08781417219858802,5.868085899255798,6.4638826406420655,0.15820303150047493,0.05247703003557309,0.06019116435254311,0.2974628846190581,6.271675502802367,1.8065076497518997
6.709183673469388,6.463223794655512,0.07266114712673677,6.2208137890482424,6.623464069456994,0.13359480073134555,0.047216200108304844,0.04541325425994977,0.3084186405273889,6.271675502802367,1.8065076497518997
6.73469387755102,6.769858845689068,0.07325681154194454,6.623032918692127,6.964994233166645,0.10586993801455181,0.03878316531179608,0.0237201505637167,0.21927884369971234,6.271675502802367,1.8065076497518997
6.760204081632653,7.090437159937897,0.08075337910254163,6.876042406970866,7.338410949651382,0.08790914728275703,0.03435093116847371,0.030775382301418044,0.18713113843105378,6.271675502802367,1.8065076497518997
6.785714285714286,7.395407154756209,0.0841509891778514,7.10663280733384,7.58120330431286,0.06966920216714553,0.029623351318409485,0.022901360379525584,0.21040622611333465,6.271675502802367,1.8065076497518997
6.811224489795919,7.724004510223747,0.08199847098878849,7.433079472198095,7.9266915878955775,0.05827906799939602,0.030312414112639477,0.008493388975976606,0.1828340984160223,6.271675502802367,1.8065076497518997
6.836734693877551,8.06149355041134,0.06818339984030045,7.8861074576662675,8.26439519787949,0.05011920448308538,0.028646602244823183,0.008261836561833128,0.1681351999652019,6.271675502802367,1.8065076497518997
6.862244897959184,8.38538360323577,0.07323155936676008,8.212401785970822,8.608656619873324,0.040273465011633335,0.023131316600676542,0.007966804878377887,0.1307890060561273,6.271675502802367,1.8065076497518997
6.887755102040816,8.692439615074873,0.06726548368035033,8.497194336649867,8.875293853772595,0.027696078706000896,0.018034291570720513,0.004208604465819791,0.10452216717923363,6.271675502802367,1.8065076497518997
6.913265306122449,9.03313823765539,0.07244727035795617,8.875653275806378,9.215815496727506,0.02571293350675511,0.017035791501862754,0.0035781445850152677,0.08477745456623276,6.271675502802367,1.8065076497518997
6.938775510204081,9.34824218208954,0.06952752523730418,9.168133734846974,9.52075386101032,0.018295632746034542,0.01352589616956729,0.0019790926745386884,0.06473160607626714,6.271675502802367,1.8065076497518997
6.964285714285714,9.65697546543157,0.06972427756751912,9.502598849055614,9.817706216409455,0.016351187694999318,0.013190276819750093,0.0008010280007958244,0.05854759185518673,6.271675502802367,1.8065076497518997
6.9897959183673475,9.963708720712168,0.08247578992878257,9.772150345465567,10.159284674800324,0.011703967506047446,0.010776034746260104,0.0001590094441058763,0.06487862817505863,6.271675502802367,1.8065076497518997
7.01530612244898,10.289309556487444,0.06267040789500992,10.059958155495158,10.43568206315956,0.00816481725630086,0.007622190721585904,0.0003741767075299078,0.04702056354094968,6.271675502802367,1.8065076497518997
7.040816326530612,10.606484155081407,0.06985707325650652,10.446786978751367,10.832013458175002,0.006988198970815913,0.00673669834712613,0.0,0.027920574513795128,6.271675502802367,1.8065076497518997
7.066326530612245,10.901911059547041,0.06849882400132852,10.731031416474083,11.076304457186533,0.005762901556555331,0.006843210449845495,0.0,0.04746142691013711,6.271675502802367,1.8065076497518997
7.091836734693878,11.22359106379809,0.06827373302303708,11.042907497890146,11.463062024374263,0.0049422685985406065,0.006903904265550089,0.0,0.03582505736753097,6.271675502802367,1.8065076497518997
7.11734693877551,11.528786379763584,0.06361694855601345,11.37573043121116,11.641625256126197,0.002856910746522548,0.004137770415984053,0.0,0.021625676442614546,6.271675502802367,1.8065076497518997
7.142857142857142,11.838073446548291,0.06867878879047108,11.683766803744748,12.056496710928466,0.002767434002898226,0.003457080410093364,0.0,0.01475573499662335,6.271675502802367,1.8065076497518997
7.168367346938775,12.134834745445438,0.06197872661575659,11.981314278827025,12.347579837321033,0.0019891969878675034,0.0032504660889961603,0.0,0.02011417891930922,6.271675502802367,1.8065076497518997
7.1938775510204085,12.439727226949406,0.06719039673322864,12.247403837355742,12.603935580875698,0.0009617462776611688,0.0015366113110022407,0.0,0.0068966607936167094,6.271675502802367,1.8065076497518997
7.219387755102041,12.736638404581024,0.07058014981156205,12.578884520644678,13.006074801679485,0.0011359158653112664,0.0024369860000925396,0.0,0.015413043296106068,6.271675502802367,1.8065076497518997
7.244897959183674,13.052658705112032,0.07407626411046027,12.841029340658542,13.255374528386735,0.0008304363108720642,0.0019435370785786585,0.0,0.014505821806922567,6.271675502802367,1.8065076497518997
7.270408163265307,13.331832709577691,0.06019670559192266,13.197386535863014,13.474543618945914,0.0006453704692639171,0.002310982396935492,0.0,0.020922684633343368,6.271675502802367,1.8065076497518997
7.295918367346939,13.619489586143848,0.06430040241555157,13.454797230607573,13.789859970833316,0.00035683268767939375,0.0013980956828858802,0.0,0.01197873324440696,6.271675502802367,1.8065076497518997
7.321428571428571,13.915945273898673,0.06234814619358273,13.786719406576085,14.064457112075198,0.00031745826295141147,0.0010893801037099625,0.0,0.0072795769065592325,6.271675502802367,1.8065076497518997
7.346938775510204,14.199328305911438,0.0650688148231805,13.960661844913623,14.355855783329513,0.00024043067362428022,0.0008492455539326041,0.0,0.005970802028445452,6.271675502802367,1.8065076497518997
7.372448979591837,14.506123264919704,0.0681387570549738,14.348298409358618,14.686856627621914,0.00021250424811999235,0.0013646636417295405,0.0,0.0129606477419262,6.271675502802367,1.8065076497518997
7.3979591836734695,14.773713224064679,0.0589421289995479,14.627999294249388,14.896048280826726,7.012618711218097e-05,0.0003250402097271566,0.0,0.0025574580003598496,6.271675502802367,1.8065076497518997
7.423469387755102,15.073764118166327,0.07864084391146428,14.835352038747947,15.230905450784832,0.00023789105916307941,0.0011872040222901778,0.0,0.01011613296168178,6.271675502802367,1.8065076497518997
7.448979591836735,15.352893956189616,0.05889503068190407,15.203251471924698,15.510059540862592,7.61689676602738e-05,0.0003534026447951709,0.0,0.0027338132275223576,6.271675502802367,1.8065076497518997
7.474489795918368,15.621995842450634,0.07481730381081564,15.458902569863536,15.814113878022122,4.7533201868490986e-05,0.00026323102917032403,0.0,0.002316081522228469,6.271675502802367,1.8065076497518997
7.5,15.912561611223516,0.06329218224954641,15.759773668043348,16.06563415070643,0.00013917307149551947,0.0010537257462473163,0.0,0.010438321774864569,6.271675502802367,1.8065076497518997
