width_LLS_A,Weights,error_LLS_A
5.959621236970599867e+00,9.962390350493729452e-01,-3.903787630293997779e-01
6.102822461587409819e+00,9.970205746111979739e-01,-2.471775384125898256e-01
6.122350629005950395e+00,9.906071898845160151e-01,-2.276493709940492494e-01
6.047541750473169664e+00,9.888158078266600093e-01,-3.024582495268299809e-01
6.052466531178390063e+00,9.868197710516819487e-01,-2.975334688216095813e-01
6.094538000261679578e+00,1.006026065617459997e+00,-2.554619997383200669e-01
6.096701964512470262e+00,1.001541892355400032e+00,-2.532980354875293827e-01
6.048594691430790427e+00,1.002360915891199911e+00,-3.014053085692092182e-01
6.085493446047180122e+00,1.004956901179330009e+00,-2.645065539528195231e-01
6.150445109408310351e+00,9.998777249771300113e-01,-1.995548905916892934e-01
6.219010664754390127e+00,1.002716139703990095e+00,-1.309893352456095172e-01
6.180472784370399708e+00,1.007091250686150019e+00,-1.695272156295999366e-01
6.165899664985209583e+00,1.000039983683350009e+00,-1.841003350147900619e-01
6.175917435530720034e+00,9.952141310253139750e-01,-1.740825644692796104e-01
6.154829113856820300e+00,9.991265652081019466e-01,-1.951708861431793451e-01
6.140987258040749630e+00,9.941531074948519731e-01,-2.090127419592500146e-01
6.139550128789999839e+00,9.914553980617279993e-01,-2.104498712099998059e-01
6.131252750042500033e+00,9.946529293425030449e-01,-2.187472499574996121e-01
6.243316904057810035e+00,9.962312730421569729e-01,-1.066830959421896097e-01
6.253383752746920266e+00,9.945894264416530461e-01,-9.661624725307937922e-02
6.201823890000640382e+00,9.972635092495230058e-01,-1.481761099993592623e-01
6.183080038760399688e+00,1.005754963073210106e+00,-1.669199612395999566e-01
5.990057287718849821e+00,1.005071626150390030e+00,-3.599427122811498236e-01
6.214626985260199632e+00,1.008181246376020024e+00,-1.353730147398000128e-01
6.251036256504909794e+00,1.004594869450659900e+00,-9.896374349508985091e-02
6.196986886782320347e+00,9.982603266585140522e-01,-1.530131132176792974e-01
6.295159582913149698e+00,9.928746297533029841e-01,-5.484041708684994632e-02
6.281196759781059846e+00,9.982591427861690070e-01,-6.880324021893979847e-02
6.178440771775750129e+00,9.981539998503180522e-01,-1.715592282242495159e-01
6.154257035455080072e+00,9.996405462466649849e-01,-1.957429645449195732e-01
6.158299330934760007e+00,9.974528679426609701e-01,-1.917006690652396372e-01
