width_LLS_A,Weights,error_LLS_A
6.074713966225229633e+00,9.945786045462370328e-01,-2.752860337747700115e-01
6.086687106794900437e+00,9.943632356617180257e-01,-2.633128932050992077e-01
6.047524310626870125e+00,9.978310155648080215e-01,-3.024756893731295193e-01
6.074293331166099819e+00,9.982756432825440340e-01,-2.757066688338998262e-01
5.974130600935120050e+00,1.001587177833169973e+00,-3.758693990648795946e-01
6.023404313308190261e+00,9.998358427679819860e-01,-3.265956866918093837e-01
6.112529267507209596e+00,9.933867475440709693e-01,-2.374707324927900487e-01
5.987278236741000015e+00,9.970609745027060322e-01,-3.627217632589996299e-01
5.984008204083780313e+00,9.888067996828889816e-01,-3.659917959162193313e-01
6.013202494185570401e+00,1.000518127818319947e+00,-3.367975058144292433e-01
6.045928475523090206e+00,1.003130290647390011e+00,-3.040715244769094383e-01
6.166202336083260072e+00,1.005266213082260052e+00,-1.837976639167395732e-01
6.178097139202010091e+00,1.001259612177610059e+00,-1.719028607979895540e-01
6.214183810558949972e+00,1.001370000291200046e+00,-1.358161894410496728e-01
6.098898541260659556e+00,9.991719982397569977e-01,-2.511014587393400888e-01
6.152558703584530164e+00,1.000570710339470093e+00,-1.974412964154694805e-01
6.143862733987310421e+00,1.002046370284779941e+00,-2.061372660126892242e-01
6.158934447384520006e+00,9.962443257768079929e-01,-1.910655526154796391e-01
6.184316017258029596e+00,9.932305694793840400e-01,-1.656839827419700484e-01
6.263142653655360270e+00,9.942421657251300227e-01,-8.685734634463937454e-02
6.251655388816460324e+00,9.987989261685350506e-01,-9.834461118353932108e-02
6.118222785741470382e+00,9.981757030486559934e-01,-2.317772142585292627e-01
6.180447605441989900e+00,9.974769446230700165e-01,-1.695523945580097447e-01
6.152169042195110293e+00,1.005077100617340013e+00,-1.978309578048893513e-01
6.165702351567730055e+00,1.002911541370790083e+00,-1.842976484322695896e-01
6.179598019374809681e+00,1.000101625619699952e+00,-1.704019806251899638e-01
6.155744778707079590e+00,9.959916199621520194e-01,-1.942552212929200550e-01
6.212374501733379795e+00,1.010319686208130063e+00,-1.376254982666198501e-01
6.197762114412260104e+00,1.006564279897500080e+00,-1.522378855877395409e-01
6.173637113119539777e+00,9.933245398717339691e-01,-1.763628868804598682e-01
6.232614774016750125e+00,9.929881164813859629e-01,-1.173852259832495193e-01
6.180583384604769748e+00,9.941291992018029822e-01,-1.694166153952298970e-01
6.116542839579819812e+00,9.986429385315860330e-01,-2.334571604201798323e-01
6.092135854863619748e+00,1.005452262491070003e+00,-2.578641451363798964e-01
6.013256396442489660e+00,9.962376109430599591e-01,-3.367436035575099851e-01
6.088680461077889738e+00,9.932028784551849565e-01,-2.613195389221099063e-01
6.012305538388099890e+00,1.004129824526120096e+00,-3.376944616118997544e-01
6.065912980508209706e+00,1.007058970082850058e+00,-2.840870194917899383e-01
6.028363761630109785e+00,1.008002790201020016e+00,-3.216362383698898597e-01
6.076381454029800011e+00,1.007310008501780096e+00,-2.736185459701996336e-01
6.079695828732590179e+00,9.954876763289910446e-01,-2.703041712674094654e-01
6.147587063972130395e+00,1.007912974578359933e+00,-2.024129360278692502e-01
6.087152923734359788e+00,9.971553179955280344e-01,-2.628470762656398563e-01
5.986578813681409983e+00,9.926118883910709512e-01,-3.634211863185896618e-01
5.960021068727080262e+00,9.979116348687949722e-01,-3.899789312729193824e-01
5.978798329967720093e+00,9.957742510738519792e-01,-3.712016700322795515e-01
6.009084505530520204e+00,9.979965013583409483e-01,-3.409154944694794409e-01
5.996465328058570243e+00,1.001396583632139903e+00,-3.535346719414294014e-01
5.986946277736899802e+00,9.964999721962639612e-01,-3.630537222630998428e-01
5.935494788645439890e+00,1.006383305462400068e+00,-4.145052113545597550e-01
6.053491880711399986e+00,9.981790886930239637e-01,-2.965081192885996586e-01
6.125232552068929692e+00,1.003978251176079972e+00,-2.247674479310699525e-01
6.106505031795429694e+00,1.003574105244299908e+00,-2.434949682045699504e-01
6.130039716085430079e+00,1.000031921793860024e+00,-2.199602839145695654e-01
6.098107663448669946e+00,1.005868679858660020e+00,-2.518923365513296986e-01
6.079629485567299874e+00,1.001161212988129989e+00,-2.703705144326997711e-01
6.155955071980139692e+00,1.003847441075810032e+00,-1.940449280198599524e-01
6.006830641597759701e+00,9.934232512063360110e-01,-3.431693584022399435e-01
6.026391402411589659e+00,9.982121750211310207e-01,-3.236085975884099852e-01
6.007772912740000137e+00,1.006307833547450015e+00,-3.422270872599995073e-01
6.086722033298600287e+00,1.004207281624369896e+00,-2.632779667013993574e-01
6.156928523859320102e+00,1.000438878775000040e+00,-1.930714761406795432e-01
6.143465363886949859e+00,1.004848778117130026e+00,-2.065346361130497854e-01
6.064119937702470153e+00,1.003887765646539920e+00,-2.858800622975294914e-01
6.098548224302759557e+00,1.005064533354369960e+00,-2.514517756972400875e-01
6.081730857027250359e+00,1.004349711623419905e+00,-2.682691429727492860e-01
6.123699237044750276e+00,9.968720131907929938e-01,-2.263007629552493682e-01
6.054392835626210001e+00,1.000287273823009970e+00,-2.956071643737896437e-01
6.110781848567070185e+00,9.924176426357179670e-01,-2.392181514329294600e-01
6.063390624218899738e+00,9.948230122830939992e-01,-2.866093757810999065e-01
5.967816639822090430e+00,1.001145472087400012e+00,-3.821833601779092149e-01
5.933803248817279830e+00,9.994804752948750481e-01,-4.161967511827198152e-01
5.985941157900220411e+00,9.997363036598160280e-01,-3.640588420997792340e-01
6.002619599972449649e+00,9.997565167526459851e-01,-3.473804000275499959e-01
6.076705475457790051e+00,1.005400030873889961e+00,-2.732945245422095937e-01
6.107934803008750357e+00,1.001250658805590055e+00,-2.420651969912492874e-01
6.082276789646649640e+00,1.001363485671920017e+00,-2.677232103533500052e-01
6.044945226848549957e+00,1.000358766283649947e+00,-3.050547731514496874e-01
6.158356964420179658e+00,1.002631385787090101e+00,-1.916430355798199869e-01
6.161339986574530414e+00,9.990962447745850294e-01,-1.886600134254692307e-01
6.145028895956279769e+00,9.937552645953300345e-01,-2.049711040437198761e-01
6.091542604115789850e+00,9.999014093839929673e-01,-2.584573958842097952e-01
6.077293506632900133e+00,9.995229748549450122e-01,-2.727064933670995117e-01
6.079027262581200297e+00,1.002127272456329932e+00,-2.709727374187993476e-01
6.044464878443879918e+00,9.972317888370260119e-01,-3.055351215561197264e-01
6.016723440606620343e+00,9.960570549038040289e-01,-3.332765593933793014e-01
5.997551008918350135e+00,1.006155597746120067e+00,-3.524489910816495097e-01
5.930434116713559689e+00,9.993634983515989889e-01,-4.195658832864399557e-01
6.060880034327140287e+00,1.002409353249049895e+00,-2.891199656728593581e-01
6.073699043329980007e+00,9.996137956592879847e-01,-2.763009566700196373e-01
6.044013045820980423e+00,1.000209314102439961e+00,-3.059869541790192216e-01
6.014371601279029811e+00,1.002401655197820096e+00,-3.356283987209698338e-01
6.053098263862800366e+00,9.999859604293439563e-01,-2.969017361371992791e-01
6.113024759918410211e+00,9.935569372798820353e-01,-2.369752400815894333e-01
6.108445950369289612e+00,1.001734330381500060e+00,-2.415540496307100327e-01
6.100921927304270298e+00,1.000977480965050015e+00,-2.490780726957293467e-01
6.094903824494079636e+00,1.002014705109190107e+00,-2.550961755059200087e-01
6.140049983721140414e+00,9.922057172349200149e-01,-2.099500162788592306e-01
6.121623333967259661e+00,9.935453374693360429e-01,-2.283766660327399833e-01
6.232929460400730370e+00,1.002793484158819970e+00,-1.170705395992692743e-01
6.164799920462609606e+00,1.007073911826589896e+00,-1.852000795373900388e-01
6.144681531904730321e+00,9.959890106974530477e-01,-2.053184680952693242e-01
6.117478419669989620e+00,9.964604232950150520e-01,-2.325215803300100248e-01
6.130383607401189927e+00,9.994644327176219756e-01,-2.196163925988097176e-01
6.167056462359179925e+00,1.001761278193340043e+00,-1.829435376408197200e-01
6.213266864878399964e+00,1.003903014180179909e+00,-1.367331351215996804e-01
6.137881302656330362e+00,9.998238235278610331e-01,-2.121186973436692824e-01
6.131635640515719743e+00,9.969145204878360200e-01,-2.183643594842799018e-01
6.087702620300049716e+00,1.004103120064659960e+00,-2.622973796999499285e-01
6.146946882930640399e+00,1.004091672277320102e+00,-2.030531170693592458e-01
6.128243399305009831e+00,1.004856495021339891e+00,-2.217566006949898139e-01
6.129425365350949839e+00,9.984300328906610122e-01,-2.205746346490498055e-01
6.071976772742980089e+00,1.002406886787059914e+00,-2.780232272570195562e-01
6.054585705997830303e+00,1.002210185698009903e+00,-2.954142940021693420e-01
6.018578675899290076e+00,1.000211263357859925e+00,-3.314213241007095689e-01
6.051445376173320234e+00,9.983641898630579714e-01,-2.985546238266794106e-01
6.127328373801799621e+00,9.985699302087389650e-01,-2.226716261982000233e-01
6.061000934137740437e+00,1.005442724436830026e+00,-2.889990658622592079e-01
5.997171508400030326e+00,9.998791078575209879e-01,-3.528284915999693183e-01
6.041181047044670294e+00,9.984309786906749862e-01,-3.088189529553293511e-01
6.064851067973410004e+00,9.960831269025050005e-01,-2.851489320265896410e-01
6.086261891507789734e+00,9.995503363945530406e-01,-2.637381084922099106e-01
6.070039677021619617e+00,9.994867618003250298e-01,-2.799603229783800273e-01
6.070101646495640324e+00,9.965996155072820439e-01,-2.798983535043593207e-01
5.952909177327439849e+00,9.967611021017449557e-01,-3.970908226725597956e-01
6.086475418634679890e+00,9.992396782063780458e-01,-2.635245813653197544e-01
6.024583079333099889e+00,1.003665876913939936e+00,-3.254169206668997560e-01
6.057023186062060027e+00,9.980606035649169927e-01,-2.929768139379396175e-01
6.003289027985600157e+00,9.937972861303410177e-01,-3.467109720143994878e-01
6.054650960268800119e+00,9.989823932399329864e-01,-2.953490397311995252e-01
6.125919659358980418e+00,9.988855140120329601e-01,-2.240803406410192267e-01
6.114130122124920241e+00,1.002483959520529933e+00,-2.358698778750794034e-01
6.131222850258840396e+00,9.993056316265389594e-01,-2.187771497411592492e-01
6.171336340353810179e+00,9.947758344550540199e-01,-1.786636596461894655e-01
6.176003343329780293e+00,9.970232536309929783e-01,-1.739966566702193518e-01
6.126893676762260377e+00,9.995342151069229741e-01,-2.231063232377392680e-01
6.169348520989959894e+00,1.002999384758290091e+00,-1.806514790100397505e-01
6.128734087437999634e+00,9.981436573946369517e-01,-2.212659125620000111e-01
6.169336535240049990e+00,1.005996312901020096e+00,-1.806634647599496546e-01
6.126741859956860381e+00,1.002256355700950063e+00,-2.232581400431392638e-01
6.131437241415770067e+00,9.990787739613550267e-01,-2.185627585842295773e-01
6.168923846837009783e+00,9.981832402981209995e-01,-1.810761531629898613e-01
6.204338797919380255e+00,9.958000970040079558e-01,-1.456612020806193897e-01
